time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-30 13:26:19,245.36,1.60
2024-08-30 13:26:20,274.67,3.27
2024-08-30 13:26:21,307.47,4.91
2024-08-30 13:26:22,340.92,6.54
2024-08-30 13:26:23,377.32,8.15
2024-08-30 13:26:24,414.46,9.74
2024-08-30 13:26:25,446.77,11.27
2024-08-30 13:26:26,493.40,12.77
2024-08-30 13:26:27,527.02,14.26
2024-08-30 13:26:28,571.28,15.73
2024-08-30 13:26:29,610.43,17.14
2024-08-30 13:26:30,613.01,17.73
2024-08-30 13:26:31,609.57,17.73
2024-08-30 13:26:32,606.14,17.73
2024-08-30 13:26:33,603.57,17.73
2024-08-30 13:26:34,604.43,17.73
2024-08-30 13:26:35,604.43,17.73
2024-08-30 13:26:36,603.57,17.73
2024-08-30 13:26:37,601.01,17.73
2024-08-30 13:26:38,599.30,17.73
2024-08-30 13:26:39,601.86,17.73
2024-08-30 13:26:40,601.01,17.73
2024-08-30 13:26:41,599.30,17.73
2024-08-30 13:26:42,598.44,17.73
2024-08-30 13:26:43,597.59,17.73
2024-08-30 13:26:44,594.18,17.73
2024-08-30 13:26:45,594.18,17.73
2024-08-30 13:26:46,598.44,17.73
2024-08-30 13:26:47,597.59,17.73
2024-08-30 13:26:48,595.03,17.73
2024-08-30 13:26:49,593.33,17.73
2024-08-30 13:26:50,594.18,17.73
2024-08-30 13:26:51,595.03,17.73
2024-08-30 13:26:52,591.62,17.73
2024-08-30 13:26:53,593.33,17.73
2024-08-30 13:26:54,596.74,17.73
2024-08-30 13:26:55,595.03,17.73
2024-08-30 13:26:56,593.33,17.73
2024-08-30 13:26:57,594.18,17.73
2024-08-30 13:26:58,595.03,17.73
2024-08-30 13:26:59,594.18,17.73
2024-08-30 13:27:00,594.18,17.73
2024-08-30 13:27:01,593.33,17.73
2024-08-30 13:27:02,594.18,17.73
2024-08-30 13:27:03,594.18,17.73
2024-08-30 13:27:04,592.47,17.73
2024-08-30 13:27:05,593.33,17.73
2024-08-30 13:27:06,593.33,17.73
2024-08-30 13:27:07,590.77,17.73
2024-08-30 13:27:08,593.33,17.73
2024-08-30 13:27:09,590.77,17.73
2024-08-30 13:27:10,590.77,17.73
2024-08-30 13:27:11,587.37,17.73
2024-08-30 13:27:12,592.47,17.73
2024-08-30 13:27:13,589.92,17.73
2024-08-30 13:27:14,522.89,17.24
2024-08-30 13:27:15,453.14,15.78
2024-08-30 13:27:16,378.85,14.16
2024-08-30 13:27:17,297.20,12.36
2024-08-30 13:27:18,210.34,10.27
2024-08-30 13:27:19,127.63,8.10
2024-08-30 13:27:20,20.72,3.98
2024-08-30 13:27:21,18.93,3.98
2024-08-30 13:27:22,16.55,3.98
2024-08-30 13:27:23,14.17,3.98
2024-08-30 13:27:24,12.98,3.98
2024-08-30 13:27:25,12.98,3.98
2024-08-30 13:27:26,12.98,3.98
2024-08-30 13:27:27,12.39,3.98
2024-08-30 13:27:28,12.39,3.98
2024-08-30 13:27:29,11.80,3.98
