time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-08-29 08:27:56,198.90,1.60
2024-08-29 08:27:57,230.46,3.27
2024-08-29 08:27:58,267.07,4.91
2024-08-29 08:27:59,306.75,6.54
2024-08-29 08:28:00,342.70,8.10
2024-08-29 08:28:01,384.10,9.69
2024-08-29 08:28:02,426.39,11.21
2024-08-29 08:28:03,465.48,12.67
2024-08-29 08:28:04,501.96,14.11
2024-08-29 08:28:05,545.88,15.53
2024-08-29 08:28:06,582.86,16.89
2024-08-29 08:28:07,621.31,18.18
2024-08-29 08:28:08,647.88,19.31
2024-08-29 08:28:09,631.02,19.46
2024-08-29 08:28:10,648.77,19.95
2024-08-29 08:28:11,647.88,19.95
2024-08-29 08:28:12,645.21,19.95
2024-08-29 08:28:13,643.43,19.95
2024-08-29 08:28:14,642.55,19.95
2024-08-29 08:28:15,638.99,19.95
2024-08-29 08:28:16,634.56,19.95
2024-08-29 08:28:17,641.66,19.95
2024-08-29 08:28:18,637.22,19.95
2024-08-29 08:28:19,633.68,19.95
2024-08-29 08:28:20,639.88,19.95
2024-08-29 08:28:21,638.99,19.95
2024-08-29 08:28:22,635.45,19.95
2024-08-29 08:28:23,637.22,19.95
2024-08-29 08:28:24,635.45,19.95
2024-08-29 08:28:25,635.45,19.95
2024-08-29 08:28:26,636.33,19.95
2024-08-29 08:28:27,629.25,19.95
2024-08-29 08:28:28,634.56,19.95
2024-08-29 08:28:29,633.68,19.95
2024-08-29 08:28:30,634.56,19.95
2024-08-29 08:28:31,634.56,19.95
2024-08-29 08:28:32,634.56,19.95
2024-08-29 08:28:33,634.56,19.95
2024-08-29 08:28:34,634.56,19.95
2024-08-29 08:28:35,633.68,19.95
2024-08-29 08:28:36,631.90,19.95
2024-08-29 08:28:37,631.90,19.95
2024-08-29 08:28:38,632.79,19.95
2024-08-29 08:28:39,627.48,19.95
2024-08-29 08:28:40,630.14,19.95
2024-08-29 08:28:41,630.14,19.95
2024-08-29 08:28:42,630.14,19.95
2024-08-29 08:28:43,630.14,19.95
2024-08-29 08:28:44,630.14,19.95
2024-08-29 08:28:45,630.14,19.95
2024-08-29 08:28:46,630.14,19.95
2024-08-29 08:28:47,626.60,19.95
2024-08-29 08:28:48,628.37,19.95
2024-08-29 08:28:49,629.25,19.95
2024-08-29 08:28:50,627.48,19.95
2024-08-29 08:28:51,630.14,19.95
2024-08-29 08:28:52,623.95,19.95
2024-08-29 08:28:53,625.72,19.95
2024-08-29 08:28:54,628.37,19.95
2024-08-29 08:28:55,629.25,19.95
2024-08-29 08:28:56,627.48,19.95
2024-08-29 08:28:57,629.25,19.95
2024-08-29 08:28:58,629.25,19.95
2024-08-29 08:28:59,628.37,19.95
2024-08-29 08:29:00,627.48,19.95
2024-08-29 08:29:01,625.72,19.95
2024-08-29 08:29:02,628.37,19.95
2024-08-29 08:29:03,537.37,19.11
2024-08-29 08:29:04,435.29,17.48
2024-08-29 08:29:05,229.01,13.65
2024-08-29 08:29:06,57.55,9.64
2024-08-29 08:29:07,-27.48,6.49
2024-08-29 08:29:08,-28.08,6.49
2024-08-29 08:29:09,-30.47,6.49
2024-08-29 08:29:10,-30.47,6.49
2024-08-29 08:29:11,-32.86,6.49
2024-08-29 08:29:12,-32.86,6.49
2024-08-29 08:29:13,-33.45,6.49
2024-08-29 08:29:14,-34.05,6.49
2024-08-29 08:29:15,-34.05,6.49
2024-08-29 08:29:16,-34.64,6.49
