time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-29 12:47:35,200.68,0.15
2024-08-29 12:47:36,206.19,0.65
2024-08-29 12:47:37,215.20,1.04
2024-08-29 12:47:38,229.85,1.88
2024-08-29 12:47:39,241.82,2.77
2024-08-29 12:47:40,253.17,3.60
2024-08-29 12:47:41,270.35,4.37
2024-08-29 12:47:42,279.73,4.97
2024-08-29 12:47:43,285.53,5.29
2024-08-29 12:47:44,289.90,5.57
2024-08-29 12:47:45,296.47,6.05
2024-08-29 12:47:46,307.47,6.54
2024-08-29 12:47:47,316.33,7.03
2024-08-29 12:47:48,325.97,7.46
2024-08-29 12:47:49,329.70,7.67
2024-08-29 12:47:50,346.93,8.42
2024-08-29 12:47:51,359.79,9.16
2024-08-29 12:47:52,374.26,9.90
2024-08-29 12:47:53,395.02,10.64
2024-08-29 12:47:54,404.33,11.37
2024-08-29 12:47:55,423.07,12.10
2024-08-29 12:47:56,436.47,12.82
2024-08-29 12:47:57,450.75,13.49
2024-08-29 12:47:58,465.13,14.21
2024-08-29 12:47:59,482.86,14.87
2024-08-29 12:48:00,495.85,15.53
2024-08-29 12:48:01,511.38,16.18
2024-08-29 12:48:02,527.85,16.89
2024-08-29 12:48:03,541.95,17.48
2024-08-29 12:48:04,538.63,17.63
2024-08-29 12:48:05,541.95,17.78
2024-08-29 12:48:06,551.96,18.03
2024-08-29 12:48:07,557.83,18.33
2024-08-29 12:48:08,572.97,18.72
2024-08-29 12:48:09,602.72,20.00
2024-08-29 12:48:10,607.00,20.19
2024-08-29 12:48:11,624.21,20.87
2024-08-29 12:48:12,619.89,21.26
2024-08-29 12:48:13,622.48,21.35
2024-08-29 12:48:14,619.89,21.35
2024-08-29 12:48:15,617.31,21.35
2024-08-29 12:48:16,618.17,21.35
2024-08-29 12:48:17,619.03,21.35
2024-08-29 12:48:18,618.17,21.35
2024-08-29 12:48:19,617.31,21.35
2024-08-29 12:48:20,612.15,21.35
2024-08-29 12:48:21,615.59,21.35
2024-08-29 12:48:22,613.01,21.35
2024-08-29 12:48:23,613.01,21.35
2024-08-29 12:48:24,612.15,21.35
2024-08-29 12:48:25,612.15,21.35
2024-08-29 12:48:26,614.73,21.35
2024-08-29 12:48:27,612.15,21.35
2024-08-29 12:48:28,608.71,21.35
2024-08-29 12:48:29,612.15,21.35
2024-08-29 12:48:30,607.86,21.35
2024-08-29 12:48:31,612.15,21.35
2024-08-29 12:48:32,612.15,21.35
2024-08-29 12:48:33,612.15,21.35
2024-08-29 12:48:34,609.57,21.35
2024-08-29 12:48:35,611.29,21.35
2024-08-29 12:48:36,612.15,21.35
2024-08-29 12:48:37,611.29,21.35
2024-08-29 12:48:38,607.86,21.35
2024-08-29 12:48:39,610.43,21.35
2024-08-29 12:48:40,611.29,21.35
2024-08-29 12:48:41,606.14,21.35
2024-08-29 12:48:42,604.43,21.35
2024-08-29 12:48:43,517.13,20.58
2024-08-29 12:48:44,180.87,15.38
2024-08-29 12:48:45,19.53,9.74
2024-08-29 12:48:46,17.14,9.74
2024-08-29 12:48:47,15.95,9.74
2024-08-29 12:48:48,13.58,9.74
2024-08-29 12:48:49,13.58,9.74
2024-08-29 12:48:50,12.39,9.74
2024-08-29 12:48:51,10.61,9.74
2024-08-29 12:48:52,11.80,9.74
2024-08-29 12:48:53,11.80,9.74
2024-08-29 12:48:54,10.61,9.74
