time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-08-29 05:48:29,200.32,1.55
2024-08-29 05:48:30,226.12,3.21
2024-08-29 05:48:31,126.81,4.80
2024-08-29 05:48:32,77.63,6.54
2024-08-29 05:48:33,112.67,8.20
2024-08-29 05:48:34,46.67,9.85
2024-08-29 05:48:35,73.06,11.47
2024-08-29 05:48:36,100.67,13.08
2024-08-29 05:48:37,133.59,14.67
2024-08-29 05:48:38,168.67,16.18
2024-08-29 05:48:39,199.61,17.73
2024-08-29 05:48:40,231.90,19.21
2024-08-29 05:48:41,265.59,20.63
2024-08-29 05:48:42,298.44,22.07
2024-08-29 05:48:43,323.49,23.45
2024-08-29 05:48:44,359.78,24.82
2024-08-29 05:48:45,399.95,26.16
2024-08-29 05:48:46,439.34,27.49
2024-08-29 05:48:47,478.68,28.80
2024-08-29 05:48:48,513.70,30.05
2024-08-29 05:48:49,551.01,31.29
2024-08-29 05:48:50,554.43,32.21
2024-08-29 05:48:51,547.59,32.21
2024-08-29 05:48:52,544.18,32.21
2024-08-29 05:48:53,545.03,32.21
2024-08-29 05:48:54,545.03,32.21
2024-08-29 05:48:55,544.18,32.21
2024-08-29 05:48:56,539.92,32.21
2024-08-29 05:48:57,539.92,32.21
2024-08-29 05:48:58,541.62,32.21
2024-08-29 05:48:59,542.47,32.21
2024-08-29 05:49:00,540.77,32.21
2024-08-29 05:49:01,536.52,32.21
2024-08-29 05:49:02,540.77,32.21
2024-08-29 05:49:03,537.37,32.21
2024-08-29 05:49:04,535.67,32.21
2024-08-29 05:49:05,533.12,32.21
2024-08-29 05:49:06,538.22,32.21
2024-08-29 05:49:07,538.22,32.21
2024-08-29 05:49:08,537.37,32.21
2024-08-29 05:49:09,537.37,32.21
2024-08-29 05:49:10,537.37,32.21
2024-08-29 05:49:11,537.37,32.21
2024-08-29 05:49:12,532.28,32.21
2024-08-29 05:49:13,534.82,32.21
2024-08-29 05:49:14,533.12,32.21
2024-08-29 05:49:15,535.67,32.21
2024-08-29 05:49:16,533.12,32.21
2024-08-29 05:49:17,535.67,32.21
2024-08-29 05:49:18,533.12,32.21
2024-08-29 05:49:19,533.97,32.21
2024-08-29 05:49:20,533.97,32.21
2024-08-29 05:49:21,530.58,32.21
2024-08-29 05:49:22,528.89,32.21
2024-08-29 05:49:23,533.97,32.21
2024-08-29 05:49:24,533.12,32.21
2024-08-29 05:49:25,532.28,32.21
2024-08-29 05:49:26,529.73,32.21
2024-08-29 05:49:27,528.89,32.21
2024-08-29 05:49:28,530.58,32.21
2024-08-29 05:49:29,529.73,32.21
2024-08-29 05:49:30,529.73,32.21
2024-08-29 05:49:31,529.73,32.21
2024-08-29 05:49:32,528.89,32.21
2024-08-29 05:49:33,528.89,32.21
2024-08-29 05:49:34,527.20,32.21
2024-08-29 05:49:35,527.20,32.21
2024-08-29 05:49:36,528.04,32.21
2024-08-29 05:49:37,527.20,32.21
2024-08-29 05:49:38,527.20,32.21
2024-08-29 05:49:39,524.66,32.21
2024-08-29 05:49:40,526.35,32.21
2024-08-29 05:49:41,526.35,32.21
2024-08-29 05:49:42,523.81,32.21
2024-08-29 05:49:43,526.35,32.21
2024-08-29 05:49:44,526.35,32.21
2024-08-29 05:49:45,525.50,32.21
2024-08-29 05:49:46,522.97,32.21
2024-08-29 05:49:47,524.66,32.21
2024-08-29 05:49:48,525.50,32.21
2024-08-29 05:49:49,520.44,32.21
2024-08-29 05:49:50,524.66,32.21
2024-08-29 05:49:51,519.60,32.21
2024-08-29 05:49:52,521.28,32.21
2024-08-29 05:49:53,524.66,32.21
2024-08-29 05:49:54,519.60,32.21
2024-08-29 05:49:55,523.81,32.21
2024-08-29 05:49:56,517.91,32.21
2024-08-29 05:49:57,515.38,32.21
2024-08-29 05:49:58,516.23,32.21
2024-08-29 05:49:59,513.70,32.21
2024-08-29 05:50:00,514.54,32.21
2024-08-29 05:50:01,512.86,32.21
2024-08-29 05:50:02,512.02,32.21
2024-08-29 05:50:03,514.54,32.21
2024-08-29 05:50:04,514.54,32.21
2024-08-29 05:50:05,513.70,32.21
2024-08-29 05:50:06,513.70,32.21
2024-08-29 05:50:07,512.02,32.21
2024-08-29 05:50:08,513.70,32.21
2024-08-29 05:50:09,513.70,32.21
2024-08-29 05:50:10,512.02,32.21
2024-08-29 05:50:11,512.86,32.21
2024-08-29 05:50:12,510.34,32.21
2024-08-29 05:50:13,508.66,32.21
2024-08-29 05:50:14,512.02,32.21
2024-08-29 05:50:15,507.83,32.21
2024-08-29 05:50:16,512.02,32.21
2024-08-29 05:50:17,512.02,32.21
2024-08-29 05:50:18,510.34,32.21
2024-08-29 05:50:19,511.18,32.21
2024-08-29 05:50:20,509.50,32.21
2024-08-29 05:50:21,509.50,32.21
2024-08-29 05:50:22,512.02,32.21
2024-08-29 05:50:23,511.18,32.21
2024-08-29 05:50:24,508.66,32.21
2024-08-29 05:50:25,506.99,32.21
2024-08-29 05:50:26,512.02,32.21
2024-08-29 05:50:27,505.31,32.21
2024-08-29 05:50:28,508.66,32.21
2024-08-29 05:50:29,509.50,32.21
2024-08-29 05:50:30,506.15,32.21
2024-08-29 05:50:31,507.83,32.21
2024-08-29 05:50:32,511.18,32.21
2024-08-29 05:50:33,508.66,32.21
2024-08-29 05:50:34,509.50,32.21
2024-08-29 05:50:35,508.66,32.21
2024-08-29 05:50:36,509.50,32.21
2024-08-29 05:50:37,509.50,32.21
2024-08-29 05:50:38,507.83,32.21
2024-08-29 05:50:39,467.95,32.08
2024-08-29 05:50:40,409.53,31.16
2024-08-29 05:50:41,330.39,29.39
2024-08-29 05:50:42,242.08,27.26
2024-08-29 05:50:43,177.05,25.56
2024-08-29 05:50:44,130.19,24.02
2024-08-29 05:50:45,119.38,22.41
2024-08-29 05:50:46,58.83,21.16
2024-08-29 05:50:47,-10.59,19.85
2024-08-29 05:50:48,-13.02,19.85
2024-08-29 05:50:49,-16.05,19.85
2024-08-29 05:50:50,-17.86,19.85
2024-08-29 05:50:51,-23.28,19.85
2024-08-29 05:50:52,-25.68,19.85
2024-08-29 05:50:53,-25.68,19.85
2024-08-29 05:50:54,-27.48,19.85
2024-08-29 05:50:55,-28.68,19.85
2024-08-29 05:50:56,-28.68,19.85
