time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-08-28 17:26:23,200.32,1.04
2024-08-28 17:26:24,239.17,2.22
2024-08-28 17:26:25,260.42,3.38
2024-08-28 17:26:26,272.26,4.53
2024-08-28 17:26:27,313.58,5.68
2024-08-28 17:26:28,352.00,6.81
2024-08-28 17:26:29,351.22,7.88
2024-08-28 17:26:30,397.57,9.00
2024-08-28 17:26:31,432.86,10.06
2024-08-28 17:26:32,437.72,11.16
2024-08-28 17:26:33,487.79,12.20
2024-08-28 17:26:34,506.99,13.23
2024-08-28 17:26:35,536.52,14.26
2024-08-28 17:26:36,579.39,15.28
2024-08-28 17:26:37,566.45,15.68
2024-08-28 17:26:38,614.27,16.59
2024-08-28 17:26:39,638.11,17.53
2024-08-28 17:26:40,639.88,17.98
2024-08-28 17:26:41,679.25,18.62
2024-08-28 17:26:42,660.38,18.92
2024-08-28 17:26:43,663.97,18.92
2024-08-28 17:26:44,663.97,18.92
2024-08-28 17:26:45,660.38,18.92
2024-08-28 17:26:46,661.28,18.92
2024-08-28 17:26:47,655.02,18.92
2024-08-28 17:26:48,660.38,18.92
2024-08-28 17:26:49,655.91,18.92
2024-08-28 17:26:50,653.23,18.92
2024-08-28 17:26:51,657.70,18.92
2024-08-28 17:26:52,653.23,18.92
2024-08-28 17:26:53,655.02,18.92
2024-08-28 17:26:54,649.67,18.92
2024-08-28 17:26:55,655.02,18.92
2024-08-28 17:26:56,653.23,18.92
2024-08-28 17:26:57,648.77,18.92
2024-08-28 17:26:58,652.34,18.92
2024-08-28 17:26:59,652.34,18.92
2024-08-28 17:27:00,652.34,18.92
2024-08-28 17:27:01,652.34,18.92
2024-08-28 17:27:02,648.77,18.92
2024-08-28 17:27:03,652.34,18.92
2024-08-28 17:27:04,652.34,18.92
2024-08-28 17:27:05,652.34,18.92
2024-08-28 17:27:06,645.21,18.92
2024-08-28 17:27:07,652.34,18.92
2024-08-28 17:27:08,646.10,18.92
2024-08-28 17:27:09,649.67,18.92
2024-08-28 17:27:10,651.45,18.92
2024-08-28 17:27:11,647.88,18.92
2024-08-28 17:27:12,650.56,18.92
2024-08-28 17:27:13,649.67,18.92
2024-08-28 17:27:14,648.77,18.92
2024-08-28 17:27:15,650.56,18.92
2024-08-28 17:27:16,646.10,18.92
2024-08-28 17:27:17,650.56,18.92
2024-08-28 17:27:18,647.88,18.92
2024-08-28 17:27:19,644.32,18.92
2024-08-28 17:27:20,647.88,18.92
2024-08-28 17:27:21,648.77,18.92
2024-08-28 17:27:22,647.88,18.92
2024-08-28 17:27:23,647.88,18.92
2024-08-28 17:27:24,644.32,18.92
2024-08-28 17:27:25,648.77,18.92
2024-08-28 17:27:26,648.77,18.92
2024-08-28 17:27:27,643.43,18.92
2024-08-28 17:27:28,645.21,18.92
2024-08-28 17:27:29,648.77,18.92
2024-08-28 17:27:30,644.32,18.92
2024-08-28 17:27:31,647.88,18.92
2024-08-28 17:27:32,647.88,18.92
2024-08-28 17:27:33,648.77,18.92
2024-08-28 17:27:34,646.99,18.92
2024-08-28 17:27:35,641.66,18.92
2024-08-28 17:27:36,645.21,18.92
2024-08-28 17:27:37,643.43,18.92
2024-08-28 17:27:38,647.88,18.92
2024-08-28 17:27:39,643.43,18.92
2024-08-28 17:27:40,646.99,18.92
2024-08-28 17:27:41,645.21,18.92
2024-08-28 17:27:42,645.21,18.92
2024-08-28 17:27:43,646.99,18.92
2024-08-28 17:27:44,643.43,18.92
2024-08-28 17:27:45,643.43,18.92
2024-08-28 17:27:46,642.55,18.92
2024-08-28 17:27:47,642.55,18.92
2024-08-28 17:27:48,645.21,18.92
2024-08-28 17:27:49,646.99,18.92
2024-08-28 17:27:50,642.55,18.92
2024-08-28 17:27:51,646.99,18.92
2024-08-28 17:27:52,640.77,18.92
2024-08-28 17:27:53,641.66,18.92
2024-08-28 17:27:54,641.66,18.92
2024-08-28 17:27:55,640.77,18.92
2024-08-28 17:27:56,645.21,18.92
2024-08-28 17:27:57,644.32,18.92
2024-08-28 17:27:58,641.66,18.92
2024-08-28 17:27:59,640.77,18.92
2024-08-28 17:28:00,645.21,18.92
2024-08-28 17:28:01,645.21,18.92
2024-08-28 17:28:02,639.88,18.92
2024-08-28 17:28:03,601.13,18.67
2024-08-28 17:28:04,492.79,16.94
2024-08-28 17:28:05,369.94,15.38
2024-08-28 17:28:06,253.06,13.95
2024-08-28 17:28:07,145.19,12.46
2024-08-28 17:28:08,60.76,11.11
2024-08-28 17:28:09,-19.07,9.27
2024-08-28 17:28:10,-23.28,9.27
2024-08-28 17:28:11,-25.68,9.27
2024-08-28 17:28:12,-28.08,9.27
2024-08-28 17:28:13,-30.47,9.27
2024-08-28 17:28:14,-34.64,9.27
2024-08-28 17:28:15,-35.24,9.27
2024-08-28 17:28:16,-36.42,9.27
2024-08-28 17:28:17,-37.61,9.27
2024-08-28 17:28:18,-38.20,9.27
