time,3071（YDC1200-200型kN）力值曲线,3071（YDC1200-200型kN）位移曲线
2024-09-09 20:00:24,261.25,1.16
2024-09-09 20:00:25,288.88,2.94
2024-09-09 20:00:26,325.00,4.69
2024-09-09 20:00:27,356.72,6.43
2024-09-09 20:00:28,387.51,8.10
2024-09-09 20:00:29,398.15,9.48
2024-09-09 20:00:30,441.34,10.85
2024-09-09 20:00:31,475.98,12.46
2024-09-09 20:00:32,487.13,13.39
2024-09-09 20:00:33,529.11,14.92
2024-09-09 20:00:34,560.33,16.43
2024-09-09 20:00:35,594.54,17.93
2024-09-09 20:00:36,628.44,19.36
2024-09-09 20:00:37,621.62,19.85
2024-09-09 20:00:38,614.82,19.85
2024-09-09 20:00:39,617.37,19.85
2024-09-09 20:00:40,613.12,19.85
2024-09-09 20:00:41,612.28,19.85
2024-09-09 20:00:42,609.73,19.85
2024-09-09 20:00:43,612.28,19.85
2024-09-09 20:00:44,611.43,19.85
2024-09-09 20:00:45,606.35,19.85
2024-09-09 20:00:46,608.89,19.85
2024-09-09 20:00:47,603.81,19.85
2024-09-09 20:00:48,608.04,19.85
2024-09-09 20:00:49,608.04,19.85
2024-09-09 20:00:50,606.35,19.85
2024-09-09 20:00:51,606.35,19.85
2024-09-09 20:00:52,605.50,19.85
2024-09-09 20:00:53,605.50,19.85
2024-09-09 20:00:54,602.97,19.85
2024-09-09 20:00:55,604.66,19.85
2024-09-09 20:00:56,598.75,19.85
2024-09-09 20:00:57,602.97,19.85
2024-09-09 20:00:58,599.60,19.85
2024-09-09 20:00:59,602.97,19.85
2024-09-09 20:01:00,597.91,19.85
2024-09-09 20:01:01,600.44,19.85
2024-09-09 20:01:02,601.28,19.85
2024-09-09 20:01:03,600.44,19.85
2024-09-09 20:01:04,601.28,19.85
2024-09-09 20:01:05,600.44,19.85
2024-09-09 20:01:06,600.44,19.85
2024-09-09 20:01:07,499.95,18.57
2024-09-09 20:01:08,394.34,15.63
2024-09-09 20:01:09,283.88,12.41
2024-09-09 20:01:10,156.32,8.84
2024-09-09 20:01:11,54.32,4.48
2024-09-09 20:01:12,54.32,4.48
2024-09-09 20:01:13,51.92,4.48
2024-09-09 20:01:14,50.72,4.48
2024-09-09 20:01:15,49.53,4.48
2024-09-09 20:01:16,48.34,4.48
2024-09-09 20:01:17,47.14,4.48
2024-09-09 20:01:18,47.14,4.48
2024-09-09 20:01:19,46.55,4.48
2024-09-09 20:01:20,46.55,4.48
