time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-09-09 03:09:58,131.25,1.60
2024-09-09 03:09:59,156.02,3.21
2024-09-09 03:10:00,189.90,4.80
2024-09-09 03:10:01,220.03,6.33
2024-09-09 03:10:02,247.69,7.83
2024-09-09 03:10:03,278.85,9.27
2024-09-09 03:10:04,314.46,10.69
2024-09-09 03:10:05,338.84,11.84
2024-09-09 03:10:06,361.13,13.18
2024-09-09 03:10:07,395.85,14.51
2024-09-09 03:10:08,423.72,15.83
2024-09-09 03:10:09,458.66,17.09
2024-09-09 03:10:10,479.73,18.03
2024-09-09 03:10:11,509.57,19.26
2024-09-09 03:10:12,541.54,20.48
2024-09-09 03:10:13,529.39,21.11
2024-09-09 03:10:14,588.11,22.22
2024-09-09 03:10:15,595.21,22.84
2024-09-09 03:10:16,623.85,23.92
2024-09-09 03:10:17,645.54,24.63
2024-09-09 03:10:18,674.75,25.51
2024-09-09 03:10:19,635.58,25.51
2024-09-09 03:10:20,638.29,25.51
2024-09-09 03:10:21,636.48,25.51
2024-09-09 03:10:22,636.48,25.51
2024-09-09 03:10:23,632.86,25.51
2024-09-09 03:10:24,633.77,25.51
2024-09-09 03:10:25,631.06,25.51
2024-09-09 03:10:26,631.96,25.51
2024-09-09 03:10:27,624.75,25.51
2024-09-09 03:10:28,629.25,25.51
2024-09-09 03:10:29,629.25,25.51
2024-09-09 03:10:30,629.25,25.51
2024-09-09 03:10:31,628.35,25.51
2024-09-09 03:10:32,628.35,25.51
2024-09-09 03:10:33,624.75,25.51
2024-09-09 03:10:34,624.75,25.51
2024-09-09 03:10:35,624.75,25.51
2024-09-09 03:10:36,626.55,25.51
2024-09-09 03:10:37,623.85,25.51
2024-09-09 03:10:38,622.05,25.51
2024-09-09 03:10:39,622.95,25.51
2024-09-09 03:10:40,624.75,25.51
2024-09-09 03:10:41,615.76,25.51
2024-09-09 03:10:42,623.85,25.51
2024-09-09 03:10:43,622.05,25.51
2024-09-09 03:10:44,623.85,25.51
2024-09-09 03:10:45,618.45,25.51
2024-09-09 03:10:46,621.15,25.51
2024-09-09 03:10:47,617.56,25.51
2024-09-09 03:10:48,621.15,25.51
2024-09-09 03:10:49,621.15,25.51
2024-09-09 03:10:50,613.97,25.51
2024-09-09 03:10:51,621.15,25.51
2024-09-09 03:10:52,618.45,25.51
2024-09-09 03:10:53,620.25,25.51
2024-09-09 03:10:54,617.56,25.51
2024-09-09 03:10:55,617.56,25.51
2024-09-09 03:10:56,616.66,25.51
2024-09-09 03:10:57,618.45,25.51
2024-09-09 03:10:58,618.45,25.51
2024-09-09 03:10:59,617.56,25.51
2024-09-09 03:11:00,616.66,25.51
2024-09-09 03:11:01,615.76,25.51
2024-09-09 03:11:02,617.56,25.51
2024-09-09 03:11:03,613.97,25.51
2024-09-09 03:11:04,611.28,25.51
2024-09-09 03:11:05,611.28,25.51
2024-09-09 03:11:06,613.97,25.51
2024-09-09 03:11:07,615.76,25.51
2024-09-09 03:11:08,612.18,25.51
2024-09-09 03:11:09,612.18,25.51
2024-09-09 03:11:10,608.60,25.51
2024-09-09 03:11:11,606.81,25.51
2024-09-09 03:11:12,612.18,25.51
2024-09-09 03:11:13,613.07,25.51
2024-09-09 03:11:14,606.81,25.51
2024-09-09 03:11:15,612.18,25.51
2024-09-09 03:11:16,613.97,25.51
2024-09-09 03:11:17,610.38,25.51
2024-09-09 03:11:18,610.38,25.51
2024-09-09 03:11:19,612.18,25.51
2024-09-09 03:11:20,578.37,25.47
2024-09-09 03:11:21,463.70,24.02
2024-09-09 03:11:22,119.37,19.41
2024-09-09 03:11:23,-66.65,11.53
2024-09-09 03:11:24,-70.28,11.53
2024-09-09 03:11:25,-73.28,11.53
2024-09-09 03:11:26,-73.88,11.53
2024-09-09 03:11:27,-75.68,11.53
2024-09-09 03:11:28,-77.48,11.53
2024-09-09 03:11:29,-78.08,11.53
2024-09-09 03:11:30,-78.08,11.53
2024-09-09 03:11:31,-78.68,11.53
2024-09-09 03:11:32,-79.28,11.53
