time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-29 23:38:22,249.61,1.60
2024-08-29 23:38:23,275.39,3.38
2024-08-29 23:38:24,308.21,5.02
2024-08-29 23:38:25,338.67,6.70
2024-08-29 23:38:26,365.10,8.36
2024-08-29 23:38:27,407.44,9.95
2024-08-29 23:38:28,436.47,11.53
2024-08-29 23:38:29,469.95,13.08
2024-08-29 23:38:30,503.19,14.62
2024-08-29 23:38:31,536.13,16.08
2024-08-29 23:38:32,569.60,17.53
2024-08-29 23:38:33,604.43,18.97
2024-08-29 23:38:34,635.46,20.38
2024-08-29 23:38:35,619.89,20.63
2024-08-29 23:38:36,617.31,20.63
2024-08-29 23:38:37,612.15,20.63
2024-08-29 23:38:38,613.01,20.63
2024-08-29 23:38:39,613.01,20.63
2024-08-29 23:38:40,611.29,20.63
2024-08-29 23:38:41,607.86,20.63
2024-08-29 23:38:42,607.00,20.63
2024-08-29 23:38:43,606.14,20.63
2024-08-29 23:38:44,599.30,20.63
2024-08-29 23:38:45,603.57,20.63
2024-08-29 23:38:46,599.30,20.63
2024-08-29 23:38:47,601.86,20.63
2024-08-29 23:38:48,596.74,20.63
2024-08-29 23:38:49,601.86,20.63
2024-08-29 23:38:50,601.86,20.63
2024-08-29 23:38:51,601.01,20.63
2024-08-29 23:38:52,601.01,20.63
2024-08-29 23:38:53,595.88,20.63
2024-08-29 23:38:54,599.30,20.63
2024-08-29 23:38:55,595.88,20.63
2024-08-29 23:38:56,598.44,20.63
2024-08-29 23:38:57,597.59,20.63
2024-08-29 23:38:58,597.59,20.63
2024-08-29 23:38:59,594.18,20.63
2024-08-29 23:39:00,595.88,20.63
2024-08-29 23:39:01,596.74,20.63
2024-08-29 23:39:02,592.47,20.63
2024-08-29 23:39:03,593.33,20.63
2024-08-29 23:39:04,595.88,20.63
2024-08-29 23:39:05,595.88,20.63
2024-08-29 23:39:06,595.03,20.63
2024-08-29 23:39:07,589.07,20.63
2024-08-29 23:39:08,594.18,20.63
2024-08-29 23:39:09,592.47,20.63
2024-08-29 23:39:10,594.18,20.63
2024-08-29 23:39:11,589.07,20.63
2024-08-29 23:39:12,592.47,20.63
2024-08-29 23:39:13,593.33,20.63
2024-08-29 23:39:14,591.62,20.63
2024-08-29 23:39:15,591.62,20.63
2024-08-29 23:39:16,591.62,20.63
2024-08-29 23:39:17,592.47,20.63
2024-08-29 23:39:18,591.62,20.63
2024-08-29 23:39:19,589.07,20.63
2024-08-29 23:39:20,591.62,20.63
2024-08-29 23:39:21,591.62,20.63
2024-08-29 23:39:22,590.77,20.63
2024-08-29 23:39:23,589.07,20.63
2024-08-29 23:39:24,590.77,20.63
2024-08-29 23:39:25,587.37,20.63
2024-08-29 23:39:26,590.77,20.63
2024-08-29 23:39:27,587.37,20.63
2024-08-29 23:39:28,587.37,20.63
2024-08-29 23:39:29,589.07,20.63
2024-08-29 23:39:30,589.07,20.63
2024-08-29 23:39:31,587.37,20.63
2024-08-29 23:39:32,589.07,20.63
2024-08-29 23:39:33,589.07,20.63
2024-08-29 23:39:34,589.07,20.63
2024-08-29 23:39:35,588.22,20.63
2024-08-29 23:39:36,589.07,20.63
2024-08-29 23:39:37,588.22,20.63
