time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-09-08 10:31:46,108.96,1.49
2024-09-08 10:31:47,131.25,3.05
2024-09-08 10:31:48,159.59,4.64
2024-09-08 10:31:49,186.99,6.16
2024-09-08 10:31:50,211.15,7.62
2024-09-08 10:31:51,234.18,9.11
2024-09-08 10:31:52,262.06,10.53
2024-09-08 10:31:53,277.32,11.89
2024-09-08 10:31:54,299.67,13.23
2024-09-08 10:31:55,320.72,14.56
2024-09-08 10:31:56,353.94,15.88
2024-09-08 10:31:57,373.98,17.14
2024-09-08 10:31:58,395.03,18.13
2024-09-08 10:31:59,419.60,19.11
2024-09-08 10:32:00,432.82,20.04
2024-09-08 10:32:01,465.38,20.97
2024-09-08 10:32:02,485.67,21.88
2024-09-08 10:32:03,519.03,22.79
2024-09-08 10:32:04,537.20,23.69
2024-09-08 10:32:05,565.15,24.58
2024-09-08 10:32:06,589.88,25.47
2024-09-08 10:32:07,614.86,26.30
2024-09-08 10:32:08,625.65,26.81
2024-09-08 10:32:09,647.36,27.67
2024-09-08 10:32:10,641.01,27.90
2024-09-08 10:32:11,634.67,27.90
2024-09-08 10:32:12,633.77,27.90
2024-09-08 10:32:13,632.86,27.90
2024-09-08 10:32:14,634.67,27.90
2024-09-08 10:32:15,630.16,27.90
2024-09-08 10:32:16,630.16,27.90
2024-09-08 10:32:17,629.25,27.90
2024-09-08 10:32:18,631.96,27.90
2024-09-08 10:32:19,626.55,27.90
2024-09-08 10:32:20,629.25,27.90
2024-09-08 10:32:21,628.35,27.90
2024-09-08 10:32:22,631.06,27.90
2024-09-08 10:32:23,628.35,27.90
2024-09-08 10:32:24,631.06,27.90
2024-09-08 10:32:25,631.06,27.90
2024-09-08 10:32:26,630.16,27.90
2024-09-08 10:32:27,624.75,27.90
2024-09-08 10:32:28,624.75,27.90
2024-09-08 10:32:29,628.35,27.90
2024-09-08 10:32:30,629.25,27.90
2024-09-08 10:32:31,625.65,27.90
2024-09-08 10:32:32,628.35,27.90
2024-09-08 10:32:33,622.05,27.90
2024-09-08 10:32:34,628.35,27.90
2024-09-08 10:32:35,627.45,27.90
2024-09-08 10:32:36,624.75,27.90
2024-09-08 10:32:37,624.75,27.90
2024-09-08 10:32:38,621.15,27.90
2024-09-08 10:32:39,622.95,27.90
2024-09-08 10:32:40,626.55,27.90
2024-09-08 10:32:41,627.45,27.90
2024-09-08 10:32:42,626.55,27.90
2024-09-08 10:32:43,622.05,27.90
2024-09-08 10:32:44,627.45,27.90
2024-09-08 10:32:45,624.75,27.90
2024-09-08 10:32:46,610.38,27.90
2024-09-08 10:32:47,598.77,27.90
2024-09-08 10:32:48,596.10,27.90
2024-09-08 10:32:49,596.10,27.90
2024-09-08 10:32:50,596.10,27.90
2024-09-08 10:32:51,592.55,27.90
2024-09-08 10:32:52,588.99,27.90
2024-09-08 10:32:53,588.99,27.90
2024-09-08 10:32:54,590.77,27.90
2024-09-08 10:32:55,590.77,27.90
2024-09-08 10:32:56,588.99,27.90
