time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 06:58:27,227.98,1.60
2024-08-30 06:58:28,259.61,3.27
2024-08-30 06:58:29,289.73,4.91
2024-08-30 06:58:30,318.94,6.49
2024-08-30 06:58:31,350.17,7.99
2024-08-30 06:58:32,383.49,9.48
2024-08-30 06:58:33,418.22,10.90
2024-08-30 06:58:34,447.26,12.31
2024-08-30 06:58:35,478.34,13.65
2024-08-30 06:58:36,514.82,14.97
2024-08-30 06:58:37,541.99,16.23
2024-08-30 06:58:38,566.15,17.38
2024-08-30 06:58:39,581.28,18.03
2024-08-30 06:58:40,592.28,18.48
2024-08-30 06:58:41,604.18,19.07
2024-08-30 06:58:42,611.86,19.41
2024-08-30 06:58:43,610.15,19.46
2024-08-30 06:58:44,607.59,19.46
2024-08-30 06:58:45,602.47,19.46
2024-08-30 06:58:46,606.74,19.46
2024-08-30 06:58:47,604.18,19.46
2024-08-30 06:58:48,602.47,19.46
2024-08-30 06:58:49,603.33,19.46
2024-08-30 06:58:50,601.62,19.46
2024-08-30 06:58:51,599.92,19.46
2024-08-30 06:58:52,600.77,19.46
2024-08-30 06:58:53,597.37,19.46
2024-08-30 06:58:54,599.07,19.46
2024-08-30 06:58:55,377.39,16.69
2024-08-30 06:58:56,36.72,4.91
2024-08-30 06:58:57,33.12,4.91
2024-08-30 06:58:58,28.93,4.91
2024-08-30 06:58:59,27.14,4.91
2024-08-30 06:59:00,25.95,4.91
2024-08-30 06:59:01,25.36,4.91
2024-08-30 06:59:02,21.20,4.91
2024-08-30 06:59:03,20.61,4.91
2024-08-30 06:59:04,20.61,4.91
2024-08-30 06:59:05,20.61,4.91
