time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 13:19:28,263.17,0.93
2024-08-30 13:19:29,296.26,1.99
2024-08-30 13:19:30,302.08,2.99
2024-08-30 13:19:31,302.08,4.04
2024-08-30 13:19:32,338.21,5.02
2024-08-30 13:19:33,366.00,6.00
2024-08-30 13:19:34,365.24,6.92
2024-08-30 13:19:35,381.96,7.88
2024-08-30 13:19:36,418.22,8.79
2024-08-30 13:19:37,425.24,9.69
2024-08-30 13:19:38,432.29,10.53
2024-08-30 13:19:39,470.33,11.42
2024-08-30 13:19:40,480.76,12.25
2024-08-30 13:19:41,488.01,13.03
2024-08-30 13:19:42,520.56,13.85
2024-08-30 13:19:43,530.42,14.62
2024-08-30 13:19:44,541.16,15.38
2024-08-30 13:19:45,576.23,16.03
2024-08-30 13:19:46,571.18,16.59
2024-08-30 13:19:47,586.35,17.19
2024-08-30 13:19:48,604.18,17.53
2024-08-30 13:19:49,599.92,18.08
2024-08-30 13:19:50,622.15,18.52
2024-08-30 13:19:51,631.62,18.82
2024-08-30 13:19:52,628.17,19.11
2024-08-30 13:19:53,627.31,19.11
2024-08-30 13:19:54,628.17,19.11
2024-08-30 13:19:55,625.59,19.11
2024-08-30 13:19:56,625.59,19.11
2024-08-30 13:19:57,625.59,19.11
2024-08-30 13:19:58,625.59,19.11
2024-08-30 13:19:59,621.29,19.11
2024-08-30 13:20:00,624.73,19.11
2024-08-30 13:20:01,623.87,19.11
2024-08-30 13:20:02,622.15,19.11
2024-08-30 13:20:03,623.01,19.11
2024-08-30 13:20:04,623.01,19.11
2024-08-30 13:20:05,619.57,19.11
2024-08-30 13:20:06,617.00,19.11
2024-08-30 13:20:07,620.43,19.11
2024-08-30 13:20:08,622.15,19.11
2024-08-30 13:20:09,619.57,19.11
2024-08-30 13:20:10,614.43,19.11
2024-08-30 13:20:11,622.15,19.11
2024-08-30 13:20:12,621.29,19.11
2024-08-30 13:20:13,622.15,19.11
2024-08-30 13:20:14,617.86,19.11
2024-08-30 13:20:15,620.43,19.11
2024-08-30 13:20:16,617.86,19.11
2024-08-30 13:20:17,617.86,19.11
2024-08-30 13:20:18,617.86,19.11
2024-08-30 13:20:19,618.71,19.11
2024-08-30 13:20:20,615.29,19.11
2024-08-30 13:20:21,617.86,19.11
2024-08-30 13:20:22,620.43,19.11
2024-08-30 13:20:23,620.43,19.11
2024-08-30 13:20:24,617.00,19.11
2024-08-30 13:20:25,618.71,19.11
2024-08-30 13:20:26,617.86,19.11
2024-08-30 13:20:27,617.86,19.11
2024-08-30 13:20:28,617.86,19.11
2024-08-30 13:20:29,617.00,19.11
2024-08-30 13:20:30,614.43,19.11
2024-08-30 13:20:31,616.14,19.11
2024-08-30 13:20:32,617.00,19.11
2024-08-30 13:20:33,616.14,19.11
2024-08-30 13:20:34,617.86,19.11
2024-08-30 13:20:35,617.00,19.11
2024-08-30 13:20:36,617.86,19.11
2024-08-30 13:20:37,614.43,19.11
2024-08-30 13:20:38,611.86,19.11
2024-08-30 13:20:39,611.01,19.11
2024-08-30 13:20:40,616.14,19.11
2024-08-30 13:20:41,614.43,19.11
2024-08-30 13:20:42,615.29,19.11
2024-08-30 13:20:43,611.01,19.11
2024-08-30 13:20:44,615.29,19.11
2024-08-30 13:20:45,611.86,19.11
2024-08-30 13:20:46,615.29,19.11
2024-08-30 13:20:47,613.57,19.11
2024-08-30 13:20:48,615.29,19.11
2024-08-30 13:20:49,611.01,19.11
2024-08-30 13:20:50,615.29,19.11
2024-08-30 13:20:51,615.29,19.11
2024-08-30 13:20:52,614.43,19.11
2024-08-30 13:20:53,611.86,19.11
2024-08-30 13:20:54,614.43,19.11
2024-08-30 13:20:55,614.43,19.11
2024-08-30 13:20:56,613.57,19.11
2024-08-30 13:20:57,611.01,19.11
2024-08-30 13:20:58,611.01,19.11
2024-08-30 13:20:59,613.57,19.11
2024-08-30 13:21:00,614.43,19.11
2024-08-30 13:21:01,607.59,19.11
2024-08-30 13:21:02,614.43,19.11
2024-08-30 13:21:03,611.86,19.11
2024-08-30 13:21:04,612.72,19.11
2024-08-30 13:21:05,609.30,19.11
2024-08-30 13:21:06,608.44,19.11
2024-08-30 13:21:07,611.86,19.11
2024-08-30 13:21:08,611.86,19.11
2024-08-30 13:21:09,611.86,19.11
2024-08-30 13:21:10,611.86,19.11
2024-08-30 13:21:11,607.59,19.11
2024-08-30 13:21:12,611.86,19.11
2024-08-30 13:21:13,605.03,19.11
2024-08-30 13:21:14,611.01,19.11
2024-08-30 13:21:15,611.86,19.11
2024-08-30 13:21:16,609.30,19.11
2024-08-30 13:21:17,611.86,19.11
2024-08-30 13:21:18,611.01,19.11
2024-08-30 13:21:19,607.59,19.11
2024-08-30 13:21:20,611.01,19.11
2024-08-30 13:21:21,610.15,19.11
2024-08-30 13:21:22,610.15,19.11
2024-08-30 13:21:23,610.15,19.11
2024-08-30 13:21:24,604.18,19.11
2024-08-30 13:21:25,609.30,19.11
2024-08-30 13:21:26,611.01,19.11
2024-08-30 13:21:27,611.01,19.11
2024-08-30 13:21:28,611.01,19.11
2024-08-30 13:21:29,606.74,19.11
2024-08-30 13:21:30,606.74,19.11
2024-08-30 13:21:31,610.15,19.11
2024-08-30 13:21:32,610.15,19.11
2024-08-30 13:21:33,610.15,19.11
2024-08-30 13:21:34,609.30,19.11
2024-08-30 13:21:35,608.44,19.11
2024-08-30 13:21:36,607.59,19.11
2024-08-30 13:21:37,607.59,19.11
2024-08-30 13:21:38,607.59,19.11
2024-08-30 13:21:39,608.44,19.11
2024-08-30 13:21:40,604.18,19.11
2024-08-30 13:21:41,605.03,19.11
2024-08-30 13:21:42,605.88,19.11
2024-08-30 13:21:43,607.59,19.11
2024-08-30 13:21:44,607.59,19.11
2024-08-30 13:21:45,473.53,15.88
2024-08-30 13:21:46,212.06,7.51
2024-08-30 13:21:47,80.19,3.21
2024-08-30 13:21:48,82.69,3.21
2024-08-30 13:21:49,90.21,3.27
2024-08-30 13:21:50,111.78,3.82
2024-08-30 13:21:51,191.55,4.91
2024-08-30 13:21:52,273.89,6.00
2024-08-30 13:21:53,330.77,6.97
2024-08-30 13:21:54,333.74,7.78
2024-08-30 13:21:55,353.17,8.26
2024-08-30 13:21:56,379.67,9.16
2024-08-30 13:21:57,375.10,9.16
2024-08-30 13:21:58,375.10,9.16
2024-08-30 13:21:59,373.58,9.16
2024-08-30 13:22:00,371.30,9.16
2024-08-30 13:22:01,373.58,9.16
2024-08-30 13:22:02,376.63,9.32
2024-08-30 13:22:03,160.67,5.02
2024-08-30 13:22:04,23.58,-0.08
