time,3056（200kN）力值曲线,3056（200kN）位移曲线
2024-07-12 05:12:01,76.40,-0.15
2024-07-12 05:12:02,198.09,0.75
2024-07-12 05:12:03,276.00,1.87
2024-07-12 05:12:04,299.75,2.94
2024-07-12 05:12:05,306.35,4.03
2024-07-12 05:12:06,306.35,5.10
2024-07-12 05:12:07,290.52,5.58
2024-07-12 05:12:08,285.24,5.55
2024-07-12 05:12:09,301.07,5.88
2024-07-12 05:12:10,293.15,5.86
2024-07-12 05:12:11,308.98,6.08
2024-07-12 05:12:12,301.07,6.08
2024-07-12 05:12:13,324.81,6.14
2024-07-12 05:12:14,306.35,6.19
2024-07-12 05:12:15,298.43,6.19
2024-07-12 05:12:16,308.98,6.33
2024-07-12 05:12:17,305.03,6.31
2024-07-12 05:12:18,311.62,6.39
2024-07-12 05:12:19,307.67,6.39
2024-07-12 05:12:20,319.54,6.45
2024-07-12 05:12:21,311.62,6.45
2024-07-12 05:12:22,319.54,6.47
2024-07-12 05:12:23,308.98,6.45
2024-07-12 05:12:24,320.86,6.50
2024-07-12 05:12:25,310.30,6.47
2024-07-12 05:12:26,326.13,6.56
2024-07-12 05:12:27,319.54,6.53
2024-07-12 05:12:28,310.30,6.53
2024-07-12 05:12:29,320.86,6.56
2024-07-12 05:12:30,312.94,6.53
2024-07-12 05:12:31,323.49,6.59
2024-07-12 05:12:32,318.22,6.56
2024-07-12 05:12:33,310.30,6.61
2024-07-12 05:12:34,322.17,6.59
2024-07-12 05:12:35,312.94,6.56
2024-07-12 05:12:36,319.54,6.64
2024-07-12 05:12:37,318.22,6.61
2024-07-12 05:12:38,335.36,6.64
2024-07-12 05:12:39,319.54,6.64
2024-07-12 05:12:40,312.94,6.61
2024-07-12 05:12:41,323.49,6.67
2024-07-12 05:12:42,318.22,6.64
2024-07-12 05:12:43,339.32,6.64
2024-07-12 05:12:44,322.17,6.67
2024-07-12 05:12:45,312.94,6.64
2024-07-12 05:12:46,327.45,6.67
2024-07-12 05:12:47,316.90,6.64
2024-07-12 05:12:48,312.94,6.61
2024-07-12 05:12:49,323.49,6.70
2024-07-12 05:12:50,312.94,6.67
2024-07-12 05:12:51,326.13,6.70
2024-07-12 05:12:52,320.86,6.70
2024-07-12 05:12:53,316.90,6.67
2024-07-12 05:12:54,326.13,6.73
2024-07-12 05:12:55,318.22,6.70
2024-07-12 05:12:56,312.94,6.67
2024-07-12 05:12:57,323.49,6.75
2024-07-12 05:12:58,312.94,6.73
2024-07-12 05:12:59,328.77,6.75
2024-07-12 05:13:00,320.86,6.73
2024-07-12 05:13:01,312.94,6.73
2024-07-12 05:13:02,323.49,6.75
2024-07-12 05:13:03,316.90,6.73
2024-07-12 05:13:04,310.30,6.73
2024-07-12 05:13:05,318.22,6.75
2024-07-12 05:13:06,316.90,6.73
2024-07-12 05:13:07,328.77,6.78
2024-07-12 05:13:08,320.86,6.75
2024-07-12 05:13:09,312.94,6.75
2024-07-12 05:13:10,328.77,6.78
2024-07-12 05:13:11,319.54,6.78
2024-07-12 05:13:12,311.62,6.75
2024-07-12 05:13:13,323.49,6.78
2024-07-12 05:13:14,319.54,6.78
2024-07-12 05:13:15,327.45,6.78
2024-07-12 05:13:16,320.86,6.78
2024-07-12 05:13:17,345.91,7.40
2024-07-12 05:13:18,367.00,8.47
2024-07-12 05:13:19,374.90,9.53
2024-07-12 05:13:20,378.86,10.57
2024-07-12 05:13:21,378.86,11.64
2024-07-12 05:13:22,388.08,12.70
2024-07-12 05:13:23,401.25,13.74
2024-07-12 05:13:24,410.47,14.81
2024-07-12 05:13:25,414.42,15.85
2024-07-12 05:13:26,413.10,16.89
2024-07-12 05:13:27,427.59,17.93
2024-07-12 05:13:28,446.01,18.96
2024-07-12 05:13:29,448.65,20.03
2024-07-12 05:13:30,452.60,21.04
2024-07-12 05:13:31,453.91,22.08
2024-07-12 05:13:32,464.44,23.12
2024-07-12 05:13:33,472.33,24.16
2024-07-12 05:13:34,480.23,25.19
2024-07-12 05:13:35,488.12,26.20
2024-07-12 05:13:36,497.32,27.24
2024-07-12 05:13:37,510.47,28.25
2024-07-12 05:13:38,515.73,29.29
2024-07-12 05:13:39,517.05,30.30
2024-07-12 05:13:40,498.64,30.67
2024-07-12 05:13:41,493.38,30.67
2024-07-12 05:13:42,490.75,30.67
2024-07-12 05:13:43,489.43,30.67
2024-07-12 05:13:44,485.49,30.67
2024-07-12 05:13:45,486.80,30.67
2024-07-12 05:13:46,531.50,31.37
2024-07-12 05:13:47,547.27,32.35
2024-07-12 05:13:48,559.10,33.33
2024-07-12 05:13:49,572.24,34.32
2024-07-12 05:13:50,578.80,35.27
2024-07-12 05:13:51,582.74,36.25
2024-07-12 05:13:52,587.99,37.24
2024-07-12 05:13:53,593.25,38.19
2024-07-12 05:13:54,602.44,39.17
2024-07-12 05:13:55,601.12,40.13
2024-07-12 05:13:56,612.94,41.08
2024-07-12 05:13:57,624.75,42.06
2024-07-12 05:13:58,626.06,43.02
2024-07-12 05:13:59,632.62,43.97
2024-07-12 05:14:00,640.50,44.93
2024-07-12 05:14:01,622.13,45.40
2024-07-12 05:14:02,603.75,45.37
2024-07-12 05:14:03,597.19,45.35
2024-07-12 05:14:04,593.25,45.32
2024-07-12 05:14:05,587.99,45.29
2024-07-12 05:14:06,584.06,45.26
2024-07-12 05:14:07,576.18,45.23
2024-07-12 05:14:08,643.12,45.74
2024-07-12 05:14:09,657.55,46.67
2024-07-12 05:14:10,666.73,47.56
2024-07-12 05:14:11,674.60,48.49
2024-07-12 05:14:12,678.53,49.42
2024-07-12 05:14:13,695.58,50.34
2024-07-12 05:14:14,702.13,51.27
2024-07-12 05:14:15,706.06,52.19
2024-07-12 05:14:16,711.30,53.09
2024-07-12 05:14:17,720.48,54.02
2024-07-12 05:14:18,728.34,54.95
2024-07-12 05:14:19,729.65,55.84
2024-07-12 05:14:20,732.27,56.77
2024-07-12 05:14:21,745.37,57.67
2024-07-12 05:14:22,713.92,57.78
2024-07-12 05:14:23,702.13,57.75
2024-07-12 05:14:24,728.34,58.29
2024-07-12 05:14:25,709.99,58.23
2024-07-12 05:14:26,734.89,58.48
2024-07-12 05:14:27,715.24,58.57
2024-07-12 05:14:28,708.68,58.54
2024-07-12 05:14:29,727.03,58.76
2024-07-12 05:14:30,715.24,58.73
2024-07-12 05:14:31,732.27,58.96
2024-07-12 05:14:32,712.61,58.93
2024-07-12 05:14:33,733.58,59.13
2024-07-12 05:14:34,723.10,59.10
2024-07-12 05:14:35,749.30,59.21
2024-07-12 05:14:36,728.34,59.24
2024-07-12 05:14:37,715.24,59.21
2024-07-12 05:14:38,733.58,59.38
2024-07-12 05:14:39,716.55,59.35
2024-07-12 05:14:40,737.51,59.55
2024-07-12 05:14:41,723.10,59.52
2024-07-12 05:14:42,740.13,59.66
2024-07-12 05:14:43,728.34,59.63
2024-07-12 05:14:44,744.06,59.74
2024-07-12 05:14:45,732.27,59.72
2024-07-12 05:14:46,751.92,59.80
2024-07-12 05:14:47,733.58,59.83
2024-07-12 05:14:48,750.61,59.80
2024-07-12 05:14:49,733.58,59.91
2024-07-12 05:14:50,724.41,59.89
2024-07-12 05:14:51,738.82,60.03
2024-07-12 05:14:52,727.03,60.00
2024-07-12 05:14:53,736.20,60.05
2024-07-12 05:14:54,728.34,60.03
2024-07-12 05:14:55,741.44,60.17
2024-07-12 05:14:56,728.34,60.14
2024-07-12 05:14:57,744.06,60.19
2024-07-12 05:14:58,728.34,60.17
2024-07-12 05:14:59,744.06,60.28
2024-07-12 05:15:00,728.34,60.25
2024-07-12 05:15:01,749.30,60.36
2024-07-12 05:15:02,734.89,60.33
2024-07-12 05:15:03,751.92,60.42
2024-07-12 05:15:04,737.51,60.39
2024-07-12 05:15:05,732.27,60.47
2024-07-12 05:15:06,736.20,60.45
2024-07-12 05:15:07,751.92,60.47
2024-07-12 05:15:08,738.82,60.50
2024-07-12 05:15:09,728.34,60.47
2024-07-12 05:15:10,737.51,60.59
2024-07-12 05:15:11,729.65,60.53
2024-07-12 05:15:12,740.13,60.61
2024-07-12 05:15:13,729.65,60.59
2024-07-12 05:15:14,738.82,60.67
