time,3057（200kN）力值曲线,3057（200kN）位移曲线
2024-07-06 07:53:04,185.81,-0.15
2024-07-06 07:53:05,331.30,0.75
2024-07-06 07:53:06,438.22,1.65
2024-07-06 07:53:07,442.17,2.52
2024-07-06 07:53:08,443.49,3.36
2024-07-06 07:53:09,465.91,4.20
2024-07-06 07:53:10,509.40,5.01
2024-07-06 07:53:11,496.22,5.04
2024-07-06 07:53:12,493.58,5.04
2024-07-06 07:53:13,500.17,5.18
2024-07-06 07:53:14,497.54,5.18
2024-07-06 07:53:15,505.44,5.27
2024-07-06 07:53:16,501.49,5.27
2024-07-06 07:53:17,505.44,5.35
2024-07-06 07:53:18,504.13,5.35
2024-07-06 07:53:19,508.08,5.38
2024-07-06 07:53:20,506.76,5.38
2024-07-06 07:53:21,506.76,5.38
2024-07-06 07:53:22,506.76,5.38
2024-07-06 07:53:23,509.40,5.44
2024-07-06 07:53:24,509.40,5.44
2024-07-06 07:53:25,509.40,5.44
2024-07-06 07:53:26,504.13,5.44
2024-07-06 07:53:27,505.44,5.44
2024-07-06 07:53:28,506.76,5.44
2024-07-06 07:53:29,505.44,5.44
2024-07-06 07:53:30,501.49,5.44
2024-07-06 07:53:31,510.71,5.49
2024-07-06 07:53:32,508.08,5.49
2024-07-06 07:53:33,510.71,5.49
2024-07-06 07:53:34,510.71,5.49
2024-07-06 07:53:35,509.40,5.49
2024-07-06 07:53:36,509.40,5.49
2024-07-06 07:53:37,505.44,5.49
2024-07-06 07:53:38,509.40,5.49
2024-07-06 07:53:39,509.40,5.49
2024-07-06 07:53:40,508.08,5.49
2024-07-06 07:53:41,504.13,5.49
2024-07-06 07:53:42,505.44,5.49
2024-07-06 07:53:43,506.76,5.49
2024-07-06 07:53:44,505.44,5.49
2024-07-06 07:53:45,506.76,5.49
2024-07-06 07:53:46,505.44,5.49
2024-07-06 07:53:47,505.44,5.49
2024-07-06 07:53:48,504.13,5.49
2024-07-06 07:53:49,509.40,5.55
2024-07-06 07:53:50,508.08,5.55
2024-07-06 07:53:51,509.40,5.55
2024-07-06 07:53:52,510.71,5.55
2024-07-06 07:53:53,504.13,5.55
2024-07-06 07:53:54,509.40,5.55
2024-07-06 07:53:55,504.13,5.55
2024-07-06 07:53:56,509.40,5.55
2024-07-06 07:53:57,504.13,5.55
2024-07-06 07:53:58,508.08,5.55
2024-07-06 07:53:59,504.13,5.55
2024-07-06 07:54:00,508.08,5.55
2024-07-06 07:54:01,508.08,5.55
2024-07-06 07:54:02,505.44,5.55
2024-07-06 07:54:03,502.81,5.55
2024-07-06 07:54:04,506.76,5.55
2024-07-06 07:54:05,504.13,5.55
2024-07-06 07:54:06,508.08,5.55
2024-07-06 07:54:07,505.44,5.55
2024-07-06 07:54:08,506.76,5.55
2024-07-06 07:54:09,505.44,5.55
2024-07-06 07:54:10,501.49,5.55
2024-07-06 07:54:11,504.13,5.55
2024-07-06 07:54:12,504.13,5.55
2024-07-06 07:54:13,509.40,5.60
2024-07-06 07:54:14,509.40,5.60
2024-07-06 07:54:15,509.40,5.60
2024-07-06 07:54:16,509.40,5.60
2024-07-06 07:54:17,523.88,6.05
2024-07-06 07:54:18,530.47,6.84
2024-07-06 07:54:19,552.85,7.62
2024-07-06 07:54:20,583.12,8.38
2024-07-06 07:54:21,581.81,9.14
2024-07-06 07:54:22,568.65,9.90
2024-07-06 07:54:23,564.70,10.66
2024-07-06 07:54:24,579.17,11.39
2024-07-06 07:54:25,604.17,12.14
2024-07-06 07:54:26,623.90,12.87
2024-07-06 07:54:27,602.86,13.60
2024-07-06 07:54:28,594.96,14.33
2024-07-06 07:54:29,608.12,15.06
2024-07-06 07:54:30,634.42,15.76
2024-07-06 07:54:31,651.50,16.47
2024-07-06 07:54:32,648.88,17.17
2024-07-06 07:54:33,635.73,17.87
2024-07-06 07:54:34,642.30,18.57
2024-07-06 07:54:35,659.39,19.27
2024-07-06 07:54:36,689.61,19.95
2024-07-06 07:54:37,681.73,20.65
2024-07-06 07:54:38,665.96,21.29
2024-07-06 07:54:39,673.84,21.99
2024-07-06 07:54:40,698.80,22.64
2024-07-06 07:54:41,725.06,23.31
2024-07-06 07:54:42,705.37,23.96
2024-07-06 07:54:43,694.86,24.61
2024-07-06 07:54:44,704.06,25.28
2024-07-06 07:54:45,727.69,25.92
2024-07-06 07:54:46,744.75,26.54
2024-07-06 07:54:47,721.12,27.19
2024-07-06 07:54:48,714.56,27.83
2024-07-06 07:54:49,736.88,28.45
2024-07-06 07:54:50,772.30,29.07
2024-07-06 07:54:51,765.74,29.69
2024-07-06 07:54:52,736.88,30.30
2024-07-06 07:54:53,744.75,30.92
2024-07-06 07:54:54,784.11,31.54
2024-07-06 07:54:55,788.04,32.13
2024-07-06 07:54:56,764.43,32.74
2024-07-06 07:54:57,768.37,33.33
2024-07-06 07:54:58,797.22,33.92
2024-07-06 07:54:59,809.02,34.51
2024-07-06 07:55:00,785.42,35.10
2024-07-06 07:55:01,785.42,35.69
2024-07-06 07:55:02,814.27,36.28
2024-07-06 07:55:03,835.24,36.87
2024-07-06 07:55:04,802.47,37.43
2024-07-06 07:55:05,803.78,38.02
2024-07-06 07:55:06,843.10,38.58
2024-07-06 07:55:07,852.27,39.14
2024-07-06 07:55:08,820.82,39.71
2024-07-06 07:55:09,831.30,40.27
2024-07-06 07:55:10,866.68,40.83
2024-07-06 07:55:11,862.75,41.36
2024-07-06 07:55:12,841.79,41.92
2024-07-06 07:55:13,858.82,42.48
2024-07-06 07:55:14,854.89,42.93
2024-07-06 07:55:15,849.65,42.93
2024-07-06 07:55:16,874.53,43.02
2024-07-06 07:55:17,849.65,43.55
2024-07-06 07:55:18,869.30,44.08
2024-07-06 07:55:19,911.19,44.62
2024-07-06 07:55:20,886.32,45.15
2024-07-06 07:55:21,874.53,45.68
2024-07-06 07:55:22,912.50,46.22
2024-07-06 07:55:23,929.51,46.75
2024-07-06 07:55:24,896.79,47.26
2024-07-06 07:55:25,907.26,47.79
2024-07-06 07:55:26,932.13,48.29
