time,force_left,force_right,force_left_filt,force_right_filt,force_avg,force_diff,dis_left,dis_right,total_delta_dis,dis_diff,force_rate,force_acc,stiffness_ratio,force_std_5s
2025-06-06 04:58:06,396.62,253.85,396.62,253.85,325.235,142.77,0.46,4.04,4.5,3.58,0.0,0.0,72.27442838346036,0.0
2025-06-06 04:58:07,404.82,257.96,398.67,254.8775,326.77375,143.79250000000002,0.96,4.54,5.5,3.58,1.5387499999999932,1.5387499999999932,59.41339828847304,0.0
2025-06-06 04:58:08,410.98,266.16,401.7475,257.698125,329.72281250000003,144.049375,1.46,5.06,6.52,3.5999999999999996,2.949062500000025,1.4103125000000318,50.57097575598532,0.0
2025-06-06 04:58:09,413.03,270.26,404.568125,260.83859375,332.703359375,143.72953125000004,1.96,5.56,7.52,3.5999999999999996,2.980546874999959,0.03148437499993406,44.24246211868855,0.0
2025-06-06 04:58:10,421.24,274.36,408.73609375,264.21894531249995,336.47751953125,144.51714843750005,2.46,6.06,8.52,3.5999999999999996,3.774160156249991,0.7936132812500318,39.4926619763601,4.535709654971717
2025-06-06 04:58:11,423.29,278.47,412.3745703125,267.781708984375,340.0781396484375,144.59286132812503,2.96,6.58,9.54,3.62,3.600620117187532,-0.17354003906245907,35.6476000000878,5.283776231541856
2025-06-06 04:58:12,429.44,286.67,416.640927734375,272.50378173828125,344.5723547363281,144.13714599609375,3.47,7.08,10.55,3.61,4.494215087890609,0.8935949707030773,32.66088360904687,5.875563560491012
2025-06-06 04:58:13,435.6,292.82,421.38069580078127,277.5828363037109,349.4817660522461,143.79785949707036,3.97,7.58,11.55,3.61,4.909411315917964,0.4151962280273551,30.258158943211008,6.600565803599018
2025-06-06 04:58:14,443.8,301.03,426.98552185058594,283.44462722778314,355.21507453918457,143.5408946228028,4.47,8.08,12.55,3.6100000000000003,5.733308486938483,0.8238971710205192,28.303987747824447,7.438718991340587
2025-06-06 04:58:15,449.96,307.18,432.7291413879395,289.37847042083735,361.0538059043884,143.35067096710213,4.97,8.6,13.57,3.63,5.8387313652038415,0.10542287826535812,26.60676339702469,8.329505642424174
2025-06-06 04:58:16,454.06,309.24,438.0618560409546,294.343852815628,366.2028544282913,143.71800322532658,5.47,9.1,14.57,3.63,5.149048523902877,-0.6896828413009644,25.134030836943065,8.673520261040613
2025-06-06 04:58:17,456.11,315.39,442.5738920307159,299.60538961172097,371.08964082121844,142.96850241899494,5.97,9.6,15.57,3.63,4.886786392927149,-0.2622621309757278,23.833629864328103,8.576751398331798
