time,force_left,force_right,force_left_filt,force_right_filt,force_avg,force_diff,dis_left,dis_right,total_delta_dis,dis_diff,force_rate,force_acc,stiffness_ratio,force_std_5s
2024-06-29 06:47:18,495.75,528.89,495.75,528.89,512.3199999999999,33.139999999999986,17.3,0.98,18.28,16.32,0.0,0.0,28.026256672524244,0.0
2024-06-29 06:47:19,504.03,530.96,497.82,529.4075,513.61375,31.587500000000034,18.0,2.02,20.02,15.98,1.2937500000000455,1.2937500000000455,25.655031186062377,0.0
2024-06-29 06:47:20,504.03,530.96,499.3725,529.795625,514.5840625,30.42312499999997,18.71,3.08,21.79,15.63,0.9703124999999773,-0.3234375000000682,23.61560527234487,0.0
2024-06-29 06:47:21,499.89,541.32,499.50187500000004,532.67671875,516.089296875,33.17484374999992,19.41,4.13,23.54,15.280000000000001,1.5052343749999864,0.5349218750000091,21.923928417632606,0.0
2024-06-29 06:47:22,508.18,553.75,501.6714062500001,537.9450390625,519.80822265625,36.2736328124999,20.11,5.17,25.28,14.94,3.71892578125005,2.2136914062500637,20.56203331068895,2.8801923941219103
2024-06-29 06:47:23,514.39,574.47,504.8510546875001,547.076279296875,525.9636669921875,42.22522460937489,20.81,6.22,27.029999999999998,14.59,6.1554443359375455,2.4365185546874955,19.458514522148466,5.031092561719841
2024-06-29 06:47:24,533.04,576.54,511.8982910156251,554.4422094726563,533.1702502441407,42.54391845703117,21.49,7.26,28.75,14.229999999999999,7.206583251953134,1.0511389160155886,18.545051537359623,7.6679855036932985
2024-06-29 06:47:25,543.39,580.68,519.7712182617188,561.0016571044922,540.3864376831054,41.230438842773424,22.18,8.3,30.48,13.879999999999999,7.216187438964766,0.009604187011632348,17.729213253080452,9.862465060200686
2024-06-29 06:47:26,545.46,578.61,526.1934136962891,565.4037428283692,545.7985782623291,39.21032913208012,22.88,9.35,32.23,13.53,5.41214057922366,-1.8040468597411063,16.93448840607635,10.51096796555228
2024-06-29 06:47:27,543.39,586.89,530.4925602722168,570.7753071212769,550.6339336967469,40.28274684906012,23.56,10.39,33.95,13.169999999999998,4.8353554344178065,-0.5767851448058536,16.21896664146628,9.8392283557621
2024-06-29 06:47:28,549.61,607.61,535.2719202041626,579.9839803409577,557.6279502725602,44.71206013679512,24.23,11.43,35.66,12.8,6.994016575813248,2.1586611413954415,15.637350943219554,9.376861225563975
2024-06-29 06:47:29,549.61,624.18,538.856440153122,591.0329852557182,564.9447127044201,52.176545102596265,24.91,12.48,37.39,12.43,7.3167624318599565,0.32274585604670847,15.109513174509413,9.674243932099737
2024-06-29 06:47:30,564.11,632.47,545.1698301148415,601.3922389417887,573.2810345283151,56.22240882694723,25.6,13.5,39.1,12.100000000000001,8.336321823894991,1.0195593920350348,14.661918666659755,10.999610746108228
2024-06-29 06:47:31,582.75,640.75,554.5648725861311,611.2316792063416,582.8982758962363,56.66680662021054,26.26,14.55,40.81,11.71,9.617241367921224,1.2809195440262329,14.283221308821735,12.706402043855118
2024-06-29 06:47:32,586.89,638.68,562.6461544395983,618.0937594047562,590.3699569221772,55.44760496515789,26.93,15.59,42.519999999999996,11.34,7.471681025940825,-2.1455603419803992,13.884523589784893,13.205678266572578
2024-06-29 06:47:33,599.32,642.82,571.8146158296987,624.2753195535671,598.0449676916329,52.46070372386839,27.6,16.64,44.24,10.96,7.675010769455753,0.20332974351492794,13.518195166669027,13.182988436663589
2024-06-29 06:47:34,595.18,657.32,577.655961872274,632.5364896651754,605.0962257687247,54.880527792901376,28.28,17.66,45.94,10.620000000000001,7.051258077091802,-0.6237526923639507,13.171445637729192,12.476914026823408
2024-06-29 06:47:35,597.25,675.96,582.5544714042055,643.3923672488816,612.9734193265435,60.83789584467604,28.94,18.71,47.650000000000006,10.23,7.877193557818828,0.8259354807270256,12.864079883787275,11.840240505884601
2024-06-29 06:47:36,613.82,690.46,590.3708535531541,655.1592754366611,622.7650644949076,64.788421883507,29.59,19.73,49.32,9.86,9.791645168364084,1.9144516105452567,12.627028626680435,12.62914237349007
2024-06-29 06:47:37,626.25,690.46,599.3406401648656,663.9844565774958,631.6625483711807,64.64381641263026,30.26,20.77,51.03,9.490000000000002,8.8974838762731,-0.8941612920909847,12.37825859284582,13.450160670360955
2024-06-29 06:47:38,642.82,690.46,610.2104801236492,670.603342433122,640.4069112783856,60.392862309472775,30.92,21.8,52.72,9.120000000000001,8.744362907204845,-0.15312096906825445,12.147323579875987,14.127052502546736
2024-06-29 06:47:39,646.97,663.54,619.400360092737,668.8375068248415,644.1189334587892,49.437146732104566,31.57,22.03,53.6,9.54,3.7120221804036646,-5.032340726801181,12.017144056747112,12.76634561756458
2024-06-29 06:47:40,646.97,655.25,626.2927700695527,665.4406301186311,645.8667000940919,39.14786004907842,32.22,22.02,54.239999999999995,10.2,1.7477666353026962,-1.9642555451009684,11.907571684854727,9.643909200647808
2024-06-29 06:47:41,638.68,655.25,629.3895775521645,662.8929725889734,646.141275070569,33.50339503680891,32.87,22.02,54.89,10.849999999999998,0.2745749764770835,-1.4731916588256126,11.771566101275331,6.027885786125572
2024-06-29 06:47:42,651.11,653.18,634.8196831641234,660.46472944173,647.6422063029268,25.64504627760664,33.52,22.02,55.540000000000006,11.500000000000004,1.5009312323577433,1.2263562558806598,11.660824534427478,2.7736207238281207
