time,force_left,force_right,force_left_filt,force_right_filt,force_avg,force_diff,dis_left,dis_right,total_delta_dis,dis_diff,force_rate,force_acc,stiffness_ratio,force_std_5s
2025-05-22 14:54:20,587.82,566.61,587.82,566.61,577.215,21.210000000000036,6.79,0.79,7.58,6.0,0.0,0.0,76.14972610161925,0.0
2025-05-22 14:54:21,594.35,595.98,589.4525,573.9525,581.7025,15.5,7.14,1.71,8.85,5.43,4.4874999999999545,4.4874999999999545,65.72908861818209,0.0
2025-05-22 14:54:22,591.08,582.92,589.859375,576.194375,583.026875,13.664999999999964,7.36,2.32,9.68,5.040000000000001,1.3243750000000318,-3.1631249999999227,60.23004284813608,0.0
2025-05-22 14:54:23,584.55,617.22,588.53203125,586.4507812500001,587.4914062500001,2.0812499999999545,7.54,2.76,10.3,4.78,4.46453125000005,3.140156250000018,57.0379950691267,0.0
2025-05-22 14:54:24,599.24,617.22,591.2090234375,594.1430859375,592.6760546875,2.934062499999982,7.85,3.11,10.959999999999999,4.74,5.184648437499959,0.720117187499909,54.07627742803127,5.891383026362967
2025-05-22 14:54:25,638.48,622.12,603.026767578125,601.137314453125,602.082041015625,1.8894531250000455,8.06,3.3,11.36,4.760000000000001,9.405986328124982,4.221337890625023,53.00017500136004,8.292731275325156
2025-05-22 14:54:26,602.51,625.39,602.8975756835937,607.2004858398437,605.0490307617188,4.30291015625005,8.13,3.51,11.64,4.620000000000001,2.966989746093759,-6.438996582031223,51.98015281628574,9.379544042411144
2025-05-22 14:54:27,605.78,597.61,603.6181817626953,604.8028643798829,604.2105230712891,1.1846826171876046,8.27,3.58,11.85,4.6899999999999995,-0.8385076904296511,-3.80549743652341,50.98822549224166,7.798108372736942
2025-05-22 14:54:28,597.61,602.51,602.1161363220215,604.2296482849122,603.1728923034668,2.1135119628906978,8.27,3.72,11.99,4.549999999999999,-1.037630767822293,-0.1991230773926418,50.30632543762648,5.0230158539928125
2025-05-22 14:54:29,609.05,599.24,603.8496022415161,602.9822362136841,603.4159192276002,0.867366027831963,8.36,3.89,12.25,4.469999999999999,0.24302692413334626,1.2806576919556392,49.25843836482954,1.1171354112215648
2025-05-22 14:54:30,605.78,600.88,604.3322016811371,602.4566771602631,603.3944394207001,1.8755245208740234,8.36,3.89,12.25,4.469999999999999,-0.021479806900060794,-0.26450673103340705,49.25668491134818,0.7781512849895529
2025-05-22 14:54:31,602.51,602.51,603.8766512608529,602.4700078701974,603.1733295655251,1.4066433906555176,8.36,3.89,12.25,4.469999999999999,-0.22110985517497284,-0.19963004827491204,49.23863512872572,0.42814611222856724
2025-05-22 14:54:32,645.03,643.39,614.1649884456397,612.7000059026481,613.4324971741439,1.4649825429916064,8.5,4.45,12.95,4.05,10.259167608618782,10.480277463793755,47.369301143231105,4.5377350927596884
2025-05-22 14:54:33,663.04,667.96,626.3837413342297,626.515004426986,626.4493728806078,0.131263092756285,9.09,5.34,14.43,3.75,13.016875706463907,2.757708097845125,43.41298194508842,10.197392675399435
2025-05-22 14:54:34,666.32,687.63,636.3678060006723,641.7937533202395,639.0807796604558,5.425947319567172,9.68,6.21,15.89,3.4699999999999998,12.631406779848021,-0.3854689266158857,40.219052198955545,15.538744960932856
2025-05-22 14:54:35,640.12,699.12,637.3058545005042,656.1253149901796,646.7155847453419,18.819460489675407,10.26,7.07,17.33,3.1899999999999995,7.634805084886011,-4.99660169496201,37.31768883021656,17.88280887624652
