time,force_left,force_right,force_left_filt,force_right_filt,force_avg,force_diff,dis_left,dis_right,total_delta_dis,dis_diff,force_rate,force_acc,stiffness_ratio,force_std_5s
2025-05-03 17:09:08,648.73,593.25,648.73,593.25,620.99,55.48000000000002,1.76,14.75,16.51,12.99,0.0,0.0,37.61295956311571,0.0
2025-05-03 17:09:09,642.56,595.31,647.1875,593.765,620.4762499999999,53.422500000000014,2.43,14.75,17.18,12.32,-0.5137500000000728,-0.5137500000000728,36.116194056100454,0.0
2025-05-03 17:09:10,628.18,593.25,642.435625,593.63625,618.0359375,48.79937499999994,3.08,14.75,17.83,11.67,-2.440312499999891,-1.926562499999818,34.66269785963557,0.0
2025-05-03 17:09:11,628.18,593.25,638.8717187499999,593.5396875,616.2057031249999,45.332031249999886,3.76,14.75,18.509999999999998,10.99,-1.8302343750001455,0.6100781249997453,33.29041976415884,0.0
2025-05-03 17:09:12,630.23,593.25,636.7112890624999,593.467265625,615.0892773437499,43.24402343749989,4.41,14.75,19.16,10.34,-1.1164257812499727,0.7138085937501728,32.10277897917385,2.580596726997867
2025-05-03 17:09:13,636.4,595.31,636.6334667968749,593.92794921875,615.2807080078124,42.705517578124955,5.09,14.75,19.84,9.66,0.19143066406252274,1.3078564453124955,31.012130896959754,2.257967541734019
2025-05-03 17:09:14,636.4,595.31,636.5751000976562,594.2734619140624,615.4242810058593,42.30163818359381,5.74,14.75,20.490000000000002,9.01,0.1435729980468068,-0.04785766601571595,30.035346557858105,1.2109238729283285
2025-05-03 17:09:15,636.4,589.15,636.5313250732422,592.9925964355468,614.7619607543945,43.538728637695385,6.39,14.75,21.14,8.36,-0.6623202514647346,-0.8058932495115414,29.080507647771373,0.5376534380741528
2025-05-03 17:09:16,650.78,654.89,640.0934938049317,608.4669473266601,624.2802205657958,31.626546478271507,7.07,15.13,22.200000000000003,8.06,9.518259811401322,10.180580062866056,28.120729389417402,4.095570706601207
2025-05-03 17:09:17,661.06,656.95,645.3351203536987,620.5877104949951,632.9614154243469,24.747409858703577,7.72,15.67,23.39,7.95,8.681194858551066,-0.8370649528502554,27.061196595260807,7.992140934878076
2025-05-03 17:09:18,667.22,669.28,650.806340265274,632.7607828712464,641.7835615682602,18.045557394027583,8.4,16.19,24.590000000000003,7.790000000000001,8.8221461439133,0.14095128536223456,26.09937110487552,11.603391255694088
2025-05-03 17:09:19,673.39,675.44,656.4522551989555,643.4305871534348,649.9414211761951,13.021668045520755,9.05,16.72,25.77,7.669999999999998,8.157859607934938,-0.6642865359783627,25.220853548907318,13.896955790247562
2025-05-03 17:09:20,693.94,671.33,665.8241913992167,650.4054403650761,658.1148158821463,15.418751034140655,9.7,17.24,26.939999999999998,7.539999999999999,8.173394705951182,0.015535098016243865,24.428908368717074,13.386404449634181
2025-05-03 17:09:21,704.22,687.77,675.4231435494125,659.746580273807,667.5848619116098,15.676563275605531,10.38,17.78,28.160000000000004,7.4,9.470046029463447,1.2966513235122648,23.706847947612278,13.535827003221915
2025-05-03 17:09:22,706.27,687.77,683.1348576620594,666.7524352053553,674.9436464337073,16.38242245670415,11.03,18.3,29.33,7.270000000000001,7.358784522097494,-2.1112615073659526,23.01205671400104,13.283088002316594
2025-05-03 17:09:23,718.61,689.83,692.0036432465446,672.5218264040165,682.2627348252805,19.481816842528133,11.68,18.83,30.509999999999998,7.149999999999999,7.319088391573246,-0.039696130524248474,22.36193747831344,12.897767214613214
2025-05-03 17:09:24,726.83,700.11,700.7102324349084,679.4188698030124,690.0645511189605,21.29136263189605,12.34,19.35,31.69,7.010000000000002,7.801816293679963,0.482727902106717,21.775466372467466,12.439465666089104
2025-05-03 17:09:25,737.11,698.05,709.8101743261814,684.0766523522593,696.9434133392203,25.733521973922052,12.99,19.89,32.88,6.9,6.878862220259862,-0.9229540734201009,21.19657518682011,11.676391980264523
2025-05-03 17:09:26,743.28,700.11,718.177630744636,688.0849892641945,703.1313100044152,30.092641480441443,13.64,20.41,34.05,6.77,6.187896665194899,-0.6909655550649632,20.649964445064636,11.244958920175751
2025-05-03 17:09:27,745.34,714.5,724.968223058477,694.6887419481459,709.8284825033114,30.279481110331062,14.32,20.93,35.25,6.609999999999999,6.69717249889618,0.509275833701281,20.13697765578252,10.792584591120647
2025-05-03 17:09:28,728.89,712.44,725.9486672938577,699.1265564611094,712.5376118774836,26.822110832748308,14.97,21.44,36.410000000000004,6.470000000000001,2.709129374172221,-3.9880431247239585,19.56983225233868,9.22462599177926
2025-05-03 17:09:29,712.44,714.5,722.5715004703933,702.9699173458321,712.7707089081127,19.601583124561216,15.62,21.98,37.6,6.360000000000001,0.23309703062909648,-2.4760323435431246,18.9566672859427,6.8567355338351215
2025-05-03 17:09:30,702.16,728.89,717.4686253527949,709.449938009374,713.4592816810845,8.01868734342088,16.27,22.5,38.769999999999996,6.23,0.6885727729717246,0.4554757423426281,18.402353966436177,4.263052705249469
