time,force_left,force_right,force_left_filt,force_right_filt,force_avg,force_diff,dis_left,dis_right,total_delta_dis,dis_diff,force_rate,force_acc,stiffness_ratio,force_std_5s
2025-05-04 04:16:49,400.72,319.49,400.72,319.49,360.105,81.23000000000002,0.46,13.68,14.14,13.219999999999999,0.0,0.0,25.467112767530924,0.0
2025-05-04 04:16:50,402.77,319.49,401.2325,319.49,360.36125000000004,81.7425,0.96,14.18,15.14,13.219999999999999,0.25625000000002274,0.25625000000002274,23.801930396173688,0.0
2025-05-04 04:16:51,408.93,325.65,403.156875,321.03,362.0934375,82.12687500000004,1.46,14.68,16.14,13.219999999999999,1.7321874999999523,1.4759374999999295,22.434536249409152,0.0
2025-05-04 04:16:52,410.98,335.91,405.11265625,324.75,364.931328125,80.36265624999999,1.96,15.2,17.16,13.239999999999998,2.837890625,1.1057031250000477,21.266393173578486,0.0
2025-05-04 04:16:53,421.24,342.06,409.1444921875,329.0775,369.11099609375003,80.06699218750003,2.48,15.7,18.18,13.219999999999999,4.179667968750039,1.3417773437500387,20.30313398188207,3.7658629623151363
2025-05-04 04:16:54,425.34,348.22,413.193369140625,333.86312499999997,373.5282470703125,79.33024414062504,2.98,16.22,19.2,13.239999999999998,4.417250976562457,0.23758300781241815,19.45459518831861,5.351435899621566
2025-05-04 04:16:55,429.44,350.27,417.25502685546877,337.96484375,377.60993530273436,79.29018310546877,3.48,16.72,20.2,13.239999999999998,4.081688232421868,-0.3355627441405886,18.69356022817694,6.28229376156098
2025-05-04 04:16:56,433.54,358.48,421.3262701416016,343.0936328125,382.2099514770508,78.23263732910158,3.98,17.22,21.2,13.239999999999998,4.600016174316465,0.5183279418945972,18.0287704456736,6.808794201725115
2025-05-04 04:16:57,437.65,368.74,425.40720260620117,349.50522460937503,387.4562136077881,75.90197799682613,4.49,17.72,22.21,13.229999999999999,5.24626213073725,0.6462459564207848,17.445123645324827,7.181666747175421
2025-05-04 04:16:58,439.7,370.79,428.98040195465086,354.82641845703125,391.90341020584106,74.1539834976196,5.0,18.24,23.24,13.239999999999998,4.447196598052983,-0.799065532684267,16.86331296654596,7.373410942305498
2025-05-04 04:16:59,449.96,379.0,434.22530146598814,360.86981384277345,397.5475576543808,73.35548762321469,5.5,18.74,24.24,13.239999999999998,5.644147448539741,1.1969508504867576,16.400476124336002,7.84257390624572
2025-05-04 04:17:00,452.01,385.16,438.6714760994911,366.9423603820801,402.8069182407856,71.72911571741099,6.01,19.24,25.25,13.229999999999999,5.259360586404796,-0.38478686213494484,15.95274860546681,8.11364371978842
2025-05-04 04:17:01,456.11,385.16,443.0311070746184,371.4967702865601,407.26393868058926,71.53433678805828,6.51,19.76,26.270000000000003,13.250000000000002,4.457020439803671,-0.8023401466011251,15.503004308244572,7.994453000910552
2025-05-04 04:17:02,462.27,393.37,447.8408303059638,376.9650777149201,412.40295401044193,70.87575259104369,7.01,20.26,27.270000000000003,13.250000000000002,5.139015329852668,0.6819948900489976,15.122953387880033,8.025055034961268
2025-05-04 04:17:03,464.32,395.42,451.96062272947285,381.5788082861901,416.7697155078315,70.38181444328274,7.51,20.76,28.270000000000003,13.250000000000002,4.366761497389575,-0.7722538324630932,14.74247261285316,7.599307883952111
2025-05-04 04:17:04,470.48,405.69,456.59046704710465,387.6066062146426,422.09853663087364,68.98386083246203,8.01,21.27,29.28,13.26,5.3288211230421325,0.9620596256525573,14.415933135756164,7.607164426398916
2025-05-04 04:17:05,474.58,407.74,461.0878502853285,392.63995466098197,426.86390247315524,68.44789562434653,8.51,21.78,30.29,13.270000000000001,4.7653658422815965,-0.563455280760536,14.092568120851341,7.733636803262421
