time,force_left,force_right,force_left_filt,force_right_filt,force_avg,force_diff,dis_left,dis_right,total_delta_dis,dis_diff,force_rate,force_acc,stiffness_ratio,force_std_5s
2025-05-23 07:03:42,347.4,270.26,347.4,270.26,308.83,77.13999999999999,0.03,7.99,8.02,7.96,0.0,0.0,38.507476495327126,0.0
2025-05-23 07:03:43,351.5,268.21,348.42499999999995,269.7475,309.08624999999995,78.67749999999995,0.14,7.99,8.13,7.8500000000000005,0.2562499999999659,0.2562499999999659,38.017984253630466,0.0
2025-05-23 07:03:44,353.55,270.26,349.70624999999995,269.875625,309.7909375,79.83062499999994,0.14,8.05,8.190000000000001,7.910000000000001,0.7046875000000341,0.4484375000000682,37.825506675762306,0.0
2025-05-23 07:03:45,380.21,270.26,357.3321875,269.97171875000004,313.651953125,87.36046874999994,0.19,8.05,8.24,7.86,3.861015624999993,3.156328124999959,38.06455279859796,0.0
2025-05-23 07:03:46,390.47,315.39,365.616640625,281.3262890625,323.47146484375,84.2903515625,0.69,8.39,9.08,7.700000000000001,9.81951171875005,5.958496093750057,35.6246067421964,6.1861801853214
2025-05-23 07:03:47,396.62,325.65,373.36748046875005,292.407216796875,332.8873486328125,80.96026367187505,1.21,8.89,10.100000000000001,7.680000000000001,9.415883789062491,-0.4036279296875591,32.95914016571013,10.211169196691596
2025-05-23 07:03:48,406.88,333.86,381.7456103515625,302.7704125976562,342.25801147460936,78.97519775390629,1.71,9.39,11.100000000000001,7.680000000000001,9.370662841796843,-0.04522094726564774,30.834052309960093,13.42339695964352
2025-05-23 07:03:49,410.98,340.01,389.0542077636719,312.08030944824213,350.567258605957,76.97389831542978,2.21,9.91,12.120000000000001,7.7,8.30924713134766,-1.0614157104491824,28.924688917596377,14.650387318906974
2025-05-23 07:03:50,417.13,340.01,396.07315582275396,319.0627320861816,357.56794395446775,77.01042373657236,2.71,10.41,13.120000000000001,7.7,7.0006853485107285,-1.3085617828369323,27.25365218756216,13.602045193931488
2025-05-23 07:03:51,425.34,350.27,403.38986686706545,326.8645490646362,365.12720796585086,76.52531780242924,3.23,10.91,14.14,7.68,7.559264011383107,0.5585786628723781,25.82229010916271,12.6362787554058
