time,force_left,force_right,force_left_filt,force_right_filt,force_avg,force_diff,dis_left,dis_right,total_delta_dis,dis_diff,force_rate,force_acc,stiffness_ratio,force_std_5s
2025-05-09 10:35:05,234.51,303.56,234.51,303.56,269.03499999999997,69.05000000000001,-0.0,-0.0,-0.0,0.0,0.0,0.0,269035000.0,0.0
2025-05-09 10:35:06,241.02,306.81,236.1375,304.3725,270.255,68.23500000000001,0.19,0.05,0.24,0.14,1.2200000000000273,1.2200000000000273,1126.0578080924663,0.0
2025-05-09 10:35:07,239.39,306.81,236.95062499999997,304.981875,270.96625,68.03125000000003,0.19,0.05,0.24,0.14,0.7112500000000068,-0.5087500000000205,1129.0213374110942,0.0
2025-05-09 10:35:08,239.39,308.44,237.56046874999998,305.84640625000003,271.7034375,68.28593750000005,0.29,0.07,0.36,0.21999999999999997,0.7371875000000045,0.025937499999997726,754.7296743620158,0.0
2025-05-09 10:35:09,236.14,308.44,237.2053515625,306.49480468750005,271.85007812500004,69.28945312500005,0.29,0.07,0.36,0.21999999999999997,0.14664062500003183,-0.5905468749999727,755.1370082999771,1.156667046304123
2025-05-09 10:35:10,242.65,313.31,238.566513671875,308.19860351562505,273.38255859375,69.63208984375007,0.41,-0.0,0.41,0.41,1.5324804687499523,1.3858398437499204,666.7851019723123,1.1679541307025765
2025-05-09 10:35:11,242.65,308.44,239.58738525390623,308.2589526367188,273.9231689453125,68.67156738281255,0.41,-0.0,0.41,0.41,0.5406103515625205,-0.9918701171874318,668.103660589395,1.237197129247054
2025-05-09 10:35:12,242.65,314.94,240.35303894042968,309.9292144775391,275.1411267089844,69.57617553710944,0.51,0.1,0.61,0.41000000000000003,1.2179577636719046,0.6773474121093841,451.05028796507617,1.4479521937548763
2025-05-09 10:35:13,244.28,313.31,241.33477920532226,310.77441085815434,276.0545950317383,69.43963165283208,0.51,0.1,0.61,0.41000000000000003,0.9134683227538858,-0.30448944091801877,452.54777456387495,1.6208113382546407
2025-05-09 10:35:14,244.28,314.94,242.07108440399168,311.81580814361575,276.9434462738037,69.74472373962408,0.61,0.12,0.73,0.49,0.8888512420654138,-0.024617080688472015,379.37406424621844,1.470133179374388
2025-05-09 10:35:15,244.28,313.31,242.62331330299375,312.18935610771183,277.4063347053528,69.56604280471808,0.61,0.12,0.73,0.49,0.4628884315490609,-0.4259628105163529,380.0081571194461,1.402255093803081
2025-05-09 10:35:16,244.28,347.46,243.0374849772453,321.0070170807839,282.02225102901457,77.9695321035386,0.8,0.1,0.9,0.7000000000000001,4.615916323661793,4.153027892112732,313.35770852367335,2.665606882974126
2025-05-09 10:35:17,247.54,316.56,244.16311373293397,319.8952628105879,282.0291882717609,75.73214907765393,0.8,0.07,0.8700000000000001,0.73,0.006937242746346328,-4.6089790809154465,324.1711081616698,2.902384717792956
