time,3056（200kN）力值曲线,3056（200kN）位移曲线
2024-04-20 20:04:45,315.37,-0.07
2024-04-20 20:04:46,265.14,-0.04
2024-04-20 20:04:47,262.50,-0.04
2024-04-20 20:04:48,265.14,0.07
2024-04-20 20:04:49,265.14,0.07
2024-04-20 20:04:50,266.46,0.21
2024-04-20 20:04:51,266.46,0.21
2024-04-20 20:04:52,270.43,0.30
2024-04-20 20:04:53,269.11,0.30
2024-04-20 20:04:54,271.75,0.36
2024-04-20 20:04:55,269.11,0.36
2024-04-20 20:04:56,273.08,0.47
2024-04-20 20:04:57,271.75,0.47
2024-04-20 20:04:58,277.04,0.52
2024-04-20 20:04:59,274.40,0.52
2024-04-20 20:05:00,271.75,0.52
2024-04-20 20:05:01,269.11,0.52
2024-04-20 20:05:02,271.75,0.52
2024-04-20 20:05:03,271.75,0.55
2024-04-20 20:05:04,271.75,0.58
2024-04-20 20:05:05,271.75,0.58
2024-04-20 20:05:06,271.75,0.58
2024-04-20 20:05:07,273.08,0.58
2024-04-20 20:05:08,273.08,0.58
2024-04-20 20:05:09,271.75,0.58
2024-04-20 20:05:10,270.43,0.58
2024-04-20 20:05:11,275.72,0.66
2024-04-20 20:05:12,273.08,0.66
2024-04-20 20:05:13,273.08,0.66
2024-04-20 20:05:14,274.40,0.66
2024-04-20 20:05:15,271.75,0.66
2024-04-20 20:05:16,274.40,0.66
2024-04-20 20:05:17,273.08,0.66
2024-04-20 20:05:18,273.08,0.66
2024-04-20 20:05:19,271.75,0.66
2024-04-20 20:05:20,271.75,0.66
2024-04-20 20:05:21,273.08,0.66
2024-04-20 20:05:22,271.75,0.66
2024-04-20 20:05:23,277.04,0.75
2024-04-20 20:05:24,277.04,0.75
2024-04-20 20:05:25,277.04,0.75
2024-04-20 20:05:26,274.40,0.75
2024-04-20 20:05:27,274.40,0.75
2024-04-20 20:05:28,277.04,0.75
2024-04-20 20:05:29,275.72,0.75
2024-04-20 20:05:30,271.75,0.75
2024-04-20 20:05:31,273.08,0.75
2024-04-20 20:05:32,274.40,0.75
2024-04-20 20:05:33,273.08,0.75
2024-04-20 20:05:34,271.75,0.75
2024-04-20 20:05:35,271.75,0.75
2024-04-20 20:05:36,270.43,0.75
2024-04-20 20:05:37,271.75,0.75
2024-04-20 20:05:38,270.43,0.75
2024-04-20 20:05:39,271.75,0.75
2024-04-20 20:05:40,281.01,0.80
2024-04-20 20:05:41,279.69,0.80
2024-04-20 20:05:42,278.36,0.80
2024-04-20 20:05:43,279.69,0.80
2024-04-20 20:05:44,277.04,1.45
2024-04-20 20:05:45,278.36,2.46
2024-04-20 20:05:46,318.01,3.44
2024-04-20 20:05:47,341.79,4.45
2024-04-20 20:05:48,357.64,5.44
2024-04-20 20:05:49,340.47,6.42
2024-04-20 20:05:50,325.94,7.40
2024-04-20 20:05:51,324.62,8.38
2024-04-20 20:05:52,352.36,9.36
2024-04-20 20:05:53,390.64,10.35
2024-04-20 20:05:54,409.11,11.30
2024-04-20 20:05:55,403.83,12.28
2024-04-20 20:05:56,389.32,13.24
2024-04-20 20:05:57,384.04,14.19
2024-04-20 20:05:58,414.39,15.17
2024-04-20 20:05:59,452.63,16.13
2024-04-20 20:06:00,467.13,17.08
2024-04-20 20:06:01,461.86,18.01
2024-04-20 20:06:02,440.77,18.96
2024-04-20 20:06:03,450.00,19.89
2024-04-20 20:06:04,482.95,20.84
2024-04-20 20:06:05,514.57,21.77
2024-04-20 20:06:06,526.42,22.70
2024-04-20 20:06:07,486.90,23.34
2024-04-20 20:06:08,484.27,23.34
2024-04-20 20:06:09,490.86,23.59
2024-04-20 20:06:10,490.86,23.59
2024-04-20 20:06:11,511.93,23.73
2024-04-20 20:06:12,494.81,23.82
2024-04-20 20:06:13,492.17,23.82
2024-04-20 20:06:14,494.81,23.99
2024-04-20 20:06:15,493.49,23.99
2024-04-20 20:06:16,501.40,24.10
2024-04-20 20:06:17,498.76,24.10
2024-04-20 20:06:18,501.40,24.21
2024-04-20 20:06:19,500.08,24.21
2024-04-20 20:06:20,501.40,24.30
2024-04-20 20:06:21,498.76,24.30
2024-04-20 20:06:22,506.66,24.41
2024-04-20 20:06:23,500.08,24.41
2024-04-20 20:06:24,506.66,24.49
2024-04-20 20:06:25,505.35,24.49
2024-04-20 20:06:26,507.98,24.55
2024-04-20 20:06:27,506.66,24.55
2024-04-20 20:06:28,509.30,24.61
2024-04-20 20:06:29,506.66,24.61
2024-04-20 20:06:30,510.62,24.69
2024-04-20 20:06:31,505.35,24.69
2024-04-20 20:06:32,482.95,24.77
2024-04-20 20:06:33,509.30,24.77
2024-04-20 20:06:34,506.66,24.77
2024-04-20 20:06:35,511.93,24.83
2024-04-20 20:06:36,510.62,24.83
2024-04-20 20:06:37,538.27,24.86
2024-04-20 20:06:38,511.93,24.89
2024-04-20 20:06:39,510.62,24.89
2024-04-20 20:06:40,510.62,24.89
2024-04-20 20:06:41,509.30,24.89
2024-04-20 20:06:42,514.57,24.94
2024-04-20 20:06:43,511.93,24.94
2024-04-20 20:06:44,511.93,24.94
2024-04-20 20:06:45,511.93,24.94
2024-04-20 20:06:46,511.93,24.94
2024-04-20 20:06:47,510.62,24.94
2024-04-20 20:06:48,509.30,24.94
2024-04-20 20:06:49,509.30,24.94
2024-04-20 20:06:50,506.66,24.94
2024-04-20 20:06:51,506.66,24.94
2024-04-20 20:06:52,511.93,24.97
2024-04-20 20:06:53,513.25,24.97
2024-04-20 20:06:54,511.93,24.97
2024-04-20 20:06:55,509.30,24.97
2024-04-20 20:06:56,511.93,24.97
2024-04-20 20:06:57,510.62,24.97
2024-04-20 20:06:58,510.62,24.97
2024-04-20 20:06:59,511.93,24.97
2024-04-20 20:07:00,510.62,24.97
2024-04-20 20:07:01,506.66,24.97
2024-04-20 20:07:02,506.66,24.97
2024-04-20 20:07:03,507.98,24.97
2024-04-20 20:07:04,510.62,24.97
2024-04-20 20:07:05,509.30,24.97
2024-04-20 20:07:06,507.98,24.97
2024-04-20 20:07:07,538.27,25.00
2024-04-20 20:07:08,511.93,25.05
2024-04-20 20:07:09,510.62,25.05
2024-04-20 20:07:10,515.88,25.11
2024-04-20 20:07:11,513.25,25.11
2024-04-20 20:07:12,536.95,25.48
2024-04-20 20:07:13,575.12,26.40
2024-04-20 20:07:14,592.23,27.30
2024-04-20 20:07:15,572.49,28.20
2024-04-20 20:07:16,544.85,29.10
2024-04-20 20:07:17,577.75,29.99
2024-04-20 20:07:18,609.32,30.89
2024-04-20 20:07:19,630.36,31.79
2024-04-20 20:07:20,621.16,32.66
2024-04-20 20:07:21,600.12,33.53
2024-04-20 20:07:22,608.01,34.40
2024-04-20 20:07:23,654.02,35.30
2024-04-20 20:07:24,672.41,36.14
2024-04-20 20:07:25,664.53,37.01
2024-04-20 20:07:26,638.25,37.88
2024-04-20 20:07:27,664.53,38.72
2024-04-20 20:07:28,697.37,39.59
2024-04-20 20:07:29,717.06,40.43
2024-04-20 20:07:30,684.24,41.28
2024-04-20 20:07:31,676.35,42.12
2024-04-20 20:07:32,721.00,42.96
2024-04-20 20:07:33,744.62,43.77
2024-04-20 20:07:34,738.06,44.62
2024-04-20 20:07:35,710.50,45.43
2024-04-20 20:07:36,740.69,46.27
2024-04-20 20:07:37,777.42,47.09
2024-04-20 20:07:38,778.73,47.90
2024-04-20 20:07:39,745.94,48.71
2024-04-20 20:07:40,760.37,49.53
2024-04-20 20:07:41,798.40,50.34
2024-04-20 20:07:42,814.13,51.16
2024-04-20 20:07:43,790.53,51.97
2024-04-20 20:07:44,793.16,52.78
2024-04-20 20:07:45,831.17,53.60
2024-04-20 20:07:46,857.37,54.41
2024-04-20 20:07:47,818.06,55.20
2024-04-20 20:07:48,815.44,56.01
2024-04-20 20:07:49,861.30,56.83
2024-04-20 20:07:50,880.94,57.61
2024-04-20 20:07:51,857.37,58.40
2024-04-20 20:07:52,844.27,59.18
2024-04-20 20:07:53,883.56,60.00
2024-04-20 20:07:54,916.28,60.78
2024-04-20 20:07:55,882.25,61.57
2024-04-20 20:07:56,873.08,62.33
2024-04-20 20:07:57,925.44,63.11
2024-04-20 20:07:58,938.52,63.90
2024-04-20 20:07:59,918.89,64.66
2024-04-20 20:08:00,908.43,65.44
2024-04-20 20:08:01,950.29,66.20
2024-04-20 20:08:02,929.36,66.79
2024-04-20 20:08:03,925.44,66.79
2024-04-20 20:08:04,921.51,66.79
2024-04-20 20:08:05,922.82,66.79
2024-04-20 20:08:06,921.51,66.79
2024-04-20 20:08:07,921.51,66.79
2024-04-20 20:08:08,920.20,66.79
2024-04-20 20:08:09,916.28,66.79
2024-04-20 20:08:10,916.28,66.79
2024-04-20 20:08:11,948.98,66.85
2024-04-20 20:08:12,985.59,67.63
2024-04-20 20:08:13,972.52,68.42
2024-04-20 20:08:14,951.60,69.20
2024-04-20 20:08:15,996.04,70.02
2024-04-20 20:08:16,1024.79,70.78
2024-04-20 20:08:17,1013.03,71.56
2024-04-20 20:08:18,992.12,72.32
2024-04-20 20:08:19,1023.48,73.10
2024-04-20 20:08:20,1056.13,73.89
2024-04-20 20:08:21,1054.82,74.65
2024-04-20 20:08:22,1013.03,75.41
2024-04-20 20:08:23,1060.04,76.19
2024-04-20 20:08:24,1082.23,76.95
2024-04-20 20:08:25,1077.01,77.71
2024-04-20 20:08:26,1050.90,78.47
2024-04-20 20:08:27,1062.65,79.17
2024-04-20 20:08:28,1062.65,79.17
2024-04-20 20:08:29,1061.35,79.17
2024-04-20 20:08:30,1060.04,79.17
2024-04-20 20:08:31,1057.43,79.17
2024-04-20 20:08:32,1053.52,79.17
2024-04-20 20:08:33,1054.82,79.17
2024-04-20 20:08:34,1049.60,79.17
2024-04-20 20:08:35,1054.82,79.17
2024-04-20 20:08:36,1054.82,79.17
2024-04-20 20:08:37,1086.15,79.78
2024-04-20 20:08:38,1129.19,80.54
2024-04-20 20:08:39,1120.06,81.30
2024-04-20 20:08:40,1088.76,82.03
2024-04-20 20:08:41,1143.53,82.79
2024-04-20 20:08:42,1157.87,83.52
2024-04-20 20:08:43,1127.89,84.28
2024-04-20 20:08:44,1147.44,85.01
2024-04-20 20:08:45,1181.33,85.76
2024-04-20 20:08:46,1172.21,86.49
2024-04-20 20:08:47,1148.75,87.22
2024-04-20 20:08:48,1196.96,87.98
2024-04-20 20:08:49,1211.28,88.71
2024-04-20 20:08:50,1169.60,89.10
2024-04-20 20:08:51,1168.30,89.10
2024-04-20 20:08:52,1166.99,89.10
2024-04-20 20:08:53,1165.69,89.10
2024-04-20 20:08:54,1161.78,89.10
2024-04-20 20:08:55,1155.26,89.10
2024-04-20 20:08:56,1161.78,89.10
2024-04-20 20:08:57,1161.78,89.10
2024-04-20 20:08:58,1160.48,89.10
2024-04-20 20:08:59,1155.26,89.10
2024-04-20 20:09:00,1163.08,89.64
2024-04-20 20:09:01,1203.47,90.37
2024-04-20 20:09:02,1233.42,91.10
2024-04-20 20:09:03,1213.89,91.80
2024-04-20 20:09:04,1219.10,92.53
2024-04-20 20:09:05,1259.44,93.26
2024-04-20 20:09:06,1254.24,93.96
2024-04-20 20:09:07,1228.21,94.69
2024-04-20 20:09:08,1269.85,95.39
2024-04-20 20:09:09,1284.16,96.09
2024-04-20 20:09:10,1251.64,96.79
2024-04-20 20:09:11,1285.46,97.52
2024-04-20 20:09:12,1267.25,98.17
2024-04-20 20:09:13,1267.25,98.17
2024-04-20 20:09:14,1262.05,98.17
2024-04-20 20:09:15,1258.14,98.17
2024-04-20 20:09:16,1263.35,98.17
2024-04-20 20:09:17,1262.05,98.17
2024-04-20 20:09:18,1256.84,98.17
2024-04-20 20:09:19,1260.74,98.17
2024-04-20 20:09:20,1260.74,98.17
2024-04-20 20:09:21,1260.74,98.17
2024-04-20 20:09:22,1256.84,98.17
2024-04-20 20:09:23,1290.66,98.34
2024-04-20 20:09:24,1273.75,99.07
2024-04-20 20:09:25,1327.06,99.77
2024-04-20 20:09:26,1338.76,100.47
2024-04-20 20:09:27,1291.96,101.17
2024-04-20 20:09:28,1337.46,101.87
2024-04-20 20:09:29,1359.55,102.58
2024-04-20 20:09:30,1321.87,103.28
2024-04-20 20:09:31,1356.95,103.98
2024-04-20 20:09:32,1384.22,104.65
2024-04-20 20:09:33,1340.06,105.33
2024-04-20 20:09:34,1343.96,105.58
2024-04-20 20:09:35,1342.66,105.58
2024-04-20 20:09:36,1343.96,105.58
2024-04-20 20:09:37,1334.86,105.58
2024-04-20 20:09:38,1334.86,105.58
2024-04-20 20:09:39,1334.86,105.58
2024-04-20 20:09:40,1338.76,105.58
2024-04-20 20:09:41,1337.46,105.58
2024-04-20 20:09:42,1340.06,105.58
2024-04-20 20:09:43,1333.56,105.58
2024-04-20 20:09:44,1330.96,105.58
2024-04-20 20:09:45,1329.66,105.58
2024-04-20 20:09:46,1392.01,105.77
2024-04-20 20:09:47,1364.74,106.48
2024-04-20 20:09:48,1384.22,107.15
2024-04-20 20:09:49,1417.97,107.82
2024-04-20 20:09:50,1397.21,108.50
2024-04-20 20:09:51,1414.08,109.20
2024-04-20 20:09:52,1440.03,109.84
2024-04-20 20:09:53,1404.99,110.52
2024-04-20 20:09:54,1445.22,111.19
2024-04-20 20:09:55,1459.49,111.87
2024-04-20 20:09:56,1408.89,112.51
2024-04-20 20:09:57,1423.16,112.82
2024-04-20 20:09:58,1424.46,112.82
2024-04-20 20:09:59,1424.46,112.82
2024-04-20 20:10:00,1416.68,112.82
2024-04-20 20:10:01,1417.97,112.82
2024-04-20 20:10:02,1420.57,112.82
2024-04-20 20:10:03,1415.38,112.82
2024-04-20 20:10:04,1417.97,112.82
2024-04-20 20:10:05,1414.08,112.82
2024-04-20 20:10:06,1411.48,112.82
2024-04-20 20:10:07,1417.97,112.82
2024-04-20 20:10:08,1408.89,112.82
2024-04-20 20:10:09,1407.59,112.82
2024-04-20 20:10:10,1450.41,112.90
2024-04-20 20:10:11,1428.35,113.55
2024-04-20 20:10:12,1477.64,114.22
2024-04-20 20:10:13,1477.64,114.87
2024-04-20 20:10:14,1465.97,115.54
2024-04-20 20:10:15,1507.45,116.19
2024-04-20 20:10:16,1481.53,116.83
2024-04-20 20:10:17,1495.79,117.51
2024-04-20 20:10:18,1528.18,118.15
2024-04-20 20:10:19,1477.64,118.77
2024-04-20 20:10:20,1526.88,119.44
2024-04-20 20:10:21,1497.08,119.47
2024-04-20 20:10:22,1494.49,119.47
2024-04-20 20:10:23,1486.71,119.47
2024-04-20 20:10:24,1493.19,119.47
2024-04-20 20:10:25,1491.90,119.47
2024-04-20 20:10:26,1488.01,119.47
2024-04-20 20:10:27,1489.31,119.47
2024-04-20 20:10:28,1488.01,119.47
2024-04-20 20:10:29,1482.82,119.47
2024-04-20 20:10:30,1486.71,119.47
2024-04-20 20:10:31,1482.82,119.47
2024-04-20 20:10:32,1480.23,119.47
2024-04-20 20:10:33,1484.12,119.47
2024-04-20 20:10:34,1482.82,119.47
2024-04-20 20:10:35,1510.04,119.92
2024-04-20 20:10:36,1526.88,120.59
2024-04-20 20:10:37,1555.37,121.24
2024-04-20 20:10:38,1537.24,121.86
2024-04-20 20:10:39,1545.02,122.50
2024-04-20 20:10:40,1579.97,123.15
2024-04-20 20:10:41,1548.90,123.77
2024-04-20 20:10:42,1560.55,124.41
2024-04-20 20:10:43,1596.79,125.06
2024-04-20 20:10:44,1552.78,125.51
2024-04-20 20:10:45,1559.26,125.51
2024-04-20 20:10:46,1552.78,125.51
2024-04-20 20:10:47,1554.08,125.51
2024-04-20 20:10:48,1552.78,125.51
2024-04-20 20:10:49,1552.78,125.51
2024-04-20 20:10:50,1550.19,125.51
2024-04-20 20:10:51,1543.72,125.51
2024-04-20 20:10:52,1547.61,125.51
2024-04-20 20:10:53,1548.90,125.51
2024-04-20 20:10:54,1543.72,125.51
2024-04-20 20:10:55,1547.61,125.51
2024-04-20 20:10:56,1546.31,125.51
2024-04-20 20:10:57,1542.43,125.51
2024-04-20 20:10:58,1545.02,125.51
2024-04-20 20:10:59,1538.54,125.51
2024-04-20 20:11:00,1572.20,125.79
2024-04-20 20:11:01,1603.26,126.43
2024-04-20 20:11:02,1577.38,126.91
2024-04-20 20:11:03,1573.50,126.91
2024-04-20 20:11:04,1569.61,127.05
2024-04-20 20:11:05,1569.61,127.16
2024-04-20 20:11:06,1573.50,127.16
2024-04-20 20:11:07,1576.09,127.33
2024-04-20 20:11:08,1577.38,127.33
2024-04-20 20:11:09,1574.79,127.55
2024-04-20 20:11:10,1579.97,127.55
2024-04-20 20:11:11,1574.79,127.67
2024-04-20 20:11:12,1578.68,127.70
2024-04-20 20:11:13,1579.97,127.70
2024-04-20 20:11:14,1585.15,127.84
2024-04-20 20:11:15,1574.79,127.84
2024-04-20 20:11:16,1586.44,127.95
2024-04-20 20:11:17,1585.15,127.95
2024-04-20 20:11:18,1585.15,128.03
2024-04-20 20:11:19,1576.09,128.03
2024-04-20 20:11:20,1587.73,128.12
2024-04-20 20:11:21,1586.44,128.12
2024-04-20 20:11:22,1590.32,128.17
2024-04-20 20:11:23,1587.73,128.17
2024-04-20 20:11:24,1603.26,128.26
2024-04-20 20:11:25,1587.73,128.26
2024-04-20 20:11:26,1607.14,128.28
2024-04-20 20:11:27,1582.56,128.31
2024-04-20 20:11:28,1586.44,128.31
2024-04-20 20:11:29,1590.32,128.37
2024-04-20 20:11:30,1586.44,128.37
2024-04-20 20:11:31,1590.32,128.45
2024-04-20 20:11:32,1590.32,128.45
2024-04-20 20:11:33,1592.91,128.54
2024-04-20 20:11:34,1581.26,128.54
2024-04-20 20:11:35,1591.62,128.57
2024-04-20 20:11:36,1590.32,128.57
2024-04-20 20:11:37,1592.91,128.65
2024-04-20 20:11:38,1591.62,128.65
2024-04-20 20:11:39,1591.62,128.68
2024-04-20 20:11:40,1591.62,128.68
2024-04-20 20:11:41,1590.32,128.73
2024-04-20 20:11:42,1592.91,128.73
2024-04-20 20:11:43,1596.79,128.76
2024-04-20 20:11:44,1595.50,128.76
2024-04-20 20:11:45,1599.38,128.82
2024-04-20 20:11:46,1586.44,128.82
2024-04-20 20:11:47,1586.44,128.87
2024-04-20 20:11:48,1587.73,128.87
2024-04-20 20:11:49,1595.50,128.87
2024-04-20 20:11:50,1594.20,128.90
2024-04-20 20:11:51,1590.32,128.90
2024-04-20 20:11:52,1590.32,128.96
2024-04-20 20:11:53,1590.32,128.96
2024-04-20 20:11:54,1599.38,129.01
2024-04-20 20:11:55,1596.79,129.01
2024-04-20 20:11:56,1592.91,129.07
2024-04-20 20:11:57,1589.03,129.07
2024-04-20 20:11:58,1591.62,129.13
