time,4053（3000kN）力值曲线,4053（3000kN）位移曲线
2025-05-11 15:15:42,347.40,0.46
2025-05-11 15:15:43,351.50,0.96
2025-05-11 15:15:44,359.70,1.48
2025-05-11 15:15:45,357.65,1.93
2025-05-11 15:15:46,343.30,2.32
2025-05-11 15:15:47,365.85,2.61
2025-05-11 15:15:48,355.60,2.84
2025-05-11 15:15:49,347.40,3.11
2025-05-11 15:15:50,369.96,3.34
2025-05-11 15:15:51,351.50,3.54
2025-05-11 15:15:52,351.50,3.77
2025-05-11 15:15:53,374.06,3.97
2025-05-11 15:15:54,355.60,4.13
2025-05-11 15:15:55,355.60,4.31
2025-05-11 15:15:56,353.55,4.41
2025-05-11 15:15:57,351.50,4.41
2025-05-11 15:15:58,353.55,4.41
2025-05-11 15:15:59,357.65,4.49
2025-05-11 15:16:00,353.55,4.49
2025-05-11 15:16:01,351.50,4.49
2025-05-11 15:16:02,353.55,4.49
2025-05-11 15:16:03,357.65,4.61
2025-05-11 15:16:04,351.50,4.61
2025-05-11 15:16:05,353.55,4.61
2025-05-11 15:16:06,351.50,4.61
2025-05-11 15:16:07,382.26,4.99
2025-05-11 15:16:08,386.36,5.50
2025-05-11 15:16:09,394.57,6.01
2025-05-11 15:16:10,394.57,6.51
2025-05-11 15:16:11,406.88,7.03
2025-05-11 15:16:12,408.93,7.53
2025-05-11 15:16:13,419.18,8.03
2025-05-11 15:16:14,421.24,8.53
2025-05-11 15:16:15,429.44,9.05
2025-05-11 15:16:16,437.65,9.55
2025-05-11 15:16:17,439.70,10.05
2025-05-11 15:16:18,441.75,10.55
2025-05-11 15:16:19,445.86,11.05
2025-05-11 15:16:20,454.06,11.57
2025-05-11 15:16:21,462.27,12.07
2025-05-11 15:16:22,470.48,12.57
2025-05-11 15:16:23,472.53,13.07
2025-05-11 15:16:24,476.64,13.57
2025-05-11 15:16:25,482.79,14.07
2025-05-11 15:16:26,488.95,14.57
2025-05-11 15:16:27,495.11,15.08
2025-05-11 15:16:28,499.21,15.59
2025-05-11 15:16:29,497.16,16.10
2025-05-11 15:16:30,509.48,16.60
2025-05-11 15:16:31,513.58,17.10
2025-05-11 15:16:32,517.69,17.60
2025-05-11 15:16:33,525.90,18.10
2025-05-11 15:16:34,530.00,18.60
2025-05-11 15:16:35,534.11,19.10
2025-05-11 15:16:36,536.16,19.60
2025-05-11 15:16:37,540.27,20.10
2025-05-11 15:16:38,548.48,20.60
2025-05-11 15:16:39,556.69,21.10
2025-05-11 15:16:40,562.86,21.61
2025-05-11 15:16:41,566.96,22.11
2025-05-11 15:16:42,571.07,22.61
2025-05-11 15:16:43,573.12,23.11
2025-05-11 15:16:44,579.28,23.61
2025-05-11 15:16:45,587.50,24.11
2025-05-11 15:16:46,591.61,24.59
2025-05-11 15:16:47,593.66,25.09
2025-05-11 15:16:48,601.88,25.60
2025-05-11 15:16:49,608.04,26.10
2025-05-11 15:16:50,614.20,26.60
2025-05-11 15:16:51,616.25,27.10
2025-05-11 15:16:52,624.47,27.60
2025-05-11 15:16:53,628.58,28.08
2025-05-11 15:16:54,630.63,28.58
2025-05-11 15:16:55,640.91,29.08
2025-05-11 15:16:56,645.01,29.58
2025-05-11 15:16:57,651.18,30.07
2025-05-11 15:16:58,653.23,30.57
2025-05-11 15:16:59,659.40,31.07
2025-05-11 15:17:00,667.62,31.57
2025-05-11 15:17:01,673.78,32.05
2025-05-11 15:17:02,677.89,32.55
2025-05-11 15:17:03,675.84,33.06
2025-05-11 15:17:04,688.17,33.54
2025-05-11 15:17:05,692.28,34.04
2025-05-11 15:17:06,698.44,34.54
2025-05-11 15:17:07,702.55,35.02
2025-05-11 15:17:08,706.66,35.52
2025-05-11 15:17:09,712.83,36.03
2025-05-11 15:17:10,719.00,36.51
2025-05-11 15:17:11,725.16,37.01
2025-05-11 15:17:12,729.27,37.49
2025-05-11 15:17:13,735.44,37.99
2025-05-11 15:17:14,741.61,38.49
2025-05-11 15:17:15,743.67,38.98
2025-05-11 15:17:16,743.67,39.48
2025-05-11 15:17:17,751.89,39.96
2025-05-11 15:17:18,760.11,40.46
2025-05-11 15:17:19,762.17,40.94
2025-05-11 15:17:20,770.39,41.45
2025-05-11 15:17:21,778.62,41.93
2025-05-11 15:17:22,778.62,42.43
2025-05-11 15:17:23,786.85,42.91
2025-05-11 15:17:24,788.90,43.41
2025-05-11 15:17:25,795.07,43.90
2025-05-11 15:17:26,805.35,44.38
2025-05-11 15:17:27,805.35,44.88
2025-05-11 15:17:28,811.53,45.36
2025-05-11 15:17:29,821.81,45.86
2025-05-11 15:17:30,823.87,46.35
2025-05-11 15:17:31,830.04,46.83
2025-05-11 15:17:32,834.15,47.33
2025-05-11 15:17:33,836.21,47.81
2025-05-11 15:17:34,846.50,48.32
2025-05-11 15:17:35,850.61,48.80
2025-05-11 15:17:36,850.61,49.28
2025-05-11 15:17:37,862.95,49.78
2025-05-11 15:17:38,871.18,50.27
2025-05-11 15:17:39,871.18,50.75
2025-05-11 15:17:40,881.47,51.23
2025-05-11 15:17:41,885.59,51.73
2025-05-11 15:17:42,885.59,52.22
2025-05-11 15:17:43,891.76,52.70
2025-05-11 15:17:44,899.99,53.20
2025-05-11 15:17:45,906.17,53.68
2025-05-11 15:17:46,902.05,54.17
2025-05-11 15:17:47,918.52,54.65
2025-05-11 15:17:48,922.63,55.15
2025-05-11 15:17:49,926.75,55.63
2025-05-11 15:17:50,926.75,56.12
2025-05-11 15:17:51,934.98,56.60
2025-05-11 15:17:52,941.16,57.08
2025-05-11 15:17:53,943.22,57.58
2025-05-11 15:17:54,947.34,58.07
2025-05-11 15:17:55,959.69,58.55
2025-05-11 15:17:56,963.81,59.03
2025-05-11 15:17:57,967.92,59.51
2025-05-11 15:17:58,974.10,60.00
2025-05-11 15:17:59,974.10,60.48
2025-05-11 15:18:00,982.34,60.96
2025-05-11 15:18:01,982.34,61.45
2025-05-11 15:18:02,990.57,61.93
2025-05-11 15:18:03,988.52,62.43
2025-05-11 15:18:04,1000.87,62.91
2025-05-11 15:18:05,1002.93,63.40
2025-05-11 15:18:06,1002.93,63.88
2025-05-11 15:18:07,1017.35,64.36
2025-05-11 15:18:08,1023.53,64.85
2025-05-11 15:18:09,1025.59,65.33
2025-05-11 15:18:10,1025.59,65.81
2025-05-11 15:18:11,1031.77,66.29
2025-05-11 15:18:12,1037.94,66.78
2025-05-11 15:18:13,1044.12,67.26
2025-05-11 15:18:14,1050.30,67.74
2025-05-11 15:18:15,1052.36,68.23
2025-05-11 15:18:16,1060.61,68.71
2025-05-11 15:18:17,1062.67,69.19
2025-05-11 15:18:18,1060.61,69.68
2025-05-11 15:18:19,1075.03,70.16
2025-05-11 15:18:20,1081.21,70.64
2025-05-11 15:18:21,1083.27,71.13
2025-05-11 15:18:22,1087.39,71.61
2025-05-11 15:18:23,1097.69,72.09
2025-05-11 15:18:24,1101.82,72.57
2025-05-11 15:18:25,1103.88,73.06
2025-05-11 15:18:26,1110.06,73.52
2025-05-11 15:18:27,1112.12,74.01
2025-05-11 15:18:28,1122.42,74.49
2025-05-11 15:18:29,1128.61,74.97
2025-05-11 15:18:30,1128.61,75.45
2025-05-11 15:18:31,1130.67,75.94
2025-05-11 15:18:32,1140.97,76.42
2025-05-11 15:18:33,1136.85,76.90
2025-05-11 15:18:34,1145.10,77.37
2025-05-11 15:18:35,1155.40,77.85
2025-05-11 15:18:36,1163.65,78.33
2025-05-11 15:18:37,1165.71,78.82
2025-05-11 15:18:38,1163.65,79.28
2025-05-11 15:18:39,1165.71,79.77
2025-05-11 15:18:40,1178.08,80.20
2025-05-11 15:18:41,1155.40,80.64
2025-05-11 15:18:42,1186.33,80.93
2025-05-11 15:18:43,1192.52,81.14
2025-05-11 15:18:44,1169.84,81.41
2025-05-11 15:18:45,1190.45,81.63
2025-05-11 15:18:46,1163.65,81.82
2025-05-11 15:18:47,1171.90,82.04
2025-05-11 15:18:48,1182.21,82.20
2025-05-11 15:18:49,1163.65,82.36
2025-05-11 15:18:50,1194.58,82.54
2025-05-11 15:18:51,1163.65,82.59
2025-05-11 15:18:52,1165.71,82.66
2025-05-11 15:18:53,1176.02,82.72
2025-05-11 15:18:54,1178.08,82.77
2025-05-11 15:18:55,1169.84,82.77
2025-05-11 15:18:56,1171.90,82.83
2025-05-11 15:18:57,1173.96,82.83
2025-05-11 15:18:58,1173.96,82.88
2025-05-11 15:18:59,1173.96,82.88
2025-05-11 15:19:00,1173.96,82.93
2025-05-11 15:19:01,1165.71,82.93
2025-05-11 15:19:02,1173.96,82.99
2025-05-11 15:19:03,1178.08,82.99
2025-05-11 15:19:04,1173.96,82.99
2025-05-11 15:19:05,1171.90,82.99
2025-05-11 15:19:06,1173.96,83.06
2025-05-11 15:19:07,1176.02,83.06
2025-05-11 15:19:08,1167.77,83.06
2025-05-11 15:19:09,1211.08,83.06
2025-05-11 15:19:10,1178.08,83.11
2025-05-11 15:19:11,1173.96,83.11
2025-05-11 15:19:12,1171.90,83.11
2025-05-11 15:19:13,1173.96,83.11
2025-05-11 15:19:14,1171.90,83.17
2025-05-11 15:19:15,1176.02,83.17
2025-05-11 15:19:16,1165.71,83.17
2025-05-11 15:19:17,1178.08,83.17
2025-05-11 15:19:18,1169.84,83.17
2025-05-11 15:19:19,1176.02,83.17
2025-05-11 15:19:20,1176.02,83.22
2025-05-11 15:19:21,1171.90,83.22
2025-05-11 15:19:22,1173.96,83.22
2025-05-11 15:19:23,1171.90,83.22
2025-05-11 15:19:24,1171.90,83.22
2025-05-11 15:19:25,1173.96,83.22
2025-05-11 15:19:26,1176.02,83.22
2025-05-11 15:19:27,1167.77,83.22
2025-05-11 15:19:28,1176.02,83.22
2025-05-11 15:19:29,1178.08,83.29
2025-05-11 15:19:30,1176.02,83.29
2025-05-11 15:19:31,1178.08,83.29
2025-05-11 15:19:32,1165.71,83.29
2025-05-11 15:19:33,1173.96,83.29
2025-05-11 15:19:34,1167.77,83.29
2025-05-11 15:19:35,1167.77,83.29
2025-05-11 15:19:36,1171.90,83.29
2025-05-11 15:19:37,1176.02,83.29
2025-05-11 15:19:38,1178.08,83.34
2025-05-11 15:19:39,1171.90,83.34
2025-05-11 15:19:40,1176.02,83.34
2025-05-11 15:19:41,1178.08,83.34
2025-05-11 15:19:42,1173.96,83.34
2025-05-11 15:19:43,1176.02,83.34
2025-05-11 15:19:44,1176.02,83.34
2025-05-11 15:19:45,1176.02,83.34
2025-05-11 15:19:46,1176.02,83.34
2025-05-11 15:19:47,1167.77,83.34
2025-05-11 15:19:48,1176.02,83.34
2025-05-11 15:19:49,1165.71,83.34
2025-05-11 15:19:50,1180.14,83.40
2025-05-11 15:19:51,1178.08,83.40
2025-05-11 15:19:52,1178.08,83.40
2025-05-11 15:19:53,1178.08,83.40
2025-05-11 15:19:54,1178.08,83.40
2025-05-11 15:19:55,1173.96,83.40
2025-05-11 15:19:56,1167.77,83.40
2025-05-11 15:19:57,1178.08,83.40
2025-05-11 15:19:58,1171.90,83.40
2025-05-11 15:19:59,1169.84,83.40
2025-05-11 15:20:00,1169.84,83.40
2025-05-11 15:20:01,1176.02,83.40
2025-05-11 15:20:02,1169.84,83.40
2025-05-11 15:20:03,1167.77,83.40
2025-05-11 15:20:04,1180.14,83.45
2025-05-11 15:20:05,1180.14,83.45
2025-05-11 15:20:06,1178.08,83.45
2025-05-11 15:20:07,1176.02,83.45
2025-05-11 15:20:08,1180.14,83.45
2025-05-11 15:20:09,1173.96,83.45
2025-05-11 15:20:10,1171.90,83.45
2025-05-11 15:20:11,1176.02,83.45
2025-05-11 15:20:12,1169.84,83.45
2025-05-11 15:20:13,1169.84,83.45
2025-05-11 15:20:14,1180.14,83.45
2025-05-11 15:20:15,1178.08,83.45
2025-05-11 15:20:16,1180.14,83.45
2025-05-11 15:20:17,1176.02,83.45
2025-05-11 15:20:18,1178.08,83.45
2025-05-11 15:20:19,1171.90,83.45
2025-05-11 15:20:20,1173.96,83.45
2025-05-11 15:20:21,1180.14,83.51
2025-05-11 15:20:22,1180.14,83.51
2025-05-11 15:20:23,1178.08,83.51
2025-05-11 15:20:24,1178.08,83.51
2025-05-11 15:20:25,1180.14,83.51
2025-05-11 15:20:26,1180.14,83.51
2025-05-11 15:20:27,1180.14,83.51
2025-05-11 15:20:28,1180.14,83.51
2025-05-11 15:20:29,1180.14,83.51
2025-05-11 15:20:30,1180.14,83.51
2025-05-11 15:20:31,1173.96,83.51
2025-05-11 15:20:32,1180.14,83.51
2025-05-11 15:20:33,1176.02,83.51
2025-05-11 15:20:34,1180.14,83.51
2025-05-11 15:20:35,1171.90,83.51
2025-05-11 15:20:36,1178.08,83.51
2025-05-11 15:20:37,1171.90,83.51
2025-05-11 15:20:38,1211.08,83.56
2025-05-11 15:20:39,1182.21,83.56
2025-05-11 15:20:40,1180.14,83.56
2025-05-11 15:20:41,1180.14,83.56
2025-05-11 15:20:42,1182.21,83.56
2025-05-11 15:20:43,1180.14,83.56
2025-05-11 15:20:44,1180.14,83.56
2025-05-11 15:20:45,1180.14,83.56
2025-05-11 15:20:46,1180.14,83.56
2025-05-11 15:20:47,1180.14,83.56
2025-05-11 15:20:48,1180.14,83.56
2025-05-11 15:20:49,1180.14,83.56
2025-05-11 15:20:50,1178.08,83.56
2025-05-11 15:20:51,1180.14,83.56
2025-05-11 15:20:52,1171.90,83.56
2025-05-11 15:20:53,1173.96,83.56
2025-05-11 15:20:54,1178.08,83.56
2025-05-11 15:20:55,1176.02,83.56
2025-05-11 15:20:56,1180.14,83.56
2025-05-11 15:20:57,1180.14,83.56
2025-05-11 15:20:58,1171.90,83.56
2025-05-11 15:20:59,1180.14,83.56
2025-05-11 15:21:00,1211.08,83.59
2025-05-11 15:21:01,1180.14,83.61
2025-05-11 15:21:02,1178.08,83.61
2025-05-11 15:21:03,1184.27,83.61
2025-05-11 15:21:04,1182.21,83.61
2025-05-11 15:21:05,1180.14,83.61
2025-05-11 15:21:06,1182.21,83.61
2025-05-11 15:21:07,1180.14,83.61
2025-05-11 15:21:08,1182.21,83.61
2025-05-11 15:21:09,1173.96,83.61
2025-05-11 15:21:10,1180.14,83.61
2025-05-11 15:21:11,1173.96,83.61
2025-05-11 15:21:12,1171.90,83.61
2025-05-11 15:21:13,1173.96,83.61
2025-05-11 15:21:14,1173.96,83.61
2025-05-11 15:21:15,1182.21,83.61
2025-05-11 15:21:16,1180.14,83.61
2025-05-11 15:21:17,1180.14,83.61
2025-05-11 15:21:18,1180.14,83.61
2025-05-11 15:21:19,1180.14,83.61
2025-05-11 15:21:20,1180.14,83.61
2025-05-11 15:21:21,1180.14,83.61
2025-05-11 15:21:22,1176.02,83.61
2025-05-11 15:21:23,1176.02,83.61
2025-05-11 15:21:24,1211.08,83.67
2025-05-11 15:21:25,1184.27,83.67
2025-05-11 15:21:26,1184.27,83.67
2025-05-11 15:21:27,1180.14,83.67
2025-05-11 15:21:28,1180.14,83.67
2025-05-11 15:21:29,1184.27,83.67
2025-05-11 15:21:30,1178.08,83.67
2025-05-11 15:21:31,1180.14,83.67
2025-05-11 15:21:32,1180.14,83.67
2025-05-11 15:21:33,1176.02,83.67
2025-05-11 15:21:34,1182.21,83.67
2025-05-11 15:21:35,1182.21,83.67
2025-05-11 15:21:36,1180.14,83.67
2025-05-11 15:21:37,1182.21,83.67
2025-05-11 15:21:38,1182.21,83.67
2025-05-11 15:21:39,1178.08,83.67
2025-05-11 15:21:40,1184.27,83.67
2025-05-11 15:21:41,1180.14,83.67
2025-05-11 15:21:42,1180.14,83.67
2025-05-11 15:21:43,1180.14,83.67
2025-05-11 15:21:44,1180.14,83.67
2025-05-11 15:21:45,1182.21,83.67
2025-05-11 15:21:46,1180.14,83.67
2025-05-11 15:21:47,1182.21,83.67
2025-05-11 15:21:48,1173.96,83.67
2025-05-11 15:21:49,1182.21,83.67
2025-05-11 15:21:50,1182.21,83.67
2025-05-11 15:21:51,1180.14,83.67
2025-05-11 15:21:52,1211.08,83.72
2025-05-11 15:21:53,1188.39,83.72
2025-05-11 15:21:54,1188.39,83.72
2025-05-11 15:21:55,1188.39,83.72
2025-05-11 15:21:56,1188.39,83.72
2025-05-11 15:21:57,1184.27,83.72
2025-05-11 15:21:58,1180.14,83.72
2025-05-11 15:21:59,1186.33,83.72
2025-05-11 15:22:00,1180.14,83.72
2025-05-11 15:22:01,1182.21,83.72
2025-05-11 15:22:02,1184.27,83.72
2025-05-11 15:22:03,1178.08,83.72
2025-05-11 15:22:04,1186.33,83.72
2025-05-11 15:22:05,1184.27,83.72
2025-05-11 15:22:06,1186.33,83.72
2025-05-11 15:22:07,1182.21,83.72
2025-05-11 15:22:08,1184.27,83.72
2025-05-11 15:22:09,1178.08,83.72
2025-05-11 15:22:10,1180.14,83.72
2025-05-11 15:22:11,1186.33,83.72
2025-05-11 15:22:12,1184.27,83.72
2025-05-11 15:22:13,1182.21,83.72
2025-05-11 15:22:14,1184.27,83.72
2025-05-11 15:22:15,1180.14,83.72
2025-05-11 15:22:16,1178.08,83.72
2025-05-11 15:22:17,1180.14,83.72
2025-05-11 15:22:18,1182.21,83.72
2025-05-11 15:22:19,1184.27,83.72
2025-05-11 15:22:20,1180.14,83.72
2025-05-11 15:22:21,1182.21,83.72
2025-05-11 15:22:22,1198.70,83.77
2025-05-11 15:22:23,1188.39,83.77
2025-05-11 15:22:24,1182.21,83.77
2025-05-11 15:22:25,1188.39,83.77
2025-05-11 15:22:26,1188.39,83.77
2025-05-11 15:22:27,1184.27,83.77
2025-05-11 15:22:28,1186.33,83.77
2025-05-11 15:22:29,1188.39,83.77
2025-05-11 15:22:30,1188.39,83.77
2025-05-11 15:22:31,1186.33,83.77
2025-05-11 15:22:32,1184.27,83.77
2025-05-11 15:22:33,1182.21,83.77
2025-05-11 15:22:34,1182.21,83.77
