time,4052（3000kN）力值曲线,4052（3000kN）位移曲线
2025-05-09 05:19:10,206.70,0.46
2025-05-09 05:19:11,208.75,0.98
2025-05-09 05:19:12,216.95,1.48
2025-05-09 05:19:13,221.05,2.00
2025-05-09 05:19:14,225.15,2.52
2025-05-09 05:19:15,231.30,3.02
2025-05-09 05:19:16,243.60,3.54
2025-05-09 05:19:17,247.70,4.04
2025-05-09 05:19:18,255.91,4.56
2025-05-09 05:19:19,257.96,5.06
2025-05-09 05:19:20,266.16,5.58
2025-05-09 05:19:21,272.31,6.08
2025-05-09 05:19:22,270.26,6.54
2025-05-09 05:19:23,251.80,6.99
2025-05-09 05:19:24,253.85,7.33
2025-05-09 05:19:25,286.67,7.58
2025-05-09 05:19:26,260.01,7.85
2025-05-09 05:19:27,257.96,8.12
2025-05-09 05:19:28,290.77,8.30
2025-05-09 05:19:29,268.21,8.51
2025-05-09 05:19:30,266.16,8.71
2025-05-09 05:19:31,301.03,8.87
2025-05-09 05:19:32,274.36,8.96
2025-05-09 05:19:33,274.36,9.01
2025-05-09 05:19:34,270.26,9.01
2025-05-09 05:19:35,274.36,9.08
2025-05-09 05:19:36,274.36,9.08
2025-05-09 05:19:37,268.21,9.08
2025-05-09 05:19:38,274.36,9.14
2025-05-09 05:19:39,274.36,9.14
2025-05-09 05:19:40,270.26,9.14
2025-05-09 05:19:41,274.36,9.14
2025-05-09 05:19:42,274.36,9.14
2025-05-09 05:19:43,268.21,9.14
2025-05-09 05:19:44,268.21,9.14
2025-05-09 05:19:45,274.36,9.14
2025-05-09 05:19:46,282.57,9.21
2025-05-09 05:19:47,319.49,9.71
2025-05-09 05:19:48,325.65,10.23
2025-05-09 05:19:49,333.86,10.73
2025-05-09 05:19:50,342.06,11.23
2025-05-09 05:19:51,344.11,11.75
2025-05-09 05:19:52,354.37,12.25
2025-05-09 05:19:53,360.53,12.75
2025-05-09 05:19:54,368.74,13.27
2025-05-09 05:19:55,372.85,13.77
2025-05-09 05:19:56,376.95,14.27
2025-05-09 05:19:57,385.16,14.79
2025-05-09 05:19:58,391.32,15.29
2025-05-09 05:19:59,395.42,15.79
2025-05-09 05:20:00,401.58,16.31
2025-05-09 05:20:01,409.79,16.81
2025-05-09 05:20:02,409.79,17.31
2025-05-09 05:20:03,418.00,17.83
2025-05-09 05:20:04,426.22,18.33
2025-05-09 05:20:05,432.38,18.83
2025-05-09 05:20:06,436.48,19.33
2025-05-09 05:20:07,444.69,19.85
2025-05-09 05:20:08,450.86,20.35
