time,3053（500kN）力值曲线,3053（500kN）位移曲线
2023-12-15 18:09:47,1185.94,-0.76
2023-12-15 18:09:48,1298.73,-0.33
2023-12-15 18:09:49,1381.85,0.09
2023-12-15 18:09:50,1491.81,0.50
2023-12-15 18:09:51,1565.27,0.92
2023-12-15 18:09:52,1598.71,1.34
2023-12-15 18:09:53,1605.39,1.75
2023-12-15 18:09:54,1695.80,2.17
2023-12-15 18:09:55,1669.00,2.58
2023-12-15 18:09:56,1689.10,2.99
2023-12-15 18:09:57,1776.32,3.40
2023-12-15 18:09:58,1823.36,3.82
2023-12-15 18:09:59,1789.75,4.22
2023-12-15 18:10:00,1712.57,4.55
2023-12-15 18:10:01,1685.75,4.55
2023-12-15 18:10:02,1793.11,4.62
2023-12-15 18:10:03,1719.27,4.84
2023-12-15 18:10:04,1695.80,4.84
2023-12-15 18:10:05,1863.71,5.01
2023-12-15 18:10:06,1715.92,5.02
2023-12-15 18:10:07,1712.57,5.02
2023-12-15 18:10:08,1732.69,5.18
2023-12-15 18:10:09,1702.51,5.18
2023-12-15 18:10:10,1722.63,5.34
2023-12-15 18:10:11,1715.92,5.34
2023-12-15 18:10:12,1877.17,5.39
2023-12-15 18:10:13,1715.92,5.49
2023-12-15 18:10:14,1719.27,5.49
2023-12-15 18:10:15,1746.11,5.64
2023-12-15 18:10:16,1736.04,5.64
2023-12-15 18:10:17,1853.62,5.77
2023-12-15 18:10:18,1725.98,5.79
2023-12-15 18:10:19,1712.57,5.79
2023-12-15 18:10:20,1725.98,5.95
2023-12-15 18:10:21,1725.98,5.95
2023-12-15 18:10:22,1752.82,6.10
2023-12-15 18:10:23,1722.63,6.10
2023-12-15 18:10:24,1853.62,6.15
2023-12-15 18:10:25,1732.69,6.25
2023-12-15 18:10:26,1736.04,6.25
2023-12-15 18:10:27,1752.82,6.41
2023-12-15 18:10:28,1732.69,6.41
2023-12-15 18:10:29,1712.57,6.52
2023-12-15 18:10:30,1742.75,6.52
2023-12-15 18:10:31,1736.04,6.52
2023-12-15 18:10:32,1719.27,6.52
2023-12-15 18:10:33,1715.92,6.52
2023-12-15 18:10:34,1715.92,6.52
2023-12-15 18:10:35,1712.57,6.52
2023-12-15 18:10:36,1712.57,6.52
2023-12-15 18:10:37,1712.57,6.52
2023-12-15 18:10:38,1709.21,6.52
2023-12-15 18:10:39,1705.86,6.52
2023-12-15 18:10:40,1689.10,6.52
2023-12-15 18:10:41,1692.45,6.52
2023-12-15 18:10:42,1689.10,6.52
2023-12-15 18:10:43,1725.98,6.58
2023-12-15 18:10:44,1725.98,6.58
2023-12-15 18:10:45,1722.63,6.65
2023-12-15 18:10:46,1729.33,6.65
2023-12-15 18:10:47,1739.40,6.71
2023-12-15 18:10:48,1732.69,6.71
2023-12-15 18:10:49,1749.47,6.78
2023-12-15 18:10:50,1746.11,6.78
2023-12-15 18:10:51,1914.21,6.93
2023-12-15 18:10:52,1867.08,7.32
2023-12-15 18:10:53,1961.39,7.72
2023-12-15 18:10:54,1954.65,8.10
2023-12-15 18:10:55,1779.68,8.24
2023-12-15 18:10:56,1776.32,8.24
2023-12-15 18:10:57,1937.80,8.53
2023-12-15 18:10:58,1944.54,8.93
2023-12-15 18:10:59,1961.39,9.32
2023-12-15 18:11:00,1968.14,9.71
2023-12-15 18:11:01,1988.38,10.10
2023-12-15 18:11:02,1991.75,10.50
2023-12-15 18:11:03,2005.25,10.89
2023-12-15 18:11:04,2025.51,11.29
2023-12-15 18:11:05,2032.26,11.69
2023-12-15 18:11:06,2049.15,12.07
2023-12-15 18:11:07,2069.43,12.47
2023-12-15 18:11:08,2072.81,12.86
2023-12-15 18:11:09,2089.71,13.26
2023-12-15 18:11:10,2032.26,13.66
2023-12-15 18:11:11,2042.39,14.06
2023-12-15 18:11:12,2072.81,14.47
2023-12-15 18:11:13,2069.43,14.86
2023-12-15 18:11:14,2082.95,15.27
2023-12-15 18:11:15,2089.71,15.66
2023-12-15 18:11:16,2106.62,16.07
2023-12-15 18:11:17,1981.63,16.30
2023-12-15 18:11:18,1944.54,16.30
2023-12-15 18:11:19,2089.71,16.46
2023-12-15 18:11:20,2113.39,16.86
2023-12-15 18:11:21,2140.46,17.26
2023-12-15 18:11:22,2181.11,17.65
2023-12-15 18:11:23,2201.44,18.05
2023-12-15 18:11:24,2137.08,18.44
2023-12-15 18:11:25,2154.01,18.84
2023-12-15 18:11:26,2167.55,19.23
2023-12-15 18:11:27,2221.79,19.63
2023-12-15 18:11:28,2218.39,20.03
2023-12-15 18:11:29,2201.44,20.42
2023-12-15 18:11:30,2201.44,20.82
2023-12-15 18:11:31,2252.32,21.21
2023-12-15 18:11:32,2204.83,21.61
2023-12-15 18:11:33,2242.14,22.00
2023-12-15 18:11:34,2279.48,22.40
2023-12-15 18:11:35,2259.11,22.79
2023-12-15 18:11:36,2276.08,23.19
2023-12-15 18:11:37,2299.86,23.59
2023-12-15 18:11:38,2313.45,23.98
2023-12-15 18:11:39,2150.62,24.25
2023-12-15 18:11:40,2133.69,24.25
2023-12-15 18:11:41,2242.14,24.37
2023-12-15 18:11:42,2282.87,24.74
2023-12-15 18:11:43,2357.65,25.12
2023-12-15 18:11:44,2320.25,25.50
2023-12-15 18:11:45,2337.24,25.88
2023-12-15 18:11:46,2333.84,26.26
2023-12-15 18:11:47,2374.66,26.64
2023-12-15 18:11:48,2350.85,27.02
2023-12-15 18:11:49,2395.08,27.40
2023-12-15 18:11:50,2357.65,27.78
2023-12-15 18:11:51,2415.51,28.16
2023-12-15 18:11:52,2388.27,28.54
2023-12-15 18:11:53,2432.55,28.93
