time,3078（YDC-4000kN）力值曲线,3078（YDC-4000kN）位移曲线
2024-10-13 19:28:28,563.09,-0.92
2024-10-13 19:28:29,646.53,-0.56
2024-10-13 19:28:30,735.70,-0.19
2024-10-13 19:28:31,818.18,0.16
2024-10-13 19:28:32,888.72,0.50
2024-10-13 19:28:33,969.95,0.86
2024-10-13 19:28:34,1023.62,1.20
2024-10-13 19:28:35,1085.31,1.52
2024-10-13 19:28:36,1147.37,1.85
2024-10-13 19:28:37,1178.54,2.19
2024-10-13 19:28:38,1100.79,2.33
2024-10-13 19:28:39,1072.42,2.36
2024-10-13 19:28:40,1178.54,2.49
2024-10-13 19:28:41,1194.16,2.66
2024-10-13 19:28:42,1121.46,2.82
2024-10-13 19:28:43,1105.95,2.97
2024-10-13 19:28:44,1178.54,3.18
2024-10-13 19:28:45,1129.23,3.35
2024-10-13 19:28:46,1103.37,3.50
2024-10-13 19:28:47,1199.37,3.69
2024-10-13 19:28:48,1098.21,3.84
2024-10-13 19:28:49,1215.02,4.00
2024-10-13 19:28:50,1116.29,4.14
2024-10-13 19:28:51,1121.46,4.18
2024-10-13 19:28:52,1116.29,4.18
2024-10-13 19:28:53,1111.12,4.18
2024-10-13 19:28:54,1111.12,4.18
2024-10-13 19:28:55,1108.54,4.18
2024-10-13 19:28:56,1100.79,4.18
2024-10-13 19:28:57,1103.37,4.18
2024-10-13 19:28:58,1098.21,4.18
2024-10-13 19:28:59,1100.79,4.18
2024-10-13 19:29:00,1093.04,4.18
2024-10-13 19:29:01,1095.62,4.18
2024-10-13 19:29:02,1090.46,4.18
2024-10-13 19:29:03,1090.46,4.18
2024-10-13 19:29:04,1085.31,4.18
2024-10-13 19:29:05,1093.04,4.18
2024-10-13 19:29:06,1093.04,4.18
2024-10-13 19:29:07,1090.46,4.18
2024-10-13 19:29:08,1082.73,4.18
2024-10-13 19:29:09,1085.31,4.18
2024-10-13 19:29:10,1080.15,4.18
2024-10-13 19:29:11,1085.31,4.18
2024-10-13 19:29:12,1087.89,4.18
2024-10-13 19:29:13,1087.89,4.18
2024-10-13 19:29:14,1087.89,4.18
2024-10-13 19:29:15,1087.89,4.18
2024-10-13 19:29:16,1082.73,4.18
2024-10-13 19:29:17,1080.15,4.18
2024-10-13 19:29:18,1077.58,4.18
2024-10-13 19:29:19,1080.15,4.18
2024-10-13 19:29:20,1072.42,4.18
2024-10-13 19:29:21,1080.15,4.18
2024-10-13 19:29:22,1080.15,4.18
2024-10-13 19:29:23,1069.85,4.18
2024-10-13 19:29:24,1077.58,4.18
2024-10-13 19:29:25,1077.58,4.18
2024-10-13 19:29:26,1075.00,4.18
2024-10-13 19:29:27,1077.58,4.18
2024-10-13 19:29:28,1077.58,4.18
2024-10-13 19:29:29,1075.00,4.18
2024-10-13 19:29:30,1077.58,4.18
2024-10-13 19:29:31,1075.00,4.18
2024-10-13 19:29:32,1075.00,4.18
2024-10-13 19:29:33,1067.28,4.18
2024-10-13 19:29:34,1075.00,4.18
2024-10-13 19:29:35,1075.00,4.18
2024-10-13 19:29:36,1072.42,4.18
2024-10-13 19:29:37,1075.00,4.18
2024-10-13 19:29:38,1067.28,4.18
2024-10-13 19:29:39,1072.42,4.18
2024-10-13 19:29:40,1067.28,4.18
2024-10-13 19:29:41,1072.42,4.18
2024-10-13 19:29:42,1072.42,4.18
2024-10-13 19:29:43,1069.85,4.18
2024-10-13 19:29:44,1064.70,4.18
2024-10-13 19:29:45,1067.28,4.18
2024-10-13 19:29:46,1072.42,4.18
2024-10-13 19:29:47,1072.42,4.18
2024-10-13 19:29:48,1072.42,4.18
2024-10-13 19:29:49,1072.42,4.18
2024-10-13 19:29:50,1067.28,4.18
2024-10-13 19:29:51,1062.13,4.18
2024-10-13 19:29:52,1067.28,4.18
2024-10-13 19:29:53,1067.28,4.18
2024-10-13 19:29:54,1067.28,4.18
2024-10-13 19:29:55,1056.99,4.18
2024-10-13 19:29:56,1062.13,4.18
2024-10-13 19:29:57,1064.70,4.18
2024-10-13 19:29:58,1064.70,4.18
2024-10-13 19:29:59,1067.28,4.18
