time,3077（YDC-4000kN）力值曲线,3077（YDC-4000kN）位移曲线
2024-10-13 22:51:36,444.14,-0.91
2024-10-13 22:51:37,451.38,-0.53
2024-10-13 22:51:38,451.38,-0.15
2024-10-13 22:51:39,453.79,0.24
2024-10-13 22:51:40,461.04,0.62
2024-10-13 22:51:41,463.46,1.00
2024-10-13 22:51:42,461.04,1.38
2024-10-13 22:51:43,470.71,1.76
2024-10-13 22:51:44,473.13,2.15
2024-10-13 22:51:45,470.71,2.51
2024-10-13 22:51:46,381.66,2.85
2024-10-13 22:51:47,348.20,2.85
2024-10-13 22:51:48,451.38,2.99
2024-10-13 22:51:49,475.55,3.38
2024-10-13 22:51:50,480.39,3.76
2024-10-13 22:51:51,485.23,4.13
2024-10-13 22:51:52,492.50,4.51
2024-10-13 22:51:53,490.08,4.89
2024-10-13 22:51:54,494.93,5.26
2024-10-13 22:51:55,497.35,5.64
2024-10-13 22:51:56,504.63,6.02
2024-10-13 22:51:57,504.63,6.39
2024-10-13 22:51:58,507.06,6.77
2024-10-13 22:51:59,509.49,7.15
2024-10-13 22:52:00,509.49,7.52
2024-10-13 22:52:01,516.78,7.90
2024-10-13 22:52:02,514.35,8.27
2024-10-13 22:52:03,524.08,8.65
2024-10-13 22:52:04,519.21,9.02
2024-10-13 22:52:05,524.08,9.40
2024-10-13 22:52:06,531.38,9.77
2024-10-13 22:52:07,528.94,10.15
2024-10-13 22:52:08,541.12,10.54
2024-10-13 22:52:09,541.12,10.90
2024-10-13 22:52:10,543.56,11.27
2024-10-13 22:52:11,546.00,11.65
2024-10-13 22:52:12,548.44,12.02
2024-10-13 22:52:13,555.76,12.40
2024-10-13 22:52:14,553.32,12.77
2024-10-13 22:52:15,524.08,13.14
2024-10-13 22:52:16,432.09,13.14
2024-10-13 22:52:17,548.44,13.51
2024-10-13 22:52:18,555.76,13.88
2024-10-13 22:52:19,565.53,14.26
2024-10-13 22:52:20,570.42,14.63
2024-10-13 22:52:21,572.86,14.99
2024-10-13 22:52:22,575.31,15.36
2024-10-13 22:52:23,575.31,15.73
2024-10-13 22:52:24,575.31,16.11
2024-10-13 22:52:25,585.10,16.48
2024-10-13 22:52:26,585.10,16.85
2024-10-13 22:52:27,587.55,17.21
2024-10-13 22:52:28,592.45,17.58
2024-10-13 22:52:29,465.87,17.61
2024-10-13 22:52:30,465.87,17.62
2024-10-13 22:52:31,502.21,17.62
2024-10-13 22:52:32,514.35,17.79
2024-10-13 22:52:33,585.10,18.16
2024-10-13 22:52:34,546.00,18.22
2024-10-13 22:52:35,592.45,18.59
2024-10-13 22:52:36,473.13,18.63
2024-10-13 22:52:37,461.04,18.63
2024-10-13 22:52:38,458.62,18.63
2024-10-13 22:52:39,470.71,18.76
2024-10-13 22:52:40,550.88,18.77
2024-10-13 22:52:41,482.81,19.04
2024-10-13 22:52:42,463.46,19.04
2024-10-13 22:52:43,482.81,19.34
2024-10-13 22:52:44,475.55,19.34
2024-10-13 22:52:45,477.97,19.56
2024-10-13 22:52:46,475.55,19.56
2024-10-13 22:52:47,468.29,19.56
2024-10-13 22:52:48,465.87,19.56
2024-10-13 22:52:49,470.71,19.63
2024-10-13 22:52:50,461.04,19.63
2024-10-13 22:52:51,465.87,19.63
2024-10-13 22:52:52,475.55,19.80
2024-10-13 22:52:53,465.87,19.80
2024-10-13 22:52:54,477.97,19.86
2024-10-13 22:52:55,602.26,20.21
2024-10-13 22:52:56,485.23,20.28
2024-10-13 22:52:57,485.23,20.36
2024-10-13 22:52:58,477.97,20.37
2024-10-13 22:52:59,480.39,20.40
2024-10-13 22:53:00,475.55,20.40
2024-10-13 22:53:01,594.90,20.72
2024-10-13 22:53:02,482.81,20.75
2024-10-13 22:53:03,480.39,20.75
2024-10-13 22:53:04,475.55,20.75
2024-10-13 22:53:05,475.55,20.75
2024-10-13 22:53:06,473.13,20.75
2024-10-13 22:53:07,470.71,20.75
2024-10-13 22:53:08,468.29,20.75
2024-10-13 22:53:09,468.29,20.75
2024-10-13 22:53:10,468.29,20.75
2024-10-13 22:53:11,468.29,20.75
2024-10-13 22:53:12,468.29,20.75
2024-10-13 22:53:13,465.87,20.75
2024-10-13 22:53:14,468.29,20.75
2024-10-13 22:53:15,468.29,20.75
2024-10-13 22:53:16,468.29,20.75
2024-10-13 22:53:17,473.13,20.89
2024-10-13 22:53:18,475.55,20.89
2024-10-13 22:53:19,470.71,20.89
2024-10-13 22:53:20,475.55,20.94
2024-10-13 22:53:21,473.13,20.94
2024-10-13 22:53:22,470.71,20.94
2024-10-13 22:53:23,580.20,20.95
2024-10-13 22:53:24,494.93,21.25
2024-10-13 22:53:25,477.97,21.25
2024-10-13 22:53:26,477.97,21.25
2024-10-13 22:53:27,477.97,21.25
2024-10-13 22:53:28,477.97,21.25
2024-10-13 22:53:29,475.55,21.25
2024-10-13 22:53:30,470.71,21.25
2024-10-13 22:53:31,477.97,21.26
2024-10-13 22:53:32,477.97,21.26
2024-10-13 22:53:33,475.55,21.26
2024-10-13 22:53:34,473.13,21.26
2024-10-13 22:53:35,475.55,21.26
2024-10-13 22:53:36,594.90,21.53
2024-10-13 22:53:37,614.54,21.90
2024-10-13 22:53:38,631.75,22.25
2024-10-13 22:53:39,636.68,22.62
2024-10-13 22:53:40,636.68,22.97
2024-10-13 22:53:41,636.68,23.34
2024-10-13 22:53:42,639.14,23.71
2024-10-13 22:53:43,651.46,24.06
2024-10-13 22:53:44,649.00,24.43
2024-10-13 22:53:45,651.46,24.78
