time,3077（YDC-4000kN）力值曲线,3077（YDC-4000kN）位移曲线
2024-10-13 14:49:05,434.50,-0.91
2024-10-13 14:49:06,441.73,-0.54
2024-10-13 14:49:07,448.97,-0.16
2024-10-13 14:49:08,448.97,0.22
2024-10-13 14:49:09,446.55,0.59
2024-10-13 14:49:10,461.04,0.97
2024-10-13 14:49:11,465.87,1.35
2024-10-13 14:49:12,468.29,1.72
2024-10-13 14:49:13,465.87,2.10
2024-10-13 14:49:14,475.55,2.47
2024-10-13 14:49:15,470.71,2.85
2024-10-13 14:49:16,482.81,3.24
2024-10-13 14:49:17,485.23,3.60
2024-10-13 14:49:18,485.23,3.99
2024-10-13 14:49:19,490.08,4.35
2024-10-13 14:49:20,494.93,4.72
2024-10-13 14:49:21,494.93,5.10
2024-10-13 14:49:22,502.21,5.47
2024-10-13 14:49:23,504.63,5.85
2024-10-13 14:49:24,507.06,6.22
2024-10-13 14:49:25,507.06,6.59
2024-10-13 14:49:26,514.35,6.97
2024-10-13 14:49:27,514.35,7.34
2024-10-13 14:49:28,524.08,7.71
2024-10-13 14:49:29,524.08,8.07
2024-10-13 14:49:30,524.08,8.46
2024-10-13 14:49:31,533.81,8.82
2024-10-13 14:49:32,524.08,9.19
2024-10-13 14:49:33,531.38,9.56
2024-10-13 14:49:34,541.12,9.93
2024-10-13 14:49:35,538.69,10.31
2024-10-13 14:49:36,543.56,10.68
2024-10-13 14:49:37,546.00,11.05
2024-10-13 14:49:38,546.00,11.41
2024-10-13 14:49:39,555.76,11.78
2024-10-13 14:49:40,558.20,12.15
2024-10-13 14:49:41,563.09,12.52
2024-10-13 14:49:42,558.20,12.88
2024-10-13 14:49:43,565.53,13.25
2024-10-13 14:49:44,570.42,13.62
2024-10-13 14:49:45,570.42,13.99
2024-10-13 14:49:46,575.31,14.36
2024-10-13 14:49:47,580.20,14.72
2024-10-13 14:49:48,582.65,15.09
2024-10-13 14:49:49,582.65,15.46
2024-10-13 14:49:50,590.00,15.83
2024-10-13 14:49:51,594.90,16.20
2024-10-13 14:49:52,594.90,16.56
2024-10-13 14:49:53,599.81,16.93
2024-10-13 14:49:54,602.26,17.30
2024-10-13 14:49:55,607.17,17.67
2024-10-13 14:49:56,607.17,18.04
2024-10-13 14:49:57,614.54,18.39
2024-10-13 14:49:58,614.54,18.76
2024-10-13 14:49:59,616.99,19.12
2024-10-13 14:50:00,624.37,19.49
2024-10-13 14:50:01,626.83,19.85
2024-10-13 14:50:02,624.37,20.21
2024-10-13 14:50:03,626.83,20.58
2024-10-13 14:50:04,624.37,20.95
2024-10-13 14:50:05,636.68,21.30
2024-10-13 14:50:06,639.14,21.67
