time,3077（YDC-4000kN）力值曲线,3077（YDC-4000kN）位移曲线
2024-10-13 19:10:34,439.32,-0.91
2024-10-13 19:10:35,444.14,-0.53
2024-10-13 19:10:36,446.55,-0.15
2024-10-13 19:10:37,448.97,0.24
2024-10-13 19:10:38,453.79,0.60
2024-10-13 19:10:39,453.79,0.99
2024-10-13 19:10:40,461.04,1.37
2024-10-13 19:10:41,463.46,1.75
2024-10-13 19:10:42,465.87,2.12
2024-10-13 19:10:43,470.71,2.50
2024-10-13 19:10:44,473.13,2.88
2024-10-13 19:10:45,475.55,3.25
2024-10-13 19:10:46,475.55,3.63
2024-10-13 19:10:47,475.55,4.01
2024-10-13 19:10:48,485.23,4.38
2024-10-13 19:10:49,490.08,4.76
2024-10-13 19:10:50,492.50,5.13
2024-10-13 19:10:51,497.35,5.51
2024-10-13 19:10:52,499.78,5.88
2024-10-13 19:10:53,499.78,6.26
2024-10-13 19:10:54,497.35,6.63
2024-10-13 19:10:55,507.06,7.01
2024-10-13 19:10:56,504.63,7.38
2024-10-13 19:10:57,514.35,7.76
2024-10-13 19:10:58,514.35,8.13
2024-10-13 19:10:59,519.21,8.51
2024-10-13 19:11:00,521.64,8.88
2024-10-13 19:11:01,524.08,9.25
2024-10-13 19:11:02,521.64,9.63
2024-10-13 19:11:03,531.38,10.00
2024-10-13 19:11:04,533.81,10.37
2024-10-13 19:11:05,531.38,10.75
2024-10-13 19:11:06,541.12,11.12
2024-10-13 19:11:07,543.56,11.48
2024-10-13 19:11:08,543.56,11.85
2024-10-13 19:11:09,548.44,12.23
2024-10-13 19:11:10,548.44,12.60
2024-10-13 19:11:11,553.32,12.97
2024-10-13 19:11:12,555.76,13.35
2024-10-13 19:11:13,558.20,13.72
2024-10-13 19:11:14,563.09,14.09
2024-10-13 19:11:15,560.64,14.46
2024-10-13 19:11:16,565.53,14.82
2024-10-13 19:11:17,570.42,15.19
2024-10-13 19:11:18,575.31,15.56
2024-10-13 19:11:19,575.31,15.94
2024-10-13 19:11:20,575.31,16.31
2024-10-13 19:11:21,580.20,16.68
2024-10-13 19:11:22,580.20,17.04
2024-10-13 19:11:23,585.10,17.41
2024-10-13 19:11:24,587.55,17.78
2024-10-13 19:11:25,590.00,18.15
2024-10-13 19:11:26,594.90,18.52
2024-10-13 19:11:27,597.36,18.88
2024-10-13 19:11:28,594.90,19.22
2024-10-13 19:11:29,597.36,19.59
2024-10-13 19:11:30,594.90,19.95
2024-10-13 19:11:31,602.26,20.31
2024-10-13 19:11:32,602.26,20.67
2024-10-13 19:11:33,609.63,20.99
2024-10-13 19:11:34,607.17,21.36
2024-10-13 19:11:35,614.54,21.71
2024-10-13 19:11:36,607.17,22.05
2024-10-13 19:11:37,521.64,22.19
2024-10-13 19:11:38,602.26,22.42
2024-10-13 19:11:39,616.99,22.78
2024-10-13 19:11:40,616.99,23.13
2024-10-13 19:11:41,624.37,23.50
2024-10-13 19:11:42,626.83,23.85
2024-10-13 19:11:43,631.75,24.20
2024-10-13 19:11:44,626.83,24.56
2024-10-13 19:11:45,634.21,24.91
2024-10-13 19:11:46,634.21,25.28
2024-10-13 19:11:47,634.21,25.63
2024-10-13 19:11:48,641.60,25.99
2024-10-13 19:11:49,646.53,26.34
2024-10-13 19:11:50,644.07,26.69
2024-10-13 19:11:51,575.31,26.92
2024-10-13 19:11:52,646.53,27.18
2024-10-13 19:11:53,656.40,27.53
2024-10-13 19:11:54,649.00,27.88
2024-10-13 19:11:55,661.34,28.24
2024-10-13 19:11:56,575.31,28.55
2024-10-13 19:11:57,656.40,28.80
2024-10-13 19:11:58,668.75,29.16
2024-10-13 19:11:59,671.22,29.51
2024-10-13 19:12:00,673.69,29.86
2024-10-13 19:12:01,673.69,30.22
2024-10-13 19:12:02,671.22,30.57
2024-10-13 19:12:03,681.11,30.92
2024-10-13 19:12:04,688.54,31.28
2024-10-13 19:12:05,686.06,31.63
2024-10-13 19:12:06,688.54,31.97
2024-10-13 19:12:07,695.97,32.31
2024-10-13 19:12:08,698.45,32.64
2024-10-13 19:12:09,700.93,32.98
2024-10-13 19:12:10,698.45,33.25
2024-10-13 19:12:11,718.30,33.51
2024-10-13 19:12:12,720.78,33.78
2024-10-13 19:12:13,700.93,34.05
2024-10-13 19:12:14,698.45,34.29
2024-10-13 19:12:15,700.93,34.52
2024-10-13 19:12:16,723.27,34.76
2024-10-13 19:12:17,634.21,34.94
2024-10-13 19:12:18,705.89,35.17
2024-10-13 19:12:19,723.27,35.35
2024-10-13 19:12:20,621.91,35.54
2024-10-13 19:12:21,656.40,35.72
2024-10-13 19:12:22,715.81,35.88
2024-10-13 19:12:23,641.60,36.06
2024-10-13 19:12:24,720.78,36.24
2024-10-13 19:12:25,728.24,36.40
2024-10-13 19:12:26,646.53,36.56
2024-10-13 19:12:27,651.46,36.74
2024-10-13 19:12:28,653.93,36.91
2024-10-13 19:12:29,725.75,37.08
2024-10-13 19:12:30,653.93,37.24
2024-10-13 19:12:31,651.46,37.39
2024-10-13 19:12:32,649.00,37.56
2024-10-13 19:12:33,743.17,37.72
2024-10-13 19:12:34,678.64,37.86
2024-10-13 19:12:35,661.34,38.01
2024-10-13 19:12:36,644.07,38.18
2024-10-13 19:12:37,728.24,38.34
2024-10-13 19:12:38,760.62,38.49
2024-10-13 19:12:39,715.81,38.64
2024-10-13 19:12:40,668.75,38.81
2024-10-13 19:12:41,649.00,38.96
2024-10-13 19:12:42,683.58,39.12
2024-10-13 19:12:43,758.13,39.27
2024-10-13 19:12:44,760.62,39.43
2024-10-13 19:12:45,728.24,39.57
2024-10-13 19:12:46,765.61,39.80
2024-10-13 19:12:47,770.61,40.14
2024-10-13 19:12:48,775.60,40.49
2024-10-13 19:12:49,785.61,40.83
2024-10-13 19:12:50,790.61,41.17
2024-10-13 19:12:51,790.61,41.52
2024-10-13 19:12:52,788.11,41.86
2024-10-13 19:12:53,800.63,42.20
2024-10-13 19:12:54,803.13,42.56
2024-10-13 19:12:55,810.65,42.89
2024-10-13 19:12:56,810.65,43.23
2024-10-13 19:12:57,813.16,43.59
2024-10-13 19:12:58,820.69,43.93
2024-10-13 19:12:59,818.18,44.27
2024-10-13 19:13:00,823.20,44.61
2024-10-13 19:13:01,828.23,44.95
2024-10-13 19:13:02,830.74,45.30
2024-10-13 19:13:03,838.28,45.64
2024-10-13 19:13:04,838.28,45.98
2024-10-13 19:13:05,833.25,46.32
2024-10-13 19:13:06,843.31,46.66
2024-10-13 19:13:07,845.83,47.00
2024-10-13 19:13:08,848.35,47.34
2024-10-13 19:13:09,845.83,47.69
2024-10-13 19:13:10,853.39,48.03
2024-10-13 19:13:11,858.42,48.37
2024-10-13 19:13:12,863.47,48.71
2024-10-13 19:13:13,865.99,49.05
2024-10-13 19:13:14,868.51,49.39
2024-10-13 19:13:15,871.04,49.73
2024-10-13 19:13:16,873.56,50.07
2024-10-13 19:13:17,873.56,50.41
2024-10-13 19:13:18,881.13,50.75
2024-10-13 19:13:19,878.61,51.09
2024-10-13 19:13:20,878.61,51.43
2024-10-13 19:13:21,891.24,51.77
2024-10-13 19:13:22,896.30,52.11
2024-10-13 19:13:23,896.30,52.45
2024-10-13 19:13:24,888.72,52.79
2024-10-13 19:13:25,903.90,53.12
2024-10-13 19:13:26,906.43,53.46
2024-10-13 19:13:27,906.43,53.79
2024-10-13 19:13:28,908.96,54.13
2024-10-13 19:13:29,914.03,54.47
2024-10-13 19:13:30,901.37,54.81
2024-10-13 19:13:31,898.83,54.94
2024-10-13 19:13:32,906.43,55.26
2024-10-13 19:13:33,916.57,55.60
2024-10-13 19:13:34,911.50,55.84
2024-10-13 19:13:35,926.71,56.17
2024-10-13 19:13:36,926.71,56.51
2024-10-13 19:13:37,929.25,56.83
2024-10-13 19:13:38,931.79,57.16
2024-10-13 19:13:39,936.87,57.50
2024-10-13 19:13:40,939.41,57.82
2024-10-13 19:13:41,936.87,58.15
2024-10-13 19:13:42,949.58,58.49
2024-10-13 19:13:43,936.87,58.69
2024-10-13 19:13:44,949.58,59.01
2024-10-13 19:13:45,952.12,59.35
2024-10-13 19:13:46,901.37,59.52
2024-10-13 19:13:47,944.49,59.85
2024-10-13 19:13:48,959.76,60.17
2024-10-13 19:13:49,964.85,60.50
2024-10-13 19:13:50,964.85,60.82
2024-10-13 19:13:51,969.95,61.12
2024-10-13 19:13:52,972.50,61.44
2024-10-13 19:13:53,969.95,61.77
2024-10-13 19:13:54,980.15,62.10
2024-10-13 19:13:55,977.60,62.42
2024-10-13 19:13:56,982.70,62.75
2024-10-13 19:13:57,985.25,63.07
2024-10-13 19:13:58,906.43,63.27
2024-10-13 19:13:59,975.05,63.43
2024-10-13 19:14:00,980.15,63.68
2024-10-13 19:14:01,990.36,64.01
2024-10-13 19:14:02,1000.58,64.32
2024-10-13 19:14:03,1000.58,64.64
2024-10-13 19:14:04,1008.26,64.97
2024-10-13 19:14:05,1008.26,65.29
2024-10-13 19:14:06,1008.26,65.60
2024-10-13 19:14:07,1015.94,65.93
2024-10-13 19:14:08,1015.94,66.20
2024-10-13 19:14:09,1021.06,66.51
2024-10-13 19:14:10,1028.75,66.84
2024-10-13 19:14:11,1023.62,67.13
2024-10-13 19:14:12,1018.50,67.46
2024-10-13 19:14:13,1033.88,67.77
2024-10-13 19:14:14,1031.31,68.07
2024-10-13 19:14:15,1033.88,68.38
2024-10-13 19:14:16,1033.88,68.70
2024-10-13 19:14:17,1039.01,69.01
2024-10-13 19:14:18,1044.14,69.34
2024-10-13 19:14:19,1051.85,69.65
2024-10-13 19:14:20,1041.57,69.98
2024-10-13 19:14:21,1051.85,70.29
2024-10-13 19:14:22,1054.42,70.61
2024-10-13 19:14:23,1054.42,70.92
2024-10-13 19:14:24,1062.13,71.25
2024-10-13 19:14:25,1064.70,71.56
2024-10-13 19:14:26,1069.85,71.89
2024-10-13 19:14:27,1067.28,72.18
2024-10-13 19:14:28,1075.00,72.49
2024-10-13 19:14:29,1075.00,72.81
2024-10-13 19:14:30,1075.00,73.13
2024-10-13 19:14:31,1082.73,73.44
2024-10-13 19:14:32,1087.89,73.74
2024-10-13 19:14:33,1085.31,74.05
2024-10-13 19:14:34,1087.89,74.36
2024-10-13 19:14:35,1008.26,74.60
2024-10-13 19:14:36,1087.89,74.89
2024-10-13 19:14:37,1098.21,75.20
2024-10-13 19:14:38,1105.95,75.51
2024-10-13 19:14:39,1108.54,75.82
2024-10-13 19:14:40,1108.54,76.13
2024-10-13 19:14:41,1113.70,76.44
2024-10-13 19:14:42,1118.88,76.75
2024-10-13 19:14:43,1118.88,77.06
2024-10-13 19:14:44,1124.05,77.38
2024-10-13 19:14:45,1124.05,77.69
2024-10-13 19:14:46,1129.23,78.00
2024-10-13 19:14:47,1139.59,78.31
2024-10-13 19:14:48,1134.41,78.62
2024-10-13 19:14:49,1137.00,78.93
2024-10-13 19:14:50,1149.96,79.24
2024-10-13 19:14:51,1149.96,79.54
2024-10-13 19:14:52,1155.15,79.85
2024-10-13 19:14:53,1157.75,80.16
2024-10-13 19:14:54,1162.94,80.47
2024-10-13 19:14:55,1162.94,80.79
2024-10-13 19:14:56,1165.54,81.10
2024-10-13 19:14:57,1160.34,81.41
2024-10-13 19:14:58,1170.74,81.72
2024-10-13 19:14:59,1173.34,82.03
2024-10-13 19:15:00,1175.94,82.34
2024-10-13 19:15:01,1178.54,82.65
2024-10-13 19:15:02,1173.34,82.96
2024-10-13 19:15:03,1183.74,83.28
2024-10-13 19:15:04,1100.79,83.53
2024-10-13 19:15:05,1183.74,83.81
2024-10-13 19:15:06,1199.37,84.08
2024-10-13 19:15:07,1178.54,84.35
2024-10-13 19:15:08,1116.29,84.56
2024-10-13 19:15:09,1186.34,84.79
2024-10-13 19:15:10,1139.59,85.00
2024-10-13 19:15:11,1183.74,85.21
2024-10-13 19:15:12,1137.00,85.38
2024-10-13 19:15:13,1186.34,85.57
