time,3078（YDC-4000kN）力值曲线,3078（YDC-4000kN）位移曲线
2024-10-12 19:38:38,436.91,-0.90
2024-10-12 19:38:39,441.73,-0.50
2024-10-12 19:38:40,444.14,-0.10
2024-10-12 19:38:41,446.55,0.29
2024-10-12 19:38:42,446.55,0.69
2024-10-12 19:38:43,453.79,1.07
2024-10-12 19:38:44,453.79,1.47
2024-10-12 19:38:45,461.04,1.86
2024-10-12 19:38:46,465.87,2.26
2024-10-12 19:38:47,465.87,2.66
2024-10-12 19:38:48,468.29,3.05
2024-10-12 19:38:49,473.13,3.43
2024-10-12 19:38:50,477.97,3.83
2024-10-12 19:38:51,477.97,4.23
2024-10-12 19:38:52,480.39,4.62
2024-10-12 19:38:53,485.23,5.02
2024-10-12 19:38:54,490.08,5.40
2024-10-12 19:38:55,487.66,5.80
2024-10-12 19:38:56,494.93,6.19
2024-10-12 19:38:57,494.93,6.59
2024-10-12 19:38:58,502.21,6.97
2024-10-12 19:38:59,494.93,7.37
2024-10-12 19:39:00,504.63,7.76
2024-10-12 19:39:01,509.49,8.16
2024-10-12 19:39:02,514.35,8.56
2024-10-12 19:39:03,509.49,8.94
2024-10-12 19:39:04,516.78,9.33
2024-10-12 19:39:05,521.64,9.73
2024-10-12 19:39:06,526.51,10.13
2024-10-12 19:39:07,526.51,10.51
2024-10-12 19:39:08,531.38,10.90
2024-10-12 19:39:09,536.25,11.30
2024-10-12 19:39:10,541.12,11.70
2024-10-12 19:39:11,541.12,12.08
2024-10-12 19:39:12,543.56,12.47
2024-10-12 19:39:13,546.00,12.87
2024-10-12 19:39:14,451.38,13.15
2024-10-12 19:39:15,531.38,13.37
2024-10-12 19:39:16,546.00,13.75
2024-10-12 19:39:17,550.88,14.13
2024-10-12 19:39:18,553.32,14.53
2024-10-12 19:39:19,560.64,14.91
2024-10-12 19:39:20,558.20,15.29
2024-10-12 19:39:21,565.53,15.69
2024-10-12 19:39:22,567.97,16.07
2024-10-12 19:39:23,570.42,16.45
2024-10-12 19:39:24,575.31,16.83
2024-10-12 19:39:25,580.20,17.21
2024-10-12 19:39:26,582.65,17.61
2024-10-12 19:39:27,585.10,17.99
2024-10-12 19:39:28,587.55,18.37
2024-10-12 19:39:29,587.55,18.76
2024-10-12 19:39:30,597.36,19.15
2024-10-12 19:39:31,602.26,19.53
2024-10-12 19:39:32,599.81,19.92
2024-10-12 19:39:33,607.17,20.30
2024-10-12 19:39:34,612.08,20.68
2024-10-12 19:39:35,609.63,21.08
2024-10-12 19:39:36,624.37,21.46
2024-10-12 19:39:37,619.45,21.84
2024-10-12 19:39:38,626.83,22.22
2024-10-12 19:39:39,626.83,22.61
2024-10-12 19:39:40,634.21,23.00
2024-10-12 19:39:41,636.68,23.38
2024-10-12 19:39:42,641.60,23.77
2024-10-12 19:39:43,646.53,24.15
2024-10-12 19:39:44,649.00,24.53
2024-10-12 19:39:45,649.00,24.93
2024-10-12 19:39:46,644.07,25.31
2024-10-12 19:39:47,653.93,25.69
2024-10-12 19:39:48,661.34,26.07
2024-10-12 19:39:49,666.28,26.45
2024-10-12 19:39:50,666.28,26.85
2024-10-12 19:39:51,668.75,27.23
2024-10-12 19:39:52,668.75,27.61
2024-10-12 19:39:53,678.64,28.00
2024-10-12 19:39:54,673.69,28.38
2024-10-12 19:39:55,681.11,28.76
2024-10-12 19:39:56,671.22,29.10
2024-10-12 19:39:57,683.58,29.44
2024-10-12 19:39:58,688.54,29.76
2024-10-12 19:39:59,671.22,30.05
2024-10-12 19:40:00,703.41,30.37
2024-10-12 19:40:01,686.06,30.64
2024-10-12 19:40:02,626.83,30.94
2024-10-12 19:40:03,693.49,31.18
2024-10-12 19:40:04,688.54,31.46
2024-10-12 19:40:05,594.90,31.69
2024-10-12 19:40:06,686.06,31.93
2024-10-12 19:40:07,693.49,32.18
2024-10-12 19:40:08,686.06,32.44
2024-10-12 19:40:09,607.17,32.68
2024-10-12 19:40:10,626.83,32.89
2024-10-12 19:40:11,698.45,33.10
2024-10-12 19:40:12,626.83,33.30
2024-10-12 19:40:13,715.81,33.51
2024-10-12 19:40:14,700.93,33.74
2024-10-12 19:40:15,619.45,33.94
2024-10-12 19:40:16,720.78,34.15
2024-10-12 19:40:17,636.68,34.38
2024-10-12 19:40:18,607.17,34.56
2024-10-12 19:40:19,715.81,34.76
2024-10-12 19:40:20,653.93,34.96
2024-10-12 19:40:21,616.99,35.16
2024-10-12 19:40:22,691.01,35.35
2024-10-12 19:40:23,730.73,35.52
2024-10-12 19:40:24,614.54,35.69
2024-10-12 19:40:25,715.81,35.89
2024-10-12 19:40:26,730.73,36.08
2024-10-12 19:40:27,718.30,36.24
2024-10-12 19:40:28,626.83,36.43
2024-10-12 19:40:29,740.68,36.60
2024-10-12 19:40:30,626.83,36.70
2024-10-12 19:40:31,634.21,36.81
2024-10-12 19:40:32,619.45,37.01
2024-10-12 19:40:33,738.19,37.19
2024-10-12 19:40:34,629.29,37.36
2024-10-12 19:40:35,705.89,37.55
2024-10-12 19:40:36,634.21,37.73
2024-10-12 19:40:37,738.19,37.91
2024-10-12 19:40:38,693.49,38.07
2024-10-12 19:40:39,641.60,38.24
2024-10-12 19:40:40,738.19,38.44
2024-10-12 19:40:41,755.63,38.82
2024-10-12 19:40:42,765.61,39.19
2024-10-12 19:40:43,770.61,39.57
2024-10-12 19:40:44,778.10,39.94
2024-10-12 19:40:45,780.60,40.32
2024-10-12 19:40:46,778.10,40.69
2024-10-12 19:40:47,780.60,41.07
2024-10-12 19:40:48,790.61,41.44
2024-10-12 19:40:49,785.61,41.82
2024-10-12 19:40:50,790.61,42.19
2024-10-12 19:40:51,793.11,42.57
2024-10-12 19:40:52,795.62,42.94
2024-10-12 19:40:53,790.61,43.32
2024-10-12 19:40:54,805.64,43.69
2024-10-12 19:40:55,803.13,44.07
2024-10-12 19:40:56,808.15,44.45
2024-10-12 19:40:57,813.16,44.82
2024-10-12 19:40:58,815.67,45.20
2024-10-12 19:40:59,813.16,45.57
2024-10-12 19:41:00,820.69,45.95
2024-10-12 19:41:01,813.16,46.33
2024-10-12 19:41:02,820.69,46.70
2024-10-12 19:41:03,830.74,47.08
2024-10-12 19:41:04,828.23,47.47
2024-10-12 19:41:05,833.25,47.83
2024-10-12 19:41:06,833.25,48.21
2024-10-12 19:41:07,833.25,48.60
2024-10-12 19:41:08,840.80,48.96
2024-10-12 19:41:09,843.31,49.35
2024-10-12 19:41:10,845.83,49.73
2024-10-12 19:41:11,845.83,50.11
2024-10-12 19:41:12,850.87,50.48
2024-10-12 19:41:13,853.39,50.86
2024-10-12 19:41:14,855.90,51.24
2024-10-12 19:41:15,853.39,51.62
2024-10-12 19:41:16,863.47,52.01
2024-10-12 19:41:17,860.95,52.39
2024-10-12 19:41:18,871.04,52.76
2024-10-12 19:41:19,876.08,53.14
2024-10-12 19:41:20,876.08,53.52
2024-10-12 19:41:21,881.13,53.90
2024-10-12 19:41:22,883.66,54.28
2024-10-12 19:41:23,886.19,54.67
2024-10-12 19:41:24,886.19,55.05
2024-10-12 19:41:25,896.30,55.43
2024-10-12 19:41:26,896.30,55.81
2024-10-12 19:41:27,898.83,56.19
2024-10-12 19:41:28,906.43,56.58
2024-10-12 19:41:29,906.43,56.96
2024-10-12 19:41:30,908.96,57.34
2024-10-12 19:41:31,916.57,57.72
2024-10-12 19:41:32,916.57,58.11
2024-10-12 19:41:33,914.03,58.49
2024-10-12 19:41:34,924.17,58.87
2024-10-12 19:41:35,926.71,59.25
2024-10-12 19:41:36,926.71,59.63
2024-10-12 19:41:37,934.33,60.03
2024-10-12 19:41:38,939.41,60.41
2024-10-12 19:41:39,939.41,60.79
2024-10-12 19:41:40,944.49,61.18
2024-10-12 19:41:41,947.04,61.56
2024-10-12 19:41:42,941.95,61.95
2024-10-12 19:41:43,954.67,62.34
2024-10-12 19:41:44,959.76,62.72
2024-10-12 19:41:45,964.85,63.10
2024-10-12 19:41:46,969.95,63.50
2024-10-12 19:41:47,967.40,63.88
2024-10-12 19:41:48,977.60,64.26
2024-10-12 19:41:49,975.05,64.64
2024-10-12 19:41:50,982.70,65.04
2024-10-12 19:41:51,980.15,65.42
2024-10-12 19:41:52,985.25,65.80
2024-10-12 19:41:53,990.36,66.20
2024-10-12 19:41:54,992.92,66.58
2024-10-12 19:41:55,992.92,66.96
2024-10-12 19:41:56,998.03,67.36
2024-10-12 19:41:57,1003.14,67.74
2024-10-12 19:41:58,1000.58,68.14
2024-10-12 19:41:59,1005.70,68.52
2024-10-12 19:42:00,1010.82,68.90
2024-10-12 19:42:01,901.37,69.14
2024-10-12 19:42:02,886.19,69.14
