time,3078（YDC-4000kN）力值曲线,3078（YDC-4000kN）位移曲线
2024-10-13 12:35:13,422.46,-0.91
2024-10-13 12:35:14,424.87,-0.51
2024-10-13 12:35:15,429.68,-0.12
2024-10-13 12:35:16,434.50,0.28
2024-10-13 12:35:17,434.50,0.66
2024-10-13 12:35:18,441.73,1.06
2024-10-13 12:35:19,444.14,1.45
2024-10-13 12:35:20,444.14,1.83
2024-10-13 12:35:21,451.38,2.23
2024-10-13 12:35:22,453.79,2.63
2024-10-13 12:35:23,453.79,3.01
2024-10-13 12:35:24,458.62,3.41
2024-10-13 12:35:25,456.21,3.80
2024-10-13 12:35:26,465.87,4.18
2024-10-13 12:35:27,465.87,4.58
2024-10-13 12:35:28,473.13,4.96
2024-10-13 12:35:29,473.13,5.36
2024-10-13 12:35:30,480.39,5.75
2024-10-13 12:35:31,480.39,6.14
2024-10-13 12:35:32,482.81,6.53
2024-10-13 12:35:33,485.23,6.91
2024-10-13 12:35:34,494.93,7.31
2024-10-13 12:35:35,497.35,7.69
2024-10-13 12:35:36,492.50,8.09
2024-10-13 12:35:37,504.63,8.47
2024-10-13 12:35:38,504.63,8.87
2024-10-13 12:35:39,514.35,9.26
2024-10-13 12:35:40,514.35,9.64
2024-10-13 12:35:41,514.35,10.04
2024-10-13 12:35:42,521.64,10.42
2024-10-13 12:35:43,524.08,10.82
2024-10-13 12:35:44,526.51,11.20
2024-10-13 12:35:45,531.38,11.58
2024-10-13 12:35:46,526.51,11.98
2024-10-13 12:35:47,538.69,12.36
2024-10-13 12:35:48,533.81,12.76
2024-10-13 12:35:49,543.56,13.14
2024-10-13 12:35:50,546.00,13.54
2024-10-13 12:35:51,550.88,13.92
2024-10-13 12:35:52,555.76,14.31
2024-10-13 12:35:53,548.44,14.70
2024-10-13 12:35:54,558.20,15.09
2024-10-13 12:35:55,555.76,15.47
2024-10-13 12:35:56,555.76,15.87
2024-10-13 12:35:57,565.53,16.25
2024-10-13 12:35:58,572.86,16.65
2024-10-13 12:35:59,575.31,17.03
2024-10-13 12:36:00,575.31,17.43
2024-10-13 12:36:01,575.31,17.81
2024-10-13 12:36:02,585.10,18.20
2024-10-13 12:36:03,587.55,18.59
2024-10-13 12:36:04,585.10,18.98
2024-10-13 12:36:05,594.90,19.37
2024-10-13 12:36:06,597.36,19.75
2024-10-13 12:36:07,599.81,20.14
2024-10-13 12:36:08,604.72,20.53
2024-10-13 12:36:09,607.17,20.92
2024-10-13 12:36:10,609.63,21.30
2024-10-13 12:36:11,612.08,21.70
2024-10-13 12:36:12,616.99,22.08
2024-10-13 12:36:13,616.99,22.46
2024-10-13 12:36:14,624.37,22.86
2024-10-13 12:36:15,629.29,23.24
2024-10-13 12:36:16,626.83,23.64
2024-10-13 12:36:17,636.68,24.02
2024-10-13 12:36:18,631.75,24.42
2024-10-13 12:36:19,636.68,24.80
2024-10-13 12:36:20,641.60,25.18
2024-10-13 12:36:21,649.00,25.58
2024-10-13 12:36:22,646.53,25.96
2024-10-13 12:36:23,653.93,26.35
2024-10-13 12:36:24,646.53,26.74
2024-10-13 12:36:25,661.34,27.13
2024-10-13 12:36:26,658.87,27.51
2024-10-13 12:36:27,661.34,27.90
2024-10-13 12:36:28,668.75,28.29
2024-10-13 12:36:29,668.75,28.68
2024-10-13 12:36:30,676.16,29.07
2024-10-13 12:36:31,676.16,29.45
2024-10-13 12:36:32,683.58,29.85
2024-10-13 12:36:33,678.64,30.23
2024-10-13 12:36:34,688.54,30.63
2024-10-13 12:36:35,688.54,30.98
2024-10-13 12:36:36,688.54,31.28
2024-10-13 12:36:37,700.93,31.56
2024-10-13 12:36:38,626.83,31.83
2024-10-13 12:36:39,604.72,32.14
2024-10-13 12:36:40,678.64,32.41
2024-10-13 12:36:41,710.85,32.67
2024-10-13 12:36:42,688.54,32.92
2024-10-13 12:36:43,688.54,33.19
2024-10-13 12:36:44,688.54,33.46
2024-10-13 12:36:45,612.08,33.70
2024-10-13 12:36:46,671.22,33.91
2024-10-13 12:36:47,629.29,34.12
2024-10-13 12:36:48,718.30,34.32
2024-10-13 12:36:49,686.06,34.53
2024-10-13 12:36:50,695.97,34.72
2024-10-13 12:36:51,705.89,34.93
2024-10-13 12:36:52,614.54,35.14
2024-10-13 12:36:53,705.89,35.33
2024-10-13 12:36:54,698.45,35.54
2024-10-13 12:36:55,629.29,35.72
2024-10-13 12:36:56,693.49,35.91
2024-10-13 12:36:57,616.99,36.08
2024-10-13 12:36:58,708.37,36.26
2024-10-13 12:36:59,644.07,36.43
2024-10-13 12:37:00,666.28,36.63
2024-10-13 12:37:01,616.99,36.81
2024-10-13 12:37:02,728.24,36.98
2024-10-13 12:37:03,616.99,37.16
2024-10-13 12:37:04,653.93,37.33
2024-10-13 12:37:05,631.75,37.52
2024-10-13 12:37:06,708.37,37.69
2024-10-13 12:37:07,631.75,37.87
2024-10-13 12:37:08,658.87,38.06
2024-10-13 12:37:09,636.68,38.23
2024-10-13 12:37:10,733.22,38.59
2024-10-13 12:37:11,740.68,38.96
2024-10-13 12:37:12,740.68,39.33
2024-10-13 12:37:13,750.65,39.70
2024-10-13 12:37:14,750.65,40.08
2024-10-13 12:37:15,758.13,40.45
2024-10-13 12:37:16,760.62,40.82
2024-10-13 12:37:17,758.13,41.18
2024-10-13 12:37:18,768.11,41.55
2024-10-13 12:37:19,703.41,41.89
2024-10-13 12:37:20,681.11,41.89
2024-10-13 12:37:21,758.13,42.23
2024-10-13 12:37:22,770.61,42.60
2024-10-13 12:37:23,773.11,42.97
2024-10-13 12:37:24,780.60,43.33
2024-10-13 12:37:25,778.10,43.69
2024-10-13 12:37:26,785.61,44.06
2024-10-13 12:37:27,745.66,44.08
2024-10-13 12:37:28,775.60,44.44
2024-10-13 12:37:29,785.61,44.81
2024-10-13 12:37:30,740.68,44.82
2024-10-13 12:37:31,788.11,45.17
2024-10-13 12:37:32,705.89,45.22
2024-10-13 12:37:33,705.89,45.54
2024-10-13 12:37:34,705.89,45.54
2024-10-13 12:37:35,780.60,45.84
2024-10-13 12:37:36,795.62,46.19
2024-10-13 12:37:37,803.13,46.55
2024-10-13 12:37:38,720.78,46.59
2024-10-13 12:37:39,793.11,46.91
2024-10-13 12:37:40,798.12,47.27
2024-10-13 12:37:41,805.64,47.62
2024-10-13 12:37:42,818.18,47.97
2024-10-13 12:37:43,823.20,48.33
2024-10-13 12:37:44,825.71,48.67
2024-10-13 12:37:45,825.71,49.02
2024-10-13 12:37:46,828.23,49.38
2024-10-13 12:37:47,835.77,49.73
2024-10-13 12:37:48,843.31,50.08
2024-10-13 12:37:49,835.77,50.44
2024-10-13 12:37:50,845.83,50.78
2024-10-13 12:37:51,760.62,50.79
2024-10-13 12:37:52,840.80,51.12
2024-10-13 12:37:53,840.80,51.47
2024-10-13 12:37:54,853.39,51.82
2024-10-13 12:37:55,853.39,52.16
2024-10-13 12:37:56,860.95,52.52
2024-10-13 12:37:57,860.95,52.87
2024-10-13 12:37:58,865.99,53.21
2024-10-13 12:37:59,865.99,53.56
2024-10-13 12:38:00,865.99,53.92
2024-10-13 12:38:01,865.99,54.26
2024-10-13 12:38:02,788.11,54.28
2024-10-13 12:38:03,868.51,54.60
2024-10-13 12:38:04,876.08,54.95
2024-10-13 12:38:05,881.13,55.29
2024-10-13 12:38:06,886.19,55.64
2024-10-13 12:38:07,883.66,55.98
2024-10-13 12:38:08,893.77,56.34
2024-10-13 12:38:09,898.83,56.68
2024-10-13 12:38:10,898.83,57.03
2024-10-13 12:38:11,906.43,57.37
2024-10-13 12:38:12,906.43,57.72
2024-10-13 12:38:13,906.43,58.06
2024-10-13 12:38:14,903.90,58.42
2024-10-13 12:38:15,906.43,58.76
2024-10-13 12:38:16,914.03,59.11
2024-10-13 12:38:17,911.50,59.45
2024-10-13 12:38:18,921.64,59.80
2024-10-13 12:38:19,924.17,60.14
2024-10-13 12:38:20,926.71,60.50
2024-10-13 12:38:21,924.17,60.85
