time,3056（200kN）力值曲线,3056（200kN）位移曲线
2024-05-07 20:52:47,336.51,-0.15
2024-05-07 20:52:48,355.00,-0.01
2024-05-07 20:52:49,351.04,-0.01
2024-05-07 20:52:50,360.28,0.05
2024-05-07 20:52:51,357.64,0.05
2024-05-07 20:52:52,357.64,0.05
2024-05-07 20:52:53,357.64,0.05
2024-05-07 20:52:54,353.68,0.05
2024-05-07 20:52:55,355.00,0.05
2024-05-07 20:52:56,358.96,0.10
2024-05-07 20:52:57,364.24,0.10
2024-05-07 20:52:58,364.24,0.10
2024-05-07 20:52:59,364.24,0.10
2024-05-07 20:53:00,361.60,0.10
2024-05-07 20:53:01,360.28,0.10
2024-05-07 20:53:02,361.60,0.10
2024-05-07 20:53:03,360.28,0.10
2024-05-07 20:53:04,360.28,0.10
2024-05-07 20:53:05,358.96,0.10
2024-05-07 20:53:06,357.64,0.10
2024-05-07 20:53:07,360.28,0.10
2024-05-07 20:53:08,358.96,0.10
2024-05-07 20:53:09,360.28,0.10
2024-05-07 20:53:10,360.28,0.10
2024-05-07 20:53:11,358.96,0.10
2024-05-07 20:53:12,358.96,0.10
2024-05-07 20:53:13,358.96,0.10
2024-05-07 20:53:14,358.96,0.10
2024-05-07 20:53:15,360.28,0.10
2024-05-07 20:53:16,358.96,0.10
2024-05-07 20:53:17,357.64,0.10
2024-05-07 20:53:18,356.32,0.10
2024-05-07 20:53:19,357.64,0.10
2024-05-07 20:53:20,353.68,0.10
2024-05-07 20:53:21,357.64,0.10
2024-05-07 20:53:22,358.96,0.10
2024-05-07 20:53:23,357.64,0.10
2024-05-07 20:53:24,356.32,0.10
2024-05-07 20:53:25,355.00,0.10
2024-05-07 20:53:26,357.64,0.10
2024-05-07 20:53:27,357.64,0.10
2024-05-07 20:53:28,356.32,0.10
2024-05-07 20:53:29,357.64,0.10
2024-05-07 20:53:30,355.00,0.10
2024-05-07 20:53:31,356.32,0.10
2024-05-07 20:53:32,357.64,0.10
2024-05-07 20:53:33,356.32,0.10
2024-05-07 20:53:34,355.00,0.10
2024-05-07 20:53:35,356.32,0.10
2024-05-07 20:53:36,356.32,0.10
2024-05-07 20:53:37,356.32,0.10
2024-05-07 20:53:38,376.12,0.19
2024-05-07 20:53:39,370.84,0.19
2024-05-07 20:53:40,370.84,0.19
2024-05-07 20:53:41,372.16,0.19
2024-05-07 20:53:42,372.16,0.19
2024-05-07 20:53:43,372.16,0.19
2024-05-07 20:53:44,370.84,0.19
2024-05-07 20:53:45,370.84,0.19
2024-05-07 20:53:46,370.84,0.19
2024-05-07 20:53:47,370.84,0.19
2024-05-07 20:53:48,370.84,0.19
2024-05-07 20:53:49,370.84,0.19
2024-05-07 20:53:50,377.44,0.21
2024-05-07 20:53:51,377.44,0.21
2024-05-07 20:53:52,397.24,0.41
2024-05-07 20:53:53,391.96,0.41
2024-05-07 20:53:54,471.09,1.14
2024-05-07 20:53:55,507.98,2.07
2024-05-07 20:53:56,510.62,2.38
2024-05-07 20:53:57,509.30,2.38
2024-05-07 20:53:58,563.28,2.99
2024-05-07 20:53:59,577.75,3.89
2024-05-07 20:54:00,585.65,4.79
2024-05-07 20:54:01,567.23,5.27
2024-05-07 20:54:02,563.28,5.27
2024-05-07 20:54:03,572.49,5.46
2024-05-07 20:54:04,567.23,5.46
2024-05-07 20:54:05,572.49,5.63
2024-05-07 20:54:06,577.75,5.63
2024-05-07 20:54:07,615.90,5.69
2024-05-07 20:54:08,585.65,5.77
2024-05-07 20:54:09,583.02,5.77
2024-05-07 20:54:10,590.91,5.86
2024-05-07 20:54:11,589.59,5.86
2024-05-07 20:54:12,593.54,5.91
2024-05-07 20:54:13,590.91,5.91
2024-05-07 20:54:14,592.23,6.00
2024-05-07 20:54:15,594.86,6.00
2024-05-07 20:54:16,593.54,6.00
2024-05-07 20:54:17,589.59,6.00
2024-05-07 20:54:18,593.54,6.00
