time,3078（YDC-4000kN）力值曲线,3078（YDC-4000kN）位移曲线
2024-10-12 20:54:23,434.50,-0.91
2024-10-12 20:54:24,436.91,-0.51
2024-10-12 20:54:25,444.14,-0.12
2024-10-12 20:54:26,444.14,0.26
2024-10-12 20:54:27,444.14,0.66
2024-10-12 20:54:28,453.79,1.04
2024-10-12 20:54:29,453.79,1.44
2024-10-12 20:54:30,453.79,1.82
2024-10-12 20:54:31,461.04,2.22
2024-10-12 20:54:32,461.04,2.61
2024-10-12 20:54:33,465.87,2.99
2024-10-12 20:54:34,465.87,3.39
2024-10-12 20:54:35,473.13,3.77
2024-10-12 20:54:36,475.55,4.17
2024-10-12 20:54:37,477.97,4.55
2024-10-12 20:54:38,482.81,4.95
2024-10-12 20:54:39,477.97,5.33
2024-10-12 20:54:40,485.23,5.73
2024-10-12 20:54:41,487.66,6.11
2024-10-12 20:54:42,492.50,6.50
2024-10-12 20:54:43,494.93,6.89
2024-10-12 20:54:44,499.78,7.28
2024-10-12 20:54:45,502.21,7.66
2024-10-12 20:54:46,504.63,8.06
2024-10-12 20:54:47,507.06,8.44
2024-10-12 20:54:48,514.35,8.82
2024-10-12 20:54:49,516.78,9.22
2024-10-12 20:54:50,516.78,9.60
2024-10-12 20:54:51,516.78,10.00
2024-10-12 20:54:52,524.08,10.38
2024-10-12 20:54:53,524.08,10.78
2024-10-12 20:54:54,533.81,11.16
2024-10-12 20:54:55,533.81,11.55
2024-10-12 20:54:56,533.81,11.94
2024-10-12 20:54:57,538.69,12.33
2024-10-12 20:54:58,543.56,12.72
2024-10-12 20:54:59,538.69,13.11
2024-10-12 20:55:00,546.00,13.49
2024-10-12 20:55:01,550.88,13.89
2024-10-12 20:55:02,553.32,14.27
2024-10-12 20:55:03,550.88,14.67
2024-10-12 20:55:04,555.76,15.05
2024-10-12 20:55:05,560.64,15.43
2024-10-12 20:55:06,563.09,15.83
2024-10-12 20:55:07,565.53,16.21
2024-10-12 20:55:08,565.53,16.61
2024-10-12 20:55:09,570.42,16.99
2024-10-12 20:55:10,572.86,17.38
2024-10-12 20:55:11,572.86,17.77
2024-10-12 20:55:12,575.31,18.16
2024-10-12 20:55:13,580.20,18.54
2024-10-12 20:55:14,585.10,18.94
2024-10-12 20:55:15,585.10,19.32
2024-10-12 20:55:16,585.10,19.72
2024-10-12 20:55:17,590.00,20.10
2024-10-12 20:55:18,587.55,20.50
2024-10-12 20:55:19,594.90,20.88
2024-10-12 20:55:20,599.81,21.28
2024-10-12 20:55:21,607.17,21.66
2024-10-12 20:55:22,607.17,22.05
2024-10-12 20:55:23,607.17,22.44
2024-10-12 20:55:24,612.08,22.83
2024-10-12 20:55:25,619.45,23.21
2024-10-12 20:55:26,619.45,23.61
2024-10-12 20:55:27,616.99,23.99
2024-10-12 20:55:28,626.83,24.39
2024-10-12 20:55:29,629.29,24.77
2024-10-12 20:55:30,631.75,25.17
2024-10-12 20:55:31,636.68,25.55
2024-10-12 20:55:32,636.68,25.94
2024-10-12 20:55:33,639.14,26.33
2024-10-12 20:55:34,649.00,26.72
2024-10-12 20:55:35,649.00,27.10
2024-10-12 20:55:36,649.00,27.50
2024-10-12 20:55:37,658.87,27.88
2024-10-12 20:55:38,656.40,28.28
2024-10-12 20:55:39,656.40,28.68
2024-10-12 20:55:40,666.28,29.06
2024-10-12 20:55:41,668.75,29.45
2024-10-12 20:55:42,668.75,29.84
2024-10-12 20:55:43,671.22,30.23
2024-10-12 20:55:44,668.75,30.63
2024-10-12 20:55:45,676.16,31.01
2024-10-12 20:55:46,678.64,31.41
2024-10-12 20:55:47,673.69,31.79
2024-10-12 20:55:48,683.58,32.16
2024-10-12 20:55:49,683.58,32.54
2024-10-12 20:55:50,686.06,32.92
2024-10-12 20:55:51,688.54,33.30
2024-10-12 20:55:52,683.58,33.61
2024-10-12 20:55:53,686.06,33.94
2024-10-12 20:55:54,590.00,34.18
2024-10-12 20:55:55,705.89,34.49
2024-10-12 20:55:56,658.87,34.75
2024-10-12 20:55:57,587.55,34.99
2024-10-12 20:55:58,614.54,35.23
2024-10-12 20:55:59,688.54,35.48
2024-10-12 20:56:00,604.72,35.72
2024-10-12 20:56:01,705.89,35.98
2024-10-12 20:56:02,639.14,36.23
2024-10-12 20:56:03,597.36,36.47
2024-10-12 20:56:04,705.89,36.70
2024-10-12 20:56:05,700.93,36.92
2024-10-12 20:56:06,644.07,37.15
2024-10-12 20:56:07,708.37,37.38
2024-10-12 20:56:08,594.90,37.57
2024-10-12 20:56:09,703.41,37.77
2024-10-12 20:56:10,607.17,37.99
2024-10-12 20:56:11,703.41,38.20
2024-10-12 20:56:12,626.83,38.38
2024-10-12 20:56:13,723.27,38.58
2024-10-12 20:56:14,713.33,38.79
2024-10-12 20:56:15,708.37,38.96
2024-10-12 20:56:16,653.93,39.17
2024-10-12 20:56:17,619.45,39.34
2024-10-12 20:56:18,723.27,39.54
2024-10-12 20:56:19,723.27,39.78
2024-10-12 20:56:20,733.22,40.16
2024-10-12 20:56:21,743.17,40.53
2024-10-12 20:56:22,750.65,40.91
2024-10-12 20:56:23,755.63,41.28
2024-10-12 20:56:24,755.63,41.66
2024-10-12 20:56:25,753.14,42.05
2024-10-12 20:56:26,760.62,42.41
2024-10-12 20:56:27,760.62,42.80
2024-10-12 20:56:28,768.11,43.16
2024-10-12 20:56:29,770.61,43.55
2024-10-12 20:56:30,778.10,43.91
2024-10-12 20:56:31,770.61,44.30
2024-10-12 20:56:32,780.60,44.66
2024-10-12 20:56:33,785.61,45.05
2024-10-12 20:56:34,790.61,45.41
2024-10-12 20:56:35,793.11,45.80
2024-10-12 20:56:36,795.62,46.16
2024-10-12 20:56:37,800.63,46.55
2024-10-12 20:56:38,803.13,46.91
2024-10-12 20:56:39,803.13,47.30
2024-10-12 20:56:40,805.64,47.66
2024-10-12 20:56:41,813.16,48.05
2024-10-12 20:56:42,818.18,48.41
2024-10-12 20:56:43,813.16,48.80
2024-10-12 20:56:44,818.18,49.16
2024-10-12 20:56:45,823.20,49.54
2024-10-12 20:56:46,820.69,49.91
2024-10-12 20:56:47,833.25,50.29
2024-10-12 20:56:48,835.77,50.68
2024-10-12 20:56:49,835.77,51.04
2024-10-12 20:56:50,843.31,51.43
2024-10-12 20:56:51,835.77,51.79
2024-10-12 20:56:52,845.83,52.18
2024-10-12 20:56:53,848.35,52.54
2024-10-12 20:56:54,848.35,52.93
2024-10-12 20:56:55,853.39,53.31
2024-10-12 20:56:56,850.87,53.68
2024-10-12 20:56:57,858.42,54.06
2024-10-12 20:56:58,860.95,54.44
2024-10-12 20:56:59,865.99,54.81
