time,3077（YDC-4000kN）力值曲线,3077（YDC-4000kN）位移曲线
2024-10-12 20:54:27,444.14,-0.91
2024-10-12 20:54:28,446.55,-0.51
2024-10-12 20:54:29,453.79,-0.13
2024-10-12 20:54:30,456.21,0.25
2024-10-12 20:54:31,461.04,0.63
2024-10-12 20:54:32,463.46,1.01
2024-10-12 20:54:33,463.46,1.40
2024-10-12 20:54:34,465.87,1.79
2024-10-12 20:54:35,470.71,2.17
2024-10-12 20:54:36,473.13,2.56
2024-10-12 20:54:37,477.97,2.94
2024-10-12 20:54:38,482.81,3.32
2024-10-12 20:54:39,485.23,3.70
2024-10-12 20:54:40,492.50,4.08
2024-10-12 20:54:41,485.23,4.47
2024-10-12 20:54:42,494.93,4.85
2024-10-12 20:54:43,499.78,5.23
2024-10-12 20:54:44,502.21,5.60
2024-10-12 20:54:45,504.63,5.98
2024-10-12 20:54:46,516.78,6.36
2024-10-12 20:54:47,516.78,6.74
2024-10-12 20:54:48,516.78,7.13
2024-10-12 20:54:49,524.08,7.51
2024-10-12 20:54:50,524.08,7.88
2024-10-12 20:54:51,524.08,8.26
2024-10-12 20:54:52,528.94,8.64
2024-10-12 20:54:53,526.51,9.02
2024-10-12 20:54:54,536.25,9.39
2024-10-12 20:54:55,528.94,9.77
2024-10-12 20:54:56,543.56,10.14
2024-10-12 20:54:57,546.00,10.52
2024-10-12 20:54:58,546.00,10.89
2024-10-12 20:54:59,541.12,11.27
2024-10-12 20:55:00,546.00,11.64
2024-10-12 20:55:01,553.32,12.02
2024-10-12 20:55:02,548.44,12.39
2024-10-12 20:55:03,555.76,12.77
2024-10-12 20:55:04,555.76,13.14
2024-10-12 20:55:05,560.64,13.52
2024-10-12 20:55:06,565.53,13.89
2024-10-12 20:55:07,565.53,14.27
2024-10-12 20:55:08,570.42,14.64
2024-10-12 20:55:09,570.42,15.02
2024-10-12 20:55:10,575.31,15.39
2024-10-12 20:55:11,577.76,15.76
2024-10-12 20:55:12,575.31,16.14
2024-10-12 20:55:13,575.31,16.51
