time,3078（YDC-4000kN）力值曲线,3078（YDC-4000kN）位移曲线
2024-10-13 14:49:11,410.44,-0.90
2024-10-13 14:49:12,422.46,-0.51
2024-10-13 14:49:13,424.87,-0.13
2024-10-13 14:49:14,427.28,0.25
2024-10-13 14:49:15,429.68,0.65
2024-10-13 14:49:16,434.50,1.03
2024-10-13 14:49:17,436.91,1.41
2024-10-13 14:49:18,434.50,1.79
2024-10-13 14:49:19,434.50,2.19
2024-10-13 14:49:20,444.14,2.57
2024-10-13 14:49:21,448.97,2.95
2024-10-13 14:49:22,451.38,3.33
2024-10-13 14:49:23,448.97,3.73
2024-10-13 14:49:24,453.79,4.11
2024-10-13 14:49:25,456.21,4.49
2024-10-13 14:49:26,465.87,4.88
2024-10-13 14:49:27,461.04,5.26
2024-10-13 14:49:28,465.87,5.64
2024-10-13 14:49:29,473.13,6.02
2024-10-13 14:49:30,470.71,6.42
2024-10-13 14:49:31,480.39,6.80
2024-10-13 14:49:32,480.39,7.18
2024-10-13 14:49:33,477.97,7.56
2024-10-13 14:49:34,485.23,7.95
2024-10-13 14:49:35,485.23,8.33
2024-10-13 14:49:36,492.50,8.71
2024-10-13 14:49:37,490.08,9.09
2024-10-13 14:49:38,499.78,9.47
2024-10-13 14:49:39,497.35,9.86
2024-10-13 14:49:40,507.06,10.24
2024-10-13 14:49:41,504.63,10.62
2024-10-13 14:49:42,511.92,11.00
2024-10-13 14:49:43,514.35,11.39
2024-10-13 14:49:44,514.35,11.77
2024-10-13 14:49:45,519.21,12.15
2024-10-13 14:49:46,524.08,12.53
2024-10-13 14:49:47,516.78,12.91
2024-10-13 14:49:48,524.08,13.30
2024-10-13 14:49:49,531.38,13.68
2024-10-13 14:49:50,536.25,14.06
2024-10-13 14:49:51,538.69,14.44
2024-10-13 14:49:52,541.12,14.82
2024-10-13 14:49:53,546.00,15.21
2024-10-13 14:49:54,541.12,15.59
2024-10-13 14:49:55,548.44,15.97
2024-10-13 14:49:56,555.76,16.35
2024-10-13 14:49:57,558.20,16.72
2024-10-13 14:49:58,553.32,17.10
2024-10-13 14:49:59,565.53,17.48
2024-10-13 14:50:00,563.09,17.87
2024-10-13 14:50:01,570.42,18.25
2024-10-13 14:50:02,567.97,18.63
2024-10-13 14:50:03,577.76,19.01
2024-10-13 14:50:04,572.86,19.39
2024-10-13 14:50:05,577.76,19.76
2024-10-13 14:50:06,587.55,20.14
2024-10-13 14:50:07,587.55,20.53
2024-10-13 14:50:08,594.90,20.91
2024-10-13 14:50:09,594.90,21.29
2024-10-13 14:50:10,599.81,21.66
2024-10-13 14:50:11,602.26,22.04
2024-10-13 14:50:12,602.26,22.42
2024-10-13 14:50:13,609.63,22.80
2024-10-13 14:50:14,607.17,23.19
2024-10-13 14:50:15,612.08,23.55
2024-10-13 14:50:16,616.99,23.94
2024-10-13 14:50:17,619.45,24.32
2024-10-13 14:50:18,621.91,24.70
2024-10-13 14:50:19,626.83,25.08
2024-10-13 14:50:20,631.75,25.45
2024-10-13 14:50:21,631.75,25.83
2024-10-13 14:50:22,636.68,26.21
2024-10-13 14:50:23,641.60,26.60
2024-10-13 14:50:24,639.14,26.96
2024-10-13 14:50:25,649.00,27.35
2024-10-13 14:50:26,653.93,27.73
2024-10-13 14:50:27,656.40,28.11
2024-10-13 14:50:28,656.40,28.48
2024-10-13 14:50:29,661.34,28.86
2024-10-13 14:50:30,666.28,29.24
2024-10-13 14:50:31,666.28,29.62
2024-10-13 14:50:32,671.22,29.99
2024-10-13 14:50:33,666.28,30.37
2024-10-13 14:50:34,671.22,30.76
2024-10-13 14:50:35,678.64,31.14
2024-10-13 14:50:36,678.64,31.50
2024-10-13 14:50:37,681.11,31.89
2024-10-13 14:50:38,607.17,31.96
2024-10-13 14:50:39,597.36,31.96
2024-10-13 14:50:40,594.90,31.96
2024-10-13 14:50:41,594.90,31.96
2024-10-13 14:50:42,592.45,31.96
2024-10-13 14:50:43,580.20,31.96
2024-10-13 14:50:44,587.55,31.96
2024-10-13 14:50:45,585.10,31.96
2024-10-13 14:50:46,582.65,31.96
2024-10-13 14:50:47,585.10,31.96
2024-10-13 14:50:48,585.10,31.96
2024-10-13 14:50:49,580.20,31.96
2024-10-13 14:50:50,582.65,31.96
2024-10-13 14:50:51,577.76,31.96
2024-10-13 14:50:52,577.76,31.96
2024-10-13 14:50:53,580.20,31.96
2024-10-13 14:50:54,572.86,31.96
2024-10-13 14:50:55,580.20,31.96
2024-10-13 14:50:56,580.20,31.96
2024-10-13 14:50:57,577.76,31.96
2024-10-13 14:50:58,575.31,31.96
2024-10-13 14:50:59,575.31,31.96
2024-10-13 14:51:00,572.86,31.96
2024-10-13 14:51:01,567.97,31.96
2024-10-13 14:51:02,575.31,31.96
2024-10-13 14:51:03,575.31,31.96
2024-10-13 14:51:04,575.31,31.96
2024-10-13 14:51:05,575.31,31.96
2024-10-13 14:51:06,575.31,31.96
2024-10-13 14:51:07,567.97,31.96
2024-10-13 14:51:08,572.86,31.96
2024-10-13 14:51:09,575.31,31.96
2024-10-13 14:51:10,572.86,31.96
2024-10-13 14:51:11,572.86,31.96
2024-10-13 14:51:12,570.42,31.96
2024-10-13 14:51:13,570.42,31.96
2024-10-13 14:51:14,570.42,31.96
2024-10-13 14:51:15,570.42,31.96
2024-10-13 14:51:16,565.53,31.96
2024-10-13 14:51:17,567.97,31.96
2024-10-13 14:51:18,567.97,31.96
2024-10-13 14:51:19,565.53,31.96
2024-10-13 14:51:20,567.97,31.96
2024-10-13 14:51:21,565.53,31.96
2024-10-13 14:51:22,563.09,31.96
2024-10-13 14:51:23,565.53,31.96
2024-10-13 14:51:24,565.53,31.96
2024-10-13 14:51:25,565.53,31.96
2024-10-13 14:51:26,651.46,32.18
2024-10-13 14:51:27,658.87,32.55
2024-10-13 14:51:28,663.80,32.91
2024-10-13 14:51:29,668.75,33.27
2024-10-13 14:51:30,673.69,33.63
2024-10-13 14:51:31,686.06,34.00
2024-10-13 14:51:32,693.49,34.35
2024-10-13 14:51:33,621.91,34.63
2024-10-13 14:51:34,700.93,34.89
2024-10-13 14:51:35,695.97,35.11
2024-10-13 14:51:36,614.54,35.34
2024-10-13 14:51:37,703.41,35.55
2024-10-13 14:51:38,616.99,35.75
2024-10-13 14:51:39,641.60,35.92
2024-10-13 14:51:40,715.81,36.12
2024-10-13 14:51:41,713.33,36.33
2024-10-13 14:51:42,698.45,36.51
2024-10-13 14:51:43,626.83,36.70
2024-10-13 14:51:44,700.93,36.87
2024-10-13 14:51:45,705.89,37.07
2024-10-13 14:51:46,728.24,37.24
2024-10-13 14:51:47,703.41,37.42
2024-10-13 14:51:48,730.73,37.59
2024-10-13 14:51:49,663.80,37.74
2024-10-13 14:51:50,720.78,37.93
2024-10-13 14:51:51,661.34,38.10
2024-10-13 14:51:52,631.75,38.27
2024-10-13 14:51:53,663.80,38.45
2024-10-13 14:51:54,641.60,38.62
2024-10-13 14:51:55,718.30,38.79
2024-10-13 14:51:56,671.22,38.95
2024-10-13 14:51:57,720.78,39.13
2024-10-13 14:51:58,735.70,39.29
2024-10-13 14:51:59,693.49,39.44
2024-10-13 14:52:00,673.69,39.60
2024-10-13 14:52:01,639.14,39.77
2024-10-13 14:52:02,745.66,39.94
2024-10-13 14:52:03,730.73,40.09
2024-10-13 14:52:04,681.11,40.23
2024-10-13 14:52:05,663.80,40.40
2024-10-13 14:52:06,656.40,40.57
2024-10-13 14:52:07,743.17,40.86
2024-10-13 14:52:08,750.65,41.21
2024-10-13 14:52:09,758.13,41.58
2024-10-13 14:52:10,763.12,41.93
2024-10-13 14:52:11,763.12,42.29
2024-10-13 14:52:12,770.61,42.65
2024-10-13 14:52:13,773.11,43.01
2024-10-13 14:52:14,778.10,43.38
2024-10-13 14:52:15,780.60,43.73
2024-10-13 14:52:16,780.60,44.08
2024-10-13 14:52:17,785.61,44.45
2024-10-13 14:52:18,783.10,44.81
2024-10-13 14:52:19,790.61,45.17
2024-10-13 14:52:20,793.11,45.53
2024-10-13 14:52:21,795.62,45.88
2024-10-13 14:52:22,798.12,46.25
2024-10-13 14:52:23,803.13,46.60
2024-10-13 14:52:24,803.13,46.97
2024-10-13 14:52:25,808.15,47.32
2024-10-13 14:52:26,803.13,47.68
2024-10-13 14:52:27,813.16,48.05
2024-10-13 14:52:28,818.18,48.40
2024-10-13 14:52:29,820.69,48.77
2024-10-13 14:52:30,823.20,49.12
2024-10-13 14:52:31,828.23,49.47
2024-10-13 14:52:32,828.23,49.84
2024-10-13 14:52:33,830.74,50.20
2024-10-13 14:52:34,833.25,50.56
2024-10-13 14:52:35,833.25,50.92
2024-10-13 14:52:36,840.80,51.29
2024-10-13 14:52:37,843.31,51.64
2024-10-13 14:52:38,845.83,52.01
2024-10-13 14:52:39,850.87,52.36
2024-10-13 14:52:40,853.39,52.71
2024-10-13 14:52:41,858.42,53.08
2024-10-13 14:52:42,860.95,53.44
2024-10-13 14:52:43,858.42,53.80
2024-10-13 14:52:44,865.99,54.16
2024-10-13 14:52:45,868.51,54.53
2024-10-13 14:52:46,873.56,54.88
2024-10-13 14:52:47,873.56,55.25
2024-10-13 14:52:48,871.04,55.60
2024-10-13 14:52:49,883.66,55.97
2024-10-13 14:52:50,876.08,56.32
2024-10-13 14:52:51,886.19,56.69
2024-10-13 14:52:52,886.19,57.04
2024-10-13 14:52:53,896.30,57.41
2024-10-13 14:52:54,893.77,57.78
2024-10-13 14:52:55,901.37,58.13
2024-10-13 14:52:56,903.90,58.50
2024-10-13 14:52:57,903.90,58.86
2024-10-13 14:52:58,901.37,59.22
2024-10-13 14:52:59,911.50,59.58
2024-10-13 14:53:00,914.03,59.94
2024-10-13 14:53:01,919.10,60.30
2024-10-13 14:53:02,924.17,60.67
2024-10-13 14:53:03,926.71,61.03
2024-10-13 14:53:04,919.10,61.39
2024-10-13 14:53:05,931.79,61.76
2024-10-13 14:53:06,926.71,62.11
2024-10-13 14:53:07,936.87,62.48
2024-10-13 14:53:08,934.33,62.85
2024-10-13 14:53:09,936.87,63.20
2024-10-13 14:53:10,941.95,63.57
2024-10-13 14:53:11,944.49,63.93
2024-10-13 14:53:12,954.67,64.29
2024-10-13 14:53:13,954.67,64.66
2024-10-13 14:53:14,959.76,65.02
2024-10-13 14:53:15,964.85,65.39
2024-10-13 14:53:16,959.76,65.75
2024-10-13 14:53:17,967.40,66.11
2024-10-13 14:53:18,962.31,66.48
2024-10-13 14:53:19,972.50,66.85
2024-10-13 14:53:20,980.15,67.20
2024-10-13 14:53:21,969.95,67.57
2024-10-13 14:53:22,982.70,67.94
2024-10-13 14:53:23,980.15,68.31
2024-10-13 14:53:24,990.36,68.66
2024-10-13 14:53:25,980.15,69.03
2024-10-13 14:53:26,990.36,69.40
2024-10-13 14:53:27,995.47,69.76
2024-10-13 14:53:28,1000.58,70.13
2024-10-13 14:53:29,1008.26,70.50
2024-10-13 14:53:30,1010.82,70.85
2024-10-13 14:53:31,1013.37,71.22
2024-10-13 14:53:32,1010.82,71.59
2024-10-13 14:53:33,1013.37,71.96
