time,3051（500kN）力值曲线,3051（500kN）位移曲线
2023-12-22 10:40:59,659.11,-0.82
2023-12-22 10:41:00,675.47,-0.46
2023-12-22 10:41:01,675.47,-0.11
2023-12-22 10:41:02,665.65,0.24
2023-12-22 10:41:03,668.93,0.61
2023-12-22 10:41:04,685.30,0.96
2023-12-22 10:41:05,682.02,1.32
2023-12-22 10:41:06,678.75,1.67
2023-12-22 10:41:07,691.85,2.04
2023-12-22 10:41:08,695.12,2.39
2023-12-22 10:41:09,688.57,2.74
2023-12-22 10:41:10,698.40,3.10
2023-12-22 10:41:11,698.40,3.45
2023-12-22 10:41:12,701.67,3.82
2023-12-22 10:41:13,704.95,4.17
2023-12-22 10:41:14,711.50,4.52
2023-12-22 10:41:15,704.95,4.88
2023-12-22 10:41:16,704.95,5.23
2023-12-22 10:41:17,718.05,5.60
2023-12-22 10:41:18,708.22,5.95
2023-12-22 10:41:19,711.50,6.30
2023-12-22 10:41:20,718.05,6.66
2023-12-22 10:41:21,721.33,7.01
2023-12-22 10:41:22,727.89,7.37
2023-12-22 10:41:23,727.89,7.72
2023-12-22 10:41:24,724.61,8.07
2023-12-22 10:41:25,734.44,8.43
2023-12-22 10:41:26,727.89,8.78
2023-12-22 10:41:27,734.44,9.15
2023-12-22 10:41:28,747.56,9.50
2023-12-22 10:41:29,744.28,9.85
2023-12-22 10:41:30,747.56,10.21
2023-12-22 10:41:31,747.56,10.56
2023-12-22 10:41:32,750.84,10.92
2023-12-22 10:41:33,754.11,11.27
2023-12-22 10:41:34,754.11,11.62
2023-12-22 10:41:35,760.68,11.98
2023-12-22 10:41:36,760.68,12.33
2023-12-22 10:41:37,760.68,12.69
2023-12-22 10:41:38,770.52,13.04
2023-12-22 10:41:39,767.24,13.39
2023-12-22 10:41:40,770.52,13.75
2023-12-22 10:41:41,777.08,14.10
2023-12-22 10:41:42,777.08,14.46
2023-12-22 10:41:43,773.80,14.81
2023-12-22 10:41:44,786.93,15.16
2023-12-22 10:41:45,786.93,15.52
2023-12-22 10:41:46,790.21,15.87
2023-12-22 10:41:47,786.93,16.23
2023-12-22 10:41:48,793.49,16.58
2023-12-22 10:41:49,796.77,16.93
2023-12-22 10:41:50,803.34,17.29
2023-12-22 10:41:51,809.91,17.64
2023-12-22 10:41:52,806.62,18.00
2023-12-22 10:41:53,809.91,18.35
2023-12-22 10:41:54,809.91,18.70
2023-12-22 10:41:55,816.48,19.06
2023-12-22 10:41:56,819.76,19.41
2023-12-22 10:41:57,823.05,19.76
2023-12-22 10:41:58,826.33,20.12
2023-12-22 10:41:59,823.05,20.47
2023-12-22 10:42:00,823.05,20.83
2023-12-22 10:42:01,829.62,21.18
2023-12-22 10:42:02,832.90,21.53
2023-12-22 10:42:03,836.19,21.89
2023-12-22 10:42:04,846.05,22.24
2023-12-22 10:42:05,829.62,22.60
2023-12-22 10:42:06,842.76,22.95
2023-12-22 10:42:07,842.76,23.30
2023-12-22 10:42:08,842.76,23.67
2023-12-22 10:42:09,842.76,24.02
2023-12-22 10:42:10,852.62,24.38
2023-12-22 10:42:11,865.77,24.73
2023-12-22 10:42:12,652.57,24.86
2023-12-22 10:42:13,629.67,24.86
2023-12-22 10:42:14,832.90,25.07
2023-12-22 10:42:15,836.19,25.43
2023-12-22 10:42:16,842.76,25.78
2023-12-22 10:42:17,852.62,26.14
2023-12-22 10:42:18,662.38,26.29
2023-12-22 10:42:19,649.29,26.29
2023-12-22 10:42:20,839.47,26.48
2023-12-22 10:42:21,852.62,26.83
2023-12-22 10:42:22,855.91,27.19
2023-12-22 10:42:23,662.38,27.31
2023-12-22 10:42:24,649.29,27.31
2023-12-22 10:42:25,842.76,27.53
2023-12-22 10:42:26,842.76,27.89
2023-12-22 10:42:27,665.65,28.13
2023-12-22 10:42:28,652.57,28.13
2023-12-22 10:42:29,842.76,28.23
2023-12-22 10:42:30,859.20,28.58
2023-12-22 10:42:31,665.65,28.79
2023-12-22 10:42:32,649.29,28.79
2023-12-22 10:42:33,839.47,28.93
2023-12-22 10:42:34,855.91,29.29
2023-12-22 10:42:35,662.38,29.31
2023-12-22 10:42:36,652.57,29.31
2023-12-22 10:42:37,849.33,29.63
2023-12-22 10:42:38,665.65,29.77
2023-12-22 10:42:39,655.84,29.77
2023-12-22 10:42:40,859.20,29.98
2023-12-22 10:42:41,665.65,30.19
2023-12-22 10:42:42,655.84,30.19
2023-12-22 10:42:43,655.84,30.19
2023-12-22 10:42:44,652.57,30.19
2023-12-22 10:42:45,652.57,30.19
2023-12-22 10:42:46,649.29,30.19
2023-12-22 10:42:47,649.29,30.19
2023-12-22 10:42:48,646.02,30.19
2023-12-22 10:42:49,639.48,30.19
2023-12-22 10:42:50,642.75,30.19
2023-12-22 10:42:51,639.48,30.19
2023-12-22 10:42:52,642.75,30.19
2023-12-22 10:42:53,639.48,30.19
2023-12-22 10:42:54,639.48,30.19
2023-12-22 10:42:55,639.48,30.19
2023-12-22 10:42:56,639.48,30.19
2023-12-22 10:42:57,632.94,30.19
2023-12-22 10:42:58,639.48,30.19
2023-12-22 10:42:59,639.48,30.19
2023-12-22 10:43:00,639.48,30.19
2023-12-22 10:43:01,632.94,30.19
2023-12-22 10:43:02,636.21,30.19
2023-12-22 10:43:03,639.48,30.19
2023-12-22 10:43:04,849.33,30.45
2023-12-22 10:43:05,846.05,30.80
2023-12-22 10:43:06,842.76,31.15
2023-12-22 10:43:07,859.20,31.50
2023-12-22 10:43:08,869.06,31.85
2023-12-22 10:43:09,888.80,32.21
2023-12-22 10:43:10,882.22,32.56
