time,3051（500kN）力值曲线,3051（500kN）位移曲线
2024-01-04 11:12:58,925.00,-0.79
2024-01-04 11:12:59,1004.11,-0.40
2024-01-04 11:13:00,1040.41,-0.02
2024-01-04 11:13:01,1096.58,0.37
2024-01-04 11:13:02,1132.96,0.75
2024-01-04 11:13:03,1166.07,1.14
2024-01-04 11:13:04,1195.88,1.52
2024-01-04 11:13:05,1219.08,1.91
2024-01-04 11:13:06,1255.57,2.30
2024-01-04 11:13:07,1275.48,2.68
2024-01-04 11:13:08,1308.69,3.07
2024-01-04 11:13:09,1351.91,3.44
2024-01-04 11:13:10,1418.47,3.83
2024-01-04 11:13:11,1455.13,4.21
2024-01-04 11:13:12,1488.47,4.60
2024-01-04 11:13:13,1518.51,4.97
2024-01-04 11:13:14,1518.51,5.36
2024-01-04 11:13:15,1551.91,5.73
2024-01-04 11:13:16,1585.33,6.12
2024-01-04 11:13:17,1598.71,6.49
2024-01-04 11:13:18,1615.43,6.88
2024-01-04 11:13:19,1638.86,7.25
2024-01-04 11:13:20,1682.40,7.63
2024-01-04 11:13:21,1689.10,8.01
2024-01-04 11:13:22,1725.98,8.39
2024-01-04 11:13:23,1736.04,8.76
2024-01-04 11:13:24,1772.96,9.15
2024-01-04 11:13:25,1779.68,9.52
2024-01-04 11:13:26,1823.36,9.90
2024-01-04 11:13:27,1840.17,10.27
2024-01-04 11:13:28,1863.71,10.64
2024-01-04 11:13:29,1863.71,11.02
2024-01-04 11:13:30,1907.47,11.39
2024-01-04 11:13:31,1907.47,11.77
2024-01-04 11:13:32,1937.80,12.14
2024-01-04 11:13:33,1968.14,12.52
2024-01-04 11:13:34,1988.38,12.89
2024-01-04 11:13:35,2018.75,13.27
2024-01-04 11:13:36,2035.64,13.64
2024-01-04 11:13:37,2059.29,14.01
2024-01-04 11:13:38,2069.43,14.38
2024-01-04 11:13:39,2096.47,14.76
2024-01-04 11:13:40,2123.54,15.13
2024-01-04 11:13:41,2147.23,15.50
2024-01-04 11:13:42,2170.94,15.87
2024-01-04 11:13:43,2184.49,16.24
2024-01-04 11:13:44,2208.22,16.61
2024-01-04 11:13:45,2204.83,16.97
2024-01-04 11:13:46,2242.14,17.35
2024-01-04 11:13:47,2272.69,17.71
2024-01-04 11:13:48,2008.63,17.84
2024-01-04 11:13:49,2001.87,17.84
2024-01-04 11:13:50,2262.50,18.11
2024-01-04 11:13:51,2310.05,18.47
2024-01-04 11:13:52,2340.64,18.85
