time,3053（500kN）力值曲线,3053（500kN）位移曲线
2023-12-26 10:11:05,1037.11,-0.81
2023-12-26 10:11:06,1020.61,-0.44
2023-12-26 10:11:07,1020.61,-0.08
2023-12-26 10:11:08,1020.61,0.30
2023-12-26 10:11:09,1023.91,0.66
2023-12-26 10:11:10,1116.42,1.03
2023-12-26 10:11:11,1119.73,1.39
2023-12-26 10:11:12,849.33,1.63
2023-12-26 10:11:13,816.48,1.63
2023-12-26 10:11:14,1010.71,1.75
2023-12-26 10:11:15,1109.81,2.12
2023-12-26 10:11:16,1113.11,2.48
2023-12-26 10:11:17,855.91,2.75
2023-12-26 10:11:18,839.47,2.75
2023-12-26 10:11:19,1020.61,2.85
2023-12-26 10:11:20,1126.35,3.21
2023-12-26 10:11:21,855.91,3.44
2023-12-26 10:11:22,842.76,3.44
2023-12-26 10:11:23,1030.51,3.58
2023-12-26 10:11:24,1103.19,3.94
2023-12-26 10:11:25,846.05,3.95
2023-12-26 10:11:26,836.19,3.95
2023-12-26 10:11:27,1056.93,4.29
2023-12-26 10:11:28,842.76,4.35
2023-12-26 10:11:29,846.05,4.35
2023-12-26 10:11:30,869.06,4.64
2023-12-26 10:11:31,842.76,4.64
2023-12-26 10:11:32,1060.23,4.66
2023-12-26 10:11:33,862.48,4.92
2023-12-26 10:11:34,855.91,4.92
2023-12-26 10:11:35,1070.14,5.02
2023-12-26 10:11:36,855.91,5.17
2023-12-26 10:11:37,849.33,5.17
2023-12-26 10:11:38,1136.27,5.38
2023-12-26 10:11:39,859.20,5.39
2023-12-26 10:11:40,852.62,5.39
2023-12-26 10:11:41,865.77,5.61
2023-12-26 10:11:42,846.05,5.61
2023-12-26 10:11:43,1030.51,5.74
2023-12-26 10:11:44,869.06,5.81
2023-12-26 10:11:45,859.20,5.81
2023-12-26 10:11:46,869.06,6.00
2023-12-26 10:11:47,852.62,6.00
2023-12-26 10:11:48,1083.36,6.10
2023-12-26 10:11:49,865.77,6.18
2023-12-26 10:11:50,865.77,6.18
2023-12-26 10:11:51,875.64,6.36
2023-12-26 10:11:52,865.77,6.36
2023-12-26 10:11:53,1066.84,6.46
2023-12-26 10:11:54,872.35,6.53
2023-12-26 10:11:55,869.06,6.53
2023-12-26 10:11:56,882.22,6.71
2023-12-26 10:11:57,872.35,6.71
2023-12-26 10:11:58,1103.19,6.81
2023-12-26 10:11:59,875.64,6.90
2023-12-26 10:12:00,875.64,6.90
2023-12-26 10:12:01,875.64,7.07
2023-12-26 10:12:02,869.06,7.07
2023-12-26 10:12:03,1113.11,7.17
2023-12-26 10:12:04,1089.97,7.53
2023-12-26 10:12:05,1129.66,7.90
2023-12-26 10:12:06,1089.97,8.26
2023-12-26 10:12:07,1152.82,8.63
2023-12-26 10:12:08,1119.73,8.99
2023-12-26 10:12:09,1159.44,9.34
2023-12-26 10:12:10,1152.82,9.71
2023-12-26 10:12:11,1159.44,10.07
2023-12-26 10:12:12,1159.44,10.44
2023-12-26 10:12:13,1205.82,10.80
2023-12-26 10:12:14,1179.31,11.17
2023-12-26 10:12:15,1238.98,11.53
2023-12-26 10:12:16,1189.25,11.89
2023-12-26 10:12:17,1238.98,12.26
2023-12-26 10:12:18,1209.14,12.61
2023-12-26 10:12:19,1199.19,12.98
2023-12-26 10:12:20,1185.94,13.34
2023-12-26 10:12:21,1189.25,13.71
2023-12-26 10:12:22,1285.44,14.07
2023-12-26 10:12:23,1282.12,14.43
2023-12-26 10:12:24,1282.12,14.80
2023-12-26 10:12:25,1292.09,15.16
2023-12-26 10:12:26,1265.53,15.53
2023-12-26 10:12:27,1268.84,15.89
2023-12-26 10:12:28,1278.80,16.26
2023-12-26 10:12:29,1278.80,16.62
2023-12-26 10:12:30,1258.89,16.99
2023-12-26 10:12:31,1265.53,17.35
2023-12-26 10:12:32,1275.48,17.71
2023-12-26 10:12:33,1282.12,18.08
2023-12-26 10:12:34,1285.44,18.44
2023-12-26 10:12:35,1295.41,18.80
2023-12-26 10:12:36,1328.63,19.16
2023-12-26 10:12:37,1348.58,19.53
2023-12-26 10:12:38,1328.63,19.89
2023-12-26 10:12:39,1351.91,20.25
2023-12-26 10:12:40,1248.93,20.61
2023-12-26 10:12:41,1285.44,20.97
2023-12-26 10:12:42,1308.69,21.34
2023-12-26 10:12:43,1328.63,21.69
2023-12-26 10:12:44,1335.28,22.06
2023-12-26 10:12:45,1338.61,22.42
2023-12-26 10:12:46,1391.83,22.77
2023-12-26 10:12:47,1305.37,23.14
2023-12-26 10:12:48,1338.61,23.49
2023-12-26 10:12:49,1341.93,23.86
2023-12-26 10:12:50,1371.87,24.22
2023-12-26 10:12:51,1405.15,24.57
2023-12-26 10:12:52,1415.14,24.94
2023-12-26 10:12:53,1345.26,25.29
2023-12-26 10:12:54,1365.21,25.66
2023-12-26 10:12:55,1395.16,26.02
2023-12-26 10:12:56,1391.83,26.38
2023-12-26 10:12:57,1425.13,26.74
2023-12-26 10:12:58,1448.46,27.09
2023-12-26 10:12:59,1458.46,27.46
2023-12-26 10:13:00,1388.51,27.81
2023-12-26 10:13:01,1405.15,28.17
2023-12-26 10:13:02,1411.81,28.53
2023-12-26 10:13:03,1458.46,28.89
2023-12-26 10:13:04,1378.52,29.24
2023-12-26 10:13:05,1418.47,29.60
2023-12-26 10:13:06,1435.13,29.96
2023-12-26 10:13:07,1445.13,30.31
2023-12-26 10:13:08,1481.80,30.67
2023-12-26 10:13:09,1421.80,31.02
2023-12-26 10:13:10,1461.79,31.37
2023-12-26 10:13:11,1471.80,31.73
2023-12-26 10:13:12,1515.17,32.09
2023-12-26 10:13:13,1435.13,32.45
2023-12-26 10:13:14,1475.13,32.80
2023-12-26 10:13:15,1488.47,33.15
2023-12-26 10:13:16,1515.17,33.51
2023-12-26 10:13:17,1435.13,33.86
2023-12-26 10:13:18,1488.47,34.22
2023-12-26 10:13:19,1498.48,34.57
2023-12-26 10:13:20,1528.53,34.92
2023-12-26 10:13:21,1458.46,35.28
2023-12-26 10:13:22,1488.47,35.63
2023-12-26 10:13:23,1511.83,35.99
2023-12-26 10:13:24,1568.62,36.34
2023-12-26 10:13:25,1578.64,36.69
2023-12-26 10:13:26,1521.85,37.05
2023-12-26 10:13:27,1535.21,37.40
2023-12-26 10:13:28,1595.36,37.76
2023-12-26 10:13:29,1518.51,38.11
2023-12-26 10:13:30,1558.59,38.46
2023-12-26 10:13:31,1578.64,38.82
2023-12-26 10:13:32,1511.83,39.16
2023-12-26 10:13:33,1565.27,39.51
2023-12-26 10:13:34,1571.96,39.87
2023-12-26 10:13:35,1615.43,40.22
2023-12-26 10:13:36,1565.27,40.58
2023-12-26 10:13:37,1568.62,40.93
2023-12-26 10:13:38,1615.43,41.28
2023-12-26 10:13:39,1565.27,41.64
2023-12-26 10:13:40,1598.71,41.99
2023-12-26 10:13:41,1638.86,42.34
2023-12-26 10:13:42,1565.27,42.69
2023-12-26 10:13:43,1608.74,43.04
2023-12-26 10:13:44,1625.47,43.40
2023-12-26 10:13:45,1571.96,43.75
2023-12-26 10:13:46,1618.78,44.11
2023-12-26 10:13:47,1632.16,44.45
2023-12-26 10:13:48,1571.96,44.80
2023-12-26 10:13:49,1632.16,45.16
2023-12-26 10:13:50,1628.82,45.51
2023-12-26 10:13:51,1571.96,45.87
2023-12-26 10:13:52,1635.51,46.21
2023-12-26 10:13:53,1652.25,46.56
2023-12-26 10:13:54,1695.80,46.92
2023-12-26 10:13:55,1625.47,47.27
2023-12-26 10:13:56,1662.30,47.61
2023-12-26 10:13:57,1689.10,47.97
2023-12-26 10:13:58,1692.45,48.32
2023-12-26 10:13:59,1658.95,48.67
2023-12-26 10:14:00,1675.70,49.02
2023-12-26 10:14:01,1739.40,49.37
2023-12-26 10:14:02,1752.82,49.72
2023-12-26 10:14:03,1675.70,50.07
2023-12-26 10:14:04,1709.21,50.43
2023-12-26 10:14:05,1746.11,50.77
2023-12-26 10:14:06,1672.35,51.12
2023-12-26 10:14:07,1722.63,51.47
2023-12-26 10:14:08,1725.98,51.82
2023-12-26 10:14:09,1769.61,52.17
2023-12-26 10:14:10,1722.63,52.52
2023-12-26 10:14:11,1752.82,52.87
2023-12-26 10:14:12,1786.40,53.23
2023-12-26 10:14:13,1712.57,53.57
2023-12-26 10:14:14,1749.47,53.92
2023-12-26 10:14:15,1749.47,54.27
2023-12-26 10:14:16,1702.51,54.62
2023-12-26 10:14:17,1759.53,54.97
2023-12-26 10:14:18,1766.25,55.32
2023-12-26 10:14:19,1809.91,55.67
2023-12-26 10:14:20,1752.82,56.02
2023-12-26 10:14:21,1766.25,56.36
2023-12-26 10:14:22,1806.55,56.71
2023-12-26 10:14:23,1749.47,57.06
2023-12-26 10:14:24,1766.25,57.40
2023-12-26 10:14:25,1809.91,57.75
2023-12-26 10:14:26,1739.40,58.10
2023-12-26 10:14:27,1793.11,58.44
2023-12-26 10:14:28,1816.63,58.80
2023-12-26 10:14:29,1766.25,59.14
2023-12-26 10:14:30,1803.19,59.48
2023-12-26 10:14:31,1803.19,59.83
2023-12-26 10:14:32,1823.36,60.17
2023-12-26 10:14:33,1809.91,60.52
2023-12-26 10:14:34,1575.30,60.68
2023-12-26 10:14:35,1548.57,60.68
2023-12-26 10:14:36,1558.59,60.74
2023-12-26 10:14:37,1545.23,60.74
2023-12-26 10:14:38,1555.25,60.81
2023-12-26 10:14:39,1518.51,60.81
2023-12-26 10:14:40,1769.61,60.86
2023-12-26 10:14:41,1538.55,60.87
2023-12-26 10:14:42,1531.87,60.87
2023-12-26 10:14:43,1528.53,60.93
2023-12-26 10:14:44,1535.21,60.93
2023-12-26 10:14:45,1531.87,60.99
2023-12-26 10:14:46,1535.21,60.99
2023-12-26 10:14:47,1528.53,61.06
2023-12-26 10:14:48,1535.21,61.06
2023-12-26 10:14:49,1545.23,61.12
2023-12-26 10:14:50,1535.21,61.12
2023-12-26 10:14:51,1749.47,61.17
2023-12-26 10:14:52,1525.19,61.18
2023-12-26 10:14:53,1531.87,61.18
2023-12-26 10:14:54,1535.21,61.27
2023-12-26 10:14:55,1535.21,61.27
2023-12-26 10:14:56,1531.87,61.34
2023-12-26 10:14:57,1535.21,61.34
2023-12-26 10:14:58,1545.23,61.40
2023-12-26 10:14:59,1528.53,61.40
2023-12-26 10:15:00,1535.21,61.46
2023-12-26 10:15:01,1515.17,61.46
2023-12-26 10:15:02,1762.89,61.47
2023-12-26 10:15:03,1538.55,61.52
2023-12-26 10:15:04,1538.55,61.52
2023-12-26 10:15:05,307.18,60.08
2023-12-26 10:15:06,209.94,58.51
2023-12-26 10:15:07,209.94,58.51
2023-12-26 10:15:08,206.70,58.51
2023-12-26 10:15:09,193.76,58.51
2023-12-26 10:15:10,184.05,58.51
2023-12-26 10:15:11,180.82,58.51
2023-12-26 10:15:12,177.58,58.51
2023-12-26 10:15:13,161.41,58.51
2023-12-26 10:15:14,154.94,58.51
2023-12-26 10:15:15,148.48,58.51
