time,3056（200kN）力值曲线,3056（200kN）位移曲线
2024-07-06 07:50:45,188.84,-0.12
2024-07-06 07:50:46,212.62,-0.04
2024-07-06 07:50:47,206.01,-0.07
2024-07-06 07:50:48,219.22,0.05
2024-07-06 07:50:49,209.98,0.02
2024-07-06 07:50:50,204.69,0.02
2024-07-06 07:50:51,216.58,0.05
2024-07-06 07:50:52,209.98,0.02
2024-07-06 07:50:53,204.69,0.02
2024-07-06 07:50:54,216.58,0.05
2024-07-06 07:50:55,212.62,0.05
2024-07-06 07:50:56,208.66,0.02
2024-07-06 07:50:57,219.22,0.07
2024-07-06 07:50:58,213.94,0.05
2024-07-06 07:50:59,208.66,0.05
2024-07-06 07:51:00,227.15,0.07
2024-07-06 07:51:01,213.94,0.07
2024-07-06 07:51:02,212.62,0.07
2024-07-06 07:51:03,208.66,0.05
2024-07-06 07:51:04,220.55,0.10
2024-07-06 07:51:05,213.94,0.07
2024-07-06 07:51:06,208.66,0.07
2024-07-06 07:51:07,207.33,0.05
2024-07-06 07:51:08,219.22,0.10
2024-07-06 07:51:09,211.30,0.07
2024-07-06 07:51:10,208.66,0.07
2024-07-06 07:51:11,233.75,0.13
2024-07-06 07:51:12,217.90,0.13
2024-07-06 07:51:13,212.62,0.13
2024-07-06 07:51:14,207.33,0.10
2024-07-06 07:51:15,224.51,0.16
2024-07-06 07:51:16,216.58,0.13
2024-07-06 07:51:17,212.62,0.13
2024-07-06 07:51:18,207.33,0.10
2024-07-06 07:51:19,216.58,0.13
2024-07-06 07:51:20,213.94,0.10
2024-07-06 07:51:21,208.66,0.10
2024-07-06 07:51:22,220.55,0.13
2024-07-06 07:51:23,217.90,0.13
2024-07-06 07:51:24,213.94,0.10
2024-07-06 07:51:25,209.98,0.10
2024-07-06 07:51:26,227.15,0.13
2024-07-06 07:51:27,217.90,0.13
2024-07-06 07:51:28,209.98,0.10
2024-07-06 07:51:29,208.66,0.10
2024-07-06 07:51:30,223.19,0.16
2024-07-06 07:51:31,216.58,0.16
2024-07-06 07:51:32,211.30,0.13
2024-07-06 07:51:33,206.01,0.13
2024-07-06 07:51:34,221.87,0.16
2024-07-06 07:51:35,213.94,0.16
2024-07-06 07:51:36,208.66,0.13
2024-07-06 07:51:37,225.83,0.13
2024-07-06 07:51:38,219.22,0.16
2024-07-06 07:51:39,213.94,0.13
2024-07-06 07:51:40,209.98,0.13
2024-07-06 07:51:41,243.00,0.16
2024-07-06 07:51:42,219.22,0.16
2024-07-06 07:51:43,212.62,0.13
2024-07-06 07:51:44,209.98,0.13
2024-07-06 07:51:45,225.83,0.13
2024-07-06 07:51:46,216.58,0.10
2024-07-06 07:51:47,270.72,0.36
2024-07-06 07:51:48,323.49,1.31
2024-07-06 07:51:49,361.72,2.24
2024-07-06 07:51:50,386.76,3.13
2024-07-06 07:51:51,422.32,4.03
2024-07-06 07:51:52,399.93,4.17
2024-07-06 07:51:53,392.03,4.14
2024-07-06 07:51:54,406.52,4.42
2024-07-06 07:51:55,397.30,4.42
2024-07-06 07:51:56,413.10,4.59
2024-07-06 07:51:57,401.25,4.57
2024-07-06 07:51:58,423.64,4.76
2024-07-06 07:51:59,410.47,4.76
2024-07-06 07:52:00,442.07,4.85
2024-07-06 07:52:01,411.79,4.87
2024-07-06 07:52:02,418.37,4.87
2024-07-06 07:52:03,410.47,4.93
2024-07-06 07:52:04,403.88,4.93
