time,force_left,force_right,dis_left,dis_right,force_avg,force_sum,force_diff,force_diff_ratio,total_delta_dis,dis_diff,left_force_rate,right_force_rate,force_rate,force_rate_diff,force_rate_ratio,left_force_acc,right_force_acc,force_acc,left_dis_rate,right_dis_rate,dis_rate_diff,stiffness_ratio,force_std_5s,force_diff_std_5s,force_rate_std_5s
2025-10-18 09:13:17,386.42,355.74,0.23,2.32,371.08000000000004,742.1600000000001,30.680000000000007,0.08267758951525928,2.55,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.52151156019156,0.0,0.0,0.0
2025-10-18 09:13:18,342.84,370.27,0.47,2.86,356.55499999999995,713.1099999999999,27.430000000000007,0.07693062759761995,3.33,2.3899999999999997,-43.58000000000004,14.529999999999973,-14.525000000000091,58.110000000000014,4.000688192723681,-43.58000000000004,14.529999999999973,-14.525000000000091,0.23999999999999996,0.54,0.30000000000000004,107.07354141935691,0.0,0.0,0.0
2025-10-18 09:13:19,402.59,415.53,1.03,3.51,409.05999999999995,818.1199999999999,12.939999999999998,0.0316335011205361,4.54,2.4799999999999995,59.75,45.25999999999999,52.504999999999995,14.490000000000009,0.2759737115327359,103.33000000000004,30.730000000000018,67.03000000000009,0.56,0.6499999999999999,0.08999999999999986,90.10130173980136,0.0,0.0,0.0
2025-10-18 09:13:20,417.15,449.54,1.87,4.14,433.345,866.69,32.39000000000004,0.07474414133140085,6.01,2.2699999999999996,14.560000000000002,34.01000000000005,24.285000000000082,19.450000000000045,0.8009058760178753,-45.19,-11.249999999999943,-28.219999999999914,0.8400000000000001,0.6299999999999999,0.2100000000000002,72.10398134709129,0.0,0.0,0.0
2025-10-18 09:13:21,425.24,464.14,2.72,4.78,444.69,889.38,38.89999999999998,0.08747666894358612,7.5,2.06,8.090000000000032,14.599999999999966,11.34499999999997,6.509999999999934,0.5738210159699371,-6.46999999999997,-19.410000000000082,-12.940000000000111,0.8500000000000001,0.6400000000000006,0.20999999999999952,59.29199209440105,38.31321107007348,9.634545656127225,25.50752085170179
2025-10-18 09:13:22,431.72,475.5,3.54,5.43,453.61,907.22,43.77999999999997,0.09651462688980698,8.969999999999999,1.8899999999999997,6.480000000000018,11.360000000000014,8.920000000000016,4.8799999999999955,0.5470851404613056,-1.6100000000000136,-3.2399999999999523,-2.4249999999999545,0.8199999999999998,0.6499999999999995,0.17000000000000037,50.56967106246701,38.92546509034931,11.901053314728061,24.512992065433416
2025-10-18 09:13:23,443.06,449.54,4.38,6.07,446.3,892.6,6.480000000000018,0.014519381549362843,10.45,1.6900000000000004,11.339999999999975,-25.95999999999998,-7.310000000000002,37.299999999999955,5.1025984811766705,4.859999999999957,-37.31999999999999,-16.230000000000018,0.8399999999999999,0.6400000000000006,0.1999999999999993,42.70812988438949,17.426393918421606,16.362552368136203,22.346223226755797
2025-10-18 09:13:24,451.17,433.34,5.2,6.7,442.255,884.51,17.83000000000004,0.040316107132048105,11.9,1.5,8.110000000000014,-16.200000000000045,-4.045000000000016,24.31000000000006,6.009887265788058,-3.2299999999999613,9.759999999999934,3.2649999999999864,0.8200000000000003,0.6299999999999999,0.1900000000000004,37.164282591236756,7.326053678482044,15.439826100056937,12.72255055010593
2025-10-18 09:13:25,472.25,488.49,6.04,7.33,480.37,960.74,16.24000000000001,0.03380727348958664,13.370000000000001,1.29,21.079999999999984,55.150000000000034,38.11500000000001,34.07000000000005,0.8938737795126922,12.96999999999997,71.35000000000008,42.160000000000025,0.8399999999999999,0.6299999999999999,0.20999999999999996,35.92894271286891,15.635696338826758,15.940582799885307,17.948235637521595
2025-10-18 09:13:26,483.62,525.88,6.86,7.96,504.75,1009.5,42.25999999999999,0.08372461598073377,14.82,1.0999999999999996,11.370000000000005,37.389999999999986,24.379999999999995,26.019999999999982,1.0672682088897365,-9.70999999999998,-17.760000000000048,-13.735000000000014,0.8200000000000003,0.6299999999999999,0.1900000000000004,34.05870215528326,26.514205060684,16.74236602156336,19.203264240748243
2025-10-18 09:13:27,493.36,537.28,7.68,8.6,515.3199999999999,1030.6399999999999,43.91999999999996,0.08522859565856433,16.28,0.9199999999999999,9.740000000000009,11.399999999999977,10.569999999999936,1.6599999999999682,0.15704823490555755,-1.6299999999999955,-25.99000000000001,-13.81000000000006,0.8199999999999994,0.6399999999999997,0.17999999999999972,31.653560709240736,33.15250676796553,16.78103334124568,19.150951869293607
2025-10-18 09:13:28,507.99,522.63,8.5,9.23,515.31,1030.62,14.639999999999986,0.02841008319572666,17.73,0.7300000000000004,14.629999999999995,-14.649999999999977,-0.009999999999990905,29.279999999999973,2927.7072292797325,4.889999999999986,-26.049999999999955,-10.579999999999927,0.8200000000000003,0.6300000000000008,0.1899999999999995,29.0642961610662,31.059486956484005,14.763025435187714,17.48391139018956
2025-10-18 09:13:29,516.12,512.87,9.3,9.86,514.495,1028.99,3.25,0.006316873815456178,19.16,0.5599999999999987,8.129999999999995,-9.759999999999991,-0.8149999999999409,17.889999999999986,21.95089331178892,-6.5,4.889999999999986,-0.80499999999995,0.8000000000000007,0.629999999999999,0.1700000000000017,26.852556009783086,15.034551207136179,18.087319314923356,16.701821233027243
2025-10-18 09:13:30,525.88,527.51,10.12,10.5,526.6949999999999,1053.3899999999999,1.6299999999999955,0.003094770212182051,20.619999999999997,0.3800000000000008,9.759999999999991,14.639999999999986,12.199999999999932,4.8799999999999955,0.3999999672131193,1.6299999999999955,24.399999999999977,13.014999999999873,0.8199999999999985,0.6400000000000006,0.17999999999999794,25.54291825689048,7.774896623106952,20.66352462674264,10.324878933914887
2025-10-18 09:13:31,534.02,579.66,10.92,11.13,556.8399999999999,1113.6799999999998,45.639999999999986,0.08196250254657979,22.05,0.21000000000000085,8.139999999999986,52.14999999999998,30.144999999999982,44.00999999999999,1.4599435574740904,-1.6200000000000045,37.50999999999999,17.94500000000005,0.8000000000000007,0.6300000000000008,0.16999999999999993,25.253513593944955,18.110308045419867,21.562906343997312,12.522745605497194
2025-10-18 09:13:32,551.94,591.08,11.71,11.76,571.51,1143.02,39.139999999999986,0.0684852407333463,23.47,0.049999999999998934,17.920000000000073,11.420000000000073,14.670000000000073,6.5,0.4430810877245317,9.780000000000086,-40.729999999999905,-15.474999999999909,0.7900000000000009,0.629999999999999,0.16000000000000192,24.350659380031555,25.824820183304247,20.413232228140643,12.66857361742037
2025-10-18 09:13:33,556.83,595.98,12.51,12.39,576.405,1152.81,39.14999999999998,0.06792099293392491,24.9,0.11999999999999922,4.889999999999986,4.899999999999977,4.894999999999982,0.009999999999990905,0.002042900501959232,-13.030000000000086,-6.5200000000000955,-9.775000000000091,0.7999999999999989,0.6300000000000008,0.16999999999999815,23.14879425105244,27.41864862643667,21.46210544191785,11.735367165112455
2025-10-18 09:13:34,569.87,578.02,13.31,13.03,573.9449999999999,1147.8899999999999,8.149999999999977,0.01419996687104167,26.34,0.28000000000000114,13.039999999999964,-17.960000000000036,-2.4600000000000364,31.0,12.601620893649857,8.149999999999977,-22.860000000000014,-7.355000000000018,0.8000000000000007,0.6399999999999988,0.16000000000000192,21.789862498486613,20.672775394223155,20.255112194209143,12.205757350529307
2025-10-18 09:13:35,581.29,584.55,14.11,13.66,582.92,1165.84,3.259999999999991,0.005592534128881248,27.77,0.4499999999999993,11.419999999999959,6.529999999999973,8.975000000000023,4.889999999999986,0.5448467359502216,-1.6200000000000045,24.49000000000001,11.43500000000006,0.7999999999999989,0.6300000000000008,0.16999999999999815,20.99099672340667,9.643317245636899,19.75688917820819,12.270320391090047
2025-10-18 09:13:36,595.98,631.94,14.88,14.29,613.96,1227.92,35.960000000000036,0.05857059082257711,29.17,0.5900000000000016,14.690000000000055,47.3900000000001,31.040000000000077,32.700000000000045,1.0534793475038857,3.2700000000000955,40.86000000000013,22.065000000000055,0.7700000000000014,0.629999999999999,0.14000000000000234,21.047650975397634,17.415780416047955,17.86579609197419,12.616604832521352
2025-10-18 09:13:37,607.41,651.58,15.68,14.9,629.495,1258.99,44.17000000000007,0.07016735626149964,30.58,0.7799999999999994,11.42999999999995,19.639999999999986,15.534999999999968,8.210000000000036,0.5284840342140984,-3.2600000000001046,-27.750000000000114,-15.50500000000011,0.7999999999999989,0.6100000000000012,0.18999999999999773,20.585185723179016,24.91889318368699,18.959877900450756,12.67802261790067
2025-10-18 09:13:38,609.05,640.12,16.45,15.54,624.585,1249.17,31.07000000000005,0.0497450306207402,31.99,0.9100000000000001,1.6399999999999864,-11.460000000000036,-4.909999999999968,13.100000000000023,2.668023896532833,-9.789999999999964,-31.100000000000023,-20.444999999999936,0.7699999999999996,0.6399999999999988,0.13000000000000078,19.524382009240952,25.078857978384967,17.887587036825323,14.588228730726724
2025-10-18 09:13:39,625.39,612.31,17.22,16.14,618.8499999999999,1237.6999999999998,13.080000000000041,0.02113597798960017,33.36,1.0799999999999983,16.340000000000032,-27.81000000000006,-5.735000000000127,44.15000000000009,7.69834216245108,14.700000000000045,-16.350000000000023,-0.8250000000001592,0.7699999999999996,0.6000000000000014,0.16999999999999815,18.550658916347153,18.314069250169442,16.86623164788154,15.322165072208348
2025-10-18 09:13:40,635.21,640.12,18.0,16.78,637.665,1275.33,4.909999999999968,0.007699967839382749,34.78,1.2199999999999989,9.82000000000005,27.81000000000006,18.815000000000055,17.99000000000001,0.9561519555592878,-6.519999999999982,55.62000000000012,24.550000000000182,0.7800000000000011,0.6400000000000006,0.14000000000000057,18.33424329113734,9.22556190700608,16.32971738885891,15.940650629757924
2025-10-18 09:13:41,648.3,685.99,18.77,17.41,667.145,1334.29,37.690000000000055,0.05649446513652293,36.18,1.3599999999999994,13.089999999999918,45.870000000000005,29.480000000000018,32.780000000000086,1.1119402607890028,3.269999999999868,18.059999999999945,10.664999999999964,0.7699999999999996,0.629999999999999,0.14000000000000057,18.439607008302737,18.96379102394883,16.61366244992359,15.457039900964254
2025-10-18 09:13:42,658.13,704.04,19.54,18.02,681.085,1362.17,45.90999999999997,0.0674071517249577,37.56,1.5199999999999996,9.830000000000041,18.049999999999955,13.940000000000055,8.219999999999914,0.589669972046622,-3.259999999999877,-27.82000000000005,-15.539999999999964,0.7699999999999996,0.6099999999999994,0.16000000000000014,18.133252978347898,27.12552036367235,17.09582171175168,15.346749900223214
2025-10-18 09:13:43,664.68,689.27,20.29,18.65,676.9749999999999,1353.9499999999998,24.590000000000032,0.036323350143914745,38.94,1.6400000000000006,6.5499999999999545,-14.769999999999982,-4.110000000000127,21.319999999999936,5.18734666974516,-3.2800000000000864,-32.819999999999936,-18.050000000000182,0.75,0.629999999999999,0.120000000000001,17.385079163197762,26.968138237557362,16.91041335982063,15.151222145424521
2025-10-18 09:13:44,681.07,674.51,21.07,19.26,677.79,1355.58,6.560000000000059,0.009678513979730515,40.33,1.8099999999999987,16.3900000000001,-14.759999999999991,0.8150000000000546,31.15000000000009,38.220811999001235,9.840000000000146,0.009999999999990905,4.925000000000182,0.7800000000000011,0.610000000000003,0.16999999999999815,16.806099260944727,17.807779760542935,18.278203412808377,13.603031187937528
2025-10-18 09:13:45,692.55,707.33,21.82,19.87,699.94,1399.88,14.780000000000086,0.02111609563517443,41.69,1.9499999999999993,11.479999999999905,32.82000000000005,22.15000000000009,21.340000000000146,0.9634311077457764,-4.9100000000001955,47.58000000000004,21.335000000000036,0.75,0.6099999999999994,0.14000000000000057,16.78915766876571,12.003579986820746,16.115288703588245,14.106183927625548
2025-10-18 09:13:46,699.12,748.42,22.57,20.5,723.77,1447.54,49.299999999999955,0.0681155614793158,43.07,2.0700000000000003,6.57000000000005,41.08999999999992,23.829999999999927,34.51999999999987,1.4485941481915998,-4.9099999999998545,8.269999999999868,1.6799999999998363,0.75,0.629999999999999,0.120000000000001,16.80450390516592,20.119329822337594,18.84322345035472,12.54086520141257
2025-10-18 09:13:47,707.33,755.0,23.32,21.11,731.165,1462.33,47.66999999999996,0.06519732199271387,44.43,2.210000000000001,8.210000000000036,6.580000000000041,7.394999999999982,1.6299999999999955,0.2204191723571098,1.6399999999999864,-34.50999999999988,-16.434999999999945,0.75,0.6099999999999994,0.14000000000000057,16.456560511893755,25.20477400216079,19.267764530427442,12.541256615666576
2025-10-18 09:13:48,654.85,720.47,23.64,21.72,687.6600000000001,1375.3200000000002,65.62,0.09542506457344463,45.36,1.9200000000000017,-52.48000000000002,-34.52999999999997,-43.50499999999988,17.950000000000045,0.41259624382033905,-60.690000000000055,-41.110000000000014,-50.899999999999864,0.3200000000000003,0.6099999999999994,0.28999999999999915,15.160052575836586,22.90858081593004,25.02167220630943,27.311594744723298
2025-10-18 09:13:49,651.58,708.97,23.64,22.33,680.2750000000001,1360.5500000000002,57.389999999999986,0.08436294133348578,45.97,1.3100000000000023,-3.269999999999982,-11.5,-7.384999999999991,8.230000000000018,1.114420972996487,49.210000000000036,23.029999999999973,36.11999999999989,0.0,0.6099999999999994,0.6099999999999994,14.798237659381389,22.21241617879504,19.355311157405826,27.654862275918088
2025-10-18 09:13:50,651.58,759.94,23.64,22.94,705.76,1411.52,108.36000000000001,0.15353661279537434,46.58,0.6999999999999993,0.0,50.97000000000003,25.4849999999999,50.97000000000003,1.9999999215224762,3.269999999999982,62.47000000000003,32.86999999999989,0.0,0.610000000000003,0.610000000000003,15.15156687094103,22.061638481762756,24.914723959939856,28.339411250059435
2025-10-18 09:13:51,649.94,781.35,23.64,23.57,715.645,1431.29,131.40999999999997,0.18362456220105697,47.21,0.07000000000000028,-1.6399999999999864,21.409999999999968,9.884999999999991,23.049999999999955,2.3318156467561284,-1.6399999999999864,-29.56000000000006,-15.599999999999909,0.0,0.629999999999999,0.629999999999999,15.158758416463495,20.654666966571885,36.0161859446555,26.152937693498142
2025-10-18 09:13:52,649.94,779.7,23.64,24.18,714.82,1429.64,129.76,0.1815282166398139,47.82,0.5399999999999991,0.0,-1.6499999999999773,-0.8249999999999318,1.6499999999999773,1.999997575760652,1.6399999999999864,-23.059999999999945,-10.709999999999923,0.0,0.6099999999999994,0.6099999999999994,14.948138541444198,16.089329771621866,35.1019995156971,25.698591984776055
2025-10-18 09:13:53,648.3,756.64,23.64,24.79,702.47,1404.94,108.34000000000003,0.15422722656593563,48.43,1.1499999999999986,-1.6400000000001,-23.06000000000006,-12.350000000000023,21.41999999999996,1.734412815027296,-1.6400000000001,-21.410000000000082,-11.525000000000091,0.0,0.6099999999999994,0.6099999999999994,14.50485206473566,14.324632368755495,29.910907207906615,15.091989431483142
