time,force_left,force_right,dis_left,dis_right,force_avg,force_sum,force_diff,force_diff_ratio,total_delta_dis,dis_diff,left_force_rate,right_force_rate,force_rate,force_rate_diff,force_rate_ratio,left_force_acc,right_force_acc,force_acc,left_dis_rate,right_dis_rate,dis_rate_diff,stiffness_ratio,force_std_5s,force_diff_std_5s,force_rate_std_5s
2025-05-21 20:08:00,414.98,438.66,0.46,7.91,426.82000000000005,853.6400000000001,23.680000000000007,0.05548006172278699,8.370000000000001,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.99402019187334,0.0,0.0,0.0
2025-05-21 20:08:01,423.08,437.05,1.09,7.91,430.065,860.13,13.970000000000027,0.032483461726754245,9.0,6.82,8.099999999999966,-1.6100000000000136,3.2449999999999477,9.70999999999998,2.9922949176287266,8.099999999999966,-1.6100000000000136,3.2449999999999477,0.6300000000000001,0.0,0.6300000000000001,47.78499469055615,0.0,0.0,0.0
2025-05-21 20:08:02,410.12,435.43,1.64,7.91,422.775,845.55,25.310000000000002,0.059866359032898456,9.55,6.2700000000000005,-12.95999999999998,-1.6200000000000045,-7.2900000000000205,11.339999999999975,1.5555553421734707,-21.059999999999945,-0.009999999999990905,-10.534999999999968,0.5499999999999998,0.0,0.5499999999999998,44.26962887229017,0.0,0.0,0.0
2025-05-21 20:08:03,431.17,435.43,1.73,7.91,433.3,866.6,4.259999999999991,0.009831525479271788,9.64,6.18,21.05000000000001,0.0,10.525000000000034,21.05000000000001,1.99999980997626,34.00999999999999,1.6200000000000045,17.815000000000055,0.09000000000000008,0.0,0.09000000000000008,44.9481281174141,0.0,0.0,0.0
2025-05-21 20:08:04,442.49,432.2,2.38,7.91,437.345,874.69,10.29000000000002,0.023528335699440222,10.29,5.53,11.319999999999993,-3.230000000000018,4.045000000000016,14.550000000000011,3.5970324852824396,-9.730000000000018,-3.230000000000018,-6.480000000000018,0.6499999999999999,0.0,0.6499999999999999,42.501939504184705,5.637767066844821,8.929880738285366,6.493393758274654
2025-05-21 20:08:05,419.84,438.66,2.79,7.91,429.25,858.5,18.82000000000005,0.04384391370100439,10.7,5.12,-22.650000000000034,6.460000000000036,-8.095000000000027,29.11000000000007,3.5960464983265568,-33.97000000000003,9.690000000000055,-12.140000000000043,0.41000000000000014,0.0,0.41000000000000014,40.11681868067116,5.387725169308482,8.037048587634649,7.986861398572053
2025-05-21 20:08:06,437.64,437.05,3.02,7.91,437.345,874.69,0.589999999999975,0.001349049374409049,10.93,4.890000000000001,17.80000000000001,-1.6100000000000136,8.095000000000027,19.410000000000025,2.397776108983799,40.450000000000045,-8.07000000000005,16.190000000000055,0.22999999999999998,0.0,0.22999999999999998,40.01326257884149,6.1540866503487015,10.205166828621683,8.670930169249461
2025-05-21 20:08:07,426.31,437.05,3.39,7.91,431.68,863.36,10.740000000000009,0.024879540342662317,11.3,4.52,-11.329999999999984,0.0,-5.6650000000000205,11.329999999999984,1.999999646955039,-29.129999999999995,1.6100000000000136,-13.760000000000048,0.3700000000000001,0.0,0.3700000000000001,38.201766530817125,3.5559692771450906,6.969609027771959,8.282936073639616
2025-05-21 20:08:08,440.88,435.43,3.65,7.91,438.155,876.31,5.449999999999989,0.01243852058646248,11.56,4.26,14.569999999999993,-1.6200000000000045,6.474999999999966,16.189999999999998,2.5003857142261574,25.899999999999977,-1.6200000000000045,12.139999999999986,0.2599999999999998,0.0,0.2599999999999998,37.902678382121245,4.022960663491451,6.787788299586279,7.360769660843913
2025-05-21 20:08:09,442.49,435.43,3.67,7.91,438.96000000000004,877.9200000000001,7.060000000000002,0.016083469983407445,11.58,4.24,1.6100000000000136,0.0,0.8050000000000637,1.6100000000000136,1.9999975155308953,-12.95999999999998,1.6200000000000045,-5.669999999999902,0.020000000000000018,0.0,0.020000000000000018,37.90673247782967,4.335583294090835,6.809168084281691,7.162441622798765
2025-05-21 20:08:10,427.93,433.81,3.74,7.91,430.87,861.74,5.8799999999999955,0.013646807590115785,11.65,4.17,-14.560000000000002,-1.6200000000000045,-8.090000000000032,12.939999999999998,1.5995053647088484,-16.170000000000016,-1.6200000000000045,-8.895000000000095,0.07000000000000028,0.0,0.07000000000000028,36.98454618158402,3.8211886239754502,3.6455630566484647,7.160972699291642
2025-05-21 20:08:11,427.93,435.43,3.81,7.91,431.68,863.36,7.5,0.017373980686216685,11.72,4.1,0.0,1.6200000000000045,0.8100000000000023,1.6200000000000045,1.9999975308672457,14.560000000000002,3.240000000000009,8.900000000000034,0.06999999999999984,0.0,0.06999999999999984,36.832761362392375,3.9390836497844885,2.0836698394899402,5.795507527387062
2025-05-21 20:08:12,432.79,435.43,3.95,7.91,434.11,868.22,2.6399999999999864,0.006081407924071269,11.86,3.96,4.860000000000014,0.0,2.430000000000007,4.860000000000014,1.9999991769550711,4.860000000000014,-1.6200000000000045,1.6200000000000045,0.14000000000000012,0.0,0.14000000000000012,36.60286369284455,3.6812667656663263,1.9070867835523444,5.3245133580450394
2025-05-21 20:08:13,434.4,435.43,4.09,7.91,434.91499999999996,869.8299999999999,1.0300000000000296,0.002368278853642093,12.0,3.8200000000000003,1.6099999999999568,0.0,0.80499999999995,1.6099999999999568,1.9999975155311072,-3.250000000000057,0.0,-1.6250000000000568,0.13999999999999968,0.0,0.13999999999999968,36.242913646423865,3.184846150130275,2.847809684652393,4.219171423395848
2025-05-21 20:08:14,439.26,432.2,4.25,7.91,435.73,871.46,7.060000000000002,0.01620269429187182,12.16,3.66,4.860000000000014,-3.230000000000018,0.8150000000000546,8.090000000000032,9.926368188504664,3.250000000000057,-3.230000000000018,0.010000000000104592,0.16000000000000014,0.0,0.16000000000000014,35.83305626372893,2.095764776877329,2.847809684652393,4.220034656255816
2025-05-21 20:08:15,431.17,435.43,4.25,7.91,433.3,866.6,4.259999999999991,0.009831525479271788,12.16,3.66,-8.089999999999975,3.230000000000018,-2.430000000000007,11.319999999999993,4.6584342969406025,-12.949999999999989,6.460000000000036,-3.2450000000000614,0.0,0.0,0.0,35.63322075384698,1.557287706237865,2.78889225320735,1.7746246081918353
2025-05-21 20:08:16,431.17,435.43,4.25,7.91,433.3,866.6,4.259999999999991,0.009831525479271788,12.16,3.66,0.0,0.0,0.0,0.0,0.0,8.089999999999975,-3.230000000000018,2.430000000000007,0.0,0.0,0.0,35.63322075384698,1.055345914854248,2.23924094281968,1.7746246081918353
2025-05-21 20:08:17,432.79,435.43,4.38,7.91,434.11,868.22,2.6399999999999864,0.006081407924071269,12.29,3.5300000000000002,1.6200000000000045,0.0,0.8100000000000023,1.6200000000000045,1.9999975308672457,1.6200000000000045,0.0,0.8100000000000023,0.1299999999999999,0.0,0.1299999999999999,35.32221030738729,1.055345914854248,2.23924094281968,1.4029656089869127
