time,力值曲线,位移曲线
2023-12-19 16:04:40,1113.11,30.51
2023-12-19 16:04:41,829.62,30.57
2023-12-19 16:04:42,819.76,30.57
2023-12-19 16:04:43,859.2,30.78
2023-12-19 16:04:44,829.62,30.78
2023-12-19 16:04:45,1099.89,30.86
2023-12-19 16:04:46,842.76,31.0
2023-12-19 16:04:47,829.62,31.0
2023-12-19 16:04:48,908.54,31.22
2023-12-19 16:04:49,842.76,31.22
2023-12-19 16:04:50,938.18,31.22
2023-12-19 16:04:51,1149.51,31.59
2023-12-19 16:04:52,1169.38,31.97
2023-12-19 16:04:53,1185.94,32.34
2023-12-19 16:04:54,1189.25,32.72
2023-12-19 16:04:55,1192.57,33.09
2023-12-19 16:04:56,1192.57,33.47
2023-12-19 16:04:57,1199.19,33.84
2023-12-19 16:04:58,1199.19,34.23
2023-12-19 16:04:59,1199.19,34.6
2023-12-19 16:05:00,1205.82,34.98
2023-12-19 16:05:01,1209.14,35.35
2023-12-19 16:05:02,1212.45,35.73
2023-12-19 16:05:03,1209.14,36.1
2023-12-19 16:05:04,1212.45,36.46
2023-12-19 16:05:05,1202.51,36.84
2023-12-19 16:05:06,1222.4,37.21
2023-12-19 16:05:07,1232.35,37.59
2023-12-19 16:05:08,1222.4,37.95
2023-12-19 16:05:09,1225.71,38.33
2023-12-19 16:05:10,1232.35,38.69
2023-12-19 16:05:11,1252.25,39.07
2023-12-19 16:05:12,1245.61,39.43
2023-12-19 16:05:13,1242.3,39.8
2023-12-19 16:05:14,1252.25,40.17
2023-12-19 16:05:15,1268.84,40.53
2023-12-19 16:05:16,1265.53,40.9
2023-12-19 16:05:17,1265.53,41.27
2023-12-19 16:05:18,1265.53,41.64
2023-12-19 16:05:19,1288.76,42.0
2023-12-19 16:05:20,1288.76,42.37
2023-12-19 16:05:21,1282.12,42.73
2023-12-19 16:05:22,1292.09,43.1
2023-12-19 16:05:23,1298.73,43.47
2023-12-19 16:05:24,1305.37,43.84
2023-12-19 16:05:25,1298.73,44.2
2023-12-19 16:05:26,1298.73,44.56
2023-12-19 16:05:27,1321.99,44.93
2023-12-19 16:05:28,1308.69,45.29
2023-12-19 16:05:29,1321.99,45.66
2023-12-19 16:05:30,1321.99,46.03
2023-12-19 16:05:31,1338.61,46.4
2023-12-19 16:05:32,1331.96,46.76
2023-12-19 16:05:33,1335.28,47.13
2023-12-19 16:05:34,1341.93,47.49
2023-12-19 16:05:35,1355.23,47.85
2023-12-19 16:05:36,1351.91,48.22
2023-12-19 16:05:37,1351.91,48.59
2023-12-19 16:05:38,1371.87,48.96
2023-12-19 16:05:39,1365.21,49.32
2023-12-19 16:05:40,1371.87,49.69
2023-12-19 16:05:41,1365.21,50.05
2023-12-19 16:05:42,1381.85,50.41
2023-12-19 16:05:43,1388.51,50.78
2023-12-19 16:05:44,1381.85,51.14
2023-12-19 16:05:45,1378.52,51.51
2023-12-19 16:05:46,1391.83,51.87
2023-12-19 16:05:47,1401.82,52.24
2023-12-19 16:05:48,1395.16,52.61
2023-12-19 16:05:49,1398.49,52.98
2023-12-19 16:05:50,1405.15,53.34
2023-12-19 16:05:51,1415.14,53.7
2023-12-19 16:05:52,1418.47,54.07
2023-12-19 16:05:53,1421.8,54.43
2023-12-19 16:05:54,1431.8,54.8
2023-12-19 16:05:55,1421.8,55.16
2023-12-19 16:05:56,1438.46,55.53
2023-12-19 16:05:57,1445.13,55.89
2023-12-19 16:05:58,1448.46,56.26
2023-12-19 16:05:59,1448.46,56.62
2023-12-19 16:06:00,1461.79,56.98
2023-12-19 16:06:01,1465.13,57.35
2023-12-19 16:06:02,1465.13,57.71
2023-12-19 16:06:03,1471.8,58.08
2023-12-19 16:06:04,1488.47,58.44
2023-12-19 16:06:05,1488.47,58.81
2023-12-19 16:06:06,1475.13,59.17
2023-12-19 16:06:07,1488.47,59.54
2023-12-19 16:06:08,1501.82,59.9
2023-12-19 16:06:09,1495.15,60.26
2023-12-19 16:06:10,1501.82,60.63
2023-12-19 16:06:11,1518.51,60.99
2023-12-19 16:06:12,1521.85,61.36
2023-12-19 16:06:13,1525.19,61.72
2023-12-19 16:06:14,1528.53,62.09
2023-12-19 16:06:15,1535.21,62.45
2023-12-19 16:06:16,1521.85,62.81
2023-12-19 16:06:17,1545.23,63.18
2023-12-19 16:06:18,1558.59,63.54
2023-12-19 16:06:19,1558.59,63.91
2023-12-19 16:06:20,1558.59,64.27
2023-12-19 16:06:21,1555.25,64.64
2023-12-19 16:06:22,1565.27,65.0
2023-12-19 16:06:23,1561.93,65.37
2023-12-19 16:06:24,1571.96,65.73
2023-12-19 16:06:25,1585.33,66.1
2023-12-19 16:06:26,1585.33,66.47
2023-12-19 16:06:27,1575.3,66.83
2023-12-19 16:06:28,1588.67,67.2
2023-12-19 16:06:29,1595.36,67.56
2023-12-19 16:06:30,1598.71,67.93
2023-12-19 16:06:31,1598.71,68.29
2023-12-19 16:06:32,1612.09,68.66
2023-12-19 16:06:33,1598.71,69.02
2023-12-19 16:06:34,1602.05,69.38
2023-12-19 16:06:35,1628.82,69.75
2023-12-19 16:06:36,1625.47,70.11
2023-12-19 16:06:37,1618.78,70.48
2023-12-19 16:06:38,1628.82,70.84
2023-12-19 16:06:39,1632.16,71.21
2023-12-19 16:06:40,1642.21,71.57
2023-12-19 16:06:41,1632.16,71.93
2023-12-19 16:06:42,1655.6,72.3
2023-12-19 16:06:43,1645.55,72.66
2023-12-19 16:06:44,1645.55,73.03
2023-12-19 16:06:45,1669.0,73.39
2023-12-19 16:06:46,1665.65,73.76
2023-12-19 16:06:47,1655.6,74.12
2023-12-19 16:06:48,1675.7,74.49
2023-12-19 16:06:49,1679.05,74.85
2023-12-19 16:06:50,1682.4,75.21
2023-12-19 16:06:51,1682.4,75.58
2023-12-19 16:06:52,1695.8,75.94
2023-12-19 16:06:53,1695.8,76.31
2023-12-19 16:06:54,1699.15,76.67
2023-12-19 16:06:55,1722.63,77.04
2023-12-19 16:06:56,1709.21,77.4
2023-12-19 16:06:57,1705.86,77.76
2023-12-19 16:06:58,1736.04,78.13
2023-12-19 16:06:59,1725.98,78.49
2023-12-19 16:07:00,1715.92,78.86
2023-12-19 16:07:01,1749.47,79.22
2023-12-19 16:07:02,1739.4,79.59
2023-12-19 16:07:03,1739.4,79.95
2023-12-19 16:07:04,1756.18,80.32
2023-12-19 16:07:05,1749.47,80.68
2023-12-19 16:07:06,1742.75,81.04
2023-12-19 16:07:07,1756.18,81.41
2023-12-19 16:07:08,1752.82,81.77
2023-12-19 16:07:09,1766.25,82.14
2023-12-19 16:07:10,1779.68,82.5
2023-12-19 16:07:11,1779.68,82.87
2023-12-19 16:07:12,1779.68,83.22
2023-12-19 16:07:13,1796.47,83.58
2023-12-19 16:07:14,1779.68,83.95
2023-12-19 16:07:15,1779.68,84.31
2023-12-19 16:07:16,1803.19,84.68
2023-12-19 16:07:17,1789.75,85.04
2023-12-19 16:07:18,1809.91,85.41
2023-12-19 16:07:19,1813.27,85.77
2023-12-19 16:07:20,1809.91,86.14
2023-12-19 16:07:21,1809.91,86.5
2023-12-19 16:07:22,1823.36,86.86
2023-12-19 16:07:23,1830.08,87.23
2023-12-19 16:07:24,1840.17,87.59
2023-12-19 16:07:25,1830.08,87.96
2023-12-19 16:07:26,1836.81,88.32
2023-12-19 16:07:27,1508.5,88.32
2023-12-19 16:07:28,1481.8,88.31
2023-12-19 16:07:29,1820.0,88.66
2023-12-19 16:07:30,1840.17,89.02
2023-12-19 16:07:31,1521.85,89.12
2023-12-19 16:07:32,1495.15,89.12
2023-12-19 16:07:33,1823.36,89.36
2023-12-19 16:07:34,1565.27,89.69
2023-12-19 16:07:35,1515.17,89.69
2023-12-19 16:07:36,1769.61,89.72
2023-12-19 16:07:37,1846.89,90.07
2023-12-19 16:07:38,1531.87,90.14
2023-12-19 16:07:39,1501.82,90.13
2023-12-19 16:07:40,1853.62,90.41
2023-12-19 16:07:41,1525.19,90.52
2023-12-19 16:07:42,1515.17,90.52
2023-12-19 16:07:43,1830.08,90.77
2023-12-19 16:07:44,1538.55,90.87
2023-12-19 16:07:45,1518.51,90.87
2023-12-19 16:07:46,1850.26,91.11
2023-12-19 16:07:47,1545.23,91.18
2023-12-19 16:07:48,1518.51,91.18
2023-12-19 16:07:49,1863.71,91.47
2023-12-19 16:07:50,1545.23,91.5
2023-12-19 16:07:51,1528.53,91.5
2023-12-19 16:07:52,1585.33,91.78
2023-12-19 16:07:53,1545.23,91.78
2023-12-19 16:07:54,1793.11,91.8
2023-12-19 16:07:55,1568.62,92.06
2023-12-19 16:07:56,1538.55,92.06
2023-12-19 16:07:57,1820.0,92.16
2023-12-19 16:07:58,1558.59,92.31
2023-12-19 16:07:59,1531.87,92.31
2023-12-19 16:08:00,1863.71,92.52
2023-12-19 16:08:01,1551.91,92.56
2023-12-19 16:08:02,1538.55,92.56
2023-12-19 16:08:03,1585.33,92.8
2023-12-19 16:08:04,1545.23,92.8
2023-12-19 16:08:05,1833.44,92.85
2023-12-19 16:08:06,1561.93,93.0
2023-12-19 16:08:07,1545.23,93.0
2023-12-19 16:08:08,1860.35,93.2
2023-12-19 16:08:09,1545.23,93.2
2023-12-19 16:08:10,310.42,91.88
2023-12-19 16:08:11,265.01,90.41
2023-12-19 16:08:12,193.76,89.1
2023-12-19 16:08:13,187.29,89.1
2023-12-19 16:08:14,177.58,89.1
2023-12-19 16:08:15,167.88,89.1
2023-12-19 16:08:16,164.64,89.1
2023-12-19 16:08:17,158.18,89.1
2023-12-19 16:08:18,148.48,89.1
2023-12-19 16:08:19,142.01,89.1
2023-12-19 16:08:20,138.78,89.1
2023-12-19 16:08:21,132.32,89.1
2023-12-19 16:15:30,961.24,-0.79
2023-12-19 16:15:31,1060.23,-0.4
2023-12-19 16:15:32,1192.57,-0.02
2023-12-19 16:15:33,1315.34,0.38
2023-12-19 16:15:34,1425.13,0.75
2023-12-19 16:15:35,1501.82,1.14
2023-12-19 16:15:36,1558.59,1.52
2023-12-19 16:15:37,1628.82,1.9
2023-12-19 16:15:38,1669.0,2.28
2023-12-19 16:15:39,1695.8,2.66
2023-12-19 16:15:40,1732.69,3.04
2023-12-19 16:15:41,1759.53,3.42
2023-12-19 16:15:42,1779.68,3.8
2023-12-19 16:15:43,1809.91,4.18
2023-12-19 16:15:44,1830.08,4.55
2023-12-19 16:15:45,1850.26,4.93
2023-12-19 16:15:46,1515.17,5.04
2023-12-19 16:15:47,1491.81,5.04
2023-12-19 16:15:48,1846.89,5.31
2023-12-19 16:15:49,1531.87,5.45
2023-12-19 16:15:50,1521.85,5.45
2023-12-19 16:15:51,1873.81,5.66
2023-12-19 16:15:52,1541.89,5.69
2023-12-19 16:15:53,1531.87,5.69
2023-12-19 16:15:54,1571.96,5.9
2023-12-19 16:15:55,1548.57,5.9
2023-12-19 16:15:56,1877.17,6.01
2023-12-19 16:15:57,1558.59,6.07
2023-12-19 16:15:58,1548.57,6.07
2023-12-19 16:15:59,1581.99,6.24
2023-12-19 16:16:00,1558.59,6.24
2023-12-19 16:16:01,1887.27,6.36
2023-12-19 16:16:02,1571.96,6.42
2023-12-19 16:16:03,1558.59,6.42
2023-12-19 16:16:04,1592.02,6.6
2023-12-19 16:16:05,1568.62,6.6
2023-12-19 16:16:06,1894.01,6.7
2023-12-19 16:16:07,1561.93,6.76
2023-12-19 16:16:08,1558.59,6.76
2023-12-19 16:16:09,1585.33,6.94
2023-12-19 16:16:10,1565.27,6.94
2023-12-19 16:16:11,1890.64,7.04
2023-12-19 16:16:12,1575.3,7.12
2023-12-19 16:16:13,1568.62,7.12
2023-12-19 16:16:14,1595.36,7.29
2023-12-19 16:16:15,1571.96,7.29
2023-12-19 16:16:16,1910.84,7.41
2023-12-19 16:16:17,1565.27,7.43
2023-12-19 16:16:18,1551.91,7.43
2023-12-19 16:16:19,1585.33,7.6
2023-12-19 16:16:20,1558.59,7.6
2023-12-19 16:16:21,1904.11,7.75
2023-12-19 16:16:22,1581.99,7.78
2023-12-19 16:16:23,1558.59,7.78
2023-12-19 16:16:24,1947.91,8.12
2023-12-19 16:16:25,1971.51,8.49
2023-12-19 16:16:26,1961.39,8.86
2023-12-19 16:16:27,1968.14,9.24
2023-12-19 16:16:28,1964.77,9.6
2023-12-19 16:16:29,1961.39,9.98
2023-12-19 16:16:30,1974.88,10.35
2023-12-19 16:16:31,1971.51,10.73
2023-12-19 16:16:32,1981.63,11.09
2023-12-19 16:16:33,1974.88,11.47
2023-12-19 16:16:34,1981.63,11.84
2023-12-19 16:16:35,1981.63,12.22
2023-12-19 16:16:36,1988.38,12.59
2023-12-19 16:16:37,1985.0,12.97
2023-12-19 16:16:38,1995.13,13.34
2023-12-19 16:16:39,1991.75,13.72
2023-12-19 16:16:40,2008.63,14.09
2023-12-19 16:16:41,2001.87,14.46
2023-12-19 16:16:42,2005.25,14.83
2023-12-19 16:16:43,2012.0,15.2
2023-12-19 16:16:44,1682.4,15.39
2023-12-19 16:16:45,1658.95,15.39
2023-12-19 16:16:46,1974.88,15.57
2023-12-19 16:16:47,2001.87,15.94
2023-12-19 16:16:48,2015.38,16.32
2023-12-19 16:16:49,2018.75,16.68
2023-12-19 16:16:50,2025.51,17.06
2023-12-19 16:16:51,2022.13,17.43
2023-12-19 16:16:52,2025.51,17.81
2023-12-19 16:16:53,2045.77,18.17
2023-12-19 16:16:54,2035.64,18.55
2023-12-19 16:16:55,2059.29,18.92
2023-12-19 16:16:56,2052.53,19.3
2023-12-19 16:16:57,2055.91,19.66
2023-12-19 16:16:58,2059.29,20.04
2023-12-19 16:16:59,2062.67,20.41
2023-12-19 16:17:00,2059.29,20.79
2023-12-19 16:17:01,2059.29,21.15
2023-12-19 16:17:02,2069.43,21.52
2023-12-19 16:17:03,2072.81,21.9
2023-12-19 16:17:04,2072.81,22.27
2023-12-19 16:17:05,2076.19,22.64
2023-12-19 16:17:06,1806.55,22.97
2023-12-19 16:17:07,1742.75,22.97
2023-12-19 16:17:08,2005.25,22.99
2023-12-19 16:17:09,2076.19,23.37
2023-12-19 16:17:10,2096.47,23.73
2023-12-19 16:17:11,2103.24,24.11
2023-12-19 16:17:12,2106.62,24.47
2023-12-19 16:17:13,2110.0,24.85
2023-12-19 16:17:14,2116.77,25.21
2023-12-19 16:17:15,2116.77,25.58
2023-12-19 16:17:16,2123.54,25.95
2023-12-19 16:17:17,2137.08,26.32
2023-12-19 16:17:18,2123.54,26.7
2023-12-19 16:17:19,2140.46,27.06
2023-12-19 16:17:20,2140.46,27.44
2023-12-19 16:17:21,2143.85,27.8
2023-12-19 16:17:22,2157.39,28.18
2023-12-19 16:17:23,2157.39,28.55
2023-12-19 16:17:24,2164.17,28.92
2023-12-19 16:17:25,2154.01,29.29
2023-12-19 16:17:26,2167.55,29.66
2023-12-19 16:17:27,2167.55,30.03
2023-12-19 16:17:28,2170.94,30.41
2023-12-19 16:17:29,1836.81,30.47
2023-12-19 16:17:30,1809.91,30.47
2023-12-19 16:17:31,2160.78,30.76
2023-12-19 16:17:32,2177.72,31.12
2023-12-19 16:17:33,2187.88,31.49
2023-12-19 16:17:34,2198.05,31.86
2023-12-19 16:17:35,2201.44,32.23
2023-12-19 16:17:36,2211.61,32.6
2023-12-19 16:17:37,2201.44,32.97
2023-12-19 16:17:38,2218.39,33.33
2023-12-19 16:17:39,2211.61,33.71
2023-12-19 16:17:40,2225.18,34.07
2023-12-19 16:17:41,2231.96,34.44
2023-12-19 16:17:42,2228.57,34.81
2023-12-19 16:17:43,2235.35,35.18
2023-12-19 16:17:44,2242.14,35.55
2023-12-19 16:17:45,2242.14,35.92
2023-12-19 16:17:46,2245.53,36.29
2023-12-19 16:17:47,2248.93,36.65
2023-12-19 16:17:48,2245.53,37.03
2023-12-19 16:17:49,2242.14,37.39
2023-12-19 16:17:50,2269.29,37.77
2023-12-19 16:17:51,1937.8,37.94
2023-12-19 16:17:52,1900.74,37.93
2023-12-19 16:17:53,2228.57,38.11
2023-12-19 16:17:54,2255.71,38.47
2023-12-19 16:17:55,2279.48,38.84
2023-12-19 16:17:56,2276.08,39.2
2023-12-19 16:17:57,2293.06,39.58
2023-12-19 16:17:58,2276.08,39.94
2023-12-19 16:17:59,2282.87,40.31
2023-12-19 16:18:00,2299.86,40.67
2023-12-19 16:18:01,2293.06,41.05
2023-12-19 16:18:02,2310.05,41.41
2023-12-19 16:18:03,2313.45,41.77
2023-12-19 16:18:04,2320.25,42.15
2023-12-19 16:18:05,2323.64,42.51
2023-12-19 16:18:06,2316.85,42.88
2023-12-19 16:18:07,2333.84,43.25
2023-12-19 16:18:08,2333.84,43.62
2023-12-19 16:18:09,2327.04,43.98
2023-12-19 16:18:10,2347.44,44.35
2023-12-19 16:18:11,2357.65,44.72
2023-12-19 16:18:12,2357.65,45.08
2023-12-19 16:18:13,2035.64,45.3
2023-12-19 16:18:14,1991.75,45.3
2023-12-19 16:18:15,2310.05,45.44
2023-12-19 16:18:16,2364.45,45.8
2023-12-19 16:18:17,2378.06,46.17
2023-12-19 16:18:18,2384.87,46.53
2023-12-19 16:18:19,2381.47,46.9
2023-12-19 16:18:20,2398.49,47.26
2023-12-19 16:18:21,2401.89,47.62
2023-12-19 16:18:22,2401.89,47.99
2023-12-19 16:18:23,2401.89,48.35
2023-12-19 16:18:24,2401.89,48.72
2023-12-19 16:18:25,2408.7,49.08
2023-12-19 16:18:26,2412.11,49.45
2023-12-19 16:18:27,2418.92,49.81
2023-12-19 16:18:28,2418.92,50.18
2023-12-19 16:18:29,2425.73,50.54
2023-12-19 16:18:30,2412.11,50.9
2023-12-19 16:18:31,2422.33,51.27
2023-12-19 16:18:32,2439.36,51.63
2023-12-19 16:18:33,2425.73,52.0
2023-12-19 16:18:34,2446.18,52.37
2023-12-19 16:18:35,2137.08,52.62
2023-12-19 16:18:36,2089.71,52.62
2023-12-19 16:18:37,2405.3,52.72
2023-12-19 16:18:38,2429.14,53.08
2023-12-19 16:18:39,2439.36,53.44
2023-12-19 16:18:40,2456.4,53.81
2023-12-19 16:18:41,2470.04,54.16
2023-12-19 16:18:42,2473.45,54.53
2023-12-19 16:18:43,2470.04,54.89
2023-12-19 16:18:44,2483.68,55.26
2023-12-19 16:18:45,2487.09,55.62
2023-12-19 16:18:46,2480.27,55.98
2023-12-19 16:18:47,2490.51,56.34
2023-12-19 16:18:48,2497.33,56.7
2023-12-19 16:18:49,2487.09,57.07
2023-12-19 16:18:50,2500.74,57.43
2023-12-19 16:18:51,2510.98,57.8
2023-12-19 16:18:52,2514.39,58.16
2023-12-19 16:18:53,2510.98,58.53
2023-12-19 16:18:54,2524.63,58.89
2023-12-19 16:18:55,2538.29,59.25
2023-12-19 16:18:56,2538.29,59.62
2023-12-19 16:18:57,2228.57,59.91
2023-12-19 16:18:58,2177.72,59.91
2023-12-19 16:18:59,2463.22,59.97
2023-12-19 16:19:00,2524.63,60.34
2023-12-19 16:19:01,2558.79,60.7
2023-12-19 16:19:02,2555.37,61.06
2023-12-19 16:19:03,2565.62,61.42
2023-12-19 16:19:04,2545.12,61.77
2023-12-19 16:19:05,2569.04,62.14
2023-12-19 16:19:06,2579.29,62.5
2023-12-19 16:19:07,2582.71,62.86
2023-12-19 16:19:08,2565.62,63.22
2023-12-19 16:19:09,2572.46,63.58
2023-12-19 16:19:10,2586.13,63.94
2023-12-19 16:19:11,2589.55,64.3
2023-12-19 16:19:12,2599.81,64.67
2023-12-19 16:19:13,2596.39,65.02
2023-12-19 16:19:14,2610.07,65.39
2023-12-19 16:19:15,2610.07,65.75
2023-12-19 16:19:16,2623.75,66.11
2023-12-19 16:19:17,2610.07,66.47
2023-12-19 16:19:18,2634.02,66.83
2023-12-19 16:19:19,2337.24,67.16
2023-12-19 16:19:20,2272.69,67.16
2023-12-19 16:19:21,2545.12,67.19
2023-12-19 16:19:22,2610.07,67.54
2023-12-19 16:19:23,2610.07,67.9
2023-12-19 16:19:24,2644.28,68.26
2023-12-19 16:19:25,2644.28,68.61
2023-12-19 16:19:26,2654.55,68.98
2023-12-19 16:19:27,2630.59,69.33
2023-12-19 16:19:28,2664.83,69.7
2023-12-19 16:19:29,2668.25,70.05
2023-12-19 16:19:30,2675.1,70.41
2023-12-19 16:19:31,2675.1,70.77
2023-12-19 16:19:32,2657.98,71.13
2023-12-19 16:19:33,2678.53,71.49
2023-12-19 16:19:34,2675.1,71.85
2023-12-19 16:19:35,2688.8,72.21
2023-12-19 16:19:36,2681.95,72.57
2023-12-19 16:19:37,2695.66,72.93
2023-12-19 16:19:38,2705.94,73.29
2023-12-19 16:19:39,2709.37,73.65
2023-12-19 16:19:40,2723.08,74.01
2023-12-19 16:19:41,2723.08,74.37
2023-12-19 16:19:42,2357.65,74.36
2023-12-19 16:19:43,2327.04,74.36
2023-12-19 16:19:44,2709.37,74.7
2023-12-19 16:19:45,2709.37,75.06
2023-12-19 16:19:46,2747.09,75.41
2023-12-19 16:19:47,2740.23,75.77
2023-12-19 16:19:48,2753.95,76.12
2023-12-19 16:19:49,2747.09,76.48
2023-12-19 16:19:50,2750.52,76.84
2023-12-19 16:19:51,2760.81,77.19
2023-12-19 16:19:52,2767.68,77.55
2023-12-19 16:19:53,2767.68,77.91
2023-12-19 16:19:54,2764.24,78.26
2023-12-19 16:19:55,2753.95,78.63
2023-12-19 16:19:56,2774.54,78.98
2023-12-19 16:19:57,2777.97,79.34
2023-12-19 16:19:58,2788.27,79.7
2023-12-19 16:19:59,2795.14,80.06
2023-12-19 16:20:00,2802.01,80.41
2023-12-19 16:20:01,2781.41,80.77
2023-12-19 16:20:02,2815.75,81.13
2023-12-19 16:20:03,2815.75,81.49
2023-12-19 16:20:04,2442.77,81.52
2023-12-19 16:20:05,2418.92,81.52
2023-12-19 16:20:06,2795.14,81.82
2023-12-19 16:20:07,2822.62,82.18
2023-12-19 16:20:08,2829.5,82.53
2023-12-19 16:20:09,2843.24,82.88
2023-12-19 16:20:10,2832.93,83.23
2023-12-19 16:20:11,2839.81,83.58
2023-12-19 16:20:12,2853.56,83.94
2023-12-19 16:20:13,2857.0,84.29
2023-12-19 16:20:14,2860.44,84.65
2023-12-19 16:20:15,2857.0,85.0
2023-12-19 16:20:16,2867.31,85.35
2023-12-19 16:20:17,2870.75,85.71
2023-12-19 16:20:18,2887.96,86.06
2023-12-19 16:20:19,2881.07,86.43
2023-12-19 16:20:20,2891.4,86.78
2023-12-19 16:20:21,2884.51,87.13
2023-12-19 16:20:22,2898.28,87.49
2023-12-19 16:20:23,2894.84,87.84
2023-12-19 16:20:24,2908.61,88.21
2023-12-19 16:20:25,2898.28,88.56
2023-12-19 16:20:26,2545.12,88.63
2023-12-19 16:20:27,2524.63,88.63
2023-12-19 16:20:28,2881.07,88.89
2023-12-19 16:20:29,2894.84,89.25
2023-12-19 16:20:30,2894.84,89.6
2023-12-19 16:20:31,2925.82,89.95
2023-12-19 16:20:32,2908.61,90.3
2023-12-19 16:20:33,2915.49,90.65
2023-12-19 16:20:34,2925.82,91.0
2023-12-19 16:20:35,2572.46,91.05
2023-12-19 16:20:36,2541.71,91.05
2023-12-19 16:20:37,2901.72,91.34
2023-12-19 16:20:38,2943.04,91.69
2023-12-19 16:20:39,2949.94,92.04
