time,力值曲线,位移曲线
2024-01-14 16:10:54,512.11,-1.18
2024-01-14 16:10:55,842.76,-0.78
2024-01-14 16:10:56,931.59,-0.38
2024-01-14 16:10:57,786.93,-0.03
2024-01-14 16:10:58,773.8,-0.03
2024-01-14 16:10:59,1010.71,0.0
2024-01-14 16:11:00,813.19,0.12
2024-01-14 16:11:01,803.34,0.12
2024-01-14 16:11:02,842.76,0.28
2024-01-14 16:11:03,836.19,0.28
2024-01-14 16:11:04,1063.53,0.38
2024-01-14 16:11:05,869.06,0.38
2024-01-14 16:11:06,862.48,0.38
2024-01-14 16:11:07,905.25,0.49
2024-01-14 16:11:08,888.8,0.49
2024-01-14 16:11:09,934.88,0.6
2024-01-14 16:11:10,928.3,0.6
2024-01-14 16:11:11,967.83,0.71
2024-01-14 16:11:12,954.65,0.71
2024-01-14 16:11:13,1205.82,0.74
2024-01-14 16:11:14,974.43,0.78
2024-01-14 16:11:15,964.54,0.78
2024-01-14 16:11:16,994.21,0.89
2024-01-14 16:11:17,997.51,0.89
2024-01-14 16:11:18,1030.51,0.95
2024-01-14 16:11:19,1020.61,0.95
2024-01-14 16:11:20,1007.41,0.95
2024-01-14 16:11:21,1004.11,0.95
2024-01-14 16:11:22,1004.11,0.94
2024-01-14 16:11:23,994.21,0.94
2024-01-14 16:11:24,1004.11,0.94
2024-01-14 16:11:25,994.21,0.94
2024-01-14 16:11:26,1004.11,0.94
2024-01-14 16:11:27,1000.81,0.94
2024-01-14 16:11:28,1030.51,0.99
2024-01-14 16:11:29,1023.91,0.99
2024-01-14 16:11:30,1375.19,1.24
2024-01-14 16:11:31,1481.8,1.64
2024-01-14 16:11:32,1595.36,2.02
2024-01-14 16:11:33,1418.47,2.34
2024-01-14 16:11:34,1405.15,2.34
2024-01-14 16:11:35,1695.8,2.4
2024-01-14 16:11:36,1468.46,2.51
2024-01-14 16:11:37,1451.79,2.51
2024-01-14 16:11:38,1518.51,2.66
2024-01-14 16:11:39,1508.5,2.66
2024-01-14 16:11:40,1820.0,2.75
2024-01-14 16:11:41,1531.87,2.76
2024-01-14 16:11:42,1528.53,2.76
2024-01-14 16:11:43,1575.3,2.87
2024-01-14 16:11:44,1571.96,2.87
2024-01-14 16:11:45,1615.43,2.97
2024-01-14 16:11:46,1602.05,2.97
2024-01-14 16:11:47,1655.6,3.07
2024-01-14 16:11:48,1628.82,3.07
2024-01-14 16:11:49,1863.71,3.08
2024-01-14 16:11:50,1655.6,3.13
2024-01-14 16:11:51,1645.55,3.13
2024-01-14 16:11:52,1672.35,3.19
2024-01-14 16:11:53,1665.65,3.19
2024-01-14 16:11:54,1931.06,3.22
2024-01-14 16:11:55,1682.4,3.26
2024-01-14 16:11:56,1682.4,3.26
2024-01-14 16:11:57,1682.4,3.26
2024-01-14 16:11:58,1682.4,3.26
2024-01-14 16:11:59,1672.35,3.26
2024-01-14 16:12:00,1675.7,3.26
2024-01-14 16:12:01,1669.0,3.26
2024-01-14 16:12:02,1669.0,3.26
2024-01-14 16:12:03,1655.6,3.25
2024-01-14 16:12:04,261.77,3.79
2024-01-14 16:12:05,100.02,4.5
2024-01-14 16:12:06,87.11,4.5
2024-01-14 16:12:07,87.11,4.5
2024-01-14 16:12:08,77.42,4.5
2024-01-14 16:12:09,74.2,4.5
2024-01-14 16:12:10,70.97,4.5
2024-01-14 16:12:11,67.75,4.5
2024-01-14 16:12:12,64.52,4.5
2024-01-14 16:12:13,58.07,4.5
2024-01-14 16:12:14,58.07,4.5
2024-01-14 16:13:18,981.02,-0.79
2024-01-14 16:13:19,1119.73,-0.38
2024-01-14 16:13:20,1258.89,0.02
2024-01-14 16:13:21,1411.81,0.41
2024-01-14 16:13:22,1568.62,0.8
2024-01-14 16:13:23,1465.13,1.13
2024-01-14 16:13:24,1438.46,1.13
2024-01-14 16:13:25,1682.4,1.17
2024-01-14 16:13:26,1488.47,1.28
2024-01-14 16:13:27,1481.8,1.28
2024-01-14 16:13:28,1538.55,1.42
2024-01-14 16:13:29,1535.21,1.42
2024-01-14 16:13:30,1612.09,1.52
2024-01-14 16:13:31,1558.59,1.52
2024-01-14 16:13:32,1655.6,1.52
2024-01-14 16:13:33,1615.43,1.63
2024-01-14 16:13:34,1592.02,1.63
2024-01-14 16:13:35,1638.86,1.69
2024-01-14 16:13:36,1632.16,1.69
2024-01-14 16:13:37,1662.3,1.75
2024-01-14 16:13:38,1635.51,1.75
2024-01-14 16:13:39,1682.4,1.82
2024-01-14 16:13:40,1675.7,1.82
2024-01-14 16:13:41,1669.0,1.82
2024-01-14 16:13:42,1652.25,1.82
2024-01-14 16:13:43,1658.95,1.81
2024-01-14 16:13:44,1685.75,1.87
2024-01-14 16:13:45,1692.45,1.87
2024-01-14 16:13:46,1682.4,1.87
2024-01-14 16:13:47,1682.4,1.87
2024-01-14 16:13:48,1682.4,1.87
2024-01-14 16:13:49,1679.05,1.87
2024-01-14 16:13:50,1675.7,1.87
2024-01-14 16:13:51,1669.0,1.87
2024-01-14 16:13:52,1665.65,1.86
2024-01-14 16:13:53,1658.95,1.86
2024-01-14 16:13:54,1669.0,1.86
2024-01-14 16:13:55,1712.57,1.92
2024-01-14 16:13:56,1709.21,1.92
2024-01-14 16:13:57,2076.19,2.14
2024-01-14 16:13:58,2201.44,2.51
2024-01-14 16:13:59,2320.25,2.89
2024-01-14 16:14:00,2412.11,3.25
2024-01-14 16:14:01,2548.54,3.61
2024-01-14 16:14:02,2651.13,3.97
2024-01-14 16:14:03,2750.52,4.33
2024-01-14 16:14:04,2808.88,4.68
2024-01-14 16:14:05,2870.75,5.02
2024-01-14 16:14:06,2915.49,5.38
2024-01-14 16:14:07,2994.75,5.72
2024-01-14 16:14:08,3049.96,6.06
