time,力值曲线,位移曲线
2025-05-11 08:34:46,765.9,1.1
2025-05-11 08:34:47,772.07,1.1
2025-05-11 08:34:48,778.24,1.1
2025-05-11 08:34:49,778.24,1.1
2025-05-11 08:34:50,778.24,1.1
2025-05-11 08:34:51,780.3,1.1
2025-05-11 08:34:52,780.3,1.1
2025-05-11 08:34:53,784.41,1.1
2025-05-11 08:34:54,784.41,1.1
2025-05-11 08:34:55,786.47,1.1
2025-05-11 08:34:56,780.3,1.1
2025-05-11 08:34:57,784.41,1.1
2025-05-11 08:34:58,786.47,1.1
2025-05-11 08:34:59,788.53,1.1
2025-05-11 08:35:00,788.53,1.1
2025-05-11 08:35:01,788.53,1.1
2025-05-11 08:35:02,794.7,1.1
2025-05-11 08:35:03,796.75,1.1
2025-05-11 08:35:04,804.98,1.1
2025-05-11 08:35:05,815.27,1.1
2025-05-11 08:35:06,819.38,1.1
2025-05-11 08:35:07,831.72,1.1
2025-05-11 08:35:08,842.01,1.1
2025-05-11 08:35:09,858.47,1.1
2025-05-11 08:35:10,870.82,1.1
2025-05-11 08:35:11,883.17,1.1
2025-05-11 08:35:12,891.4,1.1
2025-05-11 08:35:13,905.81,1.1
2025-05-11 08:35:14,914.04,1.1
2025-05-11 08:35:15,928.45,1.1
2025-05-11 08:35:16,932.57,1.1
2025-05-11 08:35:17,942.87,1.1
2025-05-11 08:35:18,951.1,1.1
2025-05-11 08:35:19,959.34,1.1
2025-05-11 08:35:20,959.34,1.1
2025-05-11 08:35:21,971.69,1.1
2025-05-11 08:35:22,973.75,1.1
2025-05-11 08:35:23,973.75,1.1
2025-05-11 08:35:24,971.69,1.1
2025-05-11 08:35:25,973.75,1.1
2025-05-11 08:35:26,969.63,1.1
2025-05-11 08:35:27,963.46,1.1
2025-05-11 08:35:28,953.16,1.1
2025-05-11 08:35:29,951.1,1.1
2025-05-11 08:35:30,953.16,1.1
2025-05-11 08:35:31,957.28,1.1
2025-05-11 08:35:32,963.46,1.1
2025-05-11 08:35:33,969.63,1.1
2025-05-11 08:35:34,984.05,1.1
2025-05-11 08:35:35,994.35,1.1
2025-05-11 08:35:36,1006.71,1.1
2025-05-11 08:35:37,1027.3,1.1
2025-05-11 08:35:38,1041.73,1.1
2025-05-11 08:35:39,1045.85,1.1
2025-05-11 08:35:40,1060.27,1.1
2025-05-11 08:35:41,1060.27,1.1
2025-05-11 08:35:42,1076.75,1.1
2025-05-11 08:35:43,1078.82,1.1
2025-05-11 08:35:44,1089.12,1.1
2025-05-11 08:35:45,1089.12,1.1
2025-05-11 08:35:46,1082.94,1.1
