time,力值曲线,位移曲线
2023-12-25 09:28:13,786.93,-0.86
2023-12-25 09:28:14,796.77,-0.55
2023-12-25 09:28:15,796.77,-0.22
2023-12-25 09:28:16,809.91,0.09
2023-12-25 09:28:17,809.91,0.4
2023-12-25 09:28:18,829.62,0.72
2023-12-25 09:28:19,832.9,1.04
2023-12-25 09:28:20,842.76,1.36
2023-12-25 09:28:21,836.19,1.67
2023-12-25 09:28:22,846.05,1.99
2023-12-25 09:28:23,839.47,2.31
2023-12-25 09:28:24,859.2,2.62
2023-12-25 09:28:25,852.62,2.94
2023-12-25 09:28:26,875.64,3.25
2023-12-25 09:28:27,878.93,3.58
2023-12-25 09:28:28,888.8,3.89
2023-12-25 09:28:29,885.51,4.21
2023-12-25 09:28:30,885.51,4.52
2023-12-25 09:28:31,885.51,4.85
2023-12-25 09:28:32,898.67,5.16
2023-12-25 09:28:33,898.67,5.48
2023-12-25 09:28:34,925.0,5.79
2023-12-25 09:28:35,925.0,6.11
2023-12-25 09:28:36,934.88,6.43
2023-12-25 09:28:37,934.88,6.74
2023-12-25 09:28:38,938.18,7.06
2023-12-25 09:28:39,934.88,7.38
2023-12-25 09:28:40,938.18,7.7
2023-12-25 09:28:41,951.36,8.01
2023-12-25 09:28:42,964.54,8.33
2023-12-25 09:28:43,971.13,8.65
2023-12-25 09:28:44,974.43,8.96
2023-12-25 09:28:45,974.43,9.28
2023-12-25 09:28:46,977.72,9.6
2023-12-25 09:28:47,987.62,9.92
2023-12-25 09:28:48,987.62,10.24
2023-12-25 09:28:49,1007.41,10.55
2023-12-25 09:28:50,1007.41,10.87
2023-12-25 09:28:51,1020.61,11.19
2023-12-25 09:28:52,1010.71,11.51
2023-12-25 09:28:53,1020.61,11.82
2023-12-25 09:28:54,1014.01,12.14
2023-12-25 09:28:55,1020.61,12.47
2023-12-25 09:28:56,1047.02,12.78
2023-12-25 09:28:57,1033.81,13.1
2023-12-25 09:28:58,1040.41,13.41
2023-12-25 09:28:59,1047.02,13.74
2023-12-25 09:29:00,1050.32,14.06
2023-12-25 09:29:01,1060.23,14.37
2023-12-25 09:29:02,1053.62,14.69
2023-12-25 09:29:03,806.62,14.92
2023-12-25 09:29:04,790.21,14.92
2023-12-25 09:29:05,1047.02,15.01
2023-12-25 09:29:06,1066.84,15.33
2023-12-25 09:29:07,1063.53,15.64
2023-12-25 09:29:08,796.77,15.68
2023-12-25 09:29:09,786.93,15.68
2023-12-25 09:29:10,1060.23,15.95
2023-12-25 09:29:11,809.91,16.18
2023-12-25 09:29:12,800.06,16.18
2023-12-25 09:29:13,1070.14,16.27
2023-12-25 09:29:14,816.48,16.53
2023-12-25 09:29:15,806.62,16.53
2023-12-25 09:29:16,1070.14,16.58
2023-12-25 09:29:17,816.48,16.81
2023-12-25 09:29:18,803.34,16.81
2023-12-25 09:29:19,1056.93,16.89
2023-12-25 09:29:20,813.19,17.06
2023-12-25 09:29:21,803.34,17.06
2023-12-25 09:29:22,1060.23,17.2
2023-12-25 09:29:23,813.19,17.28
2023-12-25 09:29:24,809.91,17.28
2023-12-25 09:29:25,829.62,17.5
2023-12-25 09:29:26,809.91,17.5
2023-12-25 09:29:27,1060.23,17.52
2023-12-25 09:29:28,819.76,17.68
2023-12-25 09:29:29,809.91,17.68
2023-12-25 09:29:30,1083.36,17.83
2023-12-25 09:29:31,816.48,17.86
2023-12-25 09:29:32,816.48,17.86
2023-12-25 09:29:33,823.05,18.05
2023-12-25 09:29:34,816.48,18.05
2023-12-25 09:29:35,1080.05,18.13
2023-12-25 09:29:36,823.05,18.23
2023-12-25 09:29:37,816.48,18.23
2023-12-25 09:29:38,829.62,18.39
2023-12-25 09:29:39,823.05,18.39
2023-12-25 09:29:40,1086.66,18.44
2023-12-25 09:29:41,829.62,18.55
2023-12-25 09:29:42,819.76,18.55
2023-12-25 09:29:43,836.19,18.7
2023-12-25 09:29:44,829.62,18.7
2023-12-25 09:29:45,1099.89,18.76
2023-12-25 09:29:46,1116.42,19.07
2023-12-25 09:29:47,1119.73,19.39
2023-12-25 09:29:48,1123.04,19.7
2023-12-25 09:29:49,1129.66,20.01
2023-12-25 09:29:50,1136.27,20.34
2023-12-25 09:29:51,1149.51,20.65
2023-12-25 09:29:52,1156.13,20.97
2023-12-25 09:29:53,1159.44,21.3
2023-12-25 09:29:54,1185.94,21.61
2023-12-25 09:29:55,1189.25,21.93
2023-12-25 09:29:56,1179.31,22.24
2023-12-25 09:29:57,1202.51,22.57
2023-12-25 09:29:58,1195.88,22.88
2023-12-25 09:29:59,1205.82,23.19
2023-12-25 09:30:00,1212.45,23.51
2023-12-25 09:30:01,944.77,23.63
2023-12-25 09:30:02,934.88,23.63
2023-12-25 09:30:03,931.59,23.63
2023-12-25 09:30:04,928.3,23.63
2023-12-25 09:30:05,1199.19,23.72
2023-12-25 09:30:06,1212.45,24.03
2023-12-25 09:30:07,1215.77,24.36
2023-12-25 09:30:08,1238.98,24.67
2023-12-25 09:30:09,1248.93,24.99
2023-12-25 09:30:10,1242.3,25.31
2023-12-25 09:30:11,1255.57,25.63
2023-12-25 09:30:12,1268.84,25.95
2023-12-25 09:30:13,1272.16,26.26
2023-12-25 09:30:14,1288.76,26.58
2023-12-25 09:30:15,1295.41,26.91
2023-12-25 09:30:16,1288.76,27.22
2023-12-25 09:30:17,1308.69,27.54
2023-12-25 09:30:18,1305.37,27.86
2023-12-25 09:30:19,1318.66,28.18
2023-12-25 09:30:20,1338.61,28.5
2023-12-25 09:30:21,1341.93,28.82
2023-12-25 09:30:22,1335.28,29.13
2023-12-25 09:30:23,1348.58,29.46
2023-12-25 09:30:24,1355.23,29.78
2023-12-25 09:30:25,1371.87,30.09
2023-12-25 09:30:26,1375.19,30.42
2023-12-25 09:30:27,1378.52,30.73
2023-12-25 09:30:28,1368.54,31.05
2023-12-25 09:30:29,1378.52,31.36
2023-12-25 09:30:30,1385.18,31.69
2023-12-25 09:30:31,1405.15,32.01
2023-12-25 09:30:32,1411.81,32.32
2023-12-25 09:30:33,1415.14,32.64
2023-12-25 09:30:34,1411.81,32.96
2023-12-25 09:30:35,1418.47,33.28
2023-12-25 09:30:36,1441.79,33.59
2023-12-25 09:30:37,1445.13,33.91
2023-12-25 09:30:38,1455.13,34.24
2023-12-25 09:30:39,1455.13,34.55
2023-12-25 09:30:40,1458.46,34.87
2023-12-25 09:30:41,1461.79,35.19
2023-12-25 09:30:42,1478.47,35.51
2023-12-25 09:30:43,1485.14,35.83
2023-12-25 09:30:44,1475.13,36.15
2023-12-25 09:30:45,1491.81,36.46
2023-12-25 09:30:46,1498.48,36.79
2023-12-25 09:30:47,1511.83,37.1
2023-12-25 09:30:48,1518.51,37.42
2023-12-25 09:30:49,1521.85,37.73
2023-12-25 09:30:50,1222.4,37.81
2023-12-25 09:30:51,1212.45,37.81
2023-12-25 09:30:52,1202.51,37.81
2023-12-25 09:30:53,1192.57,37.81
2023-12-25 09:30:54,1495.15,38.01
2023-12-25 09:30:55,1501.82,38.33
2023-12-25 09:30:56,1511.83,38.64
2023-12-25 09:30:57,1528.53,38.95
2023-12-25 09:30:58,1525.19,39.28
2023-12-25 09:30:59,1555.25,39.59
2023-12-25 09:31:00,1555.25,39.91
2023-12-25 09:31:01,1558.59,40.22
2023-12-25 09:31:02,1558.59,40.55
2023-12-25 09:31:03,1565.27,40.86
2023-12-25 09:31:04,1588.67,41.18
2023-12-25 09:31:05,1588.67,41.49
2023-12-25 09:31:06,1595.36,41.81
2023-12-25 09:31:07,1598.71,42.13
2023-12-25 09:31:08,1618.78,42.45
2023-12-25 09:31:09,1615.43,42.76
2023-12-25 09:31:10,1625.47,43.09
2023-12-25 09:31:11,1615.43,43.4
2023-12-25 09:31:12,1632.16,43.72
2023-12-25 09:31:13,1655.6,44.03
2023-12-25 09:31:14,1655.6,44.36
2023-12-25 09:31:15,1662.3,44.67
2023-12-25 09:31:16,1655.6,44.99
2023-12-25 09:31:17,1672.35,45.31
2023-12-25 09:31:18,1692.45,45.63
2023-12-25 09:31:19,1682.4,45.94
2023-12-25 09:31:20,1689.1,46.26
2023-12-25 09:31:21,1692.45,46.57
2023-12-25 09:31:22,1695.8,46.9
2023-12-25 09:31:23,1709.21,47.21
2023-12-25 09:31:24,1719.27,47.53
2023-12-25 09:31:25,1699.15,47.84
2023-12-25 09:31:26,1725.98,48.17
2023-12-25 09:31:27,1725.98,48.48
2023-12-25 09:31:28,1742.75,48.79
2023-12-25 09:31:29,1742.75,49.11
2023-12-25 09:31:30,1739.4,49.43
2023-12-25 09:31:31,1766.25,49.75
2023-12-25 09:31:32,1762.89,50.06
2023-12-25 09:31:33,1762.89,50.38
2023-12-25 09:31:34,1766.25,50.7
2023-12-25 09:31:35,1776.32,51.02
2023-12-25 09:31:36,1779.68,51.33
2023-12-25 09:31:37,1783.04,51.64
2023-12-25 09:31:38,1783.04,51.97
2023-12-25 09:31:39,1786.4,52.28
2023-12-25 09:31:40,1806.55,52.6
2023-12-25 09:31:41,1809.91,52.91
2023-12-25 09:31:42,1498.48,52.96
2023-12-25 09:31:43,1485.14,52.96
2023-12-25 09:31:44,1786.4,53.23
2023-12-25 09:31:45,1809.91,53.54
2023-12-25 09:31:46,1515.17,53.77
2023-12-25 09:31:47,1495.15,53.77
2023-12-25 09:31:48,1769.61,53.85
2023-12-25 09:31:49,1809.91,54.16
2023-12-25 09:31:50,1505.16,54.3
2023-12-25 09:31:51,1501.82,54.3
2023-12-25 09:31:52,1806.55,54.46
2023-12-25 09:31:53,1525.19,54.73
2023-12-25 09:31:54,1511.83,54.73
2023-12-25 09:31:55,1793.11,54.78
2023-12-25 09:31:56,1555.25,55.07
2023-12-25 09:31:57,1515.17,55.07
2023-12-25 09:31:58,1729.33,55.08
2023-12-25 09:31:59,1528.53,55.34
2023-12-25 09:32:00,1515.17,55.34
2023-12-25 09:32:01,1799.83,55.38
2023-12-25 09:32:02,1518.51,55.59
2023-12-25 09:32:03,1515.17,55.59
2023-12-25 09:32:04,1823.36,55.69
2023-12-25 09:32:05,1521.85,55.8
2023-12-25 09:32:06,1508.5,55.8
2023-12-25 09:32:07,1555.25,55.97
2023-12-25 09:32:08,1518.51,55.97
2023-12-25 09:32:09,1749.47,56.0
2023-12-25 09:32:10,1528.53,56.16
2023-12-25 09:32:11,1521.85,56.16
2023-12-25 09:32:12,1823.36,56.3
2023-12-25 09:32:13,1511.83,56.34
2023-12-25 09:32:14,1518.51,56.34
2023-12-25 09:32:15,1531.87,56.53
2023-12-25 09:32:16,1528.53,56.53
2023-12-25 09:32:17,1830.08,56.6
2023-12-25 09:32:18,1531.87,56.7
2023-12-25 09:32:19,1528.53,56.7
2023-12-25 09:32:20,1545.23,56.86
2023-12-25 09:32:21,1518.51,56.86
2023-12-25 09:32:22,1816.63,56.9
2023-12-25 09:32:23,1525.19,57.01
2023-12-25 09:32:24,1531.87,57.01
2023-12-25 09:32:25,1531.87,57.16
2023-12-25 09:32:26,1538.55,57.16
2023-12-25 09:32:27,326.65,57.07
2023-12-25 09:32:28,229.37,55.65
2023-12-25 09:32:29,222.89,55.65
2023-12-25 09:32:30,219.65,55.65
2023-12-25 09:32:31,219.65,55.65
2023-12-25 09:32:32,209.94,55.65
2023-12-25 09:32:33,209.94,55.65
2023-12-25 09:32:34,209.94,55.65
2023-12-25 09:32:35,206.7,55.65
2023-12-25 09:32:36,196.99,55.65
2023-12-25 09:32:37,196.99,55.65
2023-12-25 09:44:55,981.02,-0.83
2023-12-25 09:44:56,1086.66,-0.47
2023-12-25 09:44:57,1199.19,-0.12
2023-12-25 09:44:58,1321.99,0.22
2023-12-25 09:44:59,1418.47,0.58
2023-12-25 09:45:00,1488.47,0.92
2023-12-25 09:45:01,1528.53,1.28
2023-12-25 09:45:02,1565.27,1.62
2023-12-25 09:45:03,1615.43,1.96
2023-12-25 09:45:04,1648.9,2.31
2023-12-25 09:45:05,1655.6,2.66
2023-12-25 09:45:06,1695.8,3.0
2023-12-25 09:45:07,1725.98,3.35
2023-12-25 09:45:08,1739.4,3.69
2023-12-25 09:45:09,1759.53,4.03
2023-12-25 09:45:10,1769.61,4.38
2023-12-25 09:45:11,1806.55,4.72
2023-12-25 09:45:12,1515.17,4.92
2023-12-25 09:45:13,1485.14,4.92
2023-12-25 09:45:14,1813.27,5.05
2023-12-25 09:45:15,1518.51,5.22
2023-12-25 09:45:16,1515.17,5.22
2023-12-25 09:45:17,1843.53,5.39
2023-12-25 09:45:18,1521.85,5.42
2023-12-25 09:45:19,1518.51,5.42
2023-12-25 09:45:20,1538.55,5.57
2023-12-25 09:45:21,1531.87,5.57
2023-12-25 09:45:22,1850.26,5.72
2023-12-25 09:45:23,1548.57,5.74
2023-12-25 09:45:24,1535.21,5.74
2023-12-25 09:45:25,1558.59,5.91
2023-12-25 09:45:26,1551.91,5.91
2023-12-25 09:45:27,1685.75,6.03
2023-12-25 09:45:28,1561.93,6.03
2023-12-25 09:45:29,1642.21,6.03
2023-12-25 09:45:30,1571.96,6.16
2023-12-25 09:45:31,1565.27,6.16
2023-12-25 09:45:32,1578.64,6.29
2023-12-25 09:45:33,1561.93,6.29
2023-12-25 09:45:34,1870.44,6.36
2023-12-25 09:45:35,1555.25,6.42
2023-12-25 09:45:36,1545.23,6.42
2023-12-25 09:45:37,1551.91,6.54
2023-12-25 09:45:38,1545.23,6.54
2023-12-25 09:45:39,1867.08,6.69
2023-12-25 09:45:40,1555.25,6.71
2023-12-25 09:45:41,1538.55,6.71
2023-12-25 09:45:42,1561.93,6.88
2023-12-25 09:45:43,1548.57,6.88
2023-12-25 09:45:44,1689.1,7.0
2023-12-25 09:45:45,1545.23,7.0
2023-12-25 09:45:46,1605.39,7.0
2023-12-25 09:45:47,1558.59,7.13
2023-12-25 09:45:48,1558.59,7.13
2023-12-25 09:45:49,1571.96,7.25
2023-12-25 09:45:50,1551.91,7.25
2023-12-25 09:45:51,1870.44,7.32
2023-12-25 09:45:52,1565.27,7.39
2023-12-25 09:45:53,1561.93,7.39
2023-12-25 09:45:54,1578.64,7.51
2023-12-25 09:45:55,1568.62,7.51
2023-12-25 09:45:56,1692.45,7.64
2023-12-25 09:45:57,1565.27,7.64
2023-12-25 09:45:58,1618.78,7.65
2023-12-25 09:45:59,1894.01,7.98
2023-12-25 09:46:00,1907.47,8.31
2023-12-25 09:46:01,1914.21,8.66
2023-12-25 09:46:02,1920.95,8.99
2023-12-25 09:46:03,1934.43,9.33
2023-12-25 09:46:04,1947.91,9.68
2023-12-25 09:46:05,1954.65,10.01
2023-12-25 09:46:06,1964.77,10.35
2023-12-25 09:46:07,1961.39,10.7
2023-12-25 09:46:08,1991.75,11.04
2023-12-25 09:46:09,2005.25,11.37
2023-12-25 09:46:10,2005.25,11.72
2023-12-25 09:46:11,2012.0,12.06
2023-12-25 09:46:12,2025.51,12.4
2023-12-25 09:46:13,2022.13,12.75
2023-12-25 09:46:14,2035.64,13.08
2023-12-25 09:46:15,2042.39,13.42
2023-12-25 09:46:16,2035.64,13.77
2023-12-25 09:46:17,2049.15,14.11
2023-12-25 09:46:18,2069.43,14.46
2023-12-25 09:46:19,1736.04,14.58
2023-12-25 09:46:20,1705.86,14.58
2023-12-25 09:46:21,2042.39,14.79
2023-12-25 09:46:22,2045.77,15.12
2023-12-25 09:46:23,2072.81,15.47
2023-12-25 09:46:24,2086.33,15.8
2023-12-25 09:46:25,2089.71,16.14
2023-12-25 09:46:26,2076.19,16.49
2023-12-25 09:46:27,2106.62,16.83
2023-12-25 09:46:28,2120.15,17.16
2023-12-25 09:46:29,2120.15,17.51
2023-12-25 09:46:30,2126.92,17.85
2023-12-25 09:46:31,2143.85,18.19
2023-12-25 09:46:32,2143.85,18.53
2023-12-25 09:46:33,2150.62,18.87
2023-12-25 09:46:34,2170.94,19.21
2023-12-25 09:46:35,2164.17,19.56
2023-12-25 09:46:36,2174.33,19.9
2023-12-25 09:46:37,2187.88,20.24
2023-12-25 09:46:38,2194.66,20.58
2023-12-25 09:46:39,2191.27,20.92
2023-12-25 09:46:40,2211.61,21.26
2023-12-25 09:46:41,1890.64,21.49
2023-12-25 09:46:42,1863.71,21.49
2023-12-25 09:46:43,2174.33,21.6
2023-12-25 09:46:44,2191.27,21.93
2023-12-25 09:46:45,2215.0,22.27
2023-12-25 09:46:46,2225.18,22.61
2023-12-25 09:46:47,2228.57,22.95
2023-12-25 09:46:48,2242.14,23.29
2023-12-25 09:46:49,2252.32,23.63
2023-12-25 09:46:50,2259.11,23.97
2023-12-25 09:46:51,2255.71,24.31
2023-12-25 09:46:52,2272.69,24.65
2023-12-25 09:46:53,2272.69,24.99
2023-12-25 09:46:54,2276.08,25.33
2023-12-25 09:46:55,2289.67,25.67
2023-12-25 09:46:56,2299.86,26.01
2023-12-25 09:46:57,2303.25,26.36
2023-12-25 09:46:58,2313.45,26.69
2023-12-25 09:46:59,2303.25,27.03
2023-12-25 09:47:00,2320.25,27.38
2023-12-25 09:47:01,2340.64,27.72
2023-12-25 09:47:02,2337.24,28.05
2023-12-25 09:47:03,2028.88,28.32
2023-12-25 09:47:04,1988.38,28.32
2023-12-25 09:47:05,2286.27,28.39
2023-12-25 09:47:06,2330.44,28.72
2023-12-25 09:47:07,2344.04,29.06
2023-12-25 09:47:08,2340.64,29.4
2023-12-25 09:47:09,2371.26,29.74
2023-12-25 09:47:10,2371.26,30.07
2023-12-25 09:47:11,2384.87,30.42
2023-12-25 09:47:12,2388.27,30.75
2023-12-25 09:47:13,2398.49,31.09
2023-12-25 09:47:14,2395.08,31.44
2023-12-25 09:47:15,2418.92,31.77
2023-12-25 09:47:16,2415.51,32.11
2023-12-25 09:47:17,2425.73,32.45
2023-12-25 09:47:18,2429.14,32.79
2023-12-25 09:47:19,2439.36,33.12
2023-12-25 09:47:20,2439.36,33.47
2023-12-25 09:47:21,2442.77,33.8
2023-12-25 09:47:22,2456.4,34.14
2023-12-25 09:47:23,2463.22,34.48
2023-12-25 09:47:24,2476.86,34.82
2023-12-25 09:47:25,2154.01,35.11
2023-12-25 09:47:26,2133.69,35.11
2023-12-25 09:47:27,2418.92,35.14
2023-12-25 09:47:28,2459.81,35.48
2023-12-25 09:47:29,2473.45,35.82
2023-12-25 09:47:30,2473.45,36.15
2023-12-25 09:47:31,2504.15,36.49
2023-12-25 09:47:32,2510.98,36.83
2023-12-25 09:47:33,2521.22,37.16
2023-12-25 09:47:34,2521.22,37.49
2023-12-25 09:47:35,2521.22,37.84
2023-12-25 09:47:36,2551.96,38.17
2023-12-25 09:47:37,2545.12,38.5
2023-12-25 09:47:38,2538.29,38.84
2023-12-25 09:47:39,2569.04,39.18
2023-12-25 09:47:40,2569.04,39.51
2023-12-25 09:47:41,2565.62,39.85
2023-12-25 09:47:42,2562.2,40.19
2023-12-25 09:47:43,2582.71,40.52
2023-12-25 09:47:44,2572.46,40.86
2023-12-25 09:47:45,2603.23,41.19
2023-12-25 09:47:46,2589.55,41.53
2023-12-25 09:47:47,2442.77,41.86
2023-12-25 09:47:48,2259.11,41.86
2023-12-25 09:47:49,2242.14,41.86
2023-12-25 09:47:50,2589.55,42.19
2023-12-25 09:47:51,2603.23,42.52
2023-12-25 09:47:52,2623.75,42.86
2023-12-25 09:47:53,2623.75,43.2
2023-12-25 09:47:54,2640.86,43.53
2023-12-25 09:47:55,2640.86,43.87
2023-12-25 09:47:56,2657.98,44.2
2023-12-25 09:47:57,2668.25,44.54
2023-12-25 09:47:58,2661.4,44.88
2023-12-25 09:47:59,2671.68,45.21
2023-12-25 09:48:00,2695.66,45.54
