time,force_left_raw,force_right_raw,force_left,force_right,dis_left,dis_right,force_avg,force_sum,force_diff,force_diff_ratio,total_delta_dis,dis_diff,left_force_rate,right_force_rate,force_rate,force_rate_diff,force_rate_ratio,left_force_acc,right_force_acc,force_acc,left_dis_rate,right_dis_rate,dis_rate_diff,stiffness_ratio,force_std_5s,force_diff_std_5s,force_rate_std_5s
2024-04-21 10:01:47,224.14,243.98,224.14,243.98,-0.15,1.34,234.06,468.12,19.840000000000003,0.08476458991384864,1.1900000000000002,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.68891034545348,0.0,0.0,0.0
2024-04-21 10:01:48,221.49,246.63,223.4775,244.64249999999998,-0.15,1.42,234.06,468.12,21.164999999999992,0.09042553152855874,1.27,1.5699999999999998,-0.6624999999999943,0.6624999999999943,0.0,1.3249999999999886,1324999.9999999886,-0.6624999999999943,0.6624999999999943,0.0,0.0,0.07999999999999985,0.07999999999999985,184.29906748104924,0.0,0.0,0.0
2024-04-21 10:01:49,224.14,243.98,223.643125,244.476875,-0.15,1.42,234.06,468.12,20.83375000000001,0.08901029612488129,1.27,1.5699999999999998,0.16562500000000568,-0.16562499999997726,0.0,0.33124999999998295,331249.99999998295,0.828125,-0.8281249999999716,0.0,0.0,0.0,0.0,184.29906748104924,0.0,0.0,0.0
2024-04-21 10:01:50,224.14,247.95,223.76734374999998,245.34515625,-0.15,1.51,234.55624999999998,469.11249999999995,21.57781250000002,0.09199419076663203,1.36,1.66,0.12421874999998295,0.8682812499999955,0.496249999999975,0.7440625000000125,1.4993672556832127,-0.04140625000002274,1.0339062499999727,0.496249999999975,0.0,0.09000000000000008,0.09000000000000008,172.46770406786464,0.0,0.0,0.0
2024-04-21 10:01:51,226.78,243.98,224.52050781249997,245.00386718750002,-0.15,1.51,234.76218749999998,469.52437499999996,20.48335937500005,0.08725152677216608,1.36,1.66,0.7531640624999909,-0.3412890624999818,0.20593750000000455,1.0944531249999727,5.31446584781354,0.628945312500008,-1.2095703124999773,-0.29031249999997044,0.0,0.0,0.0,172.619128588876,0.33618479270149615,0.6631769196142031,0.2179798496277711
2024-04-21 10:01:52,224.14,247.95,224.42538085937497,245.74040039062504,-0.15,1.59,235.082890625,470.16578125,21.315019531250073,0.09067022863259402,1.4400000000000002,1.74,-0.09512695312500341,0.7365332031250205,0.32070312500002274,0.8316601562500239,2.5932318651965107,-0.8482910156249943,1.0778222656250023,0.11476562500001819,0.0,0.08000000000000007,0.08000000000000007,163.25189400910136,0.4468715840669452,0.4262540253479897,0.213461802583289
2024-04-21 10:01:53,228.1,246.63,225.34403564453123,245.96280029296878,-0.15,1.59,235.65341796875,471.3068359375,20.618764648437548,0.08749614047047542,1.4400000000000002,1.74,0.9186547851562636,0.22239990234373863,0.5705273437500011,0.696254882812525,1.2203686117260035,1.013781738281267,-0.5141333007812818,0.2498242187499784,0.0,0.0,0.0,163.64809327823383,0.594592265663739,0.46559995120984615,0.2287083820776809
2024-04-21 10:01:54,226.78,249.27,225.70302673339842,246.7896002197266,-0.15,1.67,236.2463134765625,472.492626953125,21.086573486328177,0.08925672992210903,1.52,1.8199999999999998,0.3589910888671852,0.8267999267578148,0.5928955078125,0.46780883789062955,0.7890227581481578,-0.5596636962890784,0.6044000244140761,0.022368164062498863,0.0,0.07999999999999985,0.07999999999999985,155.42510398122272,0.6895724809648117,0.46139139410860863,0.167748338577404
2024-04-21 10:01:55,228.1,249.27,226.3022700500488,247.40970016479494,-0.15,1.67,236.85598510742187,473.71197021484375,21.107430114746137,0.08911503762954605,1.52,1.8199999999999998,0.5992433166503872,0.6200999450683469,0.609671630859367,0.020856628417959655,0.03420955339353366,0.240252227783202,-0.2066999816894679,0.016776123046867042,0.0,0.0,0.0,155.8262034744858,0.8507664516993024,0.35365595037595743,0.18454705772151125
2024-04-21 10:01:56,226.78,249.27,226.4217025375366,247.8747751235962,-0.15,1.73,237.1482388305664,474.2964776611328,21.45307258605962,0.09046271058721347,1.58,1.88,0.11943248748778501,0.46507495880126726,0.29225372314454034,0.34564247131348225,1.1826753990303793,-0.4798108291626022,-0.1550249862670796,-0.3174179077148267,0.0,0.06000000000000005,0.06000000000000005,150.0937270486325,0.8482730907797293,0.3167841976524726,0.1567965028966311
2024-04-21 10:01:57,226.78,249.27,226.51127690315244,248.22358134269714,-0.15,1.73,237.3674291229248,474.7348582458496,21.71230443954471,0.09147128748160867,1.58,1.88,0.08957436561584586,0.34880621910093623,0.21919029235837684,0.25923185348509037,1.1826740501226087,-0.029858121871939147,-0.11626873970033103,-0.07306343078616351,0.0,0.0,0.0,150.23245499396822,0.700254139220093,0.4140275770880963,0.18598348305784038
2024-04-21 10:01:58,229.43,251.92,227.24095767736435,249.14768600702286,-0.15,1.81,238.1943218421936,476.3886436843872,21.906728329658506,0.0919699851292088,1.6600000000000001,1.96,0.7296807742119142,0.9241046643257107,0.8268927192688125,0.19442389011379646,0.23512560995833584,0.6401064085960684,0.5752984452247745,0.6077024269104356,0.0,0.08000000000000007,0.08000000000000007,143.49046888658114,0.7141786815198021,0.3629031841725322,0.24959681186795807
2024-04-21 10:01:59,228.1,250.59,227.45571825802327,249.50826450526714,-0.15,1.81,238.4819913816452,476.9639827632904,22.052546247243868,0.09247048813628221,1.6600000000000001,1.96,0.21476058065891834,0.3605784982442799,0.2876695394515991,0.14581791758536156,0.5068920782202503,-0.5149201935529959,-0.5635261660814308,-0.5392231798172133,0.0,0.0,0.0,143.6637636854708,0.6968505262897748,0.37581013603303076,0.2607730404412008
2024-04-21 10:02:00,228.1,253.24,227.61678869351746,250.44119837895036,-0.15,1.87,239.0289935362339,478.0579870724678,22.824409685432897,0.09548803788309033,1.7200000000000002,2.02,0.16107043549419586,0.9329338736832256,0.5470021545887107,0.7718634381890297,1.4110767583587163,-0.05369014516472248,0.5723553754389457,0.2593326151371116,0.0,0.06000000000000005,0.06000000000000005,138.97026428254048,0.7817898386744329,0.5178058089600754,0.2523787762724516
2024-04-21 10:02:01,230.75,251.92,228.4000915201381,250.81089878421275,-0.15,1.87,239.60549515217542,479.21099030435084,22.410807264074663,0.09353210850322638,1.7200000000000002,2.02,0.783302826620627,0.36970040526239245,0.5765016159415097,0.41360242135823455,0.7174337286965536,0.6222323911264311,-0.5632334684208331,0.029499461352799017,0.0,0.0,0.0,139.30543944577673,0.8473607069272262,0.44107471050014313,0.24417896186127164
2024-04-21 10:02:02,230.75,249.27,228.98756864010358,250.42567408815955,-0.15,1.87,239.70662136413156,479.4132427282631,21.43810544805598,0.08943476503327454,1.7200000000000002,2.02,0.5874771199654845,-0.3852246960532,0.10112621195614224,0.9727018160186844,9.618596193876426,-0.19582570665514254,-0.7549251013155924,-0.4753754039853675,0.0,0.0,0.0,139.36423372087083,0.667863808205879,0.5233460497900667,0.2801487309877265
2024-04-21 10:02:03,229.43,254.56,229.0981764800777,251.45925556611968,-0.15,1.93,240.2787160230987,480.5574320461974,22.36107908604197,0.09306308674809652,1.78,2.08,0.11060783997413637,1.0335814779601264,0.5720946589671314,0.9229736379859901,1.6133204710071356,-0.4768692799913481,1.4188061740133264,0.47096844701098917,0.0,0.05999999999999983,0.05999999999999983,134.98796687366956,0.6867858160247016,0.5150212533752958,0.2138330093327928
2024-04-21 10:02:04,229.43,251.92,229.1811323600583,251.57444167458974,-0.15,1.93,240.377787017324,480.755574034648,22.39330931453142,0.09315881263088059,1.78,2.08,0.08295587998060228,0.11518610847005561,0.09907099422531473,0.03223022848945334,0.32532128520753967,-0.027651959993534092,-0.9183953694900708,-0.4730236647418167,0.0,0.0,0.0,135.04362470432545,0.5486365831154718,0.5102788756668184,0.2549956486472903
2024-04-21 10:02:05,230.75,253.24,229.57334927004374,251.9908312559423,-0.15,1.93,240.78209026299302,481.56418052598605,22.417481985898576,0.09310277964739992,1.78,2.08,0.3922169099854216,0.41638958135257553,0.40430324566901277,0.024172671367153953,0.05978831938100181,0.3092610300048193,0.3012034728825199,0.30523225144369803,0.0,0.0,0.0,135.2707612315909,0.4901690738198639,0.42879190776710935,0.23899763201079927
2024-04-21 10:02:06,228.1,250.59,229.2050119525328,251.64062344195673,-0.15,1.93,240.42281769724477,480.84563539448953,22.435611489423934,0.09331731326915453,1.78,2.08,-0.36833731751093524,-0.3502078139855769,-0.35927256574825606,0.01812950352535836,0.05046155702438111,-0.7605542274963568,-0.7665973953381524,-0.7635758114172688,0.0,0.0,0.0,135.06892282489997,0.388963867583684,0.4319125544148478,0.35576274885175097
2024-04-21 10:02:07,233.4,251.92,230.2537589643996,251.71046758146755,-0.15,1.93,240.9821132729336,481.9642265458672,21.45670861706796,0.08903859392969861,1.78,2.08,1.0487470118667943,0.06984413951082047,0.5592955756888216,0.9789028723559738,1.7502393451101879,1.4170843293777295,0.42005195349639735,0.9185681414370777,0.0,0.0,0.0,135.38313364595504,0.29927665233626827,0.42361071375949355,0.3927724757332634
2024-04-21 10:02:08,229.43,249.27,230.0478192232997,251.10035068610065,-0.15,1.93,240.5740849547002,481.1481699094004,21.052531462800943,0.08750955606567329,1.78,2.08,-0.20593974109988267,-0.6101168953669003,-0.4080283182333915,0.4041771542670176,0.9905591000591522,-1.254686752966677,-0.6799610348777207,-0.9673238939222131,0.0,0.0,0.0,135.15390438246956,0.2533539620741944,0.6518552119704194,0.4370935372345956
2024-04-21 10:02:09,234.72,250.59,231.2158644174748,250.9727630145755,-0.15,1.93,241.09431371602514,482.1886274320503,19.7568985971007,0.08194676270310032,1.78,2.08,1.168045194175079,-0.1275876715251627,0.5202287613249439,1.2956328657002416,2.4905012400683635,1.3739849352749616,0.4825292238417376,0.9282570795583354,0.0,0.0,0.0,135.44616756733572,0.27804225518302095,1.1100281482049879,0.48471445267875773
2024-04-21 10:02:10,233.4,254.56,231.7618983131061,251.8695722609316,-0.15,1.98,241.81573528701884,483.6314705740377,20.107673947825504,0.08315287605583725,1.83,2.13,0.5460338956312967,0.8968092463560993,0.721421570993698,0.3507753507248026,0.4862273025941502,-0.6220112985437822,1.024396917881262,0.20119280966875408,0.0,0.050000000000000044,0.050000000000000044,132.13967385100818,0.5446835753238345,1.0731502354849276,0.5444671858869986
2024-04-21 10:02:11,233.4,253.24,232.17142373482957,252.2121791956987,-0.15,1.98,242.19180146526412,484.38360293052824,20.04075546086912,0.0827474557638813,1.83,2.13,0.4095254217234867,0.3426069347671046,0.37606617824528144,0.06691848695638214,0.1779429070854358,-0.13650847390780996,-0.5542023115889947,-0.34535539274841653,0.0,0.0,0.0,132.3451743825627,0.6570023465184037,0.7307782915985663,0.44326931790588187
2024-04-21 10:02:12,232.07,254.56,232.14606780112217,252.79913439677404,-0.15,1.98,242.4726010989481,484.9452021978962,20.653066595651865,0.08517690830580427,1.83,2.13,-0.0253559337074023,0.5869552010753409,0.28079963368398353,0.6123111347827432,2.1805902883817767,-0.434881355430889,0.24434826630823636,-0.0952665445612979,0.0,0.0,0.0,132.49861672149257,0.7845398403754276,0.5214534687702227,0.4282340389561083
2024-04-21 10:02:13,232.07,254.56,232.1270508508416,253.23935079758053,-0.15,1.98,242.68320082421107,485.36640164842214,21.112299946738915,0.08699530823741038,1.83,2.13,-0.01901695028055883,0.4402164008064915,0.21059972526296633,0.4592333510870503,2.1805876998459013,0.00633898342684347,-0.14673880026884945,-0.0701999084210172,0.0,0.0,0.0,132.61369847568994,0.626068515714518,0.5426361750580518,0.2037397518760684
2024-04-21 10:02:14,234.72,253.24,232.7752881381312,253.2395130981854,-0.15,1.98,243.0074006181583,486.0148012363166,20.464224960054196,0.08421235247891742,1.83,2.13,0.6482372872895894,0.0001623006048703246,0.32419979394722986,0.6480749866847191,1.9989925958978565,0.6672542375701482,-0.44005410020162117,0.11360006868426353,0.0,0.0,0.0,132.79085673623035,0.4564237725982571,0.436311230452688,0.1988722827882636
2024-04-21 10:02:15,234.72,250.59,233.26146610359842,252.57713482363906,-0.15,1.98,242.91930046361875,485.8386009272375,19.315668720040634,0.07951475491515639,1.83,2.13,0.4861779654672205,-0.6623782745463416,-0.08810015453954634,1.148556240013562,13.036789881090659,-0.16205932182236893,-0.6625405751512119,-0.4122999484867762,0.0,0.0,0.0,132.74271460158698,0.3326628782162343,0.679355047482732,0.18297702916105782
2024-04-21 10:02:16,233.4,251.92,233.2960995776988,252.41285111772928,-0.15,1.98,242.85447534771404,485.7089506954281,19.116751540030464,0.07871690004453322,1.83,2.13,0.03463347410038864,-0.16428370590978147,-0.06482511590471063,0.1989171800101701,3.068472902226056,-0.45154449136683183,0.4980945686365601,0.02327503863483571,0.0,0.0,0.0,132.70729106034042,0.21228101823615483,0.8717793860026268,0.19521960899140178
2024-04-21 10:02:17,233.4,253.24,233.3220746832741,252.61963833829697,-0.15,1.98,242.97085651078555,485.9417130215711,19.297563655022856,0.07942336728249902,1.83,2.13,0.025975105575298585,0.2067872205676906,0.11638116307150881,0.18081211499239203,1.55360675743151,-0.008658368525090054,0.3710709264774721,0.18120627897621944,0.0,0.0,0.0,132.7708872895619,0.12763570164562846,0.8801113486006805,0.1769989884088542
2024-04-21 10:02:18,234.72,253.24,233.6715560124556,252.77472875372274,-0.15,1.98,243.22314238308917,486.44628476617834,19.103172741267144,0.07854175583603346,1.83,2.13,0.34948132918148644,0.15509041542577506,0.25228587230361654,0.19439091375571138,0.7705153739500571,0.32350622360618786,-0.05169680514191555,0.13590470923210773,0.0,0.0,0.0,132.90874834663433,0.13987782341158253,0.5702693840633171,0.18436024405936158
2024-04-21 10:02:19,233.4,249.27,233.6036670093417,251.89854656529207,-0.15,1.98,242.75110678731687,485.50221357463374,18.29487955595036,0.07536476238031907,1.83,2.13,-0.06788900311389057,-0.8761821884306755,-0.47203559577229726,0.808293185316785,1.71235279755024,-0.417370332295377,-1.0312726038564506,-0.7243214680759138,0.0,0.0,0.0,132.65080553907723,0.17640437492091718,0.420232849895998,0.27332991397506146
2024-04-21 10:02:20,233.4,249.27,233.55275025700627,251.24140992396906,-0.15,1.98,242.39708009048766,484.7941601809753,17.688659666962792,0.07297389715827293,1.83,2.13,-0.05091675233543924,-0.6571366413230066,-0.35402669682920873,0.6062198889875674,1.7123515883561566,0.016972250778451325,0.21904554710766888,0.11800889894308852,0.0,0.0,0.0,132.4573484334094,0.3034010826073634,0.6856099582901448,0.3061881424284774
2024-04-21 10:02:21,230.75,251.92,232.8520626927547,251.41105744297678,-0.15,1.98,242.13156006786573,484.26312013573147,18.55899475022207,0.07664839176013188,1.83,2.13,-0.7006875642515524,0.16964751900772512,-0.26552002262192786,0.8703350832592776,3.2778386986650663,-0.6497708119161132,0.8267841603307318,0.08850667420728087,0.0,0.0,0.0,132.31225560415854,0.4371497678053943,0.6450688584703307,0.3127798044436772
2024-04-21 10:02:22,237.37,251.92,233.98154701956602,251.53829308223257,-0.15,1.98,242.7599200508993,485.5198401017986,17.556746062666548,0.0723214358723796,1.83,2.13,1.1294843268113084,0.12723563925578674,0.6283599830335618,1.0022486875555217,1.5950205608198782,1.8301718910628608,-0.042411879751938386,0.8938800056554896,0.0,0.0,0.0,132.65562152747418,0.41337417043966435,0.6365232713910279,0.46589671059611576
2024-04-21 10:02:23,236.04,249.27,234.4961602646745,250.97121981167442,-0.15,1.98,242.73369003817447,485.46738007634895,16.475059546999915,0.06787298242998703,1.83,2.13,0.5146132451084782,-0.5670732705581543,-0.026230012724823837,1.0816865156666324,41.236933053788405,-0.6148710817028302,-0.694308909813941,-0.6545899957583856,0.0,0.0,0.0,132.64128819501983,0.2813448787160552,0.8080497817884605,0.43768280478391003
2024-04-21 10:02:24,233.4,250.59,234.22212019850588,250.8759148587558,-0.15,1.98,242.54901752863083,485.09803505726165,16.65379466024993,0.0686615627689464,1.83,2.13,-0.27404006616862375,-0.0953049529186103,-0.18467250954364545,0.17873511325001346,0.9678438109054914,-0.7886533112771019,0.47176831763954397,-0.1584424968188216,0.0,0.0,0.0,132.54037431052268,0.25975799174587894,0.845962296122523,0.39284093104344575
2024-04-21 10:02:25,233.4,249.27,234.0165901488794,250.47443614406686,-0.15,1.98,242.24551314647312,484.49102629294623,16.457845995187455,0.0679387028204628,1.83,2.13,-0.20553004962647492,-0.4014787146889489,-0.3035043821577119,0.195948665062474,0.6456184192498184,0.06851001654214883,-0.3061737617703386,-0.11883187261406647,0.0,0.0,0.0,132.3745250119935,0.2845145584382802,0.91256475317014,0.38329150209896784
2024-04-21 10:02:26,233.4,254.56,233.86244261165953,251.49582710805015,-0.15,2.04,242.67913485985486,485.3582697197097,17.63338449639062,0.07266131236998367,1.8900000000000001,2.19,-0.1541475372198704,1.0213909639832934,0.43362171338173994,1.1755385012031638,2.7109707700396175,0.05138251240660452,1.4228696786722423,0.7371260955394519,0.0,0.06000000000000005,0.06000000000000005,128.40159071865827,0.21080544335323376,0.5896042694386908,0.4030518848012298
2024-04-21 10:02:27,233.4,254.56,233.74683195874465,252.26187033103758,-0.15,2.04,243.00435114489113,486.00870228978226,18.515038372292935,0.07619220894139937,1.8900000000000001,2.19,-0.11561065291488148,0.7660432229874345,0.32521628503627653,0.881653875902316,2.7109686860708266,0.038536884304988916,-0.2553477409958589,-0.1084054283454634,0.0,0.0,0.0,128.57366273609966,0.2770069473631226,0.9052330618756207,0.3196681755213249
