time,3051（500kN）力值曲线,3051（500kN）位移曲线
2023-12-29 14:59:53,750.84,-0.72
2023-12-29 14:59:54,754.11,-0.28
2023-12-29 14:59:55,757.39,0.18
2023-12-29 14:59:56,767.24,0.63
2023-12-29 14:59:57,773.80,1.09
2023-12-29 14:59:58,780.36,1.54
2023-12-29 14:59:59,773.80,1.99
2023-12-29 15:00:00,790.21,2.44
2023-12-29 15:00:01,786.93,2.90
2023-12-29 15:00:02,803.34,3.35
2023-12-29 15:00:03,803.34,3.80
2023-12-29 15:00:04,816.48,4.25
2023-12-29 15:00:05,823.05,4.71
2023-12-29 15:00:06,826.33,5.16
2023-12-29 15:00:07,826.33,5.62
2023-12-29 15:00:08,829.62,6.06
2023-12-29 15:00:09,839.47,6.52
2023-12-29 15:00:10,846.05,6.97
2023-12-29 15:00:11,846.05,7.42
2023-12-29 15:00:12,852.62,7.88
2023-12-29 15:00:13,855.91,8.32
2023-12-29 15:00:14,855.91,8.78
2023-12-29 15:00:15,852.62,9.23
2023-12-29 15:00:16,859.20,9.69
2023-12-29 15:00:17,869.06,10.13
2023-12-29 15:00:18,869.06,10.58
2023-12-29 15:00:19,875.64,11.04
2023-12-29 15:00:20,875.64,11.49
2023-12-29 15:00:21,888.80,11.94
2023-12-29 15:00:22,895.38,12.39
2023-12-29 15:00:23,895.38,12.84
2023-12-29 15:00:24,901.96,13.30
2023-12-29 15:00:25,905.25,13.75
2023-12-29 15:00:26,915.13,14.20
2023-12-29 15:00:27,901.96,14.65
2023-12-29 15:00:28,925.00,15.10
2023-12-29 15:00:29,918.42,15.55
2023-12-29 15:00:30,925.00,16.01
2023-12-29 15:00:31,934.88,16.45
2023-12-29 15:00:32,941.47,16.90
2023-12-29 15:00:33,948.06,17.35
2023-12-29 15:00:34,944.77,17.81
2023-12-29 15:00:35,954.65,18.26
2023-12-29 15:00:36,964.54,18.70
2023-12-29 15:00:37,971.13,19.15
2023-12-29 15:00:38,971.13,19.61
2023-12-29 15:00:39,984.32,20.06
2023-12-29 15:00:40,987.62,20.50
2023-12-29 15:00:41,994.21,20.95
2023-12-29 15:00:42,981.02,21.40
2023-12-29 15:00:43,1007.41,21.86
2023-12-29 15:00:44,1007.41,22.31
2023-12-29 15:00:45,1007.41,22.75
2023-12-29 15:00:46,1014.01,23.20
2023-12-29 15:00:47,1017.31,23.65
2023-12-29 15:00:48,1033.81,24.10
2023-12-29 15:00:49,1037.11,24.55
2023-12-29 15:00:50,1030.51,25.00
2023-12-29 15:00:51,1043.72,25.45
2023-12-29 15:00:52,1050.32,25.90
2023-12-29 15:00:53,1053.62,26.34
2023-12-29 15:00:54,1043.72,26.79
2023-12-29 15:00:55,1056.93,27.24
2023-12-29 15:00:56,1060.23,27.69
2023-12-29 15:00:57,1073.44,28.14
2023-12-29 15:00:58,1076.75,28.59
2023-12-29 15:00:59,1076.75,29.04
2023-12-29 15:01:00,1080.05,29.49
2023-12-29 15:01:01,1089.97,29.94
2023-12-29 15:01:02,1089.97,30.38
2023-12-29 15:01:03,1093.27,30.83
2023-12-29 15:01:04,1089.97,31.28
2023-12-29 15:01:05,921.71,31.66
2023-12-29 15:01:06,888.80,31.66
2023-12-29 15:01:07,1073.44,31.72
2023-12-29 15:01:08,1093.27,32.16
2023-12-29 15:01:09,1099.89,32.61
2023-12-29 15:01:10,898.67,32.82
2023-12-29 15:01:11,895.38,32.82
2023-12-29 15:01:12,1083.36,33.05
2023-12-29 15:01:13,1093.27,33.50
2023-12-29 15:01:14,901.96,33.66
2023-12-29 15:01:15,898.67,33.66
2023-12-29 15:01:16,1089.97,33.93
2023-12-29 15:01:17,921.71,34.33
2023-12-29 15:01:18,905.25,34.33
2023-12-29 15:01:19,1073.44,34.37
2023-12-29 15:01:20,1109.81,34.82
