time,3053（500kN）力值曲线,3053（500kN）位移曲线
2023-12-29 11:34:56,1152.82,-0.80
2023-12-29 11:34:57,1305.37,-0.41
2023-12-29 11:34:58,1262.21,-0.03
2023-12-29 11:34:59,1288.76,0.36
2023-12-29 11:35:00,1411.81,0.73
2023-12-29 11:35:01,1411.81,1.12
2023-12-29 11:35:02,1458.46,1.50
2023-12-29 11:35:03,1501.82,1.88
2023-12-29 11:35:04,1531.87,2.26
2023-12-29 11:35:05,1545.23,2.64
2023-12-29 11:35:06,1458.46,3.02
2023-12-29 11:35:07,1508.50,3.40
2023-12-29 11:35:08,1328.63,3.51
2023-12-29 11:35:09,1318.66,3.51
2023-12-29 11:35:10,1571.96,3.77
2023-12-29 11:35:11,1331.96,3.92
2023-12-29 11:35:12,1321.99,3.92
2023-12-29 11:35:13,1571.96,4.15
2023-12-29 11:35:14,1345.26,4.22
2023-12-29 11:35:15,1321.99,4.22
2023-12-29 11:35:16,1365.21,4.48
2023-12-29 11:35:17,1351.91,4.48
2023-12-29 11:35:18,1558.59,4.51
2023-12-29 11:35:19,1361.89,4.70
2023-12-29 11:35:20,1341.93,4.70
2023-12-29 11:35:21,1585.33,4.89
2023-12-29 11:35:22,1351.91,4.93
2023-12-29 11:35:23,1345.26,4.93
2023-12-29 11:35:24,1371.87,5.12
2023-12-29 11:35:25,1351.91,5.12
2023-12-29 11:35:26,1602.05,5.25
2023-12-29 11:35:27,1355.23,5.29
2023-12-29 11:35:28,1348.58,5.29
2023-12-29 11:35:29,1361.89,5.48
2023-12-29 11:35:30,1361.89,5.48
2023-12-29 11:35:31,1585.33,5.62
2023-12-29 11:35:32,1361.89,5.67
2023-12-29 11:35:33,1351.91,5.67
2023-12-29 11:35:34,1371.87,5.85
2023-12-29 11:35:35,1355.23,5.85
2023-12-29 11:35:36,1568.62,5.99
2023-12-29 11:35:37,1361.89,6.00
2023-12-29 11:35:38,1361.89,6.00
2023-12-29 11:35:39,1361.89,6.00
2023-12-29 11:35:40,1355.23,6.00
2023-12-29 11:35:41,1348.58,6.00
2023-12-29 11:35:42,1351.91,6.00
2023-12-29 11:35:43,1351.91,6.00
2023-12-29 11:35:44,1338.61,6.00
2023-12-29 11:35:45,1348.58,6.00
2023-12-29 11:35:46,1348.58,6.00
2023-12-29 11:35:47,1345.26,6.00
2023-12-29 11:35:48,1345.26,6.00
2023-12-29 11:35:49,1351.91,6.05
2023-12-29 11:35:50,1351.91,6.05
2023-12-29 11:35:51,1548.57,6.22
2023-12-29 11:35:52,1615.43,6.60
2023-12-29 11:35:53,1602.05,6.98
2023-12-29 11:35:54,1669.00,7.36
2023-12-29 11:35:55,1618.78,7.73
2023-12-29 11:35:56,1672.35,8.10
2023-12-29 11:35:57,1615.43,8.48
2023-12-29 11:35:58,1598.71,8.85
2023-12-29 11:35:59,1632.16,9.23
2023-12-29 11:36:00,1615.43,9.60
2023-12-29 11:36:01,1669.00,9.98
2023-12-29 11:36:02,1628.82,10.35
2023-12-29 11:36:03,1702.51,10.73
2023-12-29 11:36:04,1655.60,11.10
2023-12-29 11:36:05,1712.57,11.48
2023-12-29 11:36:06,1662.30,11.85
2023-12-29 11:36:07,1642.21,12.23
2023-12-29 11:36:08,1665.65,12.60
2023-12-29 11:36:09,1736.04,12.98
2023-12-29 11:36:10,1675.70,13.35
2023-12-29 11:36:11,1632.16,13.73
2023-12-29 11:36:12,1692.45,14.10
2023-12-29 11:36:13,1665.65,14.48
2023-12-29 11:36:14,1725.98,14.85
2023-12-29 11:36:15,1695.80,15.23
2023-12-29 11:36:16,1752.82,15.60
2023-12-29 11:36:17,1725.98,15.98
2023-12-29 11:36:18,1786.40,16.35
2023-12-29 11:36:19,1736.04,16.72
2023-12-29 11:36:20,1695.80,17.10
2023-12-29 11:36:21,1772.96,17.47
2023-12-29 11:36:22,1749.47,17.85
2023-12-29 11:36:23,1806.55,18.22
2023-12-29 11:36:24,1742.75,18.60
2023-12-29 11:36:25,1739.40,18.97
2023-12-29 11:36:26,1776.32,19.35
2023-12-29 11:36:27,1776.32,19.72
2023-12-29 11:36:28,1823.36,20.10
2023-12-29 11:36:29,1779.68,20.47
2023-12-29 11:36:30,1752.82,20.85
2023-12-29 11:36:31,1820.00,21.22
2023-12-29 11:36:32,1806.55,21.60
2023-12-29 11:36:33,1769.61,21.97
2023-12-29 11:36:34,1846.89,22.35
2023-12-29 11:36:35,1799.83,22.72
2023-12-29 11:36:36,1779.68,23.10
2023-12-29 11:36:37,1809.91,23.47
2023-12-29 11:36:38,1806.55,23.85
2023-12-29 11:36:39,1877.17,24.22
2023-12-29 11:36:40,1833.44,24.60
2023-12-29 11:36:41,1803.19,24.97
2023-12-29 11:36:42,1873.81,25.35
2023-12-29 11:36:43,1846.89,25.73
2023-12-29 11:36:44,1877.17,26.11
2023-12-29 11:36:45,1850.26,26.48
2023-12-29 11:36:46,1850.26,26.85
2023-12-29 11:36:47,1934.43,27.23
2023-12-29 11:36:48,1856.99,27.60
2023-12-29 11:36:49,1877.17,27.98
2023-12-29 11:36:50,1887.27,28.35
2023-12-29 11:36:51,1853.62,28.73
2023-12-29 11:36:52,1944.54,29.10
2023-12-29 11:36:53,1890.64,29.48
2023-12-29 11:36:54,1863.71,29.85
