time,force_left_raw,force_right_raw,force_left,force_right,dis_left,dis_right,force_avg,force_sum,force_diff,force_diff_ratio,total_delta_dis,dis_diff,left_force_rate,right_force_rate,force_rate,force_rate_diff,force_rate_ratio,left_force_acc,right_force_acc,force_acc,left_dis_rate,right_dis_rate,dis_rate_diff,stiffness_ratio,force_std_5s,force_diff_std_5s,force_rate_std_5s
2025-10-11 07:37:42,685.99,418.77,685.99,418.77,13.1,0.37,552.38,1104.76,267.22,0.4837611780228083,13.47,12.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00816325106435,0.0,0.0,0.0
2025-10-11 07:37:43,672.87,425.24,682.71,420.3875,13.66,0.84,551.54875,1103.0975,262.32250000000005,0.4756107225778125,14.5,12.82,-3.2799999999999727,1.6175000000000068,-0.8312499999999545,4.89749999999998,5.89172223552242,-3.2799999999999727,1.6175000000000068,-0.8312499999999545,0.5600000000000005,0.47,0.0900000000000005,38.03784220428675,0.0,0.0,0.0
2025-10-11 07:37:44,664.68,376.73,678.2025,409.473125,14.22,1.19,543.8378124999999,1087.675625,268.729375,0.4941351416344646,15.41,13.03,-4.50750000000005,-10.914375000000009,-7.710937500000114,6.406874999999957,0.8308813512129376,-1.2275000000000773,-12.531875000000014,-6.879687500000159,0.5600000000000005,0.35,0.2100000000000005,35.29122499732478,0.0,0.0,0.0
2025-10-11 07:37:45,694.19,443.06,682.199375,417.86984375,14.81,1.64,550.034609375,1100.06921875,264.32953125000006,0.4805689065089681,16.45,13.17,3.9968750000000455,8.396718749999991,6.196796875000018,4.399843749999945,0.710018922474526,8.504375000000095,19.31109375,13.907734375000132,0.5899999999999999,0.4499999999999999,0.1399999999999999,33.43675233667159,0.0,0.0,0.0
2025-10-11 07:37:46,748.42,443.06,698.75453125,424.1673828125,15.37,1.97,561.46095703125,1122.9219140625,274.58714843750005,0.4890583120869768,17.34,13.4,16.555156249999982,6.297539062499993,11.426347656250073,10.257617187499989,0.8977161030255452,12.558281249999936,-2.0991796874999977,5.229550781250055,0.5599999999999987,0.33,0.2299999999999986,32.37952275961518,6.329156911735096,4.707876765962942,7.290721669393018
2025-10-11 07:37:47,759.94,446.3,714.0508984375,429.700537109375,15.93,2.27,571.8757177734375,1143.751435546875,284.350361328125,0.4972240505996677,18.2,13.66,15.296367187499982,5.533154296875011,10.414760742187468,9.76321289062497,0.937439869706933,-1.2587890625,-0.7643847656249818,-1.0115869140626046,0.5600000000000005,0.3,0.2600000000000004,31.42174100833497,11.009884129740678,8.887588310542286,8.086437487849848
2025-10-11 07:37:48,756.64,454.41,724.6981738281249,435.8779028320312,16.5,2.6,580.288038330078,1160.576076660156,288.8202709960937,0.4977188075934263,19.1,13.9,10.64727539062494,6.177365722656248,8.412320556640566,4.469909667968693,0.5313526875871989,-4.649091796875041,0.6442114257812364,-2.0024401855469023,0.5700000000000003,0.33,0.2400000000000002,30.381571096780466,15.03375764560613,10.307915228860727,7.785648802784912
2025-10-11 07:37:49,743.48,433.34,729.3936303710938,435.2434271240234,17.06,2.79,582.3185287475586,1164.6370574951172,294.15020324707035,0.5051362582856287,19.85,14.27,4.695456542968827,-0.6344757080078125,2.030490417480564,5.32993225097664,2.6249469488474984,-5.951818847656114,-6.81184143066406,-6.381830139160002,0.5599999999999987,0.1899999999999999,0.3699999999999988,29.335944554741264,13.503747089979564,11.874682202324806,3.747194867051991
2025-10-11 07:37:50,736.9,402.59,731.2702227783203,427.0800703430176,17.62,3.04,579.175146560669,1158.350293121338,304.1901524353028,0.5252127162508102,20.66,14.580000000000002,1.8765924072265532,-8.16335678100586,-3.143382186889653,10.039949188232413,3.1939946838510784,-2.818864135742274,-7.528881072998047,-5.173872604370217,0.5600000000000023,0.25,0.3100000000000023,28.033645620862696,8.544297542637155,11.027305611757615,6.204138953969399
2025-10-11 07:37:51,771.46,412.29,741.3176670837403,423.3825527572632,18.18,3.32,582.3501099205017,1164.7002198410034,317.9351143264771,0.5459518395625056,21.5,14.86,10.047444305419958,-3.697517585754383,3.174963359832759,13.74496189117434,4.329170451506535,8.170851898193405,4.465839195251476,6.318345546722412,0.5599999999999987,0.2799999999999998,0.2799999999999989,27.086050364393085,4.315030646523569,13.426339834013712,5.386259648939982
