time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-09-08 18:10:31,128.45,1.04
2024-09-08 18:10:32,153.17,2.22
2024-09-08 18:10:33,167.47,3.38
2024-09-08 18:10:34,187.71,4.48
2024-09-08 18:10:35,205.26,5.57
2024-09-08 18:10:36,236.42,6.70
2024-09-08 18:10:37,250.70,7.78
2024-09-08 18:10:38,265.86,8.84
2024-09-08 18:10:39,300.44,9.90
2024-09-08 18:10:40,320.72,10.95
2024-09-08 18:10:41,341.22,11.99
2024-09-08 18:10:42,362.73,12.98
2024-09-08 18:10:43,392.59,14.00
2024-09-08 18:10:44,405.64,14.97
2024-09-08 18:10:45,432.82,15.93
2024-09-08 18:10:46,451.96,16.94
2024-09-08 18:10:47,471.28,17.88
2024-09-08 18:10:48,504.43,18.82
2024-09-08 18:10:49,522.48,19.75
2024-09-08 18:10:50,542.41,20.63
2024-09-08 18:10:51,569.55,21.54
2024-09-08 18:10:52,584.56,22.45
2024-09-08 18:10:53,615.76,23.31
2024-09-08 18:10:54,629.25,24.21
2024-09-08 18:10:55,631.06,24.86
2024-09-08 18:10:56,627.45,24.86
2024-09-08 18:10:57,624.75,24.86
2024-09-08 18:10:58,621.15,24.86
2024-09-08 18:10:59,623.85,24.86
2024-09-08 18:11:00,621.15,24.86
2024-09-08 18:11:01,622.05,24.86
2024-09-08 18:11:02,621.15,24.86
2024-09-08 18:11:03,619.35,24.86
2024-09-08 18:11:04,621.15,24.86
2024-09-08 18:11:05,618.45,24.86
2024-09-08 18:11:06,617.56,24.86
2024-09-08 18:11:07,614.86,24.86
2024-09-08 18:11:08,617.56,24.86
2024-09-08 18:11:09,612.18,24.86
2024-09-08 18:11:10,614.86,24.86
2024-09-08 18:11:11,610.38,24.86
2024-09-08 18:11:12,615.76,24.86
2024-09-08 18:11:13,613.97,24.86
2024-09-08 18:11:14,611.28,24.86
2024-09-08 18:11:15,615.76,24.86
2024-09-08 18:11:16,612.18,24.86
2024-09-08 18:11:17,613.97,24.86
2024-09-08 18:11:18,613.97,24.86
2024-09-08 18:11:19,613.97,24.86
2024-09-08 18:11:20,612.18,24.86
2024-09-08 18:11:21,609.49,24.86
2024-09-08 18:11:22,611.28,24.86
2024-09-08 18:11:23,612.18,24.86
2024-09-08 18:11:24,611.28,24.86
2024-09-08 18:11:25,610.38,24.86
2024-09-08 18:11:26,610.38,24.86
2024-09-08 18:11:27,611.28,24.86
2024-09-08 18:11:28,612.18,24.86
2024-09-08 18:11:29,608.60,24.86
2024-09-08 18:11:30,602.34,24.86
2024-09-08 18:11:31,610.38,24.86
2024-09-08 18:11:32,605.02,24.86
2024-09-08 18:11:33,610.38,24.86
2024-09-08 18:11:34,610.38,24.86
2024-09-08 18:11:35,610.38,24.86
2024-09-08 18:11:36,610.38,24.86
2024-09-08 18:11:37,609.49,24.86
2024-09-08 18:11:38,602.34,24.86
2024-09-08 18:11:39,604.13,24.86
2024-09-08 18:11:40,606.81,24.86
2024-09-08 18:11:41,606.81,24.86
2024-09-08 18:11:42,604.13,24.86
2024-09-08 18:11:43,606.81,24.86
2024-09-08 18:11:44,604.13,24.86
2024-09-08 18:11:45,605.91,24.86
2024-09-08 18:11:46,605.91,24.86
2024-09-08 18:11:47,605.02,24.86
2024-09-08 18:11:48,600.56,24.86
2024-09-08 18:11:49,605.02,24.86
2024-09-08 18:11:50,605.02,24.86
2024-09-08 18:11:51,603.23,24.86
2024-09-08 18:11:52,604.13,24.86
2024-09-08 18:11:53,602.34,24.86
2024-09-08 18:11:54,605.02,24.86
2024-09-08 18:11:55,605.02,24.86
2024-09-08 18:11:56,604.13,24.86
