time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 12:16:37,216.88,1.66
2024-08-30 12:16:38,246.18,3.38
2024-08-30 12:16:39,278.91,5.02
2024-08-30 12:16:40,310.13,6.65
2024-08-30 12:16:41,337.46,8.26
2024-08-30 12:16:42,371.30,9.74
2024-08-30 12:16:43,405.80,11.27
2024-08-30 12:16:44,433.86,12.67
2024-08-30 12:16:45,463.94,14.11
2024-08-30 12:16:46,499.34,15.43
2024-08-30 12:16:47,526.30,16.74
2024-08-30 12:16:48,561.13,18.03
2024-08-30 12:16:49,582.97,19.21
2024-08-30 12:16:50,607.59,20.24
2024-08-30 12:16:51,624.73,21.11
2024-08-30 12:16:52,623.01,21.11
2024-08-30 12:16:53,615.29,21.11
2024-08-30 12:16:54,617.00,21.11
2024-08-30 12:16:55,617.86,21.11
2024-08-30 12:16:56,618.71,21.11
2024-08-30 12:16:57,617.86,21.11
2024-08-30 12:16:58,617.86,21.11
2024-08-30 12:16:59,615.29,21.11
2024-08-30 12:17:00,616.14,21.11
2024-08-30 12:17:01,615.29,21.11
2024-08-30 12:17:02,614.43,21.11
2024-08-30 12:17:03,611.01,21.11
2024-08-30 12:17:04,614.43,21.11
2024-08-30 12:17:05,614.43,21.11
2024-08-30 12:17:06,612.72,21.11
2024-08-30 12:17:07,612.72,21.11
2024-08-30 12:17:08,436.22,18.13
2024-08-30 12:17:09,26.55,7.62
2024-08-30 12:17:10,23.58,7.62
2024-08-30 12:17:11,22.98,7.62
2024-08-30 12:17:12,22.39,7.62
2024-08-30 12:17:13,21.80,7.62
2024-08-30 12:17:14,21.80,7.62
2024-08-30 12:17:15,21.20,7.62
2024-08-30 12:17:16,21.20,7.62
2024-08-30 12:17:17,21.20,7.62
2024-08-30 12:17:18,21.20,7.62
