time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 20:58:21,230.76,1.55
2024-08-30 20:58:22,257.48,3.27
2024-08-30 20:58:23,288.28,4.86
2024-08-30 20:58:24,321.89,6.49
2024-08-30 20:58:25,350.17,7.99
2024-08-30 20:58:26,376.63,9.53
2024-08-30 20:58:27,412.77,11.00
2024-08-30 20:58:28,446.47,12.41
2024-08-30 20:58:29,473.53,13.80
2024-08-30 20:58:30,508.29,15.12
2024-08-30 20:58:31,540.33,16.43
2024-08-30 20:58:32,571.18,17.73
2024-08-30 20:58:33,586.35,18.82
2024-08-30 20:58:34,575.38,18.82
2024-08-30 20:58:35,599.07,19.46
2024-08-30 20:58:36,594.82,19.46
2024-08-30 20:58:37,595.67,19.46
2024-08-30 20:58:38,593.12,19.46
2024-08-30 20:58:39,587.20,19.46
2024-08-30 20:58:40,591.43,19.46
2024-08-30 20:58:41,589.73,19.46
2024-08-30 20:58:42,589.73,19.46
2024-08-30 20:58:43,588.04,19.46
2024-08-30 20:58:44,588.89,19.46
2024-08-30 20:58:45,584.66,19.46
2024-08-30 20:58:46,583.81,19.46
2024-08-30 20:58:47,579.60,19.46
2024-08-30 20:58:48,582.97,19.46
2024-08-30 20:58:49,581.28,19.46
2024-08-30 20:58:50,582.97,19.46
2024-08-30 20:58:51,582.13,19.46
2024-08-30 20:58:52,582.13,19.46
2024-08-30 20:58:53,576.23,19.46
2024-08-30 20:58:54,576.23,19.46
2024-08-30 20:58:55,579.60,19.46
2024-08-30 20:58:56,579.60,19.46
2024-08-30 20:58:57,579.60,19.46
2024-08-30 20:58:58,576.23,19.46
2024-08-30 20:58:59,578.75,19.46
2024-08-30 20:59:00,577.07,19.46
2024-08-30 20:59:01,577.07,19.46
2024-08-30 20:59:02,577.07,19.46
2024-08-30 20:59:03,578.75,19.46
2024-08-30 20:59:04,576.23,19.46
2024-08-30 20:59:05,576.23,19.46
2024-08-30 20:59:06,577.07,19.46
2024-08-30 20:59:07,575.38,19.46
2024-08-30 20:59:08,576.23,19.46
2024-08-30 20:59:09,577.07,19.46
2024-08-30 20:59:10,577.07,19.46
2024-08-30 20:59:11,576.23,19.46
2024-08-30 20:59:12,572.86,19.46
2024-08-30 20:59:13,574.54,19.46
2024-08-30 20:59:14,575.38,19.46
2024-08-30 20:59:15,575.38,19.46
2024-08-30 20:59:16,576.23,19.46
2024-08-30 20:59:17,576.23,19.46
2024-08-30 20:59:18,576.23,19.46
2024-08-30 20:59:19,575.38,19.46
2024-08-30 20:59:20,576.23,19.46
2024-08-30 20:59:21,575.38,19.46
2024-08-30 20:59:22,575.38,19.46
2024-08-30 20:59:23,515.64,18.97
2024-08-30 20:59:24,257.48,11.06
2024-08-30 20:59:25,57.33,0.76
2024-08-30 20:59:26,49.41,0.76
2024-08-30 20:59:27,42.74,0.76
2024-08-30 20:59:28,37.32,0.76
2024-08-30 20:59:29,34.92,0.76
2024-08-30 20:59:30,31.32,0.76
2024-08-30 20:59:31,29.53,0.76
2024-08-30 20:59:32,27.74,0.76
2024-08-30 20:59:33,25.36,0.76
2024-08-30 20:59:34,23.58,0.76
