time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-09-08 16:03:26,234.77,1.55
2024-09-08 16:03:27,258.16,3.27
2024-09-08 16:03:28,289.90,4.91
2024-09-08 16:03:29,309.68,6.49
2024-09-08 16:03:30,327.46,8.10
2024-09-08 16:03:31,353.73,9.69
2024-09-08 16:03:32,369.67,11.21
2024-09-08 16:03:33,391.93,12.72
2024-09-08 16:03:34,404.33,14.05
2024-09-08 16:03:35,428.58,14.87
2024-09-08 16:03:36,456.33,16.33
2024-09-08 16:03:37,473.98,17.43
2024-09-08 16:03:38,504.82,18.57
2024-09-08 16:03:39,536.96,19.95
2024-09-08 16:03:40,570.44,21.35
2024-09-08 16:03:41,607.00,22.74
2024-09-08 16:03:42,637.20,24.07
2024-09-08 16:03:43,619.03,24.11
2024-09-08 16:03:44,621.62,24.11
2024-09-08 16:03:45,618.17,24.11
2024-09-08 16:03:46,615.59,24.11
2024-09-08 16:03:47,614.73,24.11
2024-09-08 16:03:48,614.73,24.11
2024-09-08 16:03:49,613.01,24.11
2024-09-08 16:03:50,610.43,24.11
2024-09-08 16:03:51,608.71,24.11
2024-09-08 16:03:52,609.57,24.11
2024-09-08 16:03:53,607.86,24.11
2024-09-08 16:03:54,607.86,24.11
2024-09-08 16:03:55,605.29,24.11
2024-09-08 16:03:56,605.29,24.11
2024-09-08 16:03:57,601.86,24.11
2024-09-08 16:03:58,604.43,24.11
2024-09-08 16:03:59,601.01,24.11
2024-09-08 16:04:00,604.43,24.11
2024-09-08 16:04:01,603.57,24.11
2024-09-08 16:04:02,601.01,24.11
2024-09-08 16:04:03,597.59,24.11
2024-09-08 16:04:04,601.01,24.11
2024-09-08 16:04:05,601.01,24.11
2024-09-08 16:04:06,597.59,24.11
2024-09-08 16:04:07,595.88,24.11
2024-09-08 16:04:08,595.88,24.11
2024-09-08 16:04:09,597.59,24.11
2024-09-08 16:04:10,599.30,24.11
2024-09-08 16:04:11,595.03,24.11
2024-09-08 16:04:12,599.30,24.11
2024-09-08 16:04:13,594.18,24.11
2024-09-08 16:04:14,598.44,24.11
2024-09-08 16:04:15,599.30,24.11
2024-09-08 16:04:16,598.44,24.11
2024-09-08 16:04:17,597.59,24.11
2024-09-08 16:04:18,595.03,24.11
2024-09-08 16:04:19,598.44,24.11
2024-09-08 16:04:20,596.74,24.11
2024-09-08 16:04:21,597.59,24.11
2024-09-08 16:04:22,596.74,24.11
2024-09-08 16:04:23,594.18,24.11
2024-09-08 16:04:24,597.59,24.11
2024-09-08 16:04:25,592.47,24.11
2024-09-08 16:04:26,593.33,24.11
2024-09-08 16:04:27,596.74,24.11
2024-09-08 16:04:28,593.33,24.11
2024-09-08 16:04:29,596.74,24.11
2024-09-08 16:04:30,595.88,24.11
2024-09-08 16:04:31,590.77,24.11
2024-09-08 16:04:32,594.18,24.11
2024-09-08 16:04:33,595.03,24.11
2024-09-08 16:04:34,594.18,24.11
2024-09-08 16:04:35,595.88,24.11
2024-09-08 16:04:36,590.77,24.11
2024-09-08 16:04:37,590.77,24.11
2024-09-08 16:04:38,594.18,24.11
2024-09-08 16:04:39,595.03,24.11
2024-09-08 16:04:40,594.18,24.11
2024-09-08 16:04:41,594.18,24.11
2024-09-08 16:04:42,591.62,24.11
2024-09-08 16:04:43,592.47,24.11
2024-09-08 16:04:44,593.33,24.11
2024-09-08 16:04:45,593.33,24.11
2024-09-08 16:04:46,594.18,24.11
2024-09-08 16:04:47,594.18,24.11
2024-09-08 16:04:48,595.03,24.11
2024-09-08 16:04:49,591.62,24.11
2024-09-08 16:04:50,589.92,24.11
2024-09-08 16:04:51,590.77,24.11
2024-09-08 16:04:52,594.18,24.11
2024-09-08 16:04:53,593.33,24.11
2024-09-08 16:04:54,590.77,24.11
2024-09-08 16:04:55,593.33,24.11
2024-09-08 16:04:56,591.62,24.11
2024-09-08 16:04:57,594.18,24.11
2024-09-08 16:04:58,589.92,24.11
2024-09-08 16:04:59,591.62,24.11
2024-09-08 16:05:00,593.33,24.11
2024-09-08 16:05:01,592.47,24.11
2024-09-08 16:05:02,590.77,24.11
2024-09-08 16:05:03,589.92,24.11
2024-09-08 16:05:04,587.37,24.11
2024-09-08 16:05:05,587.37,24.11
2024-09-08 16:05:06,591.62,24.11
2024-09-08 16:05:07,590.77,24.11
2024-09-08 16:05:08,587.37,24.11
2024-09-08 16:05:09,590.77,24.11
2024-09-08 16:05:10,586.52,24.11
2024-09-08 16:05:11,590.77,24.11
2024-09-08 16:05:12,590.77,24.11
2024-09-08 16:05:13,591.62,24.11
2024-09-08 16:05:14,588.22,24.11
2024-09-08 16:05:15,589.92,24.11
2024-09-08 16:05:16,590.77,24.11
2024-09-08 16:05:17,590.77,24.11
2024-09-08 16:05:18,590.77,24.11
2024-09-08 16:05:19,587.37,24.11
2024-09-08 16:05:20,589.92,24.11
2024-09-08 16:05:21,583.97,24.11
2024-09-08 16:05:22,587.37,24.11
2024-09-08 16:05:23,586.52,24.11
2024-09-08 16:05:24,584.82,24.11
2024-09-08 16:05:25,589.07,24.11
2024-09-08 16:05:26,583.12,24.11
2024-09-08 16:05:27,469.95,21.98
2024-09-08 16:05:28,350.70,18.77
2024-09-08 16:05:29,204.81,15.53
2024-09-08 16:05:30,37.58,11.58
2024-09-08 16:05:31,26.72,11.58
2024-09-08 16:05:32,21.32,11.58
