time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 01:10:11,254.65,1.55
2024-08-31 01:10:12,281.79,3.21
2024-08-31 01:10:13,312.33,4.80
2024-08-31 01:10:14,305.73,6.38
2024-08-31 01:10:15,350.92,7.94
2024-08-31 01:10:16,380.44,9.43
2024-08-31 01:10:17,414.33,10.90
2024-08-31 01:10:18,442.52,12.36
2024-08-31 01:10:19,467.13,13.75
2024-08-31 01:10:20,500.15,15.07
2024-08-31 01:10:21,537.02,16.38
2024-08-31 01:10:22,561.96,17.63
2024-08-31 01:10:23,571.18,18.62
2024-08-31 01:10:24,569.50,18.62
2024-08-31 01:10:25,565.31,18.62
2024-08-31 01:10:26,566.15,18.62
2024-08-31 01:10:27,563.64,18.62
2024-08-31 01:10:28,562.80,18.62
2024-08-31 01:10:29,561.96,18.62
2024-08-31 01:10:30,561.96,18.62
2024-08-31 01:10:31,558.62,18.62
2024-08-31 01:10:32,560.29,18.62
2024-08-31 01:10:33,559.46,18.62
2024-08-31 01:10:34,557.79,18.62
2024-08-31 01:10:35,558.62,18.62
2024-08-31 01:10:36,557.79,18.62
2024-08-31 01:10:37,557.79,18.62
2024-08-31 01:10:38,558.62,18.62
2024-08-31 01:10:39,556.95,18.62
2024-08-31 01:10:40,556.12,18.62
2024-08-31 01:10:41,553.62,18.62
2024-08-31 01:10:42,555.28,18.62
2024-08-31 01:10:43,554.45,18.62
2024-08-31 01:10:44,553.62,18.62
2024-08-31 01:10:45,554.45,18.62
2024-08-31 01:10:46,551.95,18.62
2024-08-31 01:10:47,552.79,18.62
2024-08-31 01:10:48,553.62,18.62
2024-08-31 01:10:49,551.95,18.62
2024-08-31 01:10:50,550.29,18.62
2024-08-31 01:10:51,551.95,18.62
2024-08-31 01:10:52,551.95,18.62
2024-08-31 01:10:53,549.46,18.62
2024-08-31 01:10:54,548.63,18.62
2024-08-31 01:10:55,550.29,18.62
2024-08-31 01:10:56,547.79,18.62
2024-08-31 01:10:57,551.95,18.62
2024-08-31 01:10:58,548.63,18.62
2024-08-31 01:10:59,550.29,18.62
2024-08-31 01:11:00,551.12,18.62
2024-08-31 01:11:01,547.79,18.62
2024-08-31 01:11:02,549.46,18.62
2024-08-31 01:11:03,546.96,18.62
2024-08-31 01:11:04,547.79,18.62
2024-08-31 01:11:05,547.79,18.62
2024-08-31 01:11:06,547.79,18.62
2024-08-31 01:11:07,544.47,18.62
2024-08-31 01:11:08,547.79,18.62
2024-08-31 01:11:09,547.79,18.62
2024-08-31 01:11:10,548.63,18.62
2024-08-31 01:11:11,546.13,18.62
2024-08-31 01:11:12,547.79,18.62
2024-08-31 01:11:13,546.96,18.62
2024-08-31 01:11:14,546.96,18.62
2024-08-31 01:11:15,547.79,18.62
2024-08-31 01:11:16,542.82,18.62
2024-08-31 01:11:17,546.13,18.62
2024-08-31 01:11:18,546.96,18.62
2024-08-31 01:11:19,547.79,18.62
2024-08-31 01:11:20,543.64,18.62
2024-08-31 01:11:21,545.30,18.62
2024-08-31 01:11:22,545.30,18.62
2024-08-31 01:11:23,545.30,18.62
2024-08-31 01:11:24,546.96,18.62
2024-08-31 01:11:25,544.47,18.62
2024-08-31 01:11:26,544.47,18.62
2024-08-31 01:11:27,544.47,18.62
2024-08-31 01:11:28,543.64,18.62
2024-08-31 01:11:29,546.13,18.62
2024-08-31 01:11:30,546.13,18.62
2024-08-31 01:11:31,544.47,18.62
2024-08-31 01:11:32,546.96,18.62
2024-08-31 01:11:33,545.30,18.62
2024-08-31 01:11:34,546.13,18.62
2024-08-31 01:11:35,546.13,18.62
2024-08-31 01:11:36,543.64,18.62
2024-08-31 01:11:37,541.16,18.62
2024-08-31 01:11:38,545.30,18.62
2024-08-31 01:11:39,544.47,18.62
2024-08-31 01:11:40,544.47,18.62
2024-08-31 01:11:41,545.30,18.62
2024-08-31 01:11:42,542.82,18.62
2024-08-31 01:11:43,544.47,18.62
2024-08-31 01:11:44,546.13,18.62
2024-08-31 01:11:45,543.64,18.62
2024-08-31 01:11:46,545.30,18.62
2024-08-31 01:11:47,524.66,18.57
2024-08-31 01:11:48,247.59,12.20
2024-08-31 01:11:49,25.95,6.11
2024-08-31 01:11:50,25.36,6.11
2024-08-31 01:11:51,23.58,6.11
2024-08-31 01:11:52,23.58,6.11
2024-08-31 01:11:53,22.39,6.11
2024-08-31 01:11:54,24.76,6.11
2024-08-31 01:11:55,24.17,6.11
2024-08-31 01:11:56,23.58,6.11
2024-08-31 01:11:57,24.17,6.11
2024-08-31 01:11:58,24.17,6.11
