time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 06:26:31,256.07,1.55
2024-08-31 06:26:32,280.35,3.16
2024-08-31 06:26:33,306.47,4.69
2024-08-31 06:26:34,342.68,6.16
2024-08-31 06:26:35,373.58,7.72
2024-08-31 06:26:36,401.93,9.11
2024-08-31 06:26:37,433.86,10.59
2024-08-31 06:26:38,462.34,11.94
2024-08-31 06:26:39,496.91,13.29
2024-08-31 06:26:40,518.92,14.51
2024-08-31 06:26:41,551.12,15.58
2024-08-31 06:26:42,580.44,16.69
2024-08-31 06:26:43,605.03,17.63
2024-08-31 06:26:44,629.89,18.52
2024-08-31 06:26:45,644.59,19.31
2024-08-31 06:26:46,635.93,19.41
2024-08-31 06:26:47,632.48,19.41
2024-08-31 06:26:48,629.03,19.41
2024-08-31 06:26:49,629.03,19.41
2024-08-31 06:26:50,625.59,19.41
2024-08-31 06:26:51,629.03,19.41
2024-08-31 06:26:52,628.17,19.41
2024-08-31 06:26:53,626.45,19.41
2024-08-31 06:26:54,575.38,19.02
2024-08-31 06:26:55,107.30,11.68
2024-08-31 06:26:56,22.39,7.19
2024-08-31 06:26:57,22.39,7.19
2024-08-31 06:26:58,22.39,7.19
2024-08-31 06:26:59,22.39,7.19
2024-08-31 06:27:00,22.39,7.19
2024-08-31 06:27:01,22.39,7.19
2024-08-31 06:27:02,22.39,7.19
2024-08-31 06:27:03,21.80,7.19
2024-08-31 06:27:04,22.39,7.19
2024-08-31 06:27:05,22.39,7.19
