time,3072（YDC-1000型kN）力值曲线,3072（YDC-1000型kN）位移曲线
2024-08-28 18:32:29,200.32,1.10
2024-08-28 18:32:30,239.17,2.27
2024-08-28 18:32:31,260.42,3.43
2024-08-28 18:32:32,267.81,4.59
2024-08-28 18:32:33,312.82,5.73
2024-08-28 18:32:34,351.22,6.81
2024-08-28 18:32:35,348.12,7.94
2024-08-28 18:32:36,391.22,9.06
2024-08-28 18:32:37,432.86,10.11
2024-08-28 18:32:38,433.67,11.16
2024-08-28 18:32:39,482.82,12.25
2024-08-28 18:32:40,501.13,13.29
2024-08-28 18:32:41,526.35,14.31
2024-08-28 18:32:42,569.03,15.33
2024-08-28 18:32:43,569.03,16.33
2024-08-28 18:32:44,622.19,17.28
2024-08-28 18:32:45,617.79,18.28
2024-08-28 18:32:46,645.21,18.67
2024-08-28 18:32:47,643.43,19.11
2024-08-28 18:32:48,642.55,19.11
2024-08-28 18:32:49,641.66,19.11
2024-08-28 18:32:50,640.77,19.11
2024-08-28 18:32:51,634.56,19.11
2024-08-28 18:32:52,634.56,19.11
2024-08-28 18:32:53,635.45,19.11
2024-08-28 18:32:54,637.22,19.11
2024-08-28 18:32:55,636.33,19.11
2024-08-28 18:32:56,636.33,19.11
2024-08-28 18:32:57,631.02,19.11
2024-08-28 18:32:58,634.56,19.11
2024-08-28 18:32:59,632.79,19.11
2024-08-28 18:33:00,631.02,19.11
2024-08-28 18:33:01,633.68,19.11
2024-08-28 18:33:02,632.79,19.11
2024-08-28 18:33:03,626.60,19.11
2024-08-28 18:33:04,624.84,19.11
2024-08-28 18:33:05,630.14,19.11
2024-08-28 18:33:06,629.25,19.11
2024-08-28 18:33:07,629.25,19.11
2024-08-28 18:33:08,624.84,19.11
2024-08-28 18:33:09,627.48,19.11
2024-08-28 18:33:10,628.37,19.11
2024-08-28 18:33:11,626.60,19.11
2024-08-28 18:33:12,627.48,19.11
2024-08-28 18:33:13,626.60,19.11
2024-08-28 18:33:14,627.48,19.11
2024-08-28 18:33:15,626.60,19.11
2024-08-28 18:33:16,619.55,19.11
2024-08-28 18:33:17,626.60,19.11
2024-08-28 18:33:18,624.84,19.11
2024-08-28 18:33:19,624.84,19.11
2024-08-28 18:33:20,623.95,19.11
2024-08-28 18:33:21,623.07,19.11
2024-08-28 18:33:22,621.31,19.11
2024-08-28 18:33:23,623.07,19.11
2024-08-28 18:33:24,624.84,19.11
2024-08-28 18:33:25,539.92,18.28
2024-08-28 18:33:26,371.51,16.18
2024-08-28 18:33:27,153.43,13.13
2024-08-28 18:33:28,15.21,10.43
2024-08-28 18:33:29,-38.80,7.88
2024-08-28 18:33:30,-39.39,7.88
2024-08-28 18:33:31,-39.39,7.88
2024-08-28 18:33:32,-39.98,7.88
2024-08-28 18:33:33,-39.98,7.88
2024-08-28 18:33:34,-40.57,7.88
2024-08-28 18:33:35,-40.57,7.88
2024-08-28 18:33:36,-40.57,7.88
2024-08-28 18:33:37,-40.57,7.88
2024-08-28 18:33:38,-40.57,7.88
