time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 01:52:59,260.32,0.99
2024-08-30 01:53:00,296.26,2.10
2024-08-30 01:53:01,320.42,3.16
2024-08-30 01:53:02,336.72,4.20
2024-08-30 01:53:03,336.72,5.24
2024-08-30 01:53:04,365.24,6.33
2024-08-30 01:53:05,403.48,7.35
2024-08-30 01:53:06,420.56,8.31
2024-08-30 01:53:07,423.68,9.32
2024-08-30 01:53:08,447.26,10.27
2024-08-30 01:53:09,486.39,11.27
2024-08-30 01:53:10,507.47,12.20
2024-08-30 01:53:11,503.40,13.13
2024-08-30 01:53:12,535.37,14.11
2024-08-30 01:53:13,574.54,15.02
2024-08-30 01:53:14,589.73,15.93
2024-08-30 01:53:15,584.66,16.84
2024-08-30 01:53:16,606.74,17.28
2024-08-30 01:53:17,600.77,17.28
2024-08-30 01:53:18,597.37,17.28
2024-08-30 01:53:19,597.37,17.28
2024-08-30 01:53:20,595.67,17.28
2024-08-30 01:53:21,590.58,17.28
2024-08-30 01:53:22,591.43,17.28
2024-08-30 01:53:23,593.12,17.28
2024-08-30 01:53:24,593.12,17.28
2024-08-30 01:53:25,591.43,17.28
2024-08-30 01:53:26,589.73,17.28
2024-08-30 01:53:27,586.35,17.28
2024-08-30 01:53:28,585.50,17.28
2024-08-30 01:53:29,587.20,17.28
2024-08-30 01:53:30,588.89,17.28
2024-08-30 01:53:31,586.35,17.28
2024-08-30 01:53:32,586.35,17.28
2024-08-30 01:53:33,583.81,17.28
2024-08-30 01:53:34,583.81,17.28
2024-08-30 01:53:35,586.35,17.28
2024-08-30 01:53:36,582.97,17.28
2024-08-30 01:53:37,582.97,17.28
2024-08-30 01:53:38,584.66,17.28
2024-08-30 01:53:39,584.66,17.28
2024-08-30 01:53:40,583.81,17.28
2024-08-30 01:53:41,581.28,17.28
2024-08-30 01:53:42,581.28,17.28
2024-08-30 01:53:43,583.81,17.28
2024-08-30 01:53:44,582.13,17.28
2024-08-30 01:53:45,579.60,17.28
2024-08-30 01:53:46,582.97,17.28
2024-08-30 01:53:47,582.97,17.28
2024-08-30 01:53:48,582.13,17.28
2024-08-30 01:53:49,582.97,17.28
2024-08-30 01:53:50,582.13,17.28
2024-08-30 01:53:51,580.44,17.28
2024-08-30 01:53:52,579.60,17.28
2024-08-30 01:53:53,582.13,17.28
2024-08-30 01:53:54,582.13,17.28
2024-08-30 01:53:55,582.13,17.28
2024-08-30 01:53:56,580.44,17.28
2024-08-30 01:53:57,578.75,17.28
2024-08-30 01:53:58,578.75,17.28
2024-08-30 01:53:59,577.91,17.28
2024-08-30 01:54:00,578.75,17.28
2024-08-30 01:54:01,577.91,17.28
2024-08-30 01:54:02,579.60,17.28
2024-08-30 01:54:03,573.70,17.28
2024-08-30 01:54:04,579.60,17.28
2024-08-30 01:54:05,574.54,17.28
2024-08-30 01:54:06,579.60,17.28
2024-08-30 01:54:07,577.07,17.28
2024-08-30 01:54:08,579.60,17.28
2024-08-30 01:54:09,577.91,17.28
2024-08-30 01:54:10,577.91,17.28
2024-08-30 01:54:11,576.23,17.28
2024-08-30 01:54:12,576.23,17.28
2024-08-30 01:54:13,577.07,17.28
2024-08-30 01:54:14,577.07,17.28
2024-08-30 01:54:15,572.86,17.28
2024-08-30 01:54:16,573.70,17.28
2024-08-30 01:54:17,577.07,17.28
2024-08-30 01:54:18,574.54,17.28
2024-08-30 01:54:19,577.07,17.28
2024-08-30 01:54:20,572.02,17.28
2024-08-30 01:54:21,573.70,17.28
2024-08-30 01:54:22,576.23,17.28
2024-08-30 01:54:23,573.70,17.28
2024-08-30 01:54:24,572.02,17.28
2024-08-30 01:54:25,572.86,17.28
2024-08-30 01:54:26,575.38,17.28
2024-08-30 01:54:27,575.38,17.28
2024-08-30 01:54:28,575.38,17.28
2024-08-30 01:54:29,492.86,16.54
2024-08-30 01:54:30,300.63,10.27
2024-08-30 01:54:31,88.95,0.88
2024-08-30 01:54:32,28.93,7.62
2024-08-30 01:54:33,25.36,7.62
2024-08-30 01:54:34,27.14,7.62
2024-08-30 01:54:35,25.36,7.62
2024-08-30 01:54:36,25.95,7.62
2024-08-30 01:54:37,23.58,7.62
2024-08-30 01:54:38,25.36,7.62
2024-08-30 01:54:39,23.58,7.62
2024-08-30 01:54:40,24.76,7.62
2024-08-30 01:54:41,22.39,7.62
