time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-31 09:57:30,251.04,1.60
2024-08-31 09:57:31,286.26,3.32
2024-08-31 09:57:32,313.37,4.97
2024-08-31 09:57:33,347.69,6.60
2024-08-31 09:57:34,378.85,8.20
2024-08-31 09:57:35,412.90,9.80
2024-08-31 09:57:36,452.34,11.37
2024-08-31 09:57:37,486.91,12.87
2024-08-31 09:57:38,518.77,14.36
2024-08-31 09:57:39,556.15,15.83
2024-08-31 09:57:40,591.62,17.24
2024-08-31 09:57:41,625.07,18.62
2024-08-31 09:57:42,619.89,19.07
2024-08-31 09:57:43,615.59,19.07
2024-08-31 09:57:44,615.59,19.07
2024-08-31 09:57:45,615.59,19.07
2024-08-31 09:57:46,612.15,19.07
2024-08-31 09:57:47,613.87,19.07
2024-08-31 09:57:48,609.57,19.07
2024-08-31 09:57:49,609.57,19.07
2024-08-31 09:57:50,607.86,19.07
2024-08-31 09:57:51,605.29,19.07
2024-08-31 09:57:52,611.29,19.07
2024-08-31 09:57:53,611.29,19.07
2024-08-31 09:57:54,605.29,19.07
2024-08-31 09:57:55,610.43,19.07
2024-08-31 09:57:56,607.86,19.07
2024-08-31 09:57:57,607.86,19.07
2024-08-31 09:57:58,609.57,19.07
2024-08-31 09:57:59,608.71,19.07
2024-08-31 09:58:00,607.86,19.07
2024-08-31 09:58:01,604.43,19.07
2024-08-31 09:58:02,605.29,19.07
2024-08-31 09:58:03,606.14,19.07
2024-08-31 09:58:04,604.43,19.07
2024-08-31 09:58:05,607.86,19.07
2024-08-31 09:58:06,606.14,19.07
2024-08-31 09:58:07,607.86,19.07
2024-08-31 09:58:08,607.00,19.07
2024-08-31 09:58:09,606.14,19.07
2024-08-31 09:58:10,601.86,19.07
2024-08-31 09:58:11,604.43,19.07
2024-08-31 09:58:12,604.43,19.07
2024-08-31 09:58:13,605.29,19.07
2024-08-31 09:58:14,605.29,19.07
2024-08-31 09:58:15,604.43,19.07
2024-08-31 09:58:16,604.43,19.07
2024-08-31 09:58:17,603.57,19.07
2024-08-31 09:58:18,601.01,19.07
2024-08-31 09:58:19,602.72,19.07
2024-08-31 09:58:20,604.43,19.07
2024-08-31 09:58:21,604.43,19.07
2024-08-31 09:58:22,604.43,19.07
2024-08-31 09:58:23,604.43,19.07
2024-08-31 09:58:24,603.57,19.07
2024-08-31 09:58:25,601.01,19.07
2024-08-31 09:58:26,597.59,19.07
2024-08-31 09:58:27,603.57,19.07
2024-08-31 09:58:28,603.57,19.07
2024-08-31 09:58:29,599.30,19.07
2024-08-31 09:58:30,599.30,19.07
2024-08-31 09:58:31,603.57,19.07
2024-08-31 09:58:32,603.57,19.07
2024-08-31 09:58:33,603.57,19.07
2024-08-31 09:58:34,602.72,19.07
2024-08-31 09:58:35,597.59,19.07
2024-08-31 09:58:36,602.72,19.07
2024-08-31 09:58:37,595.88,19.07
2024-08-31 09:58:38,599.30,19.07
2024-08-31 09:58:39,600.15,19.07
2024-08-31 09:58:40,593.33,19.07
2024-08-31 09:58:41,534.47,18.33
2024-08-31 09:58:42,473.17,16.64
2024-08-31 09:58:43,422.29,15.02
2024-08-31 09:58:44,375.79,13.39
2024-08-31 09:58:45,325.97,11.68
2024-08-31 09:58:46,271.07,9.80
2024-08-31 09:58:47,219.37,7.94
2024-08-31 09:58:48,166.69,5.84
2024-08-31 09:58:49,109.48,3.49
2024-08-31 09:58:50,66.45,1.44
2024-08-31 09:58:51,15.36,0.93
2024-08-31 09:58:52,14.17,0.93
2024-08-31 09:58:53,12.39,0.93
2024-08-31 09:58:54,12.39,0.93
2024-08-31 09:58:55,11.80,0.93
2024-08-31 09:58:56,11.80,0.93
2024-08-31 09:58:57,11.20,0.93
2024-08-31 09:58:58,10.61,0.93
2024-08-31 09:58:59,10.61,0.93
2024-08-31 09:59:00,10.02,0.93
