time,3071（YDC1200-200型kN）力值曲线,3071（YDC1200-200型kN）位移曲线
2024-09-09 14:40:12,271.82,1.66
2024-09-09 14:40:13,298.91,3.43
2024-09-09 14:40:14,327.93,5.19
2024-09-09 14:40:15,360.44,6.92
2024-09-09 14:40:16,396.63,8.58
2024-09-09 14:40:17,422.70,10.27
2024-09-09 14:40:18,457.79,11.89
2024-09-09 14:40:19,483.14,13.49
2024-09-09 14:40:20,521.78,15.07
2024-09-09 14:40:21,555.37,16.59
2024-09-09 14:40:22,584.47,18.13
2024-09-09 14:40:23,616.52,19.60
2024-09-09 14:40:24,617.37,20.14
2024-09-09 14:40:25,616.52,20.14
2024-09-09 14:40:26,613.97,20.14
2024-09-09 14:40:27,616.52,20.14
2024-09-09 14:40:28,614.82,20.14
2024-09-09 14:40:29,613.12,20.14
2024-09-09 14:40:30,608.04,20.14
2024-09-09 14:40:31,612.28,20.14
2024-09-09 14:40:32,608.04,20.14
2024-09-09 14:40:33,610.58,20.14
2024-09-09 14:40:34,605.50,20.14
2024-09-09 14:40:35,609.73,20.14
2024-09-09 14:40:36,608.89,20.14
2024-09-09 14:40:37,608.89,20.14
2024-09-09 14:40:38,607.20,20.14
2024-09-09 14:40:39,607.20,20.14
2024-09-09 14:40:40,608.04,20.14
2024-09-09 14:40:41,608.04,20.14
2024-09-09 14:40:42,606.35,20.14
2024-09-09 14:40:43,600.44,20.14
2024-09-09 14:40:44,605.50,20.14
2024-09-09 14:40:45,599.60,20.14
2024-09-09 14:40:46,604.66,20.14
2024-09-09 14:40:47,603.81,20.14
2024-09-09 14:40:48,603.81,20.14
2024-09-09 14:40:49,602.97,20.14
2024-09-09 14:40:50,602.13,20.14
2024-09-09 14:40:51,601.28,20.14
2024-09-09 14:40:52,599.60,20.14
2024-09-09 14:40:53,599.60,20.14
2024-09-09 14:40:54,597.07,20.14
2024-09-09 14:40:55,596.23,20.14
2024-09-09 14:40:56,599.60,20.14
2024-09-09 14:40:57,594.54,20.14
2024-09-09 14:40:58,597.91,20.14
2024-09-09 14:40:59,596.23,20.14
2024-09-09 14:41:00,596.23,20.14
2024-09-09 14:41:01,597.07,20.14
2024-09-09 14:41:02,592.86,20.14
2024-09-09 14:41:03,593.70,20.14
2024-09-09 14:41:04,593.70,20.14
2024-09-09 14:41:05,593.70,20.14
2024-09-09 14:41:06,591.18,20.14
2024-09-09 14:41:07,518.53,19.02
2024-09-09 14:41:08,455.43,17.48
2024-09-09 14:41:09,397.39,16.08
2024-09-09 14:41:10,346.33,14.82
2024-09-09 14:41:11,306.84,13.75
2024-09-09 14:41:12,259.85,12.46
2024-09-09 14:41:13,190.66,10.43
2024-09-09 14:41:14,102.06,7.35
2024-09-09 14:41:15,46.55,4.20
2024-09-09 14:41:16,44.17,4.20
2024-09-09 14:41:17,42.98,4.20
2024-09-09 14:41:18,42.39,4.20
2024-09-09 14:41:19,42.98,4.20
2024-09-09 14:41:20,41.80,4.20
2024-09-09 14:41:21,41.80,4.20
2024-09-09 14:41:22,42.39,4.20
2024-09-09 14:41:23,42.39,4.20
2024-09-09 14:41:24,41.80,4.20
