time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-29 19:58:52,223.81,1.60
2024-08-29 19:58:53,251.11,3.32
2024-08-29 19:58:54,283.23,4.97
2024-08-29 19:58:55,316.00,6.60
2024-08-29 19:58:56,347.92,8.15
2024-08-29 19:58:57,378.91,9.69
2024-08-29 19:58:58,413.55,11.16
2024-08-29 19:58:59,444.89,12.62
2024-08-29 19:59:00,475.94,14.05
2024-08-29 19:59:01,509.11,15.43
2024-08-29 19:59:02,542.82,16.74
2024-08-29 19:59:03,572.02,18.03
2024-08-29 19:59:04,604.18,19.31
2024-08-29 19:59:05,602.47,19.95
2024-08-29 19:59:06,643.73,20.82
2024-08-29 19:59:07,626.45,20.87
2024-08-29 19:59:08,620.43,20.87
2024-08-29 19:59:09,662.01,21.64
2024-08-29 19:59:10,648.93,21.88
2024-08-29 19:59:11,650.67,21.88
2024-08-29 19:59:12,648.06,21.88
2024-08-29 19:59:13,646.33,21.88
2024-08-29 19:59:14,642.86,21.88
2024-08-29 19:59:15,642.86,21.88
2024-08-29 19:59:16,639.39,21.88
2024-08-29 19:59:17,642.86,21.88
2024-08-29 19:59:18,641.99,21.88
2024-08-29 19:59:19,643.73,21.88
2024-08-29 19:59:20,642.86,21.88
2024-08-29 19:59:21,636.80,21.88
2024-08-29 19:59:22,636.80,21.88
2024-08-29 19:59:23,639.39,21.88
2024-08-29 19:59:24,636.80,21.88
2024-08-29 19:59:25,636.80,21.88
2024-08-29 19:59:26,636.80,21.88
2024-08-29 19:59:27,638.53,21.88
2024-08-29 19:59:28,637.66,21.88
2024-08-29 19:59:29,635.93,21.88
2024-08-29 19:59:30,635.93,21.88
2024-08-29 19:59:31,635.93,21.88
2024-08-29 19:59:32,635.07,21.88
2024-08-29 19:59:33,632.48,21.88
2024-08-29 19:59:34,635.07,21.88
2024-08-29 19:59:35,632.48,21.88
2024-08-29 19:59:36,635.07,21.88
2024-08-29 19:59:37,631.62,21.88
2024-08-29 19:59:38,632.48,21.88
2024-08-29 19:59:39,632.48,21.88
2024-08-29 19:59:40,633.34,21.88
2024-08-29 19:59:41,632.48,21.88
2024-08-29 19:59:42,628.17,21.88
2024-08-29 19:59:43,632.48,21.88
2024-08-29 19:59:44,631.62,21.88
2024-08-29 19:59:45,628.17,21.88
2024-08-29 19:59:46,628.17,21.88
2024-08-29 19:59:47,629.89,21.88
2024-08-29 19:59:48,629.89,21.88
2024-08-29 19:59:49,631.62,21.88
2024-08-29 19:59:50,626.45,21.88
2024-08-29 19:59:51,630.75,21.88
2024-08-29 19:59:52,624.73,21.88
2024-08-29 19:59:53,629.03,21.88
2024-08-29 19:59:54,625.59,21.88
2024-08-29 19:59:55,629.03,21.88
2024-08-29 19:59:56,626.45,21.88
2024-08-29 19:59:57,628.17,21.88
2024-08-29 19:59:58,628.17,21.88
2024-08-29 19:59:59,629.03,21.88
2024-08-29 20:00:00,391.15,19.75
2024-08-29 20:00:01,29.53,13.18
2024-08-29 20:00:02,27.14,13.18
2024-08-29 20:00:03,26.55,13.18
2024-08-29 20:00:04,24.76,13.18
2024-08-29 20:00:05,23.58,13.18
2024-08-29 20:00:06,24.17,13.18
2024-08-29 20:00:07,24.76,13.18
2024-08-29 20:00:08,24.76,13.18
2024-08-29 20:00:09,24.76,13.18
2024-08-29 20:00:10,24.76,13.18
