time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-31 07:29:24,219.65,1.55
2024-08-31 07:29:25,251.11,3.27
2024-08-31 07:29:26,285.39,4.86
2024-08-31 07:29:27,316.00,6.49
2024-08-31 07:29:28,343.43,8.04
2024-08-31 07:29:29,380.44,9.53
2024-08-31 07:29:30,412.00,11.00
2024-08-31 07:29:31,443.31,12.41
2024-08-31 07:29:32,474.33,13.80
2024-08-31 07:29:33,503.40,15.02
2024-08-31 07:29:34,536.20,16.33
2024-08-31 07:29:35,572.86,17.63
2024-08-31 07:29:36,601.62,18.87
2024-08-31 07:29:37,633.34,20.04
2024-08-31 07:29:38,627.31,20.38
2024-08-31 07:29:39,624.73,20.38
2024-08-31 07:29:40,624.73,20.38
2024-08-31 07:29:41,621.29,20.38
2024-08-31 07:29:42,619.57,20.38
2024-08-31 07:29:43,618.71,20.38
2024-08-31 07:29:44,619.57,20.38
2024-08-31 07:29:45,616.14,20.38
2024-08-31 07:29:46,617.86,20.38
2024-08-31 07:29:47,616.14,20.38
2024-08-31 07:29:48,616.14,20.38
2024-08-31 07:29:49,614.43,20.38
2024-08-31 07:29:50,615.29,20.38
2024-08-31 07:29:51,611.01,20.38
2024-08-31 07:29:52,607.59,20.38
2024-08-31 07:29:53,614.43,20.38
2024-08-31 07:29:54,612.72,20.38
2024-08-31 07:29:55,613.57,20.38
2024-08-31 07:29:56,611.86,20.38
2024-08-31 07:29:57,607.59,20.38
2024-08-31 07:29:58,611.01,20.38
2024-08-31 07:29:59,611.01,20.38
2024-08-31 07:30:00,584.66,20.29
2024-08-31 07:30:01,148.11,13.18
2024-08-31 07:30:02,21.80,8.36
2024-08-31 07:30:03,22.39,8.36
2024-08-31 07:30:04,21.20,8.36
2024-08-31 07:30:05,21.20,8.36
2024-08-31 07:30:06,21.80,8.36
2024-08-31 07:30:07,21.80,8.36
2024-08-31 07:30:08,21.20,8.36
2024-08-31 07:30:09,21.20,8.36
2024-08-31 07:30:10,21.20,8.36
2024-08-31 07:30:11,21.20,8.36
