time,4043（2500kN）力值曲线,4043（2500kN）位移曲线
2025-07-21 10:11:37,314.36,0.44
2025-07-21 10:11:38,301.34,1.00
2025-07-21 10:11:39,320.86,1.06
2025-07-21 10:11:40,332.24,1.69
2025-07-21 10:11:41,309.48,2.08
2025-07-21 10:11:42,341.99,2.33
2025-07-21 10:11:43,337.12,2.36
2025-07-21 10:11:44,312.73,2.54
2025-07-21 10:11:45,309.48,2.63
2025-07-21 10:11:46,309.48,2.77
2025-07-21 10:11:47,320.86,2.91
2025-07-21 10:11:48,314.36,2.91
2025-07-21 10:11:49,337.12,2.98
2025-07-21 10:11:50,315.98,3.05
2025-07-21 10:11:51,314.36,3.05
2025-07-21 10:11:52,309.48,3.05
2025-07-21 10:11:53,315.98,3.19
2025-07-21 10:11:54,314.36,3.19
2025-07-21 10:11:55,314.36,3.19
2025-07-21 10:11:56,314.36,3.19
2025-07-21 10:11:57,346.86,3.44
2025-07-21 10:11:58,354.98,4.04
2025-07-21 10:11:59,358.23,4.66
2025-07-21 10:12:00,366.35,5.28
2025-07-21 10:12:01,367.97,5.88
2025-07-21 10:12:02,382.57,6.51
2025-07-21 10:12:03,395.54,7.11
2025-07-21 10:12:04,408.50,7.73
2025-07-21 10:12:05,418.22,8.33
2025-07-21 10:12:06,423.08,8.95
2025-07-21 10:12:07,434.40,9.55
2025-07-21 10:12:08,440.88,10.15
2025-07-21 10:12:09,453.81,10.75
2025-07-21 10:12:10,469.97,11.35
2025-07-21 10:12:11,479.66,11.95
2025-07-21 10:12:12,489.35,12.55
2025-07-21 10:12:13,494.19,13.15
2025-07-21 10:12:14,508.71,13.75
2025-07-21 10:12:15,510.33,14.32
2025-07-21 10:12:16,524.83,14.92
2025-07-21 10:12:17,521.61,15.52
2025-07-21 10:12:18,499.03,15.91
2025-07-21 10:12:19,524.83,16.42
2025-07-21 10:12:20,540.95,17.02
2025-07-21 10:12:21,547.39,17.60
2025-07-21 10:12:22,560.26,18.17
2025-07-21 10:12:23,561.87,18.77
2025-07-21 10:12:24,577.96,19.35
2025-07-21 10:12:25,587.60,19.93
2025-07-21 10:12:26,602.06,20.53
2025-07-21 10:12:27,614.91,21.10
2025-07-21 10:12:28,613.30,21.68
