time,3073（YDC1200-200型kN）力值曲线,3073（YDC1200-200型kN）位移曲线
2024-08-30 08:34:44,227.98,1.60
2024-08-30 08:34:45,262.46,3.32
2024-08-30 08:34:46,286.84,4.97
2024-08-30 08:34:47,318.21,6.54
2024-08-30 08:34:48,353.17,8.10
2024-08-30 08:34:49,385.79,9.59
2024-08-30 08:34:50,411.22,10.90
2024-08-30 08:34:51,435.43,11.99
2024-08-30 08:34:52,463.14,13.18
2024-08-30 08:34:53,478.34,14.00
2024-08-30 08:34:54,500.15,14.97
2024-08-30 08:34:55,524.66,15.88
2024-08-30 08:34:56,542.82,16.74
2024-08-30 08:34:57,558.62,17.38
2024-08-30 08:34:58,580.44,18.28
2024-08-30 08:34:59,603.33,19.26
2024-08-30 08:35:00,625.59,20.09
2024-08-30 08:35:01,615.29,20.19
2024-08-30 08:35:02,614.43,20.19
2024-08-30 08:35:03,611.86,20.19
2024-08-30 08:35:04,611.01,20.19
2024-08-30 08:35:05,607.59,20.19
2024-08-30 08:35:06,606.74,20.19
2024-08-30 08:35:07,607.59,20.19
2024-08-30 08:35:08,607.59,20.19
2024-08-30 08:35:09,606.74,20.19
2024-08-30 08:35:10,605.88,20.19
2024-08-30 08:35:11,603.33,20.19
2024-08-30 08:35:12,599.92,20.19
2024-08-30 08:35:13,604.18,20.19
2024-08-30 08:35:14,600.77,20.19
2024-08-30 08:35:15,412.00,16.74
2024-08-30 08:35:16,116.26,7.03
2024-08-30 08:35:17,21.20,2.94
2024-08-30 08:35:18,20.61,2.94
2024-08-30 08:35:19,20.02,2.94
2024-08-30 08:35:20,20.61,2.94
2024-08-30 08:35:21,19.43,2.94
2024-08-30 08:35:22,20.02,2.94
2024-08-30 08:35:23,20.61,2.94
2024-08-30 08:35:24,20.02,2.94
2024-08-30 08:35:25,20.02,2.94
2024-08-30 08:35:26,19.43,2.94
