time,3074（YDC-1000型kN）力值曲线,3074（YDC-1000型kN）位移曲线
2024-08-31 10:05:10,258.16,1.55
2024-08-31 10:05:11,291.35,3.27
2024-08-31 10:05:12,322.26,4.91
2024-08-31 10:05:13,360.54,6.54
2024-08-31 10:05:14,391.16,8.15
2024-08-31 10:05:15,425.43,9.74
2024-08-31 10:05:16,460.33,11.27
2024-08-31 10:05:17,495.03,12.77
2024-08-31 10:05:18,527.85,14.26
2024-08-31 10:05:19,565.38,15.73
2024-08-31 10:05:20,595.03,17.19
2024-08-31 10:05:21,629.39,18.57
2024-08-31 10:05:22,618.17,18.92
2024-08-31 10:05:23,618.17,18.92
2024-08-31 10:05:24,617.31,18.92
2024-08-31 10:05:25,617.31,18.92
2024-08-31 10:05:26,612.15,18.92
2024-08-31 10:05:27,616.45,18.92
2024-08-31 10:05:28,615.59,18.92
2024-08-31 10:05:29,611.29,18.92
2024-08-31 10:05:30,615.59,18.92
2024-08-31 10:05:31,615.59,18.92
2024-08-31 10:05:32,615.59,18.92
2024-08-31 10:05:33,613.01,18.92
2024-08-31 10:05:34,615.59,18.92
2024-08-31 10:05:35,613.01,18.92
2024-08-31 10:05:36,613.87,18.92
2024-08-31 10:05:37,609.57,18.92
2024-08-31 10:05:38,608.71,18.92
2024-08-31 10:05:39,613.87,18.92
2024-08-31 10:05:40,613.87,18.92
2024-08-31 10:05:41,610.43,18.92
2024-08-31 10:05:42,608.71,18.92
2024-08-31 10:05:43,606.14,18.92
2024-08-31 10:05:44,611.29,18.92
2024-08-31 10:05:45,611.29,18.92
2024-08-31 10:05:46,607.86,18.92
2024-08-31 10:05:47,611.29,18.92
2024-08-31 10:05:48,611.29,18.92
2024-08-31 10:05:49,606.14,18.92
2024-08-31 10:05:50,607.86,18.92
2024-08-31 10:05:51,604.43,18.92
2024-08-31 10:05:52,608.71,18.92
2024-08-31 10:05:53,611.29,18.92
2024-08-31 10:05:54,607.86,18.92
2024-08-31 10:05:55,609.57,18.92
2024-08-31 10:05:56,611.29,18.92
2024-08-31 10:05:57,610.43,18.92
2024-08-31 10:05:58,607.00,18.92
2024-08-31 10:05:59,611.29,18.92
2024-08-31 10:06:00,607.86,18.92
2024-08-31 10:06:01,608.71,18.92
2024-08-31 10:06:02,608.71,18.92
2024-08-31 10:06:03,609.57,18.92
2024-08-31 10:06:04,608.71,18.92
2024-08-31 10:06:05,607.86,18.92
2024-08-31 10:06:06,607.00,18.92
2024-08-31 10:06:07,604.43,18.92
2024-08-31 10:06:08,604.43,18.92
2024-08-31 10:06:09,607.86,18.92
2024-08-31 10:06:10,607.00,18.92
2024-08-31 10:06:11,607.86,18.92
2024-08-31 10:06:12,607.86,18.92
2024-08-31 10:06:13,607.86,18.92
2024-08-31 10:06:14,604.43,18.92
2024-08-31 10:06:15,601.01,18.92
2024-08-31 10:06:16,606.14,18.92
2024-08-31 10:06:17,607.00,18.92
2024-08-31 10:06:18,606.14,18.92
2024-08-31 10:06:19,606.14,18.92
2024-08-31 10:06:20,605.29,18.92
2024-08-31 10:06:21,602.72,18.92
2024-08-31 10:06:22,606.14,18.92
2024-08-31 10:06:23,601.86,18.92
2024-08-31 10:06:24,601.86,18.92
2024-08-31 10:06:25,606.14,18.92
2024-08-31 10:06:26,601.01,18.92
2024-08-31 10:06:27,605.29,18.92
2024-08-31 10:06:28,607.00,18.92
2024-08-31 10:06:29,606.14,18.92
2024-08-31 10:06:30,604.43,18.92
2024-08-31 10:06:31,601.86,18.92
2024-08-31 10:06:32,602.72,18.92
2024-08-31 10:06:33,604.43,18.92
2024-08-31 10:06:34,605.29,18.92
2024-08-31 10:06:35,606.14,18.92
2024-08-31 10:06:36,604.43,18.92
2024-08-31 10:06:37,601.01,18.92
2024-08-31 10:06:38,604.43,18.92
2024-08-31 10:06:39,604.43,18.92
2024-08-31 10:06:40,604.43,18.92
2024-08-31 10:06:41,603.57,18.92
2024-08-31 10:06:42,601.01,18.92
2024-08-31 10:06:43,602.72,18.92
2024-08-31 10:06:44,602.72,18.92
2024-08-31 10:06:45,600.15,18.92
2024-08-31 10:06:46,603.57,18.92
2024-08-31 10:06:47,564.54,18.67
2024-08-31 10:06:48,530.33,17.73
2024-08-31 10:06:49,473.17,16.18
2024-08-31 10:06:50,408.22,14.16
2024-08-31 10:06:51,354.48,12.05
2024-08-31 10:06:52,310.42,10.06
2024-08-31 10:06:53,270.35,8.20
2024-08-31 10:06:54,234.77,6.54
2024-08-31 10:06:55,202.06,5.02
2024-08-31 10:06:56,170.73,3.49
2024-08-31 10:06:57,129.58,1.44
2024-08-31 10:06:58,72.69,1.44
2024-08-31 10:06:59,19.53,4.75
2024-08-31 10:07:00,17.14,4.75
2024-08-31 10:07:01,16.55,4.75
2024-08-31 10:07:02,14.76,4.75
2024-08-31 10:07:03,14.17,4.75
2024-08-31 10:07:04,12.98,4.75
2024-08-31 10:07:05,12.98,4.75
2024-08-31 10:07:06,12.39,4.75
2024-08-31 10:07:07,11.80,4.75
2024-08-31 10:07:08,11.20,4.75
