time,3056（200kN）力值曲线,3056（200kN）位移曲线
2024-03-25 16:34:03,258.53,-0.04
2024-03-25 16:34:04,210.90,0.16
2024-03-25 16:34:05,208.25,0.16
2024-03-25 16:34:06,214.87,0.36
2024-03-25 16:34:07,212.23,0.36
2024-03-25 16:34:08,218.84,0.52
2024-03-25 16:34:09,213.55,0.52
2024-03-25 16:34:10,221.49,0.66
2024-03-25 16:34:11,220.17,0.66
2024-03-25 16:34:12,220.17,0.75
2024-03-25 16:34:13,220.17,0.75
2024-03-25 16:34:14,222.81,0.80
2024-03-25 16:34:15,222.81,0.80
2024-03-25 16:34:16,225.46,0.89
2024-03-25 16:34:17,224.14,0.89
2024-03-25 16:34:18,224.14,0.94
2024-03-25 16:34:19,225.46,0.94
2024-03-25 16:34:20,226.78,1.00
2024-03-25 16:34:21,222.81,1.00
2024-03-25 16:34:22,226.78,1.06
2024-03-25 16:34:23,226.78,1.06
2024-03-25 16:34:24,228.10,1.06
2024-03-25 16:34:25,224.14,1.06
2024-03-25 16:34:26,229.43,1.11
2024-03-25 16:34:27,225.46,1.11
2024-03-25 16:34:28,228.10,1.11
2024-03-25 16:34:29,226.78,1.11
2024-03-25 16:34:30,224.14,1.17
2024-03-25 16:34:31,228.10,1.17
2024-03-25 16:34:32,226.78,1.17
2024-03-25 16:34:33,228.10,1.17
2024-03-25 16:34:34,226.78,1.17
2024-03-25 16:34:35,226.78,1.17
2024-03-25 16:34:36,228.10,1.25
2024-03-25 16:34:37,229.43,1.25
2024-03-25 16:34:38,229.43,1.25
2024-03-25 16:34:39,228.10,1.25
2024-03-25 16:34:40,226.78,1.25
2024-03-25 16:34:41,224.14,1.25
2024-03-25 16:34:42,228.10,1.25
2024-03-25 16:34:43,225.46,1.25
2024-03-25 16:34:44,225.46,1.25
2024-03-25 16:34:45,228.10,1.25
2024-03-25 16:34:46,224.14,1.25
2024-03-25 16:34:47,226.78,1.25
2024-03-25 16:34:48,226.78,1.25
2024-03-25 16:34:49,226.78,1.25
2024-03-25 16:34:50,224.14,1.25
2024-03-25 16:34:51,233.40,1.31
2024-03-25 16:34:52,229.43,1.31
2024-03-25 16:34:53,230.75,1.31
2024-03-25 16:34:54,228.10,1.31
2024-03-25 16:34:55,229.43,1.31
2024-03-25 16:34:56,228.10,1.31
2024-03-25 16:34:57,229.43,1.31
2024-03-25 16:34:58,228.10,1.31
2024-03-25 16:34:59,229.43,1.31
2024-03-25 16:35:00,229.43,1.31
2024-03-25 16:35:01,228.10,1.31
2024-03-25 16:35:02,228.10,1.31
2024-03-25 16:35:03,229.43,1.31
2024-03-25 16:35:04,226.78,1.31
2024-03-25 16:35:05,236.04,1.37
2024-03-25 16:35:06,233.40,1.37
2024-03-25 16:35:07,241.33,2.12
2024-03-25 16:35:08,284.97,3.13
2024-03-25 16:35:09,303.48,4.14
2024-03-25 16:35:10,290.26,5.13
2024-03-25 16:35:11,266.46,6.14
2024-03-25 16:35:12,277.04,7.12
2024-03-25 16:35:13,312.73,8.10
2024-03-25 16:35:14,345.75,9.08
2024-03-25 16:35:15,348.39,10.07
2024-03-25 16:35:16,311.41,11.05
2024-03-25 16:35:17,323.30,12.03
2024-03-25 16:35:18,360.28,12.99
2024-03-25 16:35:19,397.24,13.97
2024-03-25 16:35:20,390.64,14.92
2024-03-25 16:35:21,365.56,15.88
2024-03-25 16:35:22,370.84,16.83
2024-03-25 16:35:23,417.03,17.78
2024-03-25 16:35:24,442.09,18.71
2024-03-25 16:35:25,438.13,19.67
2024-03-25 16:35:26,423.62,20.59
2024-03-25 16:35:27,430.22,21.52
2024-03-25 16:35:28,440.77,22.02
2024-03-25 16:35:29,436.81,22.02
2024-03-25 16:35:30,442.09,22.25
2024-03-25 16:35:31,442.09,22.25
2024-03-25 16:35:32,450.00,22.44
2024-03-25 16:35:33,442.09,22.44
2024-03-25 16:35:34,430.22,22.47
2024-03-25 16:35:35,448.68,22.56
2024-03-25 16:35:36,447.36,22.56
2024-03-25 16:35:37,452.63,22.72
2024-03-25 16:35:38,451.32,22.72
2024-03-25 16:35:39,453.95,22.84
2024-03-25 16:35:40,452.63,22.84
2024-03-25 16:35:41,453.95,22.95
2024-03-25 16:35:42,452.63,22.95
2024-03-25 16:35:43,457.91,23.06
2024-03-25 16:35:44,452.63,23.06
2024-03-25 16:35:45,459.23,23.12
2024-03-25 16:35:46,455.27,23.12
2024-03-25 16:35:47,460.54,23.17
2024-03-25 16:35:48,456.59,23.17
2024-03-25 16:35:49,460.54,23.23
2024-03-25 16:35:50,460.54,23.23
